selector_type,min_support_count,min_effective_neighbors,max_neighbor_distance,min_predicted_margin,max_candidate_worse_rate,max_group_worse_rate,min_fold_agreement,non_additive_budget,additive_fallback_threshold,support_rows,better,equal,worse,better_minus_worse,mean_delta_ratio_vs_ltm,ratio_worse_than_ltm_groups,success_worse_than_ltm_groups,zero_nonadditive_groups,selected_nonadditive_cases,additive_fallback_cases,additive_fallback_rate,support_primary_passed,selected_candidate_distribution
knn_utility,5,3,1.5,0.003,1.0,1.0,0,0.5,0.003,120,19,78,23,-4,0.00041237540499166616,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 2, ""c075_b100_w100_d090"": 1, ""c075_b100_w125_d090"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 8, ""c100_b100_w050_d100"": 2, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 2, ""c100_b150_w100_d100"": 3, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 2, ""c125_b100_w125_d100"": 4, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 4}"
knn_utility,5,5,1.5,0.0,0.5,0.5,0,0.5,0.0,120,19,78,23,-4,0.00041237540499166616,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 2, ""c075_b100_w100_d090"": 1, ""c075_b100_w125_d090"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 8, ""c100_b100_w050_d100"": 2, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 2, ""c100_b150_w100_d100"": 3, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 2, ""c125_b100_w125_d100"": 4, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 4}"
knn_utility,5,5,1.5,0.0,1.0,1.0,0,0.5,0.0,120,19,78,23,-4,0.00041237540499166616,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 2, ""c075_b100_w100_d090"": 1, ""c075_b100_w125_d090"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 8, ""c100_b100_w050_d100"": 2, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 2, ""c100_b150_w100_d100"": 3, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 2, ""c125_b100_w125_d100"": 4, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 4}"
knn_utility,5,5,1.5,0.003,0.5,0.5,0,0.5,0.003,120,19,78,23,-4,0.00041237540499166616,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 2, ""c075_b100_w100_d090"": 1, ""c075_b100_w125_d090"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 8, ""c100_b100_w050_d100"": 2, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 2, ""c100_b150_w100_d100"": 3, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 2, ""c125_b100_w125_d100"": 4, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 4}"
knn_utility,5,5,1.5,0.003,1.0,1.0,0,0.5,0.003,120,19,78,23,-4,0.00041237540499166616,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 2, ""c075_b100_w100_d090"": 1, ""c075_b100_w125_d090"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 8, ""c100_b100_w050_d100"": 2, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 2, ""c100_b150_w100_d100"": 3, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 2, ""c125_b100_w125_d100"": 4, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 4}"
group_balanced_utility,5,3,1.5,0.0,0.25,0.0,0,1.0,0.0,120,9,95,16,-7,0.000531325782916664,3,0,2,29,91,0.7583333333333333,False,"{""additive_ltm"": 91, ""c100_b100_w075_d090"": 19, ""c100_b150_w100_d100"": 1, ""c125_b125_w100_d100"": 9}"
group_balanced_utility,5,3,1.5,0.0,0.25,0.0,0,0.5,0.0,120,9,95,16,-7,0.000531325782916664,3,0,2,29,91,0.7583333333333333,False,"{""additive_ltm"": 91, ""c100_b100_w075_d090"": 19, ""c100_b150_w100_d100"": 1, ""c125_b125_w100_d100"": 9}"
group_balanced_utility,5,5,1.5,0.0,0.25,0.0,0,1.0,0.0,120,9,95,16,-7,0.000531325782916664,3,0,2,29,91,0.7583333333333333,False,"{""additive_ltm"": 91, ""c100_b100_w075_d090"": 19, ""c100_b150_w100_d100"": 1, ""c125_b125_w100_d100"": 9}"
group_balanced_utility,5,5,1.5,0.0,0.25,0.0,0,0.5,0.0,120,9,95,16,-7,0.000531325782916664,3,0,2,29,91,0.7583333333333333,False,"{""additive_ltm"": 91, ""c100_b100_w075_d090"": 19, ""c100_b150_w100_d100"": 1, ""c125_b125_w100_d100"": 9}"
group_balanced_utility,20,3,1.5,0.0,0.25,0.0,0,1.0,0.0,120,9,95,16,-7,0.000531325782916664,3,0,2,29,91,0.7583333333333333,False,"{""additive_ltm"": 91, ""c100_b100_w075_d090"": 19, ""c100_b150_w100_d100"": 1, ""c125_b125_w100_d100"": 9}"
group_balanced_utility,20,3,1.5,0.0,0.25,0.0,0,0.5,0.0,120,9,95,16,-7,0.000531325782916664,3,0,2,29,91,0.7583333333333333,False,"{""additive_ltm"": 91, ""c100_b100_w075_d090"": 19, ""c100_b150_w100_d100"": 1, ""c125_b125_w100_d100"": 9}"
group_balanced_utility,20,5,1.5,0.0,0.25,0.0,0,1.0,0.0,120,9,95,16,-7,0.000531325782916664,3,0,2,29,91,0.7583333333333333,False,"{""additive_ltm"": 91, ""c100_b100_w075_d090"": 19, ""c100_b150_w100_d100"": 1, ""c125_b125_w100_d100"": 9}"
group_balanced_utility,20,5,1.5,0.0,0.25,0.0,0,0.5,0.0,120,9,95,16,-7,0.000531325782916664,3,0,2,29,91,0.7583333333333333,False,"{""additive_ltm"": 91, ""c100_b100_w075_d090"": 19, ""c100_b150_w100_d100"": 1, ""c125_b125_w100_d100"": 9}"
radius_neighbor_abstain,5,3,1.5,0.0,0.25,0.0,0,1.0,0.0,120,9,95,16,-7,0.000531325782916664,3,0,2,29,91,0.7583333333333333,False,"{""additive_ltm"": 91, ""c100_b100_w075_d090"": 19, ""c100_b150_w100_d100"": 1, ""c125_b125_w100_d100"": 9}"
radius_neighbor_abstain,5,3,1.5,0.0,0.25,0.0,0,0.5,0.0,120,9,95,16,-7,0.000531325782916664,3,0,2,29,91,0.7583333333333333,False,"{""additive_ltm"": 91, ""c100_b100_w075_d090"": 19, ""c100_b150_w100_d100"": 1, ""c125_b125_w100_d100"": 9}"
radius_neighbor_abstain,5,5,1.5,0.0,0.25,0.0,0,1.0,0.0,120,9,95,16,-7,0.000531325782916664,3,0,2,29,91,0.7583333333333333,False,"{""additive_ltm"": 91, ""c100_b100_w075_d090"": 19, ""c100_b150_w100_d100"": 1, ""c125_b125_w100_d100"": 9}"
radius_neighbor_abstain,5,5,1.5,0.0,0.25,0.0,0,0.5,0.0,120,9,95,16,-7,0.000531325782916664,3,0,2,29,91,0.7583333333333333,False,"{""additive_ltm"": 91, ""c100_b100_w075_d090"": 19, ""c100_b150_w100_d100"": 1, ""c125_b125_w100_d100"": 9}"
radius_neighbor_abstain,20,3,1.5,0.0,0.25,0.0,0,1.0,0.0,120,9,95,16,-7,0.000531325782916664,3,0,2,29,91,0.7583333333333333,False,"{""additive_ltm"": 91, ""c100_b100_w075_d090"": 19, ""c100_b150_w100_d100"": 1, ""c125_b125_w100_d100"": 9}"
radius_neighbor_abstain,20,3,1.5,0.0,0.25,0.0,0,0.5,0.0,120,9,95,16,-7,0.000531325782916664,3,0,2,29,91,0.7583333333333333,False,"{""additive_ltm"": 91, ""c100_b100_w075_d090"": 19, ""c100_b150_w100_d100"": 1, ""c125_b125_w100_d100"": 9}"
radius_neighbor_abstain,20,5,1.5,0.0,0.25,0.0,0,1.0,0.0,120,9,95,16,-7,0.000531325782916664,3,0,2,29,91,0.7583333333333333,False,"{""additive_ltm"": 91, ""c100_b100_w075_d090"": 19, ""c100_b150_w100_d100"": 1, ""c125_b125_w100_d100"": 9}"
radius_neighbor_abstain,20,5,1.5,0.0,0.25,0.0,0,0.5,0.0,120,9,95,16,-7,0.000531325782916664,3,0,2,29,91,0.7583333333333333,False,"{""additive_ltm"": 91, ""c100_b100_w075_d090"": 19, ""c100_b150_w100_d100"": 1, ""c125_b125_w100_d100"": 9}"
radius_neighbor_abstain,5,3,1.5,0.0,0.5,0.5,0,0.5,0.0,120,18,82,20,-2,0.0006144680408666577,3,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 50, ""c125_b125_w100_d100"": 10}"
radius_neighbor_abstain,5,3,1.5,0.0,1.0,1.0,0,0.5,0.0,120,18,82,20,-2,0.0006144680408666577,3,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 50, ""c125_b125_w100_d100"": 10}"
radius_neighbor_abstain,5,3,1.5,0.003,0.5,0.5,0,0.5,0.003,120,18,82,20,-2,0.0006144680408666577,3,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 50, ""c125_b125_w100_d100"": 10}"
radius_neighbor_abstain,5,3,1.5,0.003,1.0,1.0,0,0.5,0.003,120,18,82,20,-2,0.0006144680408666577,3,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 50, ""c125_b125_w100_d100"": 10}"
radius_neighbor_abstain,5,5,1.5,0.0,0.5,0.5,0,0.5,0.0,120,18,82,20,-2,0.0006144680408666577,3,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 50, ""c125_b125_w100_d100"": 10}"
radius_neighbor_abstain,5,5,1.5,0.0,1.0,1.0,0,0.5,0.0,120,18,82,20,-2,0.0006144680408666577,3,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 50, ""c125_b125_w100_d100"": 10}"
radius_neighbor_abstain,5,5,1.5,0.003,0.5,0.5,0,0.5,0.003,120,18,82,20,-2,0.0006144680408666577,3,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 50, ""c125_b125_w100_d100"": 10}"
radius_neighbor_abstain,5,5,1.5,0.003,1.0,1.0,0,0.5,0.003,120,18,82,20,-2,0.0006144680408666577,3,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 50, ""c125_b125_w100_d100"": 10}"
radius_neighbor_abstain,20,3,1.5,0.0,0.5,0.5,0,0.5,0.0,120,18,82,20,-2,0.0006144680408666577,3,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 50, ""c125_b125_w100_d100"": 10}"
radius_neighbor_abstain,20,3,1.5,0.0,1.0,1.0,0,0.5,0.0,120,18,82,20,-2,0.0006144680408666577,3,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 50, ""c125_b125_w100_d100"": 10}"
radius_neighbor_abstain,20,3,1.5,0.003,0.5,0.5,0,0.5,0.003,120,18,82,20,-2,0.0006144680408666577,3,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 50, ""c125_b125_w100_d100"": 10}"
radius_neighbor_abstain,20,3,1.5,0.003,1.0,1.0,0,0.5,0.003,120,18,82,20,-2,0.0006144680408666577,3,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 50, ""c125_b125_w100_d100"": 10}"
radius_neighbor_abstain,20,5,1.5,0.0,0.5,0.5,0,0.5,0.0,120,18,82,20,-2,0.0006144680408666577,3,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 50, ""c125_b125_w100_d100"": 10}"
radius_neighbor_abstain,20,5,1.5,0.0,1.0,1.0,0,0.5,0.0,120,18,82,20,-2,0.0006144680408666577,3,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 50, ""c125_b125_w100_d100"": 10}"
radius_neighbor_abstain,20,5,1.5,0.003,0.5,0.5,0,0.5,0.003,120,18,82,20,-2,0.0006144680408666577,3,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 50, ""c125_b125_w100_d100"": 10}"
radius_neighbor_abstain,20,5,1.5,0.003,1.0,1.0,0,0.5,0.003,120,18,82,20,-2,0.0006144680408666577,3,0,0,60,60,0.5,False,"{""additive_ltm"": 60, ""c100_b100_w075_d090"": 50, ""c125_b125_w100_d100"": 10}"
group_balanced_utility,5,3,1.5,0.003,0.25,0.0,0,1.0,0.003,120,8,96,16,-8,0.000641420633833332,3,0,2,28,92,0.7666666666666667,False,"{""additive_ltm"": 92, ""c100_b100_w075_d090"": 19, ""c125_b125_w100_d100"": 9}"
group_balanced_utility,5,3,1.5,0.003,0.25,0.0,0,0.5,0.003,120,8,96,16,-8,0.000641420633833332,3,0,2,28,92,0.7666666666666667,False,"{""additive_ltm"": 92, ""c100_b100_w075_d090"": 19, ""c125_b125_w100_d100"": 9}"
group_balanced_utility,5,5,1.5,0.003,0.25,0.0,0,1.0,0.003,120,8,96,16,-8,0.000641420633833332,3,0,2,28,92,0.7666666666666667,False,"{""additive_ltm"": 92, ""c100_b100_w075_d090"": 19, ""c125_b125_w100_d100"": 9}"
group_balanced_utility,5,5,1.5,0.003,0.25,0.0,0,0.5,0.003,120,8,96,16,-8,0.000641420633833332,3,0,2,28,92,0.7666666666666667,False,"{""additive_ltm"": 92, ""c100_b100_w075_d090"": 19, ""c125_b125_w100_d100"": 9}"
group_balanced_utility,20,3,1.5,0.003,0.25,0.0,0,1.0,0.003,120,8,96,16,-8,0.000641420633833332,3,0,2,28,92,0.7666666666666667,False,"{""additive_ltm"": 92, ""c100_b100_w075_d090"": 19, ""c125_b125_w100_d100"": 9}"
group_balanced_utility,20,3,1.5,0.003,0.25,0.0,0,0.5,0.003,120,8,96,16,-8,0.000641420633833332,3,0,2,28,92,0.7666666666666667,False,"{""additive_ltm"": 92, ""c100_b100_w075_d090"": 19, ""c125_b125_w100_d100"": 9}"
group_balanced_utility,20,5,1.5,0.003,0.25,0.0,0,1.0,0.003,120,8,96,16,-8,0.000641420633833332,3,0,2,28,92,0.7666666666666667,False,"{""additive_ltm"": 92, ""c100_b100_w075_d090"": 19, ""c125_b125_w100_d100"": 9}"
group_balanced_utility,20,5,1.5,0.003,0.25,0.0,0,0.5,0.003,120,8,96,16,-8,0.000641420633833332,3,0,2,28,92,0.7666666666666667,False,"{""additive_ltm"": 92, ""c100_b100_w075_d090"": 19, ""c125_b125_w100_d100"": 9}"
radius_neighbor_abstain,5,3,1.5,0.003,0.25,0.0,0,1.0,0.003,120,8,96,16,-8,0.000641420633833332,3,0,2,28,92,0.7666666666666667,False,"{""additive_ltm"": 92, ""c100_b100_w075_d090"": 19, ""c125_b125_w100_d100"": 9}"
radius_neighbor_abstain,5,3,1.5,0.003,0.25,0.0,0,0.5,0.003,120,8,96,16,-8,0.000641420633833332,3,0,2,28,92,0.7666666666666667,False,"{""additive_ltm"": 92, ""c100_b100_w075_d090"": 19, ""c125_b125_w100_d100"": 9}"
radius_neighbor_abstain,5,5,1.5,0.003,0.25,0.0,0,1.0,0.003,120,8,96,16,-8,0.000641420633833332,3,0,2,28,92,0.7666666666666667,False,"{""additive_ltm"": 92, ""c100_b100_w075_d090"": 19, ""c125_b125_w100_d100"": 9}"
radius_neighbor_abstain,5,5,1.5,0.003,0.25,0.0,0,0.5,0.003,120,8,96,16,-8,0.000641420633833332,3,0,2,28,92,0.7666666666666667,False,"{""additive_ltm"": 92, ""c100_b100_w075_d090"": 19, ""c125_b125_w100_d100"": 9}"
radius_neighbor_abstain,20,3,1.5,0.003,0.25,0.0,0,1.0,0.003,120,8,96,16,-8,0.000641420633833332,3,0,2,28,92,0.7666666666666667,False,"{""additive_ltm"": 92, ""c100_b100_w075_d090"": 19, ""c125_b125_w100_d100"": 9}"
radius_neighbor_abstain,20,3,1.5,0.003,0.25,0.0,0,0.5,0.003,120,8,96,16,-8,0.000641420633833332,3,0,2,28,92,0.7666666666666667,False,"{""additive_ltm"": 92, ""c100_b100_w075_d090"": 19, ""c125_b125_w100_d100"": 9}"
radius_neighbor_abstain,20,5,1.5,0.003,0.25,0.0,0,1.0,0.003,120,8,96,16,-8,0.000641420633833332,3,0,2,28,92,0.7666666666666667,False,"{""additive_ltm"": 92, ""c100_b100_w075_d090"": 19, ""c125_b125_w100_d100"": 9}"
radius_neighbor_abstain,20,5,1.5,0.003,0.25,0.0,0,0.5,0.003,120,8,96,16,-8,0.000641420633833332,3,0,2,28,92,0.7666666666666667,False,"{""additive_ltm"": 92, ""c100_b100_w075_d090"": 19, ""c125_b125_w100_d100"": 9}"
knn_utility,20,3,1.5,0.003,0.5,0.5,0,1.0,0.003,120,18,74,28,-10,0.0006477016961583296,2,0,2,74,46,0.38333333333333336,False,"{""additive_ltm"": 46, ""c075_b125_w125_d095"": 4, ""c100_b075_w100_d090"": 2, ""c100_b075_w100_d100"": 15, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 18, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 6, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 1, ""c125_b100_w100_d100"": 7, ""c125_b125_w100_d100"": 1}"
knn_utility,20,3,1.5,0.003,1.0,1.0,0,1.0,0.003,120,18,74,28,-10,0.0006477016961583296,2,0,2,74,46,0.38333333333333336,False,"{""additive_ltm"": 46, ""c075_b125_w125_d095"": 4, ""c100_b075_w100_d090"": 2, ""c100_b075_w100_d100"": 15, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 18, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 6, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 1, ""c125_b100_w100_d100"": 7, ""c125_b125_w100_d100"": 1}"
knn_utility,20,5,1.5,0.003,0.5,0.5,0,1.0,0.003,120,18,74,28,-10,0.0006477016961583296,2,0,2,74,46,0.38333333333333336,False,"{""additive_ltm"": 46, ""c075_b125_w125_d095"": 4, ""c100_b075_w100_d090"": 2, ""c100_b075_w100_d100"": 15, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 18, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 6, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 1, ""c125_b100_w100_d100"": 7, ""c125_b125_w100_d100"": 1}"
knn_utility,20,5,1.5,0.003,1.0,1.0,0,1.0,0.003,120,18,74,28,-10,0.0006477016961583296,2,0,2,74,46,0.38333333333333336,False,"{""additive_ltm"": 46, ""c075_b125_w125_d095"": 4, ""c100_b075_w100_d090"": 2, ""c100_b075_w100_d100"": 15, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 18, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 6, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 1, ""c125_b100_w100_d100"": 7, ""c125_b125_w100_d100"": 1}"
knn_utility,20,3,999.0,0.003,0.5,0.5,0,1.0,0.003,120,20,71,29,-9,0.0006694482204083289,2,0,1,78,42,0.35,False,"{""additive_ltm"": 42, ""c075_b125_w125_d095"": 4, ""c100_b075_w100_d090"": 3, ""c100_b075_w100_d100"": 15, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 19, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 6, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 2, ""c125_b100_w100_d100"": 7, ""c125_b125_w100_d100"": 2}"
knn_utility,20,3,999.0,0.003,1.0,1.0,0,1.0,0.003,120,20,71,29,-9,0.0006694482204083289,2,0,1,78,42,0.35,False,"{""additive_ltm"": 42, ""c075_b125_w125_d095"": 4, ""c100_b075_w100_d090"": 3, ""c100_b075_w100_d100"": 15, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 19, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 6, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 2, ""c125_b100_w100_d100"": 7, ""c125_b125_w100_d100"": 2}"
knn_utility,20,5,999.0,0.003,0.5,0.5,0,1.0,0.003,120,20,71,29,-9,0.0006694482204083289,2,0,1,78,42,0.35,False,"{""additive_ltm"": 42, ""c075_b125_w125_d095"": 4, ""c100_b075_w100_d090"": 3, ""c100_b075_w100_d100"": 15, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 19, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 6, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 2, ""c125_b100_w100_d100"": 7, ""c125_b125_w100_d100"": 2}"
knn_utility,20,5,999.0,0.003,1.0,1.0,0,1.0,0.003,120,20,71,29,-9,0.0006694482204083289,2,0,1,78,42,0.35,False,"{""additive_ltm"": 42, ""c075_b125_w125_d095"": 4, ""c100_b075_w100_d090"": 3, ""c100_b075_w100_d100"": 15, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 19, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 6, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 2, ""c125_b100_w100_d100"": 7, ""c125_b125_w100_d100"": 2}"
knn_utility,20,3,1.5,0.0,0.5,0.5,0,0.5,0.0,120,12,88,20,-8,0.0006925157460749971,3,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d090"": 1, ""c100_b075_w100_d100"": 13, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 5, ""c100_b100_w075_d090"": 14, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 5, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b100_w100_d100"": 6}"
knn_utility,20,3,1.5,0.0,1.0,1.0,0,0.5,0.0,120,12,88,20,-8,0.0006925157460749971,3,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d090"": 1, ""c100_b075_w100_d100"": 13, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 5, ""c100_b100_w075_d090"": 14, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 5, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b100_w100_d100"": 6}"
knn_utility,20,3,1.5,0.003,0.5,0.5,0,0.5,0.003,120,12,88,20,-8,0.0006925157460749971,3,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d090"": 1, ""c100_b075_w100_d100"": 13, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 5, ""c100_b100_w075_d090"": 14, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 5, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b100_w100_d100"": 6}"
knn_utility,20,3,1.5,0.003,1.0,1.0,0,0.5,0.003,120,12,88,20,-8,0.0006925157460749971,3,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d090"": 1, ""c100_b075_w100_d100"": 13, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 5, ""c100_b100_w075_d090"": 14, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 5, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b100_w100_d100"": 6}"
knn_utility,20,5,1.5,0.0,0.5,0.5,0,0.5,0.0,120,12,88,20,-8,0.0006925157460749971,3,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d090"": 1, ""c100_b075_w100_d100"": 13, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 5, ""c100_b100_w075_d090"": 14, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 5, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b100_w100_d100"": 6}"
knn_utility,20,5,1.5,0.0,1.0,1.0,0,0.5,0.0,120,12,88,20,-8,0.0006925157460749971,3,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d090"": 1, ""c100_b075_w100_d100"": 13, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 5, ""c100_b100_w075_d090"": 14, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 5, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 1, ""c100_b125_w100_d100"": 1, ""c125_b100_w100_d100"": 6}"
