agents,best_ratio_before,context_id,decision_status,feature_agents,feature_best_ratio_before,feature_blocked_count,feature_blocked_per_agent,feature_blocked_per_committed,feature_c_flow_update_ratio,feature_c_nonzero_edges,feature_c_update_count,feature_committed_count,feature_committed_per_agent,feature_cost_bounds_respected,feature_cost_max,feature_cost_min,feature_cost_span,feature_density,feature_f_nonzero_edges,feature_f_update_count,feature_free_cells,feature_has_incumbent_before,feature_improved_last_iteration,feature_ltm_iterations,feature_map_height,feature_map_width,feature_nonprogress_committed_count,feature_obstacle_ratio,feature_progress_committed_count,feature_progress_ratio,feature_returned_solutions_count_so_far,feature_wait_event_count,feature_wait_per_committed,has_incumbent_before,iteration,map,method,scen,seed,selected_candidate_id,source_log,trace_events_available,traffic_snapshot_available
50,1.12335143522,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:42,applied,50,1.12335143522,133,2.66,0.0542857142857,1.05821205821,1527,1527,2450,49,1,11,1,10,0.0610500610501,1443,1443,819,1,0,2,32,32,995,0.2001953125,1455,0.59387755102,1,55,0.0224489795918,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-128.scen,128,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.12335143522,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:43,applied,50,1.12335143522,131,2.62,0.0524,1.055391868,1791,1791,2500,50,1,11,1,10,0.0610500610501,1697,1697,819,1,0,3,32,32,1061,0.2001953125,1439,0.5756,1,55,0.022,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-128.scen,128,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:44,applied,50,0,156,3.12,0.0678260869565,0,0,0,2300,46,1,2,2,0,0.0610500610501,0,0,819,0,1,0,32,32,871,0.2001953125,1429,0.621304347826,1,63,0.0273913043478,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-128.scen,128,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.12335143522,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:45,applied,50,1.12335143522,121,2.42,0.0504166666667,1.05073280722,932,932,2400,48,1,11,1,10,0.0610500610501,887,887,819,1,0,1,32,32,919,0.2001953125,1481,0.617083333333,1,50,0.0208333333333,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-128.scen,128,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.12335143522,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:46,applied,50,1.12335143522,133,2.66,0.0542857142857,1.05821205821,1527,1527,2450,49,1,11,1,10,0.0610500610501,1443,1443,819,1,0,2,32,32,995,0.2001953125,1455,0.59387755102,1,55,0.0224489795918,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-128.scen,128,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.12335143522,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:47,applied,50,1.12335143522,131,2.62,0.0524,1.055391868,1791,1791,2500,50,1,11,1,10,0.0610500610501,1697,1697,819,1,0,3,32,32,1061,0.2001953125,1439,0.5756,1,55,0.022,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-128.scen,128,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:48,force_additive,50,0,119,2.38,0.0440740740741,0,0,0,2700,54,1,2,2,0,0.0610500610501,0,0,819,0,1,0,32,32,1519,0.2001953125,1181,0.437407407407,1,49,0.0181481481481,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-129.scen,129,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.10628465804,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:49,force_additive,50,1.10628465804,135,2.7,0.0402985074627,0,883,883,3350,67,1,11,1,10,0.0610500610501,0,0,819,1,0,1,32,32,2019,0.2001953125,1331,0.397313432836,1,58,0.0173134328358,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-129.scen,129,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.10628465804,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:50,force_additive,50,1.10628465804,297,5.94,0.0490909090909,0,1485,1485,6050,121,1,11,1,10,0.0610500610501,0,0,819,1,0,2,32,32,4367,0.2001953125,1683,0.278181818182,1,137,0.0226446280992,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-129.scen,129,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.10628465804,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:51,force_additive,50,1.10628465804,104,2.08,0.0371428571429,0,1846,1846,2800,56,1,11,1,10,0.0610500610501,0,0,819,1,0,3,32,32,1601,0.2001953125,1199,0.428214285714,1,44,0.0157142857143,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-129.scen,129,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:52,applied,50,0,119,2.38,0.0440740740741,0,0,0,2700,54,1,2,2,0,0.0610500610501,0,0,819,0,1,0,32,32,1519,0.2001953125,1181,0.437407407407,1,49,0.0181481481481,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-129.scen,129,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.10628465804,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:53,applied,50,1.10628465804,135,2.7,0.0402985074627,0,883,883,3350,67,1,11,1,10,0.0610500610501,0,0,819,1,0,1,32,32,2019,0.2001953125,1331,0.397313432836,1,58,0.0173134328358,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-129.scen,129,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.10628465804,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:54,applied,50,1.10628465804,261,5.22,0.06525,0,1485,1485,4000,80,1,11,1,10,0.0610500610501,0,0,819,1,0,2,32,32,2409,0.2001953125,1591,0.39775,1,113,0.02825,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-129.scen,129,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.10628465804,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:55,applied,50,1.10628465804,74,1.48,0.0274074074074,0,1839,1839,2700,54,1,11,1,10,0.0610500610501,0,0,819,1,1,3,32,32,1531,0.2001953125,1169,0.432962962963,1,28,0.0103703703704,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-129.scen,129,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:56,applied,50,0,119,2.38,0.0440740740741,0,0,0,2700,54,1,2,2,0,0.0610500610501,0,0,819,0,1,0,32,32,1519,0.2001953125,1181,0.437407407407,1,49,0.0181481481481,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-129.scen,129,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.10628465804,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:57,applied,50,1.10628465804,120,2.4,0.0428571428571,1.06642512077,883,883,2800,56,1,11,1,10,0.0610500610501,828,828,819,1,0,1,32,32,1547,0.2001953125,1253,0.4475,1,47,0.0167857142857,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-129.scen,129,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.10628465804,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:58,applied,50,1.10628465804,95,1.9,0.0333333333333,1.07126436782,1398,1398,2850,57,1,11,1,10,0.0610500610501,1305,1305,819,1,0,2,32,32,1629,0.2001953125,1221,0.428421052632,1,40,0.0140350877193,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-129.scen,129,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.10628465804,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:59,applied,50,1.10628465804,93,1.86,0.0344444444444,1.06537982565,1711,1711,2700,54,1,11,1,10,0.0610500610501,1606,1606,819,1,1,3,32,32,1533,0.2001953125,1167,0.432222222222,1,35,0.012962962963,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-129.scen,129,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:60,applied,50,0,119,2.38,0.0440740740741,0,0,0,2700,54,1,2,2,0,0.0610500610501,0,0,819,0,1,0,32,32,1519,0.2001953125,1181,0.437407407407,1,49,0.0181481481481,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-129.scen,129,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.10628465804,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:61,applied,50,1.10628465804,120,2.4,0.0428571428571,1.06642512077,883,883,2800,56,1,11,1,10,0.0610500610501,828,828,819,1,0,1,32,32,1547,0.2001953125,1253,0.4475,1,47,0.0167857142857,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-129.scen,129,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.10628465804,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:62,applied,50,1.10628465804,95,1.9,0.0333333333333,1.07126436782,1398,1398,2850,57,1,11,1,10,0.0610500610501,1305,1305,819,1,0,2,32,32,1629,0.2001953125,1221,0.428421052632,1,40,0.0140350877193,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-129.scen,129,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.10628465804,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:63,applied,50,1.10628465804,93,1.86,0.0344444444444,1.06537982565,1711,1711,2700,54,1,11,1,10,0.0610500610501,1606,1606,819,1,1,3,32,32,1533,0.2001953125,1167,0.432222222222,1,35,0.012962962963,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-129.scen,129,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:64,force_additive,50,0,157,3.14,0.0697777777778,0,0,0,2250,45,1,2,2,0,0.0610500610501,0,0,819,0,1,0,32,32,1082,0.2001953125,1168,0.519111111111,1,72,0.032,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-130.scen,130,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.15242718447,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:65,force_additive,50,1.15242718447,170,3.4,0.0607142857143,0,862,862,2800,56,1,11,1,10,0.0610500610501,0,0,819,1,0,1,32,32,1466,0.2001953125,1334,0.476428571429,1,75,0.0267857142857,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-130.scen,130,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.15242718447,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:66,force_additive,50,1.15242718447,112,2.24,0.0486956521739,0,1437,1437,2300,46,1,11,1,10,0.0610500610501,0,0,819,1,0,2,32,32,1046,0.2001953125,1254,0.545217391304,1,53,0.0230434782609,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-130.scen,130,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.15242718447,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:67,force_additive,50,1.15242718447,122,2.44,0.0542222222222,0,1748,1748,2250,45,1,11,1,10,0.0610500610501,0,0,819,1,0,3,32,32,1000,0.2001953125,1250,0.555555555556,1,51,0.0226666666667,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-130.scen,130,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:68,applied,50,0,157,3.14,0.0697777777778,0,0,0,2250,45,1,2,2,0,0.0610500610501,0,0,819,0,1,0,32,32,1082,0.2001953125,1168,0.519111111111,1,72,0.032,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-130.scen,130,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.15242718447,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:69,applied,50,1.15242718447,170,3.4,0.0607142857143,0,862,862,2800,56,1,11,1,10,0.0610500610501,0,0,819,1,0,1,32,32,1466,0.2001953125,1334,0.476428571429,1,75,0.0267857142857,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-130.scen,130,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.15242718447,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:70,applied,50,1.15242718447,112,2.24,0.0520930232558,0,1437,1437,2150,43,1,11,1,10,0.0610500610501,0,0,819,1,0,2,32,32,952,0.2001953125,1198,0.557209302326,1,60,0.0279069767442,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-130.scen,130,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.15242718447,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:71,applied,50,1.15242718447,117,2.34,0.045,0,1755,1755,2600,52,1,11,1,10,0.0610500610501,0,0,819,1,0,3,32,32,1324,0.2001953125,1276,0.490769230769,1,49,0.0188461538462,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-130.scen,130,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:72,applied,50,0,157,3.14,0.0697777777778,0,0,0,2250,45,1,2,2,0,0.0610500610501,0,0,819,0,1,0,32,32,1082,0.2001953125,1168,0.519111111111,1,72,0.032,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-130.scen,130,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.15242718447,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:73,applied,50,1.15242718447,128,2.56,0.0568888888889,1.07347447073,862,862,2250,45,1,11,1,10,0.0610500610501,803,803,819,1,0,1,32,32,1054,0.2001953125,1196,0.531555555556,1,51,0.0226666666667,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-130.scen,130,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.15242718447,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:74,applied,50,1.15242718447,90,1.8,0.0418604651163,1.07880220646,1369,1369,2150,43,1,11,1,10,0.0610500610501,1269,1269,819,1,1,2,32,32,1018,0.2001953125,1132,0.526511627907,1,35,0.0162790697674,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-130.scen,130,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.11262135922,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:75,applied,50,1.11262135922,93,1.86,0.0476923076923,1.07446113651,1645,1645,1950,39,1,11,1,10,0.0610500610501,1531,1531,819,1,0,3,32,32,812,0.2001953125,1138,0.58358974359,1,34,0.0174358974359,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-130.scen,130,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:76,applied,50,0,157,3.14,0.0697777777778,0,0,0,2250,45,1,2,2,0,0.0610500610501,0,0,819,0,1,0,32,32,1082,0.2001953125,1168,0.519111111111,1,72,0.032,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-130.scen,130,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.15242718447,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:77,applied,50,1.15242718447,128,2.56,0.0568888888889,1.07347447073,862,862,2250,45,1,11,1,10,0.0610500610501,803,803,819,1,0,1,32,32,1054,0.2001953125,1196,0.531555555556,1,51,0.0226666666667,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-130.scen,130,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
50,1.15242718447,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:78,applied,50,1.15242718447,90,1.8,0.0418604651163,1.07880220646,1369,1369,2150,43,1,11,1,10,0.0610500610501,1269,1269,819,1,1,2,32,32,1018,0.2001953125,1132,0.526511627907,1,35,0.0162790697674,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-130.scen,130,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
