theta_id,map_family,agents,nominal_budget_ms,rows,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g549_theta_549000857,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000857,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000858,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000858,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000859,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000859,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000860,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000860,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000861,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000861,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000862,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000862,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000863,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000863,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000864,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000864,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000865,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000865,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000866,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000866,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000867,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000867,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000868,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000868,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000869,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000869,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000870,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000870,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000871,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000871,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000872,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000872,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000873,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000873,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000874,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000874,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000875,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000875,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000876,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000876,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000877,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000877,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000878,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000878,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000879,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000879,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000880,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000880,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000881,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000881,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000882,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000882,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000883,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000883,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000884,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000884,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000885,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000885,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000886,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000886,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000887,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000887,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000888,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000888,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000889,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000889,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000890,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000890,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000891,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000891,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000892,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000892,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000893,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000893,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000894,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000894,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000895,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000895,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000896,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000896,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000897,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000897,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000898,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000898,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000899,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000899,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000900,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000900,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000901,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000901,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549000902,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000902,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000903,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000903,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000904,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000904,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000905,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000905,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000906,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000906,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000907,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000907,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000908,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000908,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000909,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000909,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000910,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000910,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000911,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000911,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000912,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000912,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000913,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000913,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000914,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000914,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000915,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000915,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000916,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000916,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000917,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000917,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000918,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000918,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000919,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000919,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000920,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000920,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000921,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000921,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000922,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000922,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000923,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000923,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000924,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000924,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000925,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000925,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000926,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000926,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000927,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000927,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000928,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000928,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000929,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000929,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000930,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000930,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000931,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000931,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000932,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000932,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549000933,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549000933,random,100,2000,17,False,False,False,False,False
