registry_row_id,candidate_id,registry_label,candidate_group,theta_cluster,changed_field_for_smoke_pair,materialization_family,bounded_updateparams,full_only_field_varied,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g549_registry_001612,repair5g549_theta_549001612,lambda_flow_lambda_cong_sweep_1611,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.44213011574,1.16155717689,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001613,repair5g549_theta_549001613,alpha_flow_wait_progress_sweep_1612,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.321029357941,0.95,1,1,1.3633502733,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001614,repair5g549_theta_549001614,edge_cost_clamp_sweep_1613,edge_cost_clamp_sweep,edge_cost_clamp_sweep,edge_cost_clamp_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.476141047718,10.9790740419,1,0,0,False,False,False,False,False
g549_registry_001615,repair5g549_theta_549001615,goal_projection_mode_ablation_1614,goal_projection_mode_ablation,goal_projection_mode_ablation,goal_projection_mode_ablation,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.246791506417,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001616,repair5g549_theta_549001616,alpha_cong_commit_nonprogress_sweep_1615,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.20343859312,1.25,0.75,0.75,1,1,0.95,1,0.992976014048,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001617,repair5g549_theta_549001617,g543_true_near_signal_neighborhood_1616,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.39450501099,0.412564574871,1.07655834688,1,11,1,0,0,False,False,False,False,False
g549_registry_001618,repair5g549_theta_549001618,g546_g548_safe_no_gain_neighborhood_1617,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.948893002214,0.95,1,1.2495519509,1,0.35,0.75,0.263541522917,11,1,0,0,False,False,False,False,False
g549_registry_001619,repair5g549_theta_549001619,surrogate_guided_theta_if_model_exists_1618,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,repair5g549_fulltheta_registry,True,True,1.25,1.08246808506,1.25,0.75,0.75,1,1,0.95,1,0.946557006886,1.25480419039,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001620,repair5g549_theta_549001620,negative_control_1619,negative_control,negative_control,negative_control,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.788789422421,1.06495437009,0.35,0.75,1,8.20881558237,0,0,1,False,False,False,False,False
g549_registry_001621,repair5g549_theta_549001621,static_flow_local_perturbation_fulltheta_1620,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1.05583468833,0.95,1,0.914951970096,0.856682486635,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001622,repair5g549_theta_549001622,lambda_flow_lambda_cong_sweep_1621,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.04008891982,0.322271355457,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001623,repair5g549_theta_549001623,alpha_flow_wait_progress_sweep_1622,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1.20376259247,0.95,1,1,1.35224729551,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001624,repair5g549_theta_549001624,edge_cost_clamp_sweep_1623,edge_cost_clamp_sweep,edge_cost_clamp_sweep,edge_cost_clamp_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.291833416333,10.989002022,1,0,0,False,False,False,False,False
g549_registry_001625,repair5g549_theta_549001625,goal_projection_mode_ablation_1624,goal_projection_mode_ablation,goal_projection_mode_ablation,goal_projection_mode_ablation,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.761287477425,0.35,0.75,1,11,0,1,0,False,False,False,False,False
g549_registry_001626,repair5g549_theta_549001626,alpha_cong_commit_nonprogress_sweep_1625,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.11273127454,1.25,0.75,0.75,1,1,0.95,1,0.935882128236,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001627,repair5g549_theta_549001627,g543_true_near_signal_neighborhood_1626,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.39606020788,0.675129549741,0.621882256235,1,11,1,0,0,False,False,False,False,False
g549_registry_001628,repair5g549_theta_549001628,g546_g548_safe_no_gain_neighborhood_1627,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.829073541853,0.95,1,1.06602351795,1,0.35,0.75,0.385551078898,11,1,0,0,False,False,False,False,False
g549_registry_001629,repair5g549_theta_549001629,surrogate_guided_theta_if_model_exists_1628,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,repair5g549_fulltheta_registry,True,True,1.25,1.45276049448,1.25,0.75,0.75,1,1,0.95,1,0.689892720215,0.679569740861,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001630,repair5g549_theta_549001630,negative_control_1629,negative_control,negative_control,negative_control,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.06778286443,0.764821470357,0.35,0.75,1,11.2100455799,0,0,1,False,False,False,False,False
g549_registry_001631,repair5g549_theta_549001631,static_flow_local_perturbation_fulltheta_1630,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.891403817192,0.95,1,1.19033641933,0.860598078804,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001632,repair5g549_theta_549001632,lambda_flow_lambda_cong_sweep_1631,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.698742602515,0.0832588334823,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001633,repair5g549_theta_549001633,alpha_flow_wait_progress_sweep_1632,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.353039293921,0.95,1,1,0.315018869962,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001634,repair5g549_theta_549001634,edge_cost_clamp_sweep_1633,edge_cost_clamp_sweep,edge_cost_clamp_sweep,edge_cost_clamp_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.818554362891,10.3236873526,1,0,0,False,False,False,False,False
g549_registry_001635,repair5g549_theta_549001635,goal_projection_mode_ablation_1634,goal_projection_mode_ablation,goal_projection_mode_ablation,goal_projection_mode_ablation,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.12998824002,0.35,0.75,1,11,0,0,1,False,False,False,False,False
g549_registry_001636,repair5g549_theta_549001636,alpha_cong_commit_nonprogress_sweep_1635,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.66101642797,1.25,0.75,0.75,1,1,0.95,1,0.905002189996,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001637,repair5g549_theta_549001637,g543_true_near_signal_neighborhood_1636,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.469043261913,0.3165997668,0.702784594431,1,11,1,0,0,False,False,False,False,False
g549_registry_001638,repair5g549_theta_549001638,g546_g548_safe_no_gain_neighborhood_1637,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.611659176682,0.95,1,0.781358537283,1,0.35,0.75,0.418518012964,11,1,0,0,False,False,False,False,False
g549_registry_001639,repair5g549_theta_549001639,surrogate_guided_theta_if_model_exists_1638,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,repair5g549_fulltheta_registry,True,True,1.25,0.889451321097,1.25,0.75,0.75,1,1,0.95,1,1.16279657441,0.971939556121,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001640,repair5g549_theta_549001640,negative_control_1639,negative_control,negative_control,negative_control,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.973231053538,1.06998536003,0.35,0.75,1,10.7581824836,0,0,1,False,False,False,False,False
g549_registry_001641,repair5g549_theta_549001641,static_flow_local_perturbation_fulltheta_1640,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.823651952696,0.95,1,0.978024443951,1.18188603623,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001642,repair5g549_theta_549001642,lambda_flow_lambda_cong_sweep_1641,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.755331489337,1.09858130284,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001643,repair5g549_theta_549001643,alpha_flow_wait_progress_sweep_1642,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.928585642829,0.95,1,1,1.18228413543,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001644,repair5g549_theta_549001644,edge_cost_clamp_sweep_1643,edge_cost_clamp_sweep,edge_cost_clamp_sweep,edge_cost_clamp_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.734849280301,9.14904570191,1,0,0,False,False,False,False,False
g549_registry_001645,repair5g549_theta_549001645,goal_projection_mode_ablation_1644,goal_projection_mode_ablation,goal_projection_mode_ablation,goal_projection_mode_ablation,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.722233555533,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001646,repair5g549_theta_549001646,alpha_cong_commit_nonprogress_sweep_1645,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.2677509645,1.25,0.75,0.75,1,1,0.95,1,1.06986886026,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001647,repair5g549_theta_549001647,g543_true_near_signal_neighborhood_1646,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.708590782818,0.463714472571,1.12546799906,1,11,1,0,0,False,False,False,False,False
g549_registry_001648,repair5g549_theta_549001648,g546_g548_safe_no_gain_neighborhood_1647,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.240801418397,0.95,1,0.833585282829,1,0.35,0.75,0.385150679699,11,1,0,0,False,False,False,False,False
g549_registry_001649,repair5g549_theta_549001649,surrogate_guided_theta_if_model_exists_1648,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,repair5g549_fulltheta_registry,True,True,1.25,1.07010400979,1.25,0.75,0.75,1,1,0.95,1,0.745658208684,1.18311873376,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001650,repair5g549_theta_549001650,negative_control_1649,negative_control,negative_control,negative_control,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.2005475989,0.00709948580103,0.35,0.75,1,10.8912542175,0,0,1,False,False,False,False,False
g549_registry_001651,repair5g549_theta_549001651,static_flow_local_perturbation_fulltheta_1650,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.710128579743,0.95,1,0.73485513029,1.0093983812,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001652,repair5g549_theta_549001652,lambda_flow_lambda_cong_sweep_1651,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.800937398125,0.131377237246,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001653,repair5g549_theta_549001653,alpha_flow_wait_progress_sweep_1652,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.432020385959,0.95,1,1,0.0297974404051,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001654,repair5g549_theta_549001654,edge_cost_clamp_sweep_1653,edge_cost_clamp_sweep,edge_cost_clamp_sweep,edge_cost_clamp_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.859415781168,8.05701588597,1,0,0,False,False,False,False,False
g549_registry_001655,repair5g549_theta_549001655,goal_projection_mode_ablation_1654,goal_projection_mode_ablation,goal_projection_mode_ablation,goal_projection_mode_ablation,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.505240989518,0.35,0.75,1,11,0,1,0,False,False,False,False,False
g549_registry_001656,repair5g549_theta_549001656,alpha_cong_commit_nonprogress_sweep_1655,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.0587488825,1.25,0.75,0.75,1,1,0.95,1,0.760558478883,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001657,repair5g549_theta_549001657,g543_true_near_signal_neighborhood_1656,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.337595524809,0.536055827888,1.1370982258,1,11,1,0,0,False,False,False,False,False
g549_registry_001658,repair5g549_theta_549001658,g546_g548_safe_no_gain_neighborhood_1657,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.300076199848,0.95,1,0.844277761444,1,0.35,0.75,0.638320673359,11,1,0,0,False,False,False,False,False
g549_registry_001659,repair5g549_theta_549001659,surrogate_guided_theta_if_model_exists_1658,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists,repair5g549_fulltheta_registry,True,True,1.25,1.13943157114,1.25,0.75,0.75,1,1,0.95,1,1.16547016906,0.15095999808,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001660,repair5g549_theta_549001660,negative_control_1659,negative_control,negative_control,negative_control,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.943722112556,0.5422999154,0.35,0.75,1,10.8020343959,0,0,1,False,False,False,False,False
g549_registry_001661,repair5g549_theta_549001661,static_flow_local_perturbation_fulltheta_1660,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1.23181613637,0.95,1,1.08219083562,1.01478757042,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001662,repair5g549_theta_549001662,lambda_flow_lambda_cong_sweep_1661,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.24505550989,0.461012077976,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001663,repair5g549_theta_549001663,alpha_flow_wait_progress_sweep_1662,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1.20802508395,0.95,1,1,0.325559348881,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001664,repair5g549_theta_549001664,edge_cost_clamp_sweep_1663,edge_cost_clamp_sweep,edge_cost_clamp_sweep,edge_cost_clamp_sweep,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.640444719111,11.7647044706,1,0,0,False,False,False,False,False
g549_registry_001665,repair5g549_theta_549001665,goal_projection_mode_ablation_1664,goal_projection_mode_ablation,goal_projection_mode_ablation,goal_projection_mode_ablation,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.57129485741,0.35,0.75,1,11,0,0,1,False,False,False,False,False
g549_registry_001666,repair5g549_theta_549001666,alpha_cong_commit_nonprogress_sweep_1665,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep,repair5g549_fulltheta_registry,True,True,1.25,0.664527170946,1.25,0.75,0.75,1,1,0.95,1,0.648407703185,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g549_registry_001667,repair5g549_theta_549001667,g543_true_near_signal_neighborhood_1666,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.669365261269,0.206915486169,0.779006941986,1,11,1,0,0,False,False,False,False,False
g549_registry_001668,repair5g549_theta_549001668,g546_g548_safe_no_gain_neighborhood_1667,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood,repair5g549_fulltheta_registry,True,True,1.25,1.25,1.25,0.75,0.75,1,0.764067571865,0.95,1,1.07862439275,1,0.35,0.75,0.694453011094,11,1,0,0,False,False,False,False,False
