g566_evaluation_uid,g566_dataset_row_id,split,map,map_family,agents,budget_ms,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
f21c5ee7e20d43483174f91c67cf9745d59b9db03472fad9d85a8a649d88c069,g566_valid_001444,VALIDATION,g566-islands-48x48-a-v3,other,32,8000,False,False,False,False,False
ea8c5731367fa07e33d5dea203d7bdb83f8a03f46245d68977896c74e32d7eaf,g566_valid_001700,VALIDATION,g566-islands-48x48-a-v3,other,32,1500,False,False,False,False,False
96cf60ec0940235cf303299b2ac9d516c829c3a228326aa39af3ea2cf2da87c8,g566_valid_001956,VALIDATION,g566-islands-48x48-a-v3,other,32,8000,False,False,False,False,False
dc5fe4e90471c587a1b61102a8821c2e5925be3f6203363460afaa226e3dd976,g566_valid_002212,VALIDATION,g566-islands-48x48-a-v3,other,32,1500,False,False,False,False,False
b37194e43531bcb83ffce9847186ec85d6390bae2a1675f21751f441eb2195ec,g566_valid_002468,VALIDATION,g566-islands-48x48-a-v3,other,32,8000,False,False,False,False,False
37226f1e5522aee7226ec48016dae2b68eee56233bef2f57ca7a6995bb229baf,g566_valid_002724,VALIDATION,g566-islands-48x48-a-v3,other,32,1500,False,False,False,False,False
3b75444b8b62b8766daa752637184bfff58fdde25586dd5ba41ec45ca68f0ac4,g566_valid_002980,VALIDATION,g566-islands-48x48-a-v3,other,32,8000,False,False,False,False,False
9e55a12778e685db8a22c35628ee89ed337e2a33042f7ddacb9e58c630b0c180,g566_valid_003236,VALIDATION,g566-islands-48x48-a-v3,other,32,1500,False,False,False,False,False
0960a0cb44d2ba634fbd35c580e17dde257ea293d1b0108fd96bf7bc43c957ce,g566_valid_003492,VALIDATION,g566-islands-48x48-a-v3,other,32,8000,False,False,False,False,False
b16124a2baa0e7220b246ca029bbb72ee4e5849f3ad7606c85350cd132c1303c,g566_valid_000015,VALIDATION,g566-islands-72x48-a-v0,other,80,8000,False,False,False,False,False
dcb65dfcbd8444b0f6a469155f43201573e15bef619acc7cca055cb0ae518701,g566_valid_000271,VALIDATION,g566-islands-72x48-a-v0,other,80,1500,False,False,False,False,False
8b5172f93a40cfe7f080a198613ef393ea17df4edce7acfd589468f41ac34267,g566_valid_000527,VALIDATION,g566-islands-72x48-a-v0,other,80,8000,False,False,False,False,False
429e29be0d46cbb0627b53625a38294f1f28deab0f9e5619277ca0103d241e06,g566_valid_000783,VALIDATION,g566-islands-72x48-a-v0,other,80,1500,False,False,False,False,False
b97b148cd18d924a8a8121cf4236c42eb07405a0ec93fa7157eaa77a7c1dc9ba,g566_valid_001039,VALIDATION,g566-islands-72x48-a-v0,other,80,8000,False,False,False,False,False
927bbdcc4f4132d3e555ec2a5ffa388df6ba547d626d7c97b883ed20aa22fca9,g566_valid_001295,VALIDATION,g566-islands-72x48-a-v0,other,80,1500,False,False,False,False,False
4f048b4dc774d428a6f1c24606f8cffc8b6bff526b790f349f8c9ebdbdc6b6c7,g566_valid_001551,VALIDATION,g566-islands-72x48-a-v0,other,80,8000,False,False,False,False,False
694e9c8bd9db48d7e46b222c9619729afb8dc9278018a469b546f2e58e25b11e,g566_valid_001807,VALIDATION,g566-islands-72x48-a-v0,other,80,1500,False,False,False,False,False
66095ed236bb7be6308d5803a621d08590f005c5d787c19cff897a51ca95afea,g566_valid_002063,VALIDATION,g566-islands-72x48-a-v0,other,80,8000,False,False,False,False,False
9ad301bd9956d069c3bdc3484d6fb270519c07878aa2b575beb09b33414e4fdd,g566_valid_002319,VALIDATION,g566-islands-72x48-a-v0,other,80,1500,False,False,False,False,False
50079200569e3c966e2b0627d778cab6cba911b8529ab32b97c08d0bd9607372,g566_valid_002575,VALIDATION,g566-islands-72x48-a-v0,other,80,8000,False,False,False,False,False
339e4410755466ad150def24d795e089ceaaf478da792ea769da7b0de5821abd,g566_valid_002831,VALIDATION,g566-islands-72x48-a-v0,other,80,1500,False,False,False,False,False
ee734ed3f227ab073151be0bde3217f840c0e5289b604499bccd5512fbd0ca1d,g566_valid_003087,VALIDATION,g566-islands-72x48-a-v0,other,80,8000,False,False,False,False,False
c536349e2e7cda589970e92d83295aa7c46dc0f2f890e3f086cc6480668f7d23,g566_valid_003343,VALIDATION,g566-islands-72x48-a-v0,other,80,1500,False,False,False,False,False
c1e25b189ef375e61d1523313e6289d7a8bad35c70227ae82d28aa6c9c02d73b,g566_valid_003599,VALIDATION,g566-islands-72x48-a-v0,other,80,8000,False,False,False,False,False
700e2317dac6f661b167b1fb1dfa364fee292e2d146444311db89b3f9b906e08,g566_valid_000079,VALIDATION,g566-islands-72x48-a-v1,other,80,500,False,False,False,False,False
c8614481deab214fa313168da570195c568612a717a584a7146db4e113031782,g566_valid_000335,VALIDATION,g566-islands-72x48-a-v1,other,80,2000,False,False,False,False,False
034a8b67e00ee8aa8a35b1f758020487a7e93cf9a57be8d05eaa4ac9b8ce350a,g566_valid_000591,VALIDATION,g566-islands-72x48-a-v1,other,80,500,False,False,False,False,False
87790fc8968d1bdef001d19462310581b9aa42f99c12d6e1e6eccba62929b445,g566_valid_000847,VALIDATION,g566-islands-72x48-a-v1,other,80,2000,False,False,False,False,False
7844bafc0c9e9bb3ec06ffeb22ae8debf1b2bb7d32b607f5993d9232e0697849,g566_valid_001103,VALIDATION,g566-islands-72x48-a-v1,other,80,500,False,False,False,False,False
97f93ea3ee53ef8c016ce204cda15471f70f3ea8d9c0cc26169c39edbc3fce72,g566_valid_001359,VALIDATION,g566-islands-72x48-a-v1,other,80,2000,False,False,False,False,False
30d022a2624f38c0b41bb7ec68cddb31769181c7c3ada4464beb46535876a335,g566_valid_001615,VALIDATION,g566-islands-72x48-a-v1,other,80,500,False,False,False,False,False
d7ee3fd2ba0bcd92569999af113a35e00b0b63f3b6c2f03f920104e3ee0c32ac,g566_valid_001871,VALIDATION,g566-islands-72x48-a-v1,other,80,2000,False,False,False,False,False
d5aa6b71978a0277d8941158d6e764cee56a4b931bee244aa4f539734aae95d8,g566_valid_002127,VALIDATION,g566-islands-72x48-a-v1,other,80,500,False,False,False,False,False
944270c2690cf84556f31ec59b14924b288617c46b1d2d5ce193381bc82b803e,g566_valid_002383,VALIDATION,g566-islands-72x48-a-v1,other,80,2000,False,False,False,False,False
3cfa5f06bc0ea8ee9dbcbb973a99b5fcdd022350528c03214140a472adb14134,g566_valid_002639,VALIDATION,g566-islands-72x48-a-v1,other,80,500,False,False,False,False,False
089f4c4b5f3979dba64cf0c72988e883f0b6bec731bfae5c8f686bf42ff996ed,g566_valid_002895,VALIDATION,g566-islands-72x48-a-v1,other,80,2000,False,False,False,False,False
211557aae627e0bf5deb5a74e643b982ce98e61a73abb175f4f12696d647cf55,g566_valid_003151,VALIDATION,g566-islands-72x48-a-v1,other,80,500,False,False,False,False,False
1e47cf1f463eed5afd430af5536ac8ed8aaae4f0b9deb59352f6bc4e0963b902,g566_valid_003407,VALIDATION,g566-islands-72x48-a-v1,other,80,2000,False,False,False,False,False
624ec801c64cb4e88564453eab95c5e06104dabbfcc5089cf2f93eaaa1536140,g566_valid_000143,VALIDATION,g566-islands-72x48-a-v2,other,80,750,False,False,False,False,False
d1aa4e89c87531e15456507783d88e553e8043e0c9b1b54c8db7591d16706b83,g566_valid_000399,VALIDATION,g566-islands-72x48-a-v2,other,80,3000,False,False,False,False,False
ef6f39b797a5c7911c56217c5266310d7b507387e03d627e7cb2733b0308ae63,g566_valid_000655,VALIDATION,g566-islands-72x48-a-v2,other,80,750,False,False,False,False,False
c839dc6b63d66470408d59be82402fb28e613d782a5fda631337b6dabcb10f8e,g566_valid_000911,VALIDATION,g566-islands-72x48-a-v2,other,80,3000,False,False,False,False,False
82155946dbe388bb103041c512ff2af21ebba0e3f60cba03edcc65d1fe1f2a6d,g566_valid_001167,VALIDATION,g566-islands-72x48-a-v2,other,80,750,False,False,False,False,False
dd9eba94f6d957302340d76a407e11487430d8dbfe668287aa558b7d7a087c76,g566_valid_001423,VALIDATION,g566-islands-72x48-a-v2,other,80,3000,False,False,False,False,False
2b725b32f4f13aecd74698e4bd3bf05576e42a14cd3eb1a947c48d2599726405,g566_valid_001679,VALIDATION,g566-islands-72x48-a-v2,other,80,750,False,False,False,False,False
3ff2c46630e03862088db6849f5efdb035eac26582dda79f6624b897c17cc14e,g566_valid_001935,VALIDATION,g566-islands-72x48-a-v2,other,80,3000,False,False,False,False,False
0ee9b5b7a5aff3cad07ea0cda77391b82b61ba93dfc437f4f00ee349df4c642d,g566_valid_002191,VALIDATION,g566-islands-72x48-a-v2,other,80,750,False,False,False,False,False
ab7d936342a9360842d98601e71c4348992d4cbd30c716187a87192bdca8cf4f,g566_valid_002447,VALIDATION,g566-islands-72x48-a-v2,other,80,3000,False,False,False,False,False
056974a7f39cd3dce8764b8efafbab4fd48d233180a0078d2f4234c9eaa5f563,g566_valid_002703,VALIDATION,g566-islands-72x48-a-v2,other,80,750,False,False,False,False,False
6ef531ca4a3d90569ac6010935e39d84e0a90303727abeef9d844561c271c2b1,g566_valid_002959,VALIDATION,g566-islands-72x48-a-v2,other,80,3000,False,False,False,False,False
1046cd0b6d6eec2b0b1553db4abcba51d63a9f5bc8db8973d673b8e41a5599df,g566_valid_003215,VALIDATION,g566-islands-72x48-a-v2,other,80,750,False,False,False,False,False
1bf55cfd069c344184c87fb508754beff1ade46a35d2b635416151ac11ae2844,g566_valid_003471,VALIDATION,g566-islands-72x48-a-v2,other,80,3000,False,False,False,False,False
eb5e9aa229bb3ee6fe316aa0bc6e76ff5fb654ee37df3f860f36884feca52fa2,g566_valid_000207,VALIDATION,g566-islands-72x48-a-v3,other,80,1000,False,False,False,False,False
83e0439d18975d65f2b2aa2ddfd8ce8dd9826261a6961c78d6754d0e28ea5945,g566_valid_000463,VALIDATION,g566-islands-72x48-a-v3,other,80,5000,False,False,False,False,False
0e0e1ab4f2a1c00b79c4c649f46d674508573b413bb20e8dece7041197c97041,g566_valid_000719,VALIDATION,g566-islands-72x48-a-v3,other,80,1000,False,False,False,False,False
584f590b5fa9e20f5eac42d69963d1b53219ed0d9cea83c53be0e9847d562943,g566_valid_000975,VALIDATION,g566-islands-72x48-a-v3,other,80,5000,False,False,False,False,False
aa97eab2ff91495a376faa8c96b68a0102016d4ecb551d874241e2544b3aa4b4,g566_valid_001231,VALIDATION,g566-islands-72x48-a-v3,other,80,1000,False,False,False,False,False
1a497682162d035202133b3cf850cb394b1bb98635e9769ca41d6bcb94c16928,g566_valid_001487,VALIDATION,g566-islands-72x48-a-v3,other,80,5000,False,False,False,False,False
16241be030710de72bc9a5236156b64098bd38483f96b3ff036f45001071b6b8,g566_valid_001743,VALIDATION,g566-islands-72x48-a-v3,other,80,1000,False,False,False,False,False
50df8f90bfaf265b86e47104bcf65aed3948b185e385f021d44cbeb034d43cc6,g566_valid_001999,VALIDATION,g566-islands-72x48-a-v3,other,80,5000,False,False,False,False,False
d7e508b20604850ff44ba39dab7f5f88905168cd5d90d36ad62decc8a4b99a38,g566_valid_002255,VALIDATION,g566-islands-72x48-a-v3,other,80,1000,False,False,False,False,False
d396c54782c20fba46d290278dea6887ed12b2fb51b1953e1033f76528f91003,g566_valid_002511,VALIDATION,g566-islands-72x48-a-v3,other,80,5000,False,False,False,False,False
d48eebf8d82122e16509f1c318f4e00241e6d52030cb1d0159ae197dc73937c1,g566_valid_002767,VALIDATION,g566-islands-72x48-a-v3,other,80,1000,False,False,False,False,False
65fa6ad867af40be092c140ac91bb262edb5d54215119180a45680aa559e1ee1,g566_valid_003023,VALIDATION,g566-islands-72x48-a-v3,other,80,5000,False,False,False,False,False
78c55bf19748f4b497ecb4d880d53f8d6b92bb968ce2fe88320299428b5e4657,g566_valid_003279,VALIDATION,g566-islands-72x48-a-v3,other,80,1000,False,False,False,False,False
7cec525e76390156781f19e6ccca6a9422eba77ae1b05a7512414379cfa4cd4f,g566_valid_003535,VALIDATION,g566-islands-72x48-a-v3,other,80,5000,False,False,False,False,False
404e56a69d37eae83ddabccc7f8d460485c9827a17e1541fc08277a0a99fe4b1,g566_valid_000098,VALIDATION,g566-lanes-48x32-a-v0,other,16,5000,False,False,False,False,False
4a94b443bd5a72c5ada4276bf0638f3c1ff33e5f1fe27c0c7ec47be9fae398ec,g566_valid_000354,VALIDATION,g566-lanes-48x32-a-v0,other,16,1000,False,False,False,False,False
70c8bbbc9276a87426e53ffe6e7defcf51966bc160c9ce2420a781d3b9e8a43f,g566_valid_000610,VALIDATION,g566-lanes-48x32-a-v0,other,16,5000,False,False,False,False,False
0dd8983d6f0b7ab5fa4f05af7b36ac2293b9ad5ef3018a94f6f6c27be5fe545a,g566_valid_000866,VALIDATION,g566-lanes-48x32-a-v0,other,16,1000,False,False,False,False,False
c95d26718627c948e54da36b6e0602f77484c0d6427177e68eaa7bf9fb57ed38,g566_valid_001122,VALIDATION,g566-lanes-48x32-a-v0,other,16,5000,False,False,False,False,False
a5c1ff720a814f5e34a9140969b9b367c5a753de7b0732aae7fc3af527a6ed39,g566_valid_001378,VALIDATION,g566-lanes-48x32-a-v0,other,16,1000,False,False,False,False,False
a5fe39abca31b1ded8e17c965de48b06ecaaaa5b29bbc5bfa5857003c84e7752,g566_valid_001634,VALIDATION,g566-lanes-48x32-a-v0,other,16,5000,False,False,False,False,False
925cc8fb6eae0945d49062751f172497c9bb6dcd03ce290085a76253fa76e5bb,g566_valid_001890,VALIDATION,g566-lanes-48x32-a-v0,other,16,1000,False,False,False,False,False
b1816fcd69b29c387370bc6213744349bb48ba95f1c779df77b485b8905e23b0,g566_valid_002146,VALIDATION,g566-lanes-48x32-a-v0,other,16,5000,False,False,False,False,False
7c629eadb04a58a826408e8ad1bc5752570883cc203db78dc16f637d10fbfa9d,g566_valid_002402,VALIDATION,g566-lanes-48x32-a-v0,other,16,1000,False,False,False,False,False
f9eb1450fce1208b6dbac316bd74bfe6a8db8515fb59dfb16bc326b7b10cb815,g566_valid_002658,VALIDATION,g566-lanes-48x32-a-v0,other,16,5000,False,False,False,False,False
ed4de8b2a6eb47767f7fcc9d0a94b4fec035c0285adbaeea7dfece1ccbce12aa,g566_valid_002914,VALIDATION,g566-lanes-48x32-a-v0,other,16,1000,False,False,False,False,False
558fe53ea8b27c6e32be37100df03382070fb70863a3f010f40e342b1a6b797a,g566_valid_003170,VALIDATION,g566-lanes-48x32-a-v0,other,16,5000,False,False,False,False,False
5b709a7b9aa70fe89066acc1052e66edbf4b9e4384affcc9ca682771b417077e,g566_valid_003426,VALIDATION,g566-lanes-48x32-a-v0,other,16,1000,False,False,False,False,False
c7dfde0d0b23db95a89d379870cdf6cc51b679608fcfd5c612843309e679a48b,g566_valid_000247,VALIDATION,g566-lanes-48x32-a-v0,other,80,1500,False,False,False,False,False
dab5d3b82cb50df6b002e33a46ae7bdd2b0a105f94920a64360d1bb14c842001,g566_valid_000503,VALIDATION,g566-lanes-48x32-a-v0,other,80,8000,False,False,False,False,False
ae1a4b3af8e7150eb1486e71df21c5bb9b3c551e0d84927a7375e0e0f873a807,g566_valid_000759,VALIDATION,g566-lanes-48x32-a-v0,other,80,1500,False,False,False,False,False
a33d4a69ba3074585787d5b5b4f197db81fc6f8b02efe62d60476514c7937b8a,g566_valid_001015,VALIDATION,g566-lanes-48x32-a-v0,other,80,8000,False,False,False,False,False
1d30b91dddc8041b598d472e2afd8a74024d43aac5e8166f13f9ab07a017c3dd,g566_valid_001271,VALIDATION,g566-lanes-48x32-a-v0,other,80,1500,False,False,False,False,False
301b9800c0ec99363530bfb2dc55dfa404a45faca3099556000abce013f5afe0,g566_valid_001527,VALIDATION,g566-lanes-48x32-a-v0,other,80,8000,False,False,False,False,False
68d790630f8959136cf4ce2f5f2624709b859c3c9cd09a5dfb86a579b017b867,g566_valid_001783,VALIDATION,g566-lanes-48x32-a-v0,other,80,1500,False,False,False,False,False
8e4089e472c7dd433d140f21b0483729d6425e4f95d3e3bbc7778cc11aa8b868,g566_valid_002039,VALIDATION,g566-lanes-48x32-a-v0,other,80,8000,False,False,False,False,False
073ee1eb66a45b406097766cbb9342fcdc29839ad59c5ff13a5b4cd427ef6d2b,g566_valid_002295,VALIDATION,g566-lanes-48x32-a-v0,other,80,1500,False,False,False,False,False
7634ee7c5e960c3fce76584a617d913c38885548cee533ad261edb9f9f1086f5,g566_valid_002551,VALIDATION,g566-lanes-48x32-a-v0,other,80,8000,False,False,False,False,False
0513762a4eccd80e1cafc9a166cbf0ffa82d481ae9f74137e41d6757da9286e1,g566_valid_002807,VALIDATION,g566-lanes-48x32-a-v0,other,80,1500,False,False,False,False,False
01787f2a0249c2b0e2c626721a9a6ac553e291dfd9b671430ceb4ac936a7b16a,g566_valid_003063,VALIDATION,g566-lanes-48x32-a-v0,other,80,8000,False,False,False,False,False
ead24198646d9f63307cebde523229a6936dd96ab89f45d54edf0c289bdced63,g566_valid_003319,VALIDATION,g566-lanes-48x32-a-v0,other,80,1500,False,False,False,False,False
d5a5e7e012f438f51a5dc95b76606a5835ead172d1f393f3be4c094c404debaf,g566_valid_003575,VALIDATION,g566-lanes-48x32-a-v0,other,80,8000,False,False,False,False,False
a6849df45998cb726a3376d8c52782b459518ef056cdf4a1e30a3da2c03ee3ea,g566_valid_000162,VALIDATION,g566-lanes-48x32-a-v1,other,16,8000,False,False,False,False,False
c2df7e4cd97bec7c51d132d978746061b5a52342b9310f9ba2a7111c097ead25,g566_valid_000418,VALIDATION,g566-lanes-48x32-a-v1,other,16,1500,False,False,False,False,False
b265c26b0b03e4d359e65c2fb41dbdc0b79b730986ff29b83190cfefb6cd2ded,g566_valid_000674,VALIDATION,g566-lanes-48x32-a-v1,other,16,8000,False,False,False,False,False
11aff4cb285f134a677e90454f182f91ef044b73272b4159288ce219854c8ad6,g566_valid_000930,VALIDATION,g566-lanes-48x32-a-v1,other,16,1500,False,False,False,False,False
dc8b284270297ad9995f639c06dc68f0b5ced2594d073e7d8950630443944e8c,g566_valid_001186,VALIDATION,g566-lanes-48x32-a-v1,other,16,8000,False,False,False,False,False
5577dc47ad085bafa350a383ca93479c4acf4cb00dd8dfbe75769ad839528a4d,g566_valid_001442,VALIDATION,g566-lanes-48x32-a-v1,other,16,1500,False,False,False,False,False
d300367ab6f4f101f19d38b392f87b50531e59269f1c755dd3a524cdf7bd04a6,g566_valid_001698,VALIDATION,g566-lanes-48x32-a-v1,other,16,8000,False,False,False,False,False
8b6b1cdf4519b858dd1e7a10984668895595c6039c15b2e9ff9d115987e57363,g566_valid_001954,VALIDATION,g566-lanes-48x32-a-v1,other,16,1500,False,False,False,False,False
f887c22b742e609d43973940fc170f12b9636f3917cf6dacec47301594e91953,g566_valid_002210,VALIDATION,g566-lanes-48x32-a-v1,other,16,8000,False,False,False,False,False
b27284ac1bb3bfc12cbcb050aa3267e67eebfe3f1ad63fc54499b0d0a9a0d2a4,g566_valid_002466,VALIDATION,g566-lanes-48x32-a-v1,other,16,1500,False,False,False,False,False
51f318c4695a6ca56cf74956d4cb806f9c41777428b4a1ef2b07d809b6358c58,g566_valid_002722,VALIDATION,g566-lanes-48x32-a-v1,other,16,8000,False,False,False,False,False
4c77cd1742fb3cc7b28f14fd1a5c49354e5b5051cf32f2b3b8610e8277579f96,g566_valid_002978,VALIDATION,g566-lanes-48x32-a-v1,other,16,1500,False,False,False,False,False
79f56f1ff982b479459ae91b509e0a0394c4f3c1395d5b9c744cda16bbe787ab,g566_valid_003234,VALIDATION,g566-lanes-48x32-a-v1,other,16,8000,False,False,False,False,False
1abb1f1b2a69464e3a64f3370dcd91d72b2a2bbe0ee0c13be2bdc721c91ddf92,g566_valid_003490,VALIDATION,g566-lanes-48x32-a-v1,other,16,1500,False,False,False,False,False
94bc86dc307f1f035053df602d7fdb87e6a3afdf8ac243b329236dea319328cf,g566_valid_000055,VALIDATION,g566-lanes-48x32-a-v1,other,80,500,False,False,False,False,False
ed3fdebaa01522374001e9e33b88605b03b3d92b8cb07294667cd906567b5f05,g566_valid_000311,VALIDATION,g566-lanes-48x32-a-v1,other,80,2000,False,False,False,False,False
10de1bc6354613c07786af2bdf08bb452fc67480b5814d44942e2e9d77be7898,g566_valid_000567,VALIDATION,g566-lanes-48x32-a-v1,other,80,500,False,False,False,False,False
358774ea5ccf8ff27a57932c8c56796c16b7dcaba7bc85fa64b52df227afeee7,g566_valid_000823,VALIDATION,g566-lanes-48x32-a-v1,other,80,2000,False,False,False,False,False
b300acebec81d96242aa4c313db993bb7dffca0ea9411ffd8876db1f0e6f96fe,g566_valid_001079,VALIDATION,g566-lanes-48x32-a-v1,other,80,500,False,False,False,False,False
7f418c4e9a0424743ef4175fd3f7e0797379b87bb9481b52e8cb3ddfc7884275,g566_valid_001335,VALIDATION,g566-lanes-48x32-a-v1,other,80,2000,False,False,False,False,False
3915dfaae1f5c6cf87731ba3faa8ce50ddece7ec9be789476d02ed170fa8c8bc,g566_valid_001591,VALIDATION,g566-lanes-48x32-a-v1,other,80,500,False,False,False,False,False
c4bed632adcd784a02ae390dc994ab3da42a07a2b719a8cc2e2de937e4d83561,g566_valid_001847,VALIDATION,g566-lanes-48x32-a-v1,other,80,2000,False,False,False,False,False
2d057eb2ded4b096720016ee8db6cff686069c4d2d7281ab3b322b512a0693bd,g566_valid_002103,VALIDATION,g566-lanes-48x32-a-v1,other,80,500,False,False,False,False,False
49b7b13ee82e670ec063b70e5224112982381b9fa49b97eba1e4997001d787ae,g566_valid_002359,VALIDATION,g566-lanes-48x32-a-v1,other,80,2000,False,False,False,False,False
d2bce33c0abc55cf8a356b3231259a62ad2f0c831888c0466692eb8763e3b1e5,g566_valid_002615,VALIDATION,g566-lanes-48x32-a-v1,other,80,500,False,False,False,False,False
409467c4e9af339a4fe7e46104379d287c78ce3b7ecfeb9f2e9f99273f7e2778,g566_valid_002871,VALIDATION,g566-lanes-48x32-a-v1,other,80,2000,False,False,False,False,False
12315cf7548f4096781d37326efcfd44a636b7a56c444178901e9970755a90d0,g566_valid_003127,VALIDATION,g566-lanes-48x32-a-v1,other,80,500,False,False,False,False,False
3ff287955b9f80fbe5519d37c6daecb5b1533c4ed1d33401c2d9bcf4051b385f,g566_valid_003383,VALIDATION,g566-lanes-48x32-a-v1,other,80,2000,False,False,False,False,False
77c6b1730d27729e91ae08f52f3a3d1b257a7ed9b94ef845db82c731e95c2f0a,g566_valid_000226,VALIDATION,g566-lanes-48x32-a-v2,other,16,500,False,False,False,False,False
ae46b82d029df32a2833104b8721fa19405d1aadc28f3c10f8aa6216ddfd79b0,g566_valid_000482,VALIDATION,g566-lanes-48x32-a-v2,other,16,2000,False,False,False,False,False
10fa76808d2bb642bc55d09d949b4f59248f98ff3db1abecc84bb016e49d463b,g566_valid_000738,VALIDATION,g566-lanes-48x32-a-v2,other,16,500,False,False,False,False,False
bb0ff813e1104279541dda3e231229131a52cf9e4b6c9b59f1dc307c025af159,g566_valid_000994,VALIDATION,g566-lanes-48x32-a-v2,other,16,2000,False,False,False,False,False
59aae3d41f8979771522d2e3723381317c09fcbeb79c3e2ed1ffd503043fd5e4,g566_valid_001250,VALIDATION,g566-lanes-48x32-a-v2,other,16,500,False,False,False,False,False
a82d7f3f9c96e464a3d59d6e5d3ab649b2ed5bc84e72244b70cc2e8480eddc06,g566_valid_001506,VALIDATION,g566-lanes-48x32-a-v2,other,16,2000,False,False,False,False,False
216ade6d79ec1ba3f90584498d9c3912aa86b3e3fa9076e70e7f8bc324d9eaac,g566_valid_001762,VALIDATION,g566-lanes-48x32-a-v2,other,16,500,False,False,False,False,False
c82bcc02cf98d400ef2ddf9715d3440764cd63cde0487b4583c9633c03cd65c3,g566_valid_002018,VALIDATION,g566-lanes-48x32-a-v2,other,16,2000,False,False,False,False,False
93ed4568d901ada136ce35d72ae8f978395702a6bb8469a641f76a1240783279,g566_valid_002274,VALIDATION,g566-lanes-48x32-a-v2,other,16,500,False,False,False,False,False
596eef1fbdbf28223ed446d08520a359acf8b79f72e58e0a235399672f4e48ce,g566_valid_002530,VALIDATION,g566-lanes-48x32-a-v2,other,16,2000,False,False,False,False,False
ee95be84ea13ab0ba6ee275d577162e113ff3af59c292cc8a87a6ca3c9e69b87,g566_valid_002786,VALIDATION,g566-lanes-48x32-a-v2,other,16,500,False,False,False,False,False
afa14a8398e83e99e6facd713677f0e33d08ecea885ca1d5fd58d072c946e8e6,g566_valid_003042,VALIDATION,g566-lanes-48x32-a-v2,other,16,2000,False,False,False,False,False
4d49b0636cba81614e4f17e6d76daaedbfcce5de7672f89c38489e4e07db7de6,g566_valid_003298,VALIDATION,g566-lanes-48x32-a-v2,other,16,500,False,False,False,False,False
09d6c4e3c074b009f040f863322478458a1b8462ead8cd9803db8153cadca54c,g566_valid_003554,VALIDATION,g566-lanes-48x32-a-v2,other,16,2000,False,False,False,False,False
9774d198be7c1fa3ccf4f02e0f46e47ff2f130f1f9b2d3a892a55f030e5c6a7a,g566_valid_000119,VALIDATION,g566-lanes-48x32-a-v2,other,80,750,False,False,False,False,False
3579288b86c336d798b8af5f11fc6817f6e0692e8e60f1e6b57fd6e95ab2027a,g566_valid_000375,VALIDATION,g566-lanes-48x32-a-v2,other,80,3000,False,False,False,False,False
92edb87f25750f26398a9e6be6cc56fe1f5f69ed7af32c435e96ec9b8bb6416d,g566_valid_000631,VALIDATION,g566-lanes-48x32-a-v2,other,80,750,False,False,False,False,False
3b66f57a2110050cadcfbe3edab1930dafec8a5b6dd0126b8caff2a44b21d505,g566_valid_000887,VALIDATION,g566-lanes-48x32-a-v2,other,80,3000,False,False,False,False,False
7057b96deb1a2c9317072f04bba515bafb1cfecaa3d9f12d6012e4057d530993,g566_valid_001143,VALIDATION,g566-lanes-48x32-a-v2,other,80,750,False,False,False,False,False
10acc203f08bce92ef65de5b1e28a13b41fd63131f7e62ad3f90c8739edab036,g566_valid_001399,VALIDATION,g566-lanes-48x32-a-v2,other,80,3000,False,False,False,False,False
5b3a9faf9eb636317e382fd7caf8e2a57232ad8038edb680df39ac05f5b4e8cd,g566_valid_001655,VALIDATION,g566-lanes-48x32-a-v2,other,80,750,False,False,False,False,False
f0a4fcf24086b3be5811364265a3e757944f37e53bdfd9d23f28bb172c5579ed,g566_valid_001911,VALIDATION,g566-lanes-48x32-a-v2,other,80,3000,False,False,False,False,False
5f34fec846def5105b0815bb74f1da4985ddab5982a5be5f40873266f75faed9,g566_valid_002167,VALIDATION,g566-lanes-48x32-a-v2,other,80,750,False,False,False,False,False
0cea35411221dbecdf38bcadd90025f25b93eaeb9f01ab7361f41025509aa032,g566_valid_002423,VALIDATION,g566-lanes-48x32-a-v2,other,80,3000,False,False,False,False,False
f2aec6010645c52a70b17392c4768d7c3c19098e7db33eb2bfd4a386ee3fa8e8,g566_valid_002679,VALIDATION,g566-lanes-48x32-a-v2,other,80,750,False,False,False,False,False
35e4548790d510aafb2e6b038d5bc4b32f8e427097ec8d5d2ae5b794e3b8e89d,g566_valid_002935,VALIDATION,g566-lanes-48x32-a-v2,other,80,3000,False,False,False,False,False
f7a3cc7e497207e16702196e4c952d840b6cfe436f14e56025687ef8e76bd85e,g566_valid_003191,VALIDATION,g566-lanes-48x32-a-v2,other,80,750,False,False,False,False,False
6c8fdd3fd9c592a1390a7932d27682358f3ebd25cd691dc7fe573f5977de8967,g566_valid_003447,VALIDATION,g566-lanes-48x32-a-v2,other,80,3000,False,False,False,False,False
96285a833df07285bb3364a55ecea37af9c159e469cfb4031281afd02380b0ab,g566_valid_000034,VALIDATION,g566-lanes-48x32-a-v3,other,16,3000,False,False,False,False,False
d853fc97499b8cf5db4fe5ca6e4ae76965e287138cd8e0cb7b1ca04dafc4ab00,g566_valid_000290,VALIDATION,g566-lanes-48x32-a-v3,other,16,750,False,False,False,False,False
