pool_id,source,source_id,distance_from_current_static_flow,distance_from_legacy_helper,active_field_deltas,global_fixed_candidate,context_dependent,theta_family,support_rows_existing,success_regression_count_existing,quality_delta_existing,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,support_strata_existing
g554_pool_878177698244,g553_zero_regression_low_support,repair5g549_theta_549000797,1.63199740267,0.716689899952,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,g553_zero_regression_low_support,29,0,-0.0269892325082,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.586480627039,0.417119065762,1.19638935722,1,11,1,0,0,False,False,False,False,False,4
g554_pool_004721241140,g553_zero_regression_low_support_shrinkage_to_hand,repair5g550_theta_550000006_t035,0.742495795007,1.18249579501,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,200,0,-0.0269682956243,1.25,1.15288560673,1.25,0.75,0.75,1,0.35,0.95,1,0.848529052942,0.35,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_886732688484,g553_zero_regression_low_support,repair5g550_theta_550000006,2.12141655717,0.654749890501,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,200,0,-0.0269682956243,1.25,0.972530304939,1.25,0.75,0.75,1,1,0.95,1,0.567225865548,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,15
g554_pool_689949138176,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000581_t035,0.511901346197,1.11666365667,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,30,0,-0.0269020440264,1.25,1.25,1.25,0.75,0.75,1,0.28791992416,0.95,1,0.919050831898,0.300924358151,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_134207742926,g553_zero_regression_low_support,repair5g549_theta_549000581,1.46257527485,0.466658066684,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,30,0,-0.0269020440264,1.25,1.25,1.25,0.75,0.75,1,0.822628354743,0.95,1,0.768716662567,0.859783880432,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_288250162485,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000757_t035,0.547568471114,1.08510095605,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,shrinkage_to_hand_from_risky,30,0,-0.02678051446,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.276850636299,0.405700533599,0.766719641561,1,11,1,0,0,False,False,False,False,False,
g554_pool_231812324883,g553_zero_regression_low_support,repair5g549_theta_549000757,1.56448134604,0.376478922042,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,g553_zero_regression_low_support,30,0,-0.02678051446,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.791001817996,0.509144381711,0.797770404459,1,11,1,0,0,False,False,False,False,False,4
g554_pool_767319481907,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549001116_t035,0.705849468302,1.1458494683,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,29,0,-0.026756881751,1.25,1.15795884658,1.25,0.75,0.75,1,0.35,0.95,1,0.881116787767,0.35,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_899733207881,g553_zero_regression_low_support,repair5g549_theta_549001116,2.01671276657,0.550046099908,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,29,0,-0.026756881751,1.25,0.987025275949,1.25,0.75,0.75,1,1,0.95,1,0.660333679333,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_688597063503,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549001532_t035,0.754612700775,0.996974396051,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,28,0,-0.0266959218412,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.85753978492,0.498228728543,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_052144429831,g553_high_quality_nearmiss,repair5g549_theta_549001532,2.15603628793,0.689369621262,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_high_quality_nearmiss,28,0,-0.0266959218412,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.592970814058,1.42351065298,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_532518125533,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549001927_t035,0.61228690876,1.17078612509,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,shrinkage_to_hand_from_risky,28,0,-0.026455325403,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.261125587749,0.463431693137,0.770516958966,1,11,1,0,0,False,False,False,False,False,
g554_pool_009036332515,g553_high_quality_nearmiss,repair5g549_theta_549001927,1.74939116788,0.621293690746,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,g553_high_quality_nearmiss,28,0,-0.026455325403,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.746073107854,0.674090551819,0.80861988276,1,11,1,0,0,False,False,False,False,False,4
g554_pool_149405887128,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000331_t035,0.580840582319,1.0098501563,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,30,0,-0.0262104119718,1.25,1.25,1.25,0.75,0.75,1,0.301376277247,0.95,1,0.937987964024,0.416591286818,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_518522433084,g553_zero_regression_low_support,repair5g549_theta_549000331,1.65954452091,0.415157729686,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,30,0,-0.0262104119718,1.25,1.25,1.25,0.75,0.75,1,0.86107507785,0.95,1,0.822822754354,1.19026081948,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_352991932406,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000486_t035,0.818240753514,1.25824075351,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,30,0,-0.0260650452044,1.25,1.41582739334,1.25,0.75,0.75,1,0.35,0.95,1,0.827754494491,0.35,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_703490536872,g553_zero_regression_low_support,repair5g549_theta_549000486,2.33783072433,0.871164057668,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,30,0,-0.0260650452044,1.25,1.72379255241,1.25,0.75,0.75,1,1,0.95,1,0.50786998426,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_466387922799,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000750_t035,0.672339940312,1.00764114971,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_max_edge_cost,True,False,shrinkage_to_hand_from_risky,30,0,-0.026045190128,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.955188189623,0.428524092952,0.35,0.75,1,11.2473816052,1,0,0,False,False,False,False,False,
g554_pool_564816965099,g553_zero_regression_low_support,repair5g549_theta_549000750,2.42097125806,0.954304591393,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_max_edge_cost;theta_goal_projection_mode_flow_shield;theta_goal_projection_mode_none,True,False,g553_zero_regression_low_support,30,0,-0.026045190128,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.871966256067,1.22435455129,0.35,0.75,1,11.7068045864,0,0,1,False,False,False,False,False,4
g554_pool_533006112144,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000780_t035,0.696494791999,1.26311053877,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_max_edge_cost,True,False,shrinkage_to_hand_from_risky,29,0,-0.0258308718882,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.930162539675,0.255038189924,0.35,0.75,1,10.2934725131,1,0,0,False,False,False,False,False,
g554_pool_685665282535,g553_zero_regression_low_support,repair5g549_theta_549000780,2.48998512003,1.38507772984,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_max_edge_cost;theta_goal_projection_mode_flow_shield;theta_goal_projection_mode_none,True,False,g553_zero_regression_low_support,29,0,-0.0258308718882,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.800464399071,0.728680542639,0.35,0.75,1,8.9813500373,0,0,1,False,False,False,False,False,4
g554_pool_625675853381,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549001592_t035,0.602695504609,1.1529011842,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,28,0,-0.025810706585,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.85553498893,0.267345740309,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_613736519467,g553_high_quality_nearmiss,repair5g549_theta_549001592,1.72198715603,0.570193859613,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_high_quality_nearmiss,28,0,-0.025810706585,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.587242825514,0.76384497231,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_508732290733,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000167_t035,0.48073546603,1.23935774879,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,shrinkage_to_hand_from_risky,30,0,-0.025810121975,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.111033287933,0.38793999412,0.849110351781,1,11,1,0,0,False,False,False,False,False,
g554_pool_139145386172,g553_zero_regression_low_support,repair5g549_theta_549000167,1.37352990294,0.817212615579,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,g553_zero_regression_low_support,30,0,-0.025810121975,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.317237965524,0.4583999832,1.03317243366,1,11,1,0,0,False,False,False,False,False,4
g554_pool_753935891916,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549000027_t035,0.388912817174,1.18380622739,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,shrinkage_to_hand_from_risky,28,0,-0.0257507713158,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.0838299423402,0.333806652387,0.790980630539,1,11,1,0,0,False,False,False,False,False,
g554_pool_823543872586,g553_high_quality_nearmiss,repair5g549_theta_549000027,1.11117947764,0.658493983012,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,g553_high_quality_nearmiss,28,0,-0.0257507713158,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.239514120972,0.303733292533,0.867087515825,1,11,1,0,0,False,False,False,False,False,4
g554_pool_449999746788,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549000095_t035,0.554882450234,0.911784216433,theta_alpha_flow_wait_progress;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,28,0,-0.0256725075744,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.412323675351,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_967520828149,g553_high_quality_nearmiss,repair5g549_theta_549000095,2.08537842924,0.618711762573,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_goal_projection_mode_flow_shield;theta_goal_projection_mode_agent_progress,True,False,g553_high_quality_nearmiss,28,0,-0.0256725075744,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.17806764386,0.35,0.75,1,11,0,1,0,False,False,False,False,False,4
g554_pool_755799384008,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000592_t035,0.594080971838,1.08142677715,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,30,0,-0.0255475918264,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.895579458841,0.314490646019,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_692732272434,g553_zero_regression_low_support,repair5g549_theta_549000592,1.69737420525,0.365981268037,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,30,0,-0.0255475918264,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.701655596689,0.898544702911,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_930536546124,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549001155_t035,0.503897702205,0.962768964462,theta_alpha_flow_wait_progress;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,29,0,-0.0255283984638,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.335846553307,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_200726230199,g553_zero_regression_low_support,repair5g549_theta_549001155,1.93970772058,0.526958946082,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_goal_projection_mode_flow_shield;theta_goal_projection_mode_none,True,False,g553_zero_regression_low_support,29,0,-0.0255283984638,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.959561580877,0.35,0.75,1,11,0,0,1,False,False,False,False,False,4
g554_pool_045043126158,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549001282_t035,0.541534176931,1.15255293489,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,28,0,-0.025199847636,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.886289777421,0.221735931528,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_712048821172,g553_high_quality_nearmiss,repair5g549_theta_549001282,1.54724050552,0.569198861602,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_high_quality_nearmiss,28,0,-0.025199847636,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.675113649773,0.633531232938,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_798292536124,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000759_t035,0.538267388461,1.16087448325,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,30,0,-0.025135256452,1.25,1.23216289818,1.25,0.75,0.75,1,0.35,0.95,1,0.898032078936,0.213044678911,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_070314086492,g553_zero_regression_low_support,repair5g549_theta_549000759,1.53790682418,0.592974714047,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,30,0,-0.025135256452,1.25,1.19903685193,1.25,0.75,0.75,1,1,0.95,1,0.708663082674,0.608699082602,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_218053509506,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549001292_t035,0.672608914781,1.05477573045,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,28,0,-0.024940067783,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.869641010718,0.393374888249,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_882436373305,g553_high_quality_nearmiss,repair5g549_theta_549001292,1.92173975652,0.455073089851,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_high_quality_nearmiss,28,0,-0.024940067783,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.627545744909,1.12392825214,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_408800483254,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000302_t035,0.436715686568,1.25472263055,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,30,0,-0.0248805231627,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.887614174772,0.0664947920105,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_637545016644,g553_zero_regression_low_support,repair5g549_theta_549000302,1.24775910448,0.861112277775,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,30,0,-0.0248805231627,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.678897642205,0.18998512003,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_400062908567,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000126_t035,0.78979421041,1.22979421041,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,30,0,-0.024718966885,1.25,1.3963494948,1.25,0.75,0.75,1,0.35,0.95,1,0.840618718763,0.35,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_972055069132,g553_zero_regression_low_support,repair5g549_theta_549000126,2.25655488689,0.789888220226,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,30,0,-0.024718966885,1.25,1.66814141372,1.25,0.75,0.75,1,1,0.95,1,0.54462491075,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_246315423821,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549001337_t035,0.462220873474,1.20811064836,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,shrinkage_to_hand_from_risky,28,0,-0.0246924547367,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.120582668835,0.322361150278,0.83410483179,1,11,1,0,0,False,False,False,False,False,
g554_pool_560989185067,g553_high_quality_nearmiss,repair5g549_theta_549001337,1.32063106707,0.727935185797,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,g553_high_quality_nearmiss,28,0,-0.0246924547367,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.344521910956,0.271031857936,0.990299519401,1,11,1,0,0,False,False,False,False,False,4
g554_pool_627899120615,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000370_t035,0.81356185787,1.13950198599,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_max_edge_cost,True,False,shrinkage_to_hand_from_risky,30,0,-0.024684096043,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.829798490403,0.435544903909,0.35,0.75,1,10.708011684,1,0,0,False,False,False,False,False,
g554_pool_226657690592,g553_zero_regression_low_support,repair5g549_theta_549000370,2.82446245108,1.35779578441,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_max_edge_cost;theta_goal_projection_mode_flow_shield;theta_goal_projection_mode_none,True,False,g553_zero_regression_low_support,30,0,-0.024684096043,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.51370997258,1.24441401117,0.35,0.75,1,10.1657476685,0,0,1,False,False,False,False,False,4
g554_pool_842446772365,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549001131_t035,0.609816800367,0.982701774595,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,29,0,-0.024659048599,1.25,1.25,1.25,0.75,0.75,1,0.42847054306,0.95,1,0.937074045852,0.306171617657,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_175300756040,g553_zero_regression_low_support,repair5g549_theta_549001131,1.74233371534,0.442632314738,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,29,0,-0.024659048599,1.25,1.25,1.25,0.75,0.75,1,1.2242015516,0.95,1,0.820211559577,0.874776050448,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_153814381435,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549000116_t035,0.709296821405,1.14929682141,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,28,0,-0.0246113472078,1.25,1.33214431071,1.25,0.75,0.75,1,0.35,0.95,1,0.869751960496,0.35,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_277709463075,g553_high_quality_nearmiss,repair5g549_theta_549000116,2.02656234687,0.559895680205,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_high_quality_nearmiss,28,0,-0.0246113472078,1.25,1.4846980306,1.25,0.75,0.75,1,1,0.95,1,0.627862744275,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
