instance_index,map,map_family,solver_seed,solver_scenario_path,solver_scenario_sha256,solver_scenario_pair_count,start_goal_assignment_sha256,actual_solver_scenario_from_instance_assignment,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
1519,g565-synth-hub-spoke-b-52,hub_spoke,8519,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-hub-spoke-b-52-random-8519.scen,46c4ef0bb935c14521b3091e67dfaaa61de404f944105ca277622a1d2db2fe90,32,b599e0bec56fff6e1104ceb28a888dddbe4907cc52b49d9927fbf18e52a1a0d1,True,False,False,False,False,False
1520,empty-8-8,empty,8520,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-8520.scen,aeee862596682b160e9672ab7fdf17cf623ae34d31fd7ce12b409118660018cb,64,76c3bd5ceda06078dd43d50f6a58a90f71b42ba289ee488456e71d5c9980ab31,True,False,False,False,False,False
1521,empty-16-16,empty,8521,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-8521.scen,0c4e818aaff98b6e4228bd407d3a7a56949f339316df010d3d72277a629820dc,96,384eac535d3331f14e6607e09b0b7f693ca6013f603e50244ccf08b7f4fd62de,True,False,False,False,False,False
1522,empty-32-32,empty,8522,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-8522.scen,f0edf6980342f651aa4f302ece741fc4c1c10d8ed216915cc3463ae643c1ba89,128,ef99342d18009cd0016197dfd49da4cf225a7b518359ce0293e5d581b794907c,True,False,False,False,False,False
1523,random-8-8-20,random,8523,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-8523.scen,d994d1a03696b3c0228ff9f7900991c8858f71e865618d2884036609bda06b3c,32,8da15593214770d1d8a86d9ec5926c0920b66902468b6c2f95dfad2391fb04d4,True,False,False,False,False,False
1524,random-32-32-10,random,8524,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-8524.scen,0da69793e5541e4aa2f0a4cb4f56abdcfee53cc44b53d1a61e5a639eefd6603a,16,ec2fc244d2e5cad47b3314cdebe3cde2e14d91fbc48b0b79a2c3278c58c327e4,True,False,False,False,False,False
1525,random-32-32-20,random,8525,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-8525.scen,037442d12e2af41862019a915dc13664eb253bbc39026017f56646b9a5a5dcfb,32,3ff7f7458f3cd2f08310a82ac2f6c325b82b6a0001765ae12df29704d6170d1d,True,False,False,False,False,False
1526,maze-32-32-2,maze,8526,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-8526.scen,2d8ebf3f6cb03cdaea7410018fbe5c8f5dafa5fdf74791c5a48d225d9ff21ea6,64,61d02dded3aa90558334a0480a1b11586e94af37e11bbf2695f38555fb7da100,True,False,False,False,False,False
1527,maze-36-32-4,maze,8527,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-8527.scen,2b52e055e9d10d9ddc1640149a1289eb6c365183526d730f41e52f6592927b6d,96,22c6f66da7d198d07f731d23de41c5b4d71602624f5dac0ebbea1bb8c762814d,True,False,False,False,False,False
1528,room-32-32-4,room,8528,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-8528.scen,27b64cf834596be65741d511ef43748e7628d766949c04a43730e30c98790382,128,7f3807f7e48b8d9ce7b292646c8d89011ba4fd0f0d40d1e6e45ec6480eb4a223,True,False,False,False,False,False
1529,room-40-32-8,room,8529,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-40-32-8-random-8529.scen,05ba85b96d2e8243b193b0763de89e87c2c7aae88ff1fda1a9d6951e9942e2e1,256,93ba1871432cbb0f5acdf1ca024d749d049d9186dceff1d4aaacaaaedd1063e3,True,False,False,False,False,False
1530,g559-synth-warehouse-a-32,warehouse,8530,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-8530.scen,2d036c49da22e55cbf123f1e199dd80525f3f028b176bfaa2e3f399d405a5897,16,0e61551202b9db9391f84f4f51726bf17ddda088fd233ef2289f354434000c2c,True,False,False,False,False,False
1531,g559-synth-warehouse-b-36,warehouse,8531,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-8531.scen,5adb6598c7254c19ad46b5f7b2579518f9abac68afaeae386e9b7cbc7364de73,32,4d96f6d299fc79aab4d0c5ec9bfc04423252d1ed910450c41ed42444e1a38170,True,False,False,False,False,False
1532,g559-synth-connector-32,irregular_bottleneck,8532,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-8532.scen,065efbc36645a52f41a9066c51aada6befd2cc22d4ced93216c13c495c633830,64,53473be768032cd405d1e237cc958a906c25fdef1aa36339615f43535e38f0ea,True,False,False,False,False,False
1533,g559-synth-corners-34,irregular_bottleneck,8533,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-8533.scen,8a91e1336f8444e3633f64d772cedf680367d0c5f523bd6c9f3f74440bdff1b0,96,2850678eb64c4389d287eedcd1476022fc3fa7246ff528e2e47a5d476e303736,True,False,False,False,False,False
1534,g559-synth-loop-chain-36,irregular_bottleneck,8534,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-8534.scen,69cbc46f34d977b732c5ca636e6cfac860a6cdf8d54998b3f32153e831e074a9,128,d5237c344c2031978db66792263c88c7bc33c27a78433c542242224df2db20ac,True,False,False,False,False,False
1535,g559-synth-tunnel-38,irregular_bottleneck,8535,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-8535.scen,b5967096da6d8c18b4329fd15727187361b803c5252017ec14bb44de1b78657d,256,4f4b3b5794e11ba890142b6a3424b182aa4b365b7dfb5b1cc10ad5c84172be8c,True,False,False,False,False,False
1536,g559-synth-string-40,irregular_bottleneck,8536,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-8536.scen,0356a192ece4939d388988bfd77a90e5ed497e551200b7dfe69b29a759f49c02,16,2c893b9015b0165f303ec6fec55514666fc2bc6de82324d0019a13398ae5c011,True,False,False,False,False,False
1537,g559-synth-tree-42,irregular_bottleneck,8537,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-8537.scen,3bef248c23cf56c06208179d94a9ed68997d05ad7915bda714e623118472627e,32,d300c1a0124b5e55d8b6e59dc3313c8a03491882117f35929fba0eb76be2bd14,True,False,False,False,False,False
1538,g559-synth-game-den-32,game,8538,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-8538.scen,6ae9ba445c1605c24bf9a9f0db0f1bdfa18ff5d7b61bb65f84c3e781e3237a8f,64,915cce537f6d379a47eb5728ac94f622b191f7c8f71f601cb16307be6f0e8421,True,False,False,False,False,False
1539,g559-synth-game-brc-32,game,8539,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-8539.scen,f481d8634b1d712f72fef07ce49c84edecb75e5e2d25571ed5f6d046f34d4985,96,4d394f2277692ed1b7df0854ce8831612f60a0099a363bfea624f1f036d6be31,True,False,False,False,False,False
1540,g559-synth-city-berlin-32,city,8540,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-8540.scen,94f20883b8af9b48d8cdad303315269cb169a4531e3d6a8edb35b117a52b3f1c,128,c79f05e4360b08960c04ecc0fcbc09809db12d4e855528c58e885b75560233af,True,False,False,False,False,False
1541,g559-synth-city-boston-32,city,8541,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-8541.scen,7c77cd54dd160c566b76f323cf4fb7d3335b2a779697f0ed8144adefcef87ac6,256,c64f950414b9997178e2f53bdcd2528c5622d9031f85a838c54a90a3a833f586,True,False,False,False,False,False
1542,g559-synth-city-paris-32,city,8542,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-8542.scen,604ce32d242d74ae640af1007e3d83d2062117607d55eb66003c8ff31e8c1a7d,16,fbcbc3c4dffad13b938060595171bca22a9112bdea8316f74c8387ba55b06aa0,True,False,False,False,False,False
1543,g559-synth-game-lak-32,game,8543,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-8543.scen,1b0f1d71b0390c273d49a6caafe04d8ce7b925db7b2163f4e9f87a2d02bbdbe7,32,74a9ce4607e65b53023a7a3af37dc94664290f87fc580d406c0910c932065878,True,False,False,False,False,False
1544,g565-synth-open-cross-40,open_cross,8544,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-open-cross-40-random-8544.scen,9197b99bdd430d8e275ed80e1d0a8ab498608a2cdf9951cb026f84d0387eb370,64,6e8fc7a4919eaa595b0615b439286a597aba5a5a66bee6f1c6b7c3eec9e40d14,True,False,False,False,False,False
1545,g565-synth-open-halls-44,open_cross,8545,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-open-halls-44-random-8545.scen,7e712c8ab46adf2e50698c7f689604edeeeb195efbb490c0058e7afe0db394e6,96,1f93031e058650f85631223b20d67e51ee30c748e01306d8be5c29304ea36e78,True,False,False,False,False,False
1546,g565-synth-ring-a-40,ring,8546,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-ring-a-40-random-8546.scen,5d41e04ffd9f898ab3189ec4f76680af67c6c56921b649bc701146c4f9a9b844,128,a3b3a5bd97ce08a4cb145a57b373159fc4c3898fd9df3b28f120a36d40c56f1e,True,False,False,False,False,False
1547,g565-synth-ring-b-48,ring,8547,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-ring-b-48-random-8547.scen,aba5dcaf54c66be095f1d2e63f578f05a107a2406eab50f5aa925b8487eb0447,256,6dc62aa24d6c4b4db041fc9cc84cd195cd78955b825244052d37827f02c3ff02,True,False,False,False,False,False
1548,g565-synth-islands-a-40,islands,8548,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-islands-a-40-random-8548.scen,f65887c09dc30ba3a7542d3fcdb121efa8f2f836094d840fcba1fe0f4fe1aa25,16,43e8468a58e6625458b105494588bbf9b603ace42088d78092760c836d222080,True,False,False,False,False,False
1549,g565-synth-islands-b-48,islands,8549,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-islands-b-48-random-8549.scen,ebd8c3c53d809cdd26228272da8c9584b45083f6ac2e93e1e01d93e1d6a6bd81,32,3a0342f8d5035690723192d13a19b1dde5ff66162e8a39230129410c5ddffb10,True,False,False,False,False,False
1550,g565-synth-bridge-a-40,narrow_bridge,8550,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-bridge-a-40-random-8550.scen,2d94fa5c587be5f899f1a1a28897f2c94e4f850979e12c818343ffa6d02a4247,64,785cf28aba8471c24f3ad4cf122da3f6c270d24ef7998fa97c4ac38cbec60e29,True,False,False,False,False,False
1551,g565-synth-bridge-b-48,narrow_bridge,8551,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-bridge-b-48-random-8551.scen,08c423719f0f3d800faa0765f0679f0bc75f32ff69fa716120cad589572c8566,96,3b888119f86cbfbfe896f32e98b614e327a4e194148036794ba5a5c6638fe9c5,True,False,False,False,False,False
1552,g565-synth-labyrinth-a-40,labyrinth,8552,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-labyrinth-a-40-random-8552.scen,29722efa41603aece71ca380b40ad79040990cb72a62b8c384ed2b8e5176381e,128,8a5646303e619f4aad3005cd48759f630d914d40530b6f9c67e2729c99bbef57,True,False,False,False,False,False
1553,g565-synth-labyrinth-b-48,labyrinth,8553,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-labyrinth-b-48-random-8553.scen,9429c9b1449bee6771cc54c3dfaec4b8a275dc12c9501b6380681badb5d00a82,256,98c71367a6754f4fe64e3d0ed99908190a7d2d166381b521182d8a726fcdfe8d,True,False,False,False,False,False
1554,g565-synth-checker-a-40,checker,8554,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-checker-a-40-random-8554.scen,47f9fc4d7e8a8091089c7d000496f1ea8095bfe25316ff6731d396915afc5bc3,16,b45820e2be04da0b0ef3ffbdf074d45de607dbd5470b706ad1236ae246bbefe8,True,False,False,False,False,False
1555,g565-synth-checker-b-48,checker,8555,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-checker-b-48-random-8555.scen,ba41e24b7b56bacbd2fa192bc5c30c4daf55b910aed0b9e2097e71f9ae2db7d3,32,c62270cb335b77bc2e2accf649d4fda87d4db06003da228e3035b0621391f293,True,False,False,False,False,False
1556,g565-synth-corridor-grid-a-44,corridor_grid,8556,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-corridor-grid-a-44-random-8556.scen,adc27983f1296ee6477537137030f54865376e7f52d0ba87601561efb5b19dfd,64,5b8137923b61fb8a2340fd8f18edffa6fe90b6e9c222683c1c7b7ae71c849b2a,True,False,False,False,False,False
1557,g565-synth-corridor-grid-b-52,corridor_grid,8557,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-corridor-grid-b-52-random-8557.scen,631d36cfc75a0643cad7a0f35f52ed18becd5b0785d0771b68d03d98beaccfb5,96,ce6076a7614af0ed25c9338bfb9f3c15e282bce61dc00cbd5b07ed4d8293a375,True,False,False,False,False,False
1558,g565-synth-hub-spoke-a-44,hub_spoke,8558,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-hub-spoke-a-44-random-8558.scen,fa4ec7f080b76fbc0ebf1390698f3f3209104411ea1a3143ef9b1affeaba9cc4,128,67b8f7e7fbdfe9533ee285fa3b49e70fee1c5518e2c01ddc0186019d79fc149e,True,False,False,False,False,False
1559,g565-synth-hub-spoke-b-52,hub_spoke,8559,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-hub-spoke-b-52-random-8559.scen,2e22134d445a0d888e4cce7571bd8ee99b6520e83118fb3feefdcf28c2d64339,256,adc77b1702b44f21744e79aa081a755e748fa9b788c111f0c247e21db7f19ee8,True,False,False,False,False,False
1560,empty-8-8,empty,8560,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-8560.scen,bfdd50f8e2c977419548cc849c4db343f9f228ee26829239bb187fa5fb665746,16,ac6f2ca0402f66fe9aee6436ea37b8822095bbcce03c4336b8fd15b908800eb2,True,False,False,False,False,False
1561,empty-16-16,empty,8561,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-8561.scen,c5914cce9646a556513578e0e5d25c1b57f316267dcd0029ec136077c01a2760,32,bae8aae90fd256b606c337e3e96830d1a6f69a1d35f6093e7cb8a6c937c308e3,True,False,False,False,False,False
1562,empty-32-32,empty,8562,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-8562.scen,05574c77058f610f0255e0c6b76a71fd77a632e2f9e55a96942b4b383c573e37,64,73d5571dbe8108b94cb8ed66a15974551aa5e9052e82fc91b2246ff73e551a13,True,False,False,False,False,False
1563,random-8-8-20,random,8563,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-8563.scen,393720e4a73fb4984356e5bb5b0dbfbfceed4dd530e80adc72f3d24f4c593afb,32,cc9500f304fb6a3c254ccb0edb8a278991d1d7c118c44e9b612301f61f18bd2e,True,False,False,False,False,False
1564,random-32-32-10,random,8564,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-8564.scen,f01fb92e67ededabf5603e3de84d4cc9c7f510987847af92afecdac61483e549,128,7401cf1001c2ad59f815bc61a6616c2466b176c3ea594c7527cd2399f144b713,True,False,False,False,False,False
1565,random-32-32-20,random,8565,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-8565.scen,397ed0523b38aca8dbe3042c55ed08d7ad6c62ad3efe9d56d8fb433511eb42c3,256,e8888a2236cb9549c9441d27b1705d1ce0b054b623d27f12290cc585008a0d44,True,False,False,False,False,False
1566,maze-32-32-2,maze,8566,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-8566.scen,226ed1e43139b44396ee39dab5defd0111348948932f1d960fb4cb714db5d78f,16,527b788501650a4eb2b603c3899891cccfec3564ef483e06e0bdce9d17668686,True,False,False,False,False,False
1567,maze-36-32-4,maze,8567,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-8567.scen,1ebc6d5c3da3a5b6d21dbc21984a8f0e2f236e99581abe85189c6053c65eb8d1,32,214984bb50e3499855ef018de62830736e28e2cbe28607c3a3dd63073d05eb5a,True,False,False,False,False,False
1568,room-32-32-4,room,8568,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-8568.scen,6102079ae46b56132aa18dc71032e16fe8f2e59bd720d080d4ceb12f5bcfd160,64,d50319cec247e22e753b3eb23b7944f455f5f973214ebdc40da13e6c96855749,True,False,False,False,False,False
1569,room-40-32-8,room,8569,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-40-32-8-random-8569.scen,c363774013486fe88a932c27e0fe8aee1a8bd22e9f409889dd5c956a24682b6d,96,aaba23a6980ee3e35c7b62126478f3aa0d3144a802914563b16950c168bcb0bf,True,False,False,False,False,False
1570,g559-synth-warehouse-a-32,warehouse,8570,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-8570.scen,965453087ec3991b7086facea574300a3490e1a598e448eb088f8bb51e5ccd76,128,ab456ffda1fa13bb3327110ae95c8cdca470a008e6ee51d90ec06cc103210272,True,False,False,False,False,False
1571,g559-synth-warehouse-b-36,warehouse,8571,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-8571.scen,1f78ec955ae4ac14b455b10c7f3819450ad596802b39cdc69f6ce4463e5edb94,256,ed032f4b24aebe9b6eff00c7ea30837e4aa30157391057b226295d39e19fbe43,True,False,False,False,False,False
1572,g559-synth-connector-32,irregular_bottleneck,8572,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-8572.scen,207f0278d1e4f6684d8a7ff72a07ffa47cb8aa678ae6cd8754d57d05fa935104,16,9da35d484dc4fcff25a656482f3807d697473423a1b0aca5d712548a5c243654,True,False,False,False,False,False
1573,g559-synth-corners-34,irregular_bottleneck,8573,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-8573.scen,65967393eba5f5162d32f6f51273f22ab3e466c63bc322511157fe5c2099e4e9,32,43c6c9a56779069904868740aa5aae5e67cd22806377aab93e23b5f281791bc7,True,False,False,False,False,False
1574,g559-synth-loop-chain-36,irregular_bottleneck,8574,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-8574.scen,d507d195cc52df6b67984bf52cc613eb048f9f2b3f276039dc3500fb3ae1583e,64,0f114af627ce5ba19babed4e0dca62dbb9696303e8f4647864fb1cadf75b09bf,True,False,False,False,False,False
1575,g559-synth-tunnel-38,irregular_bottleneck,8575,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-8575.scen,ab9e14565b12eb7f81014ed6d08002a7224f50be51e7d311a1305a9b18f00f04,96,dcb27765573d3027dcc7d21f68312aa0e89d80be4a204b7440f3823d88c9cfaf,True,False,False,False,False,False
1576,g559-synth-string-40,irregular_bottleneck,8576,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-8576.scen,791d97224d96f5d2ae6906ea1daa63e35074facc93a728e2c897d3f31db5a7b2,128,1954f94212073c996ceadfc41b8592164b5d6441c28c54f9ccab1e42e81e764e,True,False,False,False,False,False
1577,g559-synth-tree-42,irregular_bottleneck,8577,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-8577.scen,4b7b585cb65a7985f4fb99339b00e4a1d41d84e1d18557bd17e78fe4a8d7f1f5,256,3a8e5717eec3f16258869f1b9207c666e9d6df23b0f07aaa1102af5e6646a391,True,False,False,False,False,False
1578,g559-synth-game-den-32,game,8578,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-8578.scen,0c40a148b2baf8e36574b455a7d09c0b2127b4bbef64c982eaf6097740af3716,16,50044ced8b68b36107e857fcb9b9c3f16d566a530975480cbdb175c42b2ad4fc,True,False,False,False,False,False
1579,g559-synth-game-brc-32,game,8579,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-8579.scen,77e0f2116938a916e59c3481e188fea14210e5013f5a837becb25a21b0222194,32,fa99683c714e486ab8ff3bcf64e5a7eb505da597532926219bf5ea3bb7558540,True,False,False,False,False,False
1580,g559-synth-city-berlin-32,city,8580,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-8580.scen,4ce8e8d62fd8d970598e4bedf0990f64a91206711f3ac02dcc7d5d73290b4aea,64,1b34c3ce2a3179c5790ca120b393269d0f050d1ebf2713fd5784ad473b66e2c0,True,False,False,False,False,False
1581,g559-synth-city-boston-32,city,8581,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-8581.scen,97c7c39cf2e8661c21b54e2c7ef398301ddbe8ff0e34eefac46eadd6f32c0bc3,96,2cf055d8078b9e7638f727c3c2835f39b91bc88a616551c379093dcd18dd3f17,True,False,False,False,False,False
1582,g559-synth-city-paris-32,city,8582,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-8582.scen,c43caf020e85b99ab6391417f2ff34eca61b5494ff0e69a93f6b0ac47a27cb7d,128,d5fb286cf038f88616f8ee7b943df3c36f30d5798ec90948339d54414f4bfabf,True,False,False,False,False,False
1583,g559-synth-game-lak-32,game,8583,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-8583.scen,01d53059684ac2d0e7614efb663e27212bf057bcd39024a445a780288e92e544,256,dcaf57163869d5ab4cfefa236d280287e43644f718ebac9d246777890dd5f4a6,True,False,False,False,False,False
1584,g565-synth-open-cross-40,open_cross,8584,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-open-cross-40-random-8584.scen,5f06eb0b41f9dda7db8cec6e9591662b5d95cdb2058076a11562bd04a000c9eb,16,c9c59672996b8fd207b32def20d1b680d16add3803ce6b6cd1cb71a38cb36b02,True,False,False,False,False,False
