region_id,sampling_policy,materialized_method,region_status,support,seed_block_support,vs_static_flow_pairs,vs_static_flow_success_regression_count,vs_static_flow_success_gain_count,vs_static_flow_better_count,vs_static_flow_worse_count,vs_static_flow_safe_high_margin_count,vs_static_flow_quality_only_mean_delta,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
broad_sobol_lhs|repair5g518_grid_c0p37_b0p7_f1p31_w1p02_dc0p9_df0p94_beta0p38_max0p36_c0,broad_sobol_lhs,repair5g518_grid_c0p37_b0p7_f1p31_w1p02_dc0p9_df0p94_beta0p38_max0p36_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p38_b0p57_f0p86_w1p08_dc0p99_df0p97_beta0p2_max1p46_c0,broad_sobol_lhs,repair5g518_grid_c0p38_b0p57_f0p86_w1p08_dc0p99_df0p97_beta0p2_max1p46_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p38_b1p03_f1p02_w0p91_dc0p97_df0p92_beta0p7_max1p32_c0,broad_sobol_lhs,repair5g518_grid_c0p38_b1p03_f1p02_w0p91_dc0p97_df0p92_beta0p7_max1p32_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p39_b0p68_f0p4_w0p9_dc0p93_df0p91_beta0p44_max1p38_c0,broad_sobol_lhs,repair5g518_grid_c0p39_b0p68_f0p4_w0p9_dc0p93_df0p91_beta0p44_max1p38_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p39_b0p88_f0p52_w1p00_dc0p92_df0p97_beta0p63_max1p4_c0,broad_sobol_lhs,repair5g518_grid_c0p39_b0p88_f0p52_w1p00_dc0p92_df0p97_beta0p63_max1p4_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p39_b1p28_f0p42_w0p04_dc0p95_df0p94_beta0p54_max1p23_c0,broad_sobol_lhs,repair5g518_grid_c0p39_b1p28_f0p42_w0p04_dc0p95_df0p94_beta0p54_max1p23_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p3_b0p8_f0p72_w1p32_dc0p99_df0p92_beta0p57_max0p43_c0,broad_sobol_lhs,repair5g518_grid_c0p3_b0p8_f0p72_w1p32_dc0p99_df0p92_beta0p57_max0p43_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p3_b0p96_f0p75_w1p1_dc0p96_df0p95_beta0p2_max0p37_c0,broad_sobol_lhs,repair5g518_grid_c0p3_b0p96_f0p75_w1p1_dc0p96_df0p95_beta0p2_max0p37_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p3_b1p86_f1p15_w1p42_dc0p92_df0p92_beta0p07_max0p28_c0,broad_sobol_lhs,repair5g518_grid_c0p3_b1p86_f1p15_w1p42_dc0p92_df0p92_beta0p07_max0p28_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p41_b1p7_f0p79_w1p55_dc0p98_df0p98_beta0p78_max1p09_c0,broad_sobol_lhs,repair5g518_grid_c0p41_b1p7_f0p79_w1p55_dc0p98_df0p98_beta0p78_max1p09_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p42_b1p24_f0p96_w0p33_dc0p91_df0p92_beta0p61_max0p52_c0,broad_sobol_lhs,repair5g518_grid_c0p42_b1p24_f0p96_w0p33_dc0p91_df0p92_beta0p61_max0p52_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p42_b1p3_f1p12_w1p00_dc1p00_df0p96_beta0p68_max0p94_c0,broad_sobol_lhs,repair5g518_grid_c0p42_b1p3_f1p12_w1p00_dc1p00_df0p96_beta0p68_max0p94_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p43_b1p94_f0p26_w0p26_dc0p94_df0p98_beta0p01_max1p11_c0,broad_sobol_lhs,repair5g518_grid_c0p43_b1p94_f0p26_w0p26_dc0p94_df0p98_beta0p01_max1p11_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p44_b0p58_f0p3_w0p56_dc0p95_df0p93_beta0p47_max0p32_c0,broad_sobol_lhs,repair5g518_grid_c0p44_b0p58_f0p3_w0p56_dc0p95_df0p93_beta0p47_max0p32_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p44_b1p12_f0p56_w0p29_dc0p93_df0p94_beta0p14_max0p37_c0,broad_sobol_lhs,repair5g518_grid_c0p44_b1p12_f0p56_w0p29_dc0p93_df0p94_beta0p14_max0p37_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p45_b0p89_f0p02_w0p94_dc0p94_df0p95_beta0p61_max0p5_c0,broad_sobol_lhs,repair5g518_grid_c0p45_b0p89_f0p02_w0p94_dc0p94_df0p95_beta0p61_max0p5_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p45_b1p1_f0p05_w0p75_dc0p92_df0p91_beta0p11_max0p33_c0,broad_sobol_lhs,repair5g518_grid_c0p45_b1p1_f0p05_w0p75_dc0p92_df0p91_beta0p11_max0p33_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p45_b1p44_f1p12_w0p82_dc0p95_df0p96_beta0p76_max1p37_c0,broad_sobol_lhs,repair5g518_grid_c0p45_b1p44_f1p12_w0p82_dc0p95_df0p96_beta0p76_max1p37_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p45_b1p71_f1p12_w1p21_dc0p94_df0p99_beta0p67_max0p87_c0,broad_sobol_lhs,repair5g518_grid_c0p45_b1p71_f1p12_w1p21_dc0p94_df0p99_beta0p67_max0p87_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p45_b1p89_f1p02_w1p34_dc1p00_df0p96_beta0p78_max0p3_c0,broad_sobol_lhs,repair5g518_grid_c0p45_b1p89_f1p02_w1p34_dc1p00_df0p96_beta0p78_max0p3_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p46_b0p7_f0p19_w0p3_dc0p96_df0p92_beta0p06_max0p52_c0,broad_sobol_lhs,repair5g518_grid_c0p46_b0p7_f0p19_w0p3_dc0p96_df0p92_beta0p06_max0p52_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p46_b1p46_f0p22_w1p12_dc0p94_df0p95_beta0p71_max1p1_c0,broad_sobol_lhs,repair5g518_grid_c0p46_b1p46_f0p22_w1p12_dc0p94_df0p95_beta0p71_max1p1_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p46_b1p98_f0p83_w0p93_dc0p99_df0p93_beta0p68_max0p64_c0,broad_sobol_lhs,repair5g518_grid_c0p46_b1p98_f0p83_w0p93_dc0p99_df0p93_beta0p68_max0p64_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p47_b0p93_f0p5_w0p33_dc0p9_df0p9_beta0p56_max0p42_c0,broad_sobol_lhs,repair5g518_grid_c0p47_b0p93_f0p5_w0p33_dc0p9_df0p9_beta0p56_max0p42_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p47_b1p87_f0p09_w0p92_dc0p93_df0p92_beta0p3_max0p77_c0,broad_sobol_lhs,repair5g518_grid_c0p47_b1p87_f0p09_w0p92_dc0p93_df0p92_beta0p3_max0p77_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p48_b1p22_f1p35_w0p6_dc0p94_df0p96_beta0p75_max0p96_c0,broad_sobol_lhs,repair5g518_grid_c0p48_b1p22_f1p35_w0p6_dc0p94_df0p96_beta0p75_max0p96_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p48_b1p61_f1p17_w1p34_dc0p94_df0p98_beta0p4_max0p43_c0,broad_sobol_lhs,repair5g518_grid_c0p48_b1p61_f1p17_w1p34_dc0p94_df0p98_beta0p4_max0p43_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p48_b1p94_f0p65_w0p94_dc0p98_df0p91_beta0p41_max0p34_c0,broad_sobol_lhs,repair5g518_grid_c0p48_b1p94_f0p65_w0p94_dc0p98_df0p91_beta0p41_max0p34_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p48_b2p04_f1p18_w0p54_dc0p97_df0p98_beta0p00_max0p27_c0,broad_sobol_lhs,repair5g518_grid_c0p48_b2p04_f1p18_w0p54_dc0p97_df0p98_beta0p00_max0p27_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p4_b2p16_f0p08_w0p56_dc0p94_df0p98_beta0p52_max0p78_c0,broad_sobol_lhs,repair5g518_grid_c0p4_b2p16_f0p08_w0p56_dc0p94_df0p98_beta0p52_max0p78_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p51_b0p51_f0p84_w0p88_dc0p99_df0p99_beta0p64_max0p76_c0,broad_sobol_lhs,repair5g518_grid_c0p51_b0p51_f0p84_w0p88_dc0p99_df0p99_beta0p64_max0p76_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p51_b1p03_f0p01_w0p78_dc0p96_df0p91_beta0p44_max1p37_c0,broad_sobol_lhs,repair5g518_grid_c0p51_b1p03_f0p01_w0p78_dc0p96_df0p91_beta0p44_max1p37_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p51_b1p14_f0p33_w1p71_dc0p99_df0p95_beta0p6_max0p66_c0,broad_sobol_lhs,repair5g518_grid_c0p51_b1p14_f0p33_w1p71_dc0p99_df0p95_beta0p6_max0p66_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p51_b1p66_f1p11_w1p04_dc0p92_df0p92_beta0p62_max0p85_c0,broad_sobol_lhs,repair5g518_grid_c0p51_b1p66_f1p11_w1p04_dc0p92_df0p92_beta0p62_max0p85_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p52_b0p54_f0p32_w1p25_dc0p98_df0p93_beta0p66_max1p12_c0,broad_sobol_lhs,repair5g518_grid_c0p52_b0p54_f0p32_w1p25_dc0p98_df0p93_beta0p66_max1p12_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p52_b0p82_f0p58_w0p43_dc0p96_df0p94_beta0p56_max1p31_c0,broad_sobol_lhs,repair5g518_grid_c0p52_b0p82_f0p58_w0p43_dc0p96_df0p94_beta0p56_max1p31_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p52_b1p21_f1p04_w1p34_dc0p99_df0p92_beta0p02_max0p63_c0,broad_sobol_lhs,repair5g518_grid_c0p52_b1p21_f1p04_w1p34_dc0p99_df0p92_beta0p02_max0p63_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p53_b1p03_f1p38_w0p92_dc0p95_df0p93_beta0p15_max0p35_c0,broad_sobol_lhs,repair5g518_grid_c0p53_b1p03_f1p38_w0p92_dc0p95_df0p93_beta0p15_max0p35_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p53_b1p68_f1p06_w0p55_dc0p91_df0p97_beta0p26_max0p27_c0,broad_sobol_lhs,repair5g518_grid_c0p53_b1p68_f1p06_w0p55_dc0p91_df0p97_beta0p26_max0p27_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p54_b1p28_f0p53_w0p97_dc0p93_df0p95_beta0p27_max0p57_c0,broad_sobol_lhs,repair5g518_grid_c0p54_b1p28_f0p53_w0p97_dc0p93_df0p95_beta0p27_max0p57_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p54_b1p33_f0p28_w1p2_dc0p92_df0p96_beta0p03_max0p98_c0,broad_sobol_lhs,repair5g518_grid_c0p54_b1p33_f0p28_w1p2_dc0p92_df0p96_beta0p03_max0p98_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p55_b0p5_f0p69_w0p69_dc0p96_df0p98_beta0p13_max1p44_c0,broad_sobol_lhs,repair5g518_grid_c0p55_b0p5_f0p69_w0p69_dc0p96_df0p98_beta0p13_max1p44_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p55_b1p09_f0p02_w0p3_dc0p96_df0p98_beta0p79_max1p28_c0,broad_sobol_lhs,repair5g518_grid_c0p55_b1p09_f0p02_w0p3_dc0p96_df0p98_beta0p79_max1p28_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p55_b1p13_f0p45_w0p99_dc0p98_df0p96_beta0p59_max0p39_c0,broad_sobol_lhs,repair5g518_grid_c0p55_b1p13_f0p45_w0p99_dc0p98_df0p96_beta0p59_max0p39_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p55_b1p24_f0p89_w1p34_dc0p99_df0p94_beta0p24_max0p57_c0,broad_sobol_lhs,repair5g518_grid_c0p55_b1p24_f0p89_w1p34_dc0p99_df0p94_beta0p24_max0p57_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p55_b1p39_f1p28_w0p47_dc0p98_df0p98_beta0p66_max0p55_c0,broad_sobol_lhs,repair5g518_grid_c0p55_b1p39_f1p28_w0p47_dc0p98_df0p98_beta0p66_max0p55_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p56_b1p46_f0p13_w0p85_dc0p93_df0p97_beta0p62_max0p44_c0,broad_sobol_lhs,repair5g518_grid_c0p56_b1p46_f0p13_w0p85_dc0p93_df0p97_beta0p62_max0p44_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p56_b2p21_f1p14_w1p52_dc0p95_df0p93_beta0p24_max0p42_c0,broad_sobol_lhs,repair5g518_grid_c0p56_b2p21_f1p14_w1p52_dc0p95_df0p93_beta0p24_max0p42_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p57_b1p49_f0p72_w0p93_dc0p93_df1p00_beta0p79_max1p14_c0,broad_sobol_lhs,repair5g518_grid_c0p57_b1p49_f0p72_w0p93_dc0p93_df1p00_beta0p79_max1p14_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p57_b1p86_f1p2_w0p63_dc0p93_df0p96_beta0p46_max0p41_c0,broad_sobol_lhs,repair5g518_grid_c0p57_b1p86_f1p2_w0p63_dc0p93_df0p96_beta0p46_max0p41_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p58_b0p63_f0p54_w0p35_dc0p99_df0p98_beta0p19_max0p26_c0,broad_sobol_lhs,repair5g518_grid_c0p58_b0p63_f0p54_w0p35_dc0p99_df0p98_beta0p19_max0p26_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p59_b1p41_f0p41_w0p85_dc0p9_df0p93_beta0p69_max1p42_c0,broad_sobol_lhs,repair5g518_grid_c0p59_b1p41_f0p41_w0p85_dc0p9_df0p93_beta0p69_max1p42_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p59_b1p45_f1p11_w0p4_dc0p9_df0p99_beta0p45_max1p18_c0,broad_sobol_lhs,repair5g518_grid_c0p59_b1p45_f1p11_w0p4_dc0p9_df0p99_beta0p45_max1p18_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p59_b1p63_f0p93_w0p99_dc0p91_df0p99_beta0p52_max1p23_c0,broad_sobol_lhs,repair5g518_grid_c0p59_b1p63_f0p93_w0p99_dc0p91_df0p99_beta0p52_max1p23_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p59_b2p15_f1p23_w0p7_dc0p9_df0p99_beta0p76_max1p17_c0,broad_sobol_lhs,repair5g518_grid_c0p59_b2p15_f1p23_w0p7_dc0p9_df0p99_beta0p76_max1p17_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p5_b1p91_f1p07_w0p04_dc1p00_df0p95_beta0p54_max0p99_c0,broad_sobol_lhs,repair5g518_grid_c0p5_b1p91_f1p07_w0p04_dc1p00_df0p95_beta0p54_max0p99_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p61_b1p65_f1p28_w1p33_dc0p95_df0p93_beta0p69_max0p54_c0,broad_sobol_lhs,repair5g518_grid_c0p61_b1p65_f1p28_w1p33_dc0p95_df0p93_beta0p69_max0p54_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p61_b2p07_f0p67_w0p73_dc0p92_df0p93_beta0p08_max0p36_c0,broad_sobol_lhs,repair5g518_grid_c0p61_b2p07_f0p67_w0p73_dc0p92_df0p93_beta0p08_max0p36_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p62_b0p95_f0p11_w1p44_dc0p9_df0p95_beta0p36_max1p36_c0,broad_sobol_lhs,repair5g518_grid_c0p62_b0p95_f0p11_w1p44_dc0p9_df0p95_beta0p36_max1p36_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p62_b0p96_f0p48_w0p24_dc0p95_df0p92_beta0p69_max1p33_c0,broad_sobol_lhs,repair5g518_grid_c0p62_b0p96_f0p48_w0p24_dc0p95_df0p92_beta0p69_max1p33_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p62_b1p15_f0p46_w0p3_dc0p96_df0p97_beta0p49_max0p82_c0,broad_sobol_lhs,repair5g518_grid_c0p62_b1p15_f0p46_w0p3_dc0p96_df0p97_beta0p49_max0p82_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p62_b1p57_f0p58_w1p02_dc0p96_df0p94_beta0p47_max1p45_c0,broad_sobol_lhs,repair5g518_grid_c0p62_b1p57_f0p58_w1p02_dc0p96_df0p94_beta0p47_max1p45_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p62_b1p85_f1p34_w0p71_dc0p94_df1p00_beta0p68_max0p97_c0,broad_sobol_lhs,repair5g518_grid_c0p62_b1p85_f1p34_w0p71_dc0p94_df1p00_beta0p68_max0p97_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p63_b1p01_f0p94_w0p03_dc1p00_df0p94_beta0p17_max0p5_c0,broad_sobol_lhs,repair5g518_grid_c0p63_b1p01_f0p94_w0p03_dc1p00_df0p94_beta0p17_max0p5_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p63_b1p29_f1p18_w0p64_dc1p00_df0p97_beta0p42_max0p42_c0,broad_sobol_lhs,repair5g518_grid_c0p63_b1p29_f1p18_w0p64_dc1p00_df0p97_beta0p42_max0p42_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p64_b0p96_f1p41_w0p77_dc1p00_df0p99_beta0p24_max0p39_c0,broad_sobol_lhs,repair5g518_grid_c0p64_b0p96_f1p41_w0p77_dc1p00_df0p99_beta0p24_max0p39_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p64_b1p54_f0p03_w0p75_dc0p96_df0p99_beta0p43_max0p89_c0,broad_sobol_lhs,repair5g518_grid_c0p64_b1p54_f0p03_w0p75_dc0p96_df0p99_beta0p43_max0p89_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p64_b1p73_f0p33_w1p41_dc0p95_df0p99_beta0p74_max0p8_c0,broad_sobol_lhs,repair5g518_grid_c0p64_b1p73_f0p33_w1p41_dc0p95_df0p99_beta0p74_max0p8_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p65_b0p76_f0p63_w0p94_dc0p91_df0p94_beta0p14_max1p1_c0,broad_sobol_lhs,repair5g518_grid_c0p65_b0p76_f0p63_w0p94_dc0p91_df0p94_beta0p14_max1p1_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p65_b1p52_f0p89_w1p68_dc1p00_df0p92_beta0p64_max1p3_c0,broad_sobol_lhs,repair5g518_grid_c0p65_b1p52_f0p89_w1p68_dc1p00_df0p92_beta0p64_max1p3_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p65_b1p81_f0p88_w1p55_dc0p99_df0p94_beta0p62_max0p81_c0,broad_sobol_lhs,repair5g518_grid_c0p65_b1p81_f0p88_w1p55_dc0p99_df0p94_beta0p62_max0p81_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p66_b1p44_f0p91_w0p26_dc0p94_df0p95_beta0p52_max1p16_c1,broad_sobol_lhs,repair5g518_grid_c0p66_b1p44_f0p91_w0p26_dc0p94_df0p95_beta0p52_max1p16_c1,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p67_b0p92_f1p12_w1p32_dc0p96_df0p93_beta0p78_max0p86_c0,broad_sobol_lhs,repair5g518_grid_c0p67_b0p92_f1p12_w1p32_dc0p96_df0p93_beta0p78_max0p86_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p67_b1p00_f1p41_w1p09_dc0p94_df0p94_beta0p73_max0p77_c0,broad_sobol_lhs,repair5g518_grid_c0p67_b1p00_f1p41_w1p09_dc0p94_df0p94_beta0p73_max0p77_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p68_b0p77_f0p09_w1p12_dc0p93_df0p9_beta0p33_max1p15_c0,broad_sobol_lhs,repair5g518_grid_c0p68_b0p77_f0p09_w1p12_dc0p93_df0p9_beta0p33_max1p15_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p68_b0p91_f0p55_w0p9_dc1p00_df0p95_beta0p49_max0p84_c0,broad_sobol_lhs,repair5g518_grid_c0p68_b0p91_f0p55_w0p9_dc1p00_df0p95_beta0p49_max0p84_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p69_b0p69_f0p83_w1p66_dc1p00_df0p93_beta0p67_max0p32_c0,broad_sobol_lhs,repair5g518_grid_c0p69_b0p69_f0p83_w1p66_dc1p00_df0p93_beta0p67_max0p32_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p69_b0p94_f0p42_w1p43_dc0p91_df0p96_beta0p19_max0p75_c0,broad_sobol_lhs,repair5g518_grid_c0p69_b0p94_f0p42_w1p43_dc0p91_df0p96_beta0p19_max0p75_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p69_b1p27_f0p86_w0p3_dc0p94_df0p96_beta0p77_max0p76_c0,broad_sobol_lhs,repair5g518_grid_c0p69_b1p27_f0p86_w0p3_dc0p94_df0p96_beta0p77_max0p76_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p69_b1p63_f0p51_w0p1_dc0p95_df0p97_beta0p77_max1p44_c0,broad_sobol_lhs,repair5g518_grid_c0p69_b1p63_f0p51_w0p1_dc0p95_df0p97_beta0p77_max1p44_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p69_b2p1_f0p09_w1p18_dc0p96_df0p94_beta0p03_max1p04_c0,broad_sobol_lhs,repair5g518_grid_c0p69_b2p1_f0p09_w1p18_dc0p96_df0p94_beta0p03_max1p04_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p6_b0p66_f0p21_w1p5_dc0p93_df0p95_beta0p25_max1p17_c0,broad_sobol_lhs,repair5g518_grid_c0p6_b0p66_f0p21_w1p5_dc0p93_df0p95_beta0p25_max1p17_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p6_b0p93_f0p49_w0p71_dc0p91_df0p9_beta0p31_max0p67_c0,broad_sobol_lhs,repair5g518_grid_c0p6_b0p93_f0p49_w0p71_dc0p91_df0p9_beta0p31_max0p67_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p6_b1p49_f0p22_w0p25_dc0p91_df0p98_beta0p33_max1p26_c0,broad_sobol_lhs,repair5g518_grid_c0p6_b1p49_f0p22_w0p25_dc0p91_df0p98_beta0p33_max1p26_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
broad_sobol_lhs|repair5g518_grid_c0p6_b1p73_f0p58_w1p46_dc0p97_df0p99_beta0p51_max0p52_c0,broad_sobol_lhs,repair5g518_grid_c0p6_b1p73_f0p58_w1p46_dc0p97_df0p99_beta0p51_max0p52_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
