g553_stage0_smoke_row_id,execution_mode,counts_as_new_g546_solver_row,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields
g553_stage0_smoke_00000092,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000090,repair5g553_theta_553000090,repair5g553_theta_553000090,sobol_local_global_static,random-32-32-20,random,50,493,2000,0,False,False,,,1139,343.5573,1,0,2644,,,False,,True,689b944e58d803df,alpha_commit=1.24755843506|alpha_block=1.3369895244900001|alpha_wait_spillover=0.63144656894700002|rho_decay=0.94853637353599995|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.34044046544|alpha_cong_commit_nonprogress=1.24755843506|alpha_cong_block=1.3369895244900001|alpha_cong_wait_progress=0.93696549946499996|alpha_cong_wait_nonprogress=0.63144656894700002|alpha_flow_commit_progress=1.0425254175300001|alpha_flow_wait_progress=0.00060656310656300003|rho_cong_decay=0.94853637353599995|rho_flow_decay=0.98698513698500001|lambda_cong=1.1001518501500001|lambda_flow=0.0058698808698799997|min_edge_cost=0.95088057588099995|max_edge_cost=11.573065573099999|goal_projection_mode=flow_shield|flow_shield_beta=0.17545282545300001|max_flow_shield=1.0052561927599999,14650fb0739d0383,1.34044046544,1.24755843506,1.33698952449,0.936965499465,0.631446568947,1.04252541753,0.000606563106563,0.948536373536,0.986985136985,1.10015185015,0.00586988086988,0.175452825453,1.00525619276,0.950880575881,11.5730655731,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,sobol_local_global_static,,,g553_registry_000090,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000093,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000091,repair5g553_theta_553000091,repair5g553_theta_553000091,cma_es_or_ranked_search_candidates,random-32-32-20,random,50,493,2000,0,False,False,,,1139,331.0336,1,0,2644,,,False,,True,7694877df5fa9587,alpha_commit=1.19219184219|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.19219184219|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.33812238812|lambda_flow=0.095505245505199995|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.509923409923|max_flow_shield=0.61111436111399997,14650fb0739d0383,1.25,1.19219184219,1.25,0.75,0.75,1,0,0.95,1,1.33812238812,0.0955052455052,0.509923409923,0.611114361114,1,11,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,cma_es_or_ranked_search_candidates,,,g553_registry_000091,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000094,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000092,repair5g553_theta_553000092,repair5g553_theta_553000092,negative_random_wide_control,random-32-32-20,random,50,493,2000,0,False,False,,,1139,341.4434,1,0,2644,,,False,,True,a7db788050264d4e,alpha_commit=1.38843213843|alpha_block=1.3966326466300001|alpha_wait_spillover=0.13431788431800001|rho_decay=0.99512569512600002|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.4823959823999999|alpha_cong_commit_nonprogress=1.38843213843|alpha_cong_block=1.3966326466300001|alpha_cong_wait_progress=0.43782043782000002|alpha_cong_wait_nonprogress=0.13431788431800001|alpha_flow_commit_progress=0.0172485172485|alpha_flow_wait_progress=0.57594057594100001|rho_cong_decay=0.99512569512600002|rho_flow_decay=0.96497616497600003|lambda_cong=0.63301013300999998|lambda_flow=1.20437970438|min_edge_cost=0.54700254700299999|max_edge_cost=9.1753091753099998|goal_projection_mode=agent_progress|flow_shield_beta=0.51612531612500001|max_flow_shield=0.97578697578700002,14650fb0739d0383,1.4823959824,1.38843213843,1.39663264663,0.43782043782,0.134317884318,0.0172485172485,0.575940575941,0.995125695126,0.964976164976,0.63301013301,1.20437970438,0.516125316125,0.975786975787,0.547002547003,9.17530917531,0,1,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,negative_random_wide_control,,,g553_registry_000092,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000095,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000093,repair5g553_theta_553000093,repair5g553_theta_553000093,tiny_local_perturbation_2pct,random-32-32-20,random,50,493,2000,0,False,False,,,1139,313.2901,1,0,2644,,,False,,True,a57d939ed3deeccf,alpha_commit=1.2396079708600001|alpha_block=1.23386361011|alpha_wait_spillover=0.76750832125799995|rho_decay=0.938213143463|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2744611694600001|alpha_cong_commit_nonprogress=1.2396079708600001|alpha_cong_block=1.23386361011|alpha_cong_wait_progress=0.76897205647199995|alpha_cong_wait_nonprogress=0.76750832125799995|alpha_flow_commit_progress=1.02384401634|alpha_flow_wait_progress=0.0140416640417|rho_cong_decay=0.938213143463|rho_flow_decay=0.981801246801|lambda_cong=1.01203233703|lambda_flow=0.0083346608346599998|min_edge_cost=1|max_edge_cost=10.8199386199|goal_projection_mode=flow_shield|flow_shield_beta=0.36282659682700003|max_flow_shield=0.72806315306299996,14650fb0739d0383,1.27446116946,1.23960797086,1.23386361011,0.768972056472,0.767508321258,1.02384401634,0.0140416640417,0.938213143463,0.981801246801,1.01203233703,0.00833466083466,0.362826596827,0.728063153063,1,10.8199386199,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,tiny_local_perturbation_2pct,,,g553_registry_000093,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000096,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000094,repair5g553_theta_553000094,repair5g553_theta_553000094,small_local_perturbation_5pct,random-32-32-20,random,50,493,2000,0,False,False,,,1139,345.7911,1,0,2644,,,False,,True,5e6fbe7eca8d421b,alpha_commit=1.28740797491|alpha_block=1.3151373401399999|alpha_wait_spillover=0.78790648165599997|rho_decay=0.96374784374800004|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.20464647965|alpha_cong_commit_nonprogress=1.28740797491|alpha_cong_block=1.3151373401399999|alpha_cong_wait_progress=0.80114039489|alpha_cong_wait_nonprogress=0.78790648165599997|alpha_flow_commit_progress=0.93425617175599995|alpha_flow_wait_progress=0.023254992004999999|rho_cong_decay=0.96374784374800004|rho_flow_decay=0.97314408564400001|lambda_cong=0.97948631698599997|lambda_flow=0.072921335421299999|min_edge_cost=1|max_edge_cost=11.4841174966|goal_projection_mode=flow_shield|flow_shield_beta=0.31143031143|max_flow_shield=0.72515908453400002,14650fb0739d0383,1.20464647965,1.28740797491,1.31513734014,0.80114039489,0.787906481656,0.934256171756,0.023254992005,0.963747843748,0.973144085644,0.979486316986,0.0729213354213,0.31143031143,0.725159084534,1,11.4841174966,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,small_local_perturbation_5pct,,,g553_registry_000094,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000097,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000095,repair5g553_theta_553000095,repair5g553_theta_553000095,medium_local_perturbation_10pct,random-32-32-20,random,50,493,2000,0,False,False,,,1139,331.207,1,0,2644,,,False,,True,140cd44c4b63fa79,alpha_commit=1.1458234895699999|alpha_block=1.1966968279500001|alpha_wait_spillover=0.63355370230399999|rho_decay=1|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.1258248508199999|alpha_cong_commit_nonprogress=1.1458234895699999|alpha_cong_block=1.1966968279500001|alpha_cong_wait_progress=0.81582569082599998|alpha_cong_wait_nonprogress=0.63355370230399999|alpha_flow_commit_progress=0.94951962452000005|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1.06482998983|lambda_flow=0.102010827011|min_edge_cost=1|max_edge_cost=10.0544995545|goal_projection_mode=flow_shield|flow_shield_beta=0.296297606298|max_flow_shield=0.64574877074899995,14650fb0739d0383,1.12582485082,1.14582348957,1.19669682795,0.815825690826,0.633553702304,0.94951962452,0,1,1,1.06482998983,0.102010827011,0.296297606298,0.645748770749,1,10.0544995545,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,medium_local_perturbation_10pct,,,g553_registry_000095,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000098,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000096,repair5g553_theta_553000096,repair5g553_theta_553000096,coordinate_sweep_each_field,random-32-32-20,random,50,493,2000,0,False,False,,,1139,293.4207,1,0,2644,,,False,,True,382cba9fa08cf32d,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=0.375|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,0.375,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,coordinate_sweep_each_field,,,g553_registry_000096,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000099,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000097,repair5g553_theta_553000097,repair5g553_theta_553000097,lambda_flow_lambda_cong_grid,random-32-32-20,random,50,493,2000,0,False,False,,,1139,334.358,1,0,2644,,,False,,True,9505afc20157ba83,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.23568273568299999|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.3829638829599999|lambda_flow=0.84307284307300001|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.235682735683,0.95,1,1.38296388296,0.843072843073,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,lambda_flow_lambda_cong_grid,,,g553_registry_000097,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000100,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000098,repair5g553_theta_553000098,repair5g553_theta_553000098,flow_shield_beta_cap_grid,random-32-32-20,random,50,493,2000,0,False,False,,,1139,320.5783,1,0,2644,,,False,,True,efc1fea28f58e4dd,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.35609315609300002|max_flow_shield=0.30409255409300001,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.356093156093,0.304092554093,1,11,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,flow_shield_beta_cap_grid,,,g553_registry_000098,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000101,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000099,repair5g553_theta_553000099,repair5g553_theta_553000099,alpha_flow_wait_progress_grid,random-32-32-20,random,50,493,2000,0,False,False,,,1139,328.8565,1,0,2644,,,False,,True,4bcad99d265f4ea1,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.59136059136100005|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0.22591522591499999|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.591360591361,0.95,1,1,0.225915225915,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,alpha_flow_wait_progress_grid,,,g553_registry_000099,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000102,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000100,repair5g553_theta_553000100,repair5g553_theta_553000100,alpha_cong_commit_nonprogress_grid,random-32-32-20,random,50,493,2000,0,False,False,,,1139,340.9701,1,0,2644,,,False,,True,cc53901928d19cf,alpha_commit=1.38096088096|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=0.58277758277799996|alpha_cong_commit_nonprogress=1.38096088096|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,0.582777582778,1.38096088096,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,alpha_cong_commit_nonprogress_grid,,,g553_registry_000100,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000103,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000101,repair5g553_theta_553000101,repair5g553_theta_553000101,edge_cost_clamp_grid,random-32-32-20,random,50,493,2000,0,False,False,,,1139,319.2573,1,0,2644,,,False,,True,b1b73aa6676cbebe,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.94174369174399997|max_edge_cost=10.5993785994|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.941743691744,10.5993785994,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,edge_cost_clamp_grid,,,g553_registry_000101,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000104,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000102,repair5g553_theta_553000102,repair5g553_theta_553000102,rho_decay_grid,random-32-32-20,random,50,493,2000,0,False,False,,,1139,315.5761,1,0,2644,,,False,,True,399e1782004782cf,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.90684230684199996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.90684230684199996|rho_flow_decay=0.98014088014099998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0,0.906842306842,0.980140880141,1,0,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,rho_decay_grid,,,g553_registry_000102,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000105,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000103,repair5g553_theta_553000103,repair5g553_theta_553000103,sobol_local_global_static,random-32-32-20,random,50,493,2000,0,False,False,,,1139,302.854,1,0,2644,,,False,,True,a1aa2529433c0581,alpha_commit=1.37913169163|alpha_block=1.67913499163|alpha_wait_spillover=1.1591000966|rho_decay=0.93902496402500002|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.1951971952|alpha_cong_commit_nonprogress=1.37913169163|alpha_cong_block=1.67913499163|alpha_cong_wait_progress=0.67265461015500005|alpha_cong_wait_nonprogress=1.1591000966|alpha_flow_commit_progress=0.77426964926999997|alpha_flow_wait_progress=0.025382212882199998|rho_cong_decay=0.93902496402500002|rho_flow_decay=0.98986678986700005|lambda_cong=0.85019710019700001|lambda_flow=0.329907329907|min_edge_cost=0.82901557901599998|max_edge_cost=11.498485498499999|goal_projection_mode=flow_shield|flow_shield_beta=0.45469870469899998|max_flow_shield=0.475803788304,14650fb0739d0383,1.1951971952,1.37913169163,1.67913499163,0.672654610155,1.1591000966,0.77426964927,0.0253822128822,0.939024964025,0.989866789867,0.850197100197,0.329907329907,0.454698704699,0.475803788304,0.829015579016,11.4984854985,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,sobol_local_global_static,,,g553_registry_000103,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000106,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000104,repair5g553_theta_553000104,repair5g553_theta_553000104,cma_es_or_ranked_search_candidates,random-32-32-20,random,50,493,2000,0,False,False,,,1139,335.8331,1,0,2644,,,False,,True,7881a6ba3c8184da,alpha_commit=1.16821891822|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.16821891822|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.87341052341100001|lambda_flow=0.21515646515600001|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.25557730557699998|max_flow_shield=0.75930930930899998,14650fb0739d0383,1.25,1.16821891822,1.25,0.75,0.75,1,0,0.95,1,0.873410523411,0.215156465156,0.255577305577,0.759309309309,1,11,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,cma_es_or_ranked_search_candidates,,,g553_registry_000104,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
