registry_row_id,candidate_id,registry_label,candidate_family,theta_cluster,materialization_family,bounded_updateparams,global_fixed_candidate,context_dependent,dynamic_policy,distance_from_current_static_flow,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g553_registry_001049,repair5g553_theta_553001049,edge_cost_clamp_grid_01062,edge_cost_clamp_grid,edge_cost_clamp_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.216260966261,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.939767439767,11.5438035438,1,0,0,False,False,False,False,False
g553_registry_001050,repair5g553_theta_553001050,rho_decay_grid_01063,rho_decay_grid,rho_decay_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.53742803743,1.25,1.25,1.25,0.75,0.75,1,0,0.99400969401,0.990266890267,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001051,repair5g553_theta_553001051,sobol_local_global_static_01064,sobol_local_global_static,sobol_local_global_static,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.80465480466,1.41206428706,1.03589259839,1.03965810216,0.596473283973,0.855481792982,0.775959400959,0.284936222436,0.953405778406,0.988568238568,0.957680707681,0.239233739234,0.449625499625,0.700929013429,0.855186855187,11.5506715507,1,0,0,False,False,False,False,False
g553_registry_001052,repair5g553_theta_553001052,cma_es_or_ranked_search_candidates_01065,cma_es_or_ranked_search_candidates,cma_es_or_ranked_search_candidates,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.0172607506,1.25,1.19158144158,1.25,0.75,0.75,1,0,0.95,1,0.750021600022,0.582883832884,0.257712107712,1.02074802075,1,11,1,0,0,False,False,False,False,False
g553_registry_001053,repair5g553_theta_553001053,negative_random_wide_control_01066,negative_random_wide_control,negative_random_wide_control,repair5g553_fixed_global_staticflow_registry,True,True,False,False,4.34219505471,1.06561006561,1.44155719156,0.987504987505,0.21312021312,0.547561547562,0.811998811999,1.06185106185,0.941526141526,0.973111173111,1.42999192999,0.22954972955,0.0852088852089,1.25706600707,0.946622446622,11.6062556063,0,1,0,False,False,False,False,False
g553_registry_001054,repair5g553_theta_553001054,tiny_local_perturbation_2pct_01067,tiny_local_perturbation_2pct,tiny_local_perturbation_2pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.424530784532,1.22474788725,1.22540758791,1.23966575842,0.741998973249,0.732813792814,0.97618995869,0,0.958371755122,0.981094761095,1.00711893212,0,0.340701022701,0.737535606286,0.993066528067,10.8428271128,1,0,0,False,False,False,False,False
g553_registry_001055,repair5g553_theta_553001055,small_local_perturbation_5pct_01068,small_local_perturbation_5pct,small_local_perturbation_5pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.00169358918,1.19918606169,1.3072036822,1.29977628415,0.780940999691,0.709283584284,1.0370500558,0,0.979135686011,0.967377329877,1.01392417642,0.0316192253692,0.377875847876,0.769921473046,0.983941471441,11.3844446094,1,0,0,False,False,False,False,False
g553_registry_001056,repair5g553_theta_553001056,medium_local_perturbation_10pct_01069,medium_local_perturbation_10pct,medium_local_perturbation_10pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.34978137478,1.11258561259,1.16306366306,1.07525173775,0.85171960172,0.878531678532,1.14471238221,0,0.9,1,0.936081636082,0.100793800794,0.303542733543,0.70412029787,1,10.5536811537,1,0,0,False,False,False,False,False
g553_registry_001057,repair5g553_theta_553001057,lambda_flow_lambda_cong_grid_01071,lambda_flow_lambda_cong_grid,lambda_flow_lambda_cong_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.30790780791,1.25,1.25,1.25,0.75,0.75,1,0.34396034396,0.95,1,0.858692358692,1.33714783715,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001058,repair5g553_theta_553001058,flow_shield_beta_cap_grid_01072,flow_shield_beta_cap_grid,flow_shield_beta_cap_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.421432383933,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.0192736192736,0.760030510031,1,11,1,0,0,False,False,False,False,False
g553_registry_001059,repair5g553_theta_553001059,alpha_flow_wait_progress_grid_01073,alpha_flow_wait_progress_grid,alpha_flow_wait_progress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.44546944547,1.25,1.25,1.25,0.75,0.75,1,0.580026830027,0.95,1,1,1.47217197217,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001060,repair5g553_theta_553001060,alpha_cong_commit_nonprogress_grid_01074,alpha_cong_commit_nonprogress_grid,alpha_cong_commit_nonprogress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.69311059311,0.649260649261,0.884227884228,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001061,repair5g553_theta_553001061,edge_cost_clamp_grid_01075,edge_cost_clamp_grid,edge_cost_clamp_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.247196997204,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.935553185553,11.6450716451,1,0,0,False,False,False,False,False
g553_registry_001062,repair5g553_theta_553001062,rho_decay_grid_01076,rho_decay_grid,rho_decay_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.98037248037,1.25,1.25,1.25,0.75,0.75,1,0,0.912474212474,0.939488539489,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001063,repair5g553_theta_553001063,sobol_local_global_static_01077,sobol_local_global_static,sobol_local_global_static,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.6479862313,1.34114171614,1.41691297941,1.01857058107,0.918952356452,0.872433184933,0.745434370434,0.285276535277,0.950873425873,0.989150639151,1.11216386216,0.0820294570295,0.344602194602,0.537823225323,0.833837521338,10.8548908549,1,0,0,False,False,False,False,False
g553_registry_001064,repair5g553_theta_553001064,cma_es_or_ranked_search_candidates_01078,cma_es_or_ranked_search_candidates,cma_es_or_ranked_search_candidates,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.949104783275,1.25,1.18271383271,1.25,0.75,0.75,1,0,0.95,1,0.859762309762,0.688955438955,0.501415701416,0.616918866919,1,11,1,0,0,False,False,False,False,False
g553_registry_001065,repair5g553_theta_553001065,negative_random_wide_control_01079,negative_random_wide_control,negative_random_wide_control,repair5g553_fixed_global_staticflow_registry,True,True,False,False,3.89543668292,0.407052407052,1.64444489444,1.53506828507,0.974663474663,0.57889007889,1.18426318426,0.0686588186588,0.976764576765,0.957764557765,1.01008451008,0.854561354561,0.445048445048,1.03842828843,0.855297105297,11.3498393498,0,0,1,False,False,False,False,False
g553_registry_001066,repair5g553_theta_553001066,tiny_local_perturbation_2pct_01080,tiny_local_perturbation_2pct,tiny_local_perturbation_2pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.545771266997,1.22828552079,1.23062568063,1.27898147273,0.732717957718,0.767547880048,0.973102798103,0.0195705008205,0.968449365199,0.984118524119,0.992019047019,0.0231147906148,0.336274362274,0.760285566536,1,11.1988362538,1,0,0,False,False,False,False,False
g553_registry_001067,repair5g553_theta_553001067,small_local_perturbation_5pct_01081,small_local_perturbation_5pct,small_local_perturbation_5pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.720117926366,1.19864876115,1.27517583768,1.33375129938,0.804755586006,0.673438976564,1.0729458042,0,0.975016470016,1,0.980063367563,0.0669747482247,0.312215232215,0.810767451392,1,10.7155801406,1,0,0,False,False,False,False,False
g553_registry_001068,repair5g553_theta_553001068,medium_local_perturbation_10pct_01082,medium_local_perturbation_10pct,medium_local_perturbation_10pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,2.24855670481,1.33729176229,1.33640280515,1.34122855373,0.632046163296,0.698817436317,0.954172066672,0,1,0.901340701341,1.05108157608,0.103427428427,0.386596196596,0.820434726685,0.940048165048,10.4948313698,1,0,0,False,False,False,False,False
g553_registry_001069,repair5g553_theta_553001069,lambda_flow_lambda_cong_grid_01084,lambda_flow_lambda_cong_grid,lambda_flow_lambda_cong_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.651600151597,1.25,1.25,1.25,0.75,0.75,1,0.175095175095,0.95,1,1.44258294258,0.103411603412,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001070,repair5g553_theta_553001070,flow_shield_beta_cap_grid_01085,flow_shield_beta_cap_grid,flow_shield_beta_cap_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.0755189130194,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.402474802475,0.762406762407,1,11,1,0,0,False,False,False,False,False
g553_registry_001071,repair5g553_theta_553001071,alpha_flow_wait_progress_grid_01086,alpha_flow_wait_progress_grid,alpha_flow_wait_progress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.751247751245,1.25,1.25,1.25,0.75,0.75,1,0.0908725908726,0.95,1,1,1.01782451782,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001072,repair5g553_theta_553001072,alpha_cong_commit_nonprogress_grid_01087,alpha_cong_commit_nonprogress_grid,alpha_cong_commit_nonprogress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.33584823585,0.143517143517,0.502258752259,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001073,repair5g553_theta_553001073,edge_cost_clamp_grid_01088,edge_cost_clamp_grid,edge_cost_clamp_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.33213658213,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.763034263034,10.9352709353,1,0,0,False,False,False,False,False
g553_registry_001074,repair5g553_theta_553001074,rho_decay_grid_01089,rho_decay_grid,rho_decay_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.02816052816,1.25,1.25,1.25,0.75,0.75,1,0,0.981580681581,0.928764628765,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001075,repair5g553_theta_553001075,sobol_local_global_static_01090,sobol_local_global_static,sobol_local_global_static,repair5g553_fixed_global_staticflow_registry,True,True,False,False,2.13781688781,0.914384414384,0.980979418479,1.33650652401,0.545006982507,0.516413703914,1.19899132399,0.306156243656,0.950433225433,0.989114889115,1.13869388869,0.232819357819,0.246478496478,0.827197264697,0.847137659638,10.3108003108,1,0,0,False,False,False,False,False
g553_registry_001076,repair5g553_theta_553001076,cma_es_or_ranked_search_candidates_01091,cma_es_or_ranked_search_candidates,cma_es_or_ranked_search_candidates,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.644194161694,1.25,1.13577948578,1.25,0.75,0.75,1,0,0.95,1,0.916915966916,0.251358851359,0.519424719425,0.637024687025,1,11,1,0,0,False,False,False,False,False
g553_registry_001077,repair5g553_theta_553001077,negative_random_wide_control_01092,negative_random_wide_control,negative_random_wide_control,repair5g553_fixed_global_staticflow_registry,True,True,False,False,5.14955386206,0.202572202572,0.850922850923,0.642782642783,0.592850592851,1.49035749036,1.33911583912,1.07415732416,0.971714571715,0.95744965745,1.36342286342,0.154041154041,0.297390697391,0.615149115149,0.698995448995,9.13162513163,1,0,0,False,False,False,False,False
g553_registry_001078,repair5g553_theta_553001078,tiny_local_perturbation_2pct_01093,tiny_local_perturbation_2pct,tiny_local_perturbation_2pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.286012729761,1.22871581122,1.22761030261,1.27322108822,0.76991951367,0.774985824986,1.01762242262,0,0.96063025413,1,0.981182481182,0.028501026001,0.344672906673,0.758141670642,0.985287280287,10.9129163779,1,0,0,False,False,False,False,False
g553_registry_001079,repair5g553_theta_553001079,small_local_perturbation_5pct_01094,small_local_perturbation_5pct,small_local_perturbation_5pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.912278987286,1.19573168948,1.26967598843,1.22385989573,0.730631699382,0.724058936559,0.937298174798,0.0494864088614,0.982841615967,0.987040662041,0.97561950062,0.0453514953515,0.332268062268,0.804298741799,0.960036322536,10.5911980662,1,0,0,False,False,False,False,False
g553_registry_001080,repair5g553_theta_553001080,medium_local_perturbation_10pct_01095,medium_local_perturbation_10pct,medium_local_perturbation_10pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.8107943233,1.15158231408,1.31707575458,1.20550883051,0.783772908773,0.826362770113,0.905814793315,0.0373198498198,1,0.941924816925,1.07772715273,0.101093163593,0.326845556846,0.705591986842,0.946388596389,11.5638897139,1,0,0,False,False,False,False,False
g553_registry_001081,repair5g553_theta_553001081,lambda_flow_lambda_cong_grid_01097,lambda_flow_lambda_cong_grid,lambda_flow_lambda_cong_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.25188075188,1.25,1.25,1.25,0.75,0.75,1,0.855893355893,0.95,1,1.36762886763,0.299305799306,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001082,repair5g553_theta_553001082,flow_shield_beta_cap_grid_01098,flow_shield_beta_cap_grid,flow_shield_beta_cap_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.424872262373,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.654895854896,0.804690554691,1,11,1,0,0,False,False,False,False,False
g553_registry_001083,repair5g553_theta_553001083,alpha_flow_wait_progress_grid_01099,alpha_flow_wait_progress_grid,alpha_flow_wait_progress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.01038801039,1.25,1.25,1.25,0.75,0.75,1,1.18929368929,0.95,1,1,0.0884295884296,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001084,repair5g553_theta_553001084,alpha_cong_commit_nonprogress_grid_01100,alpha_cong_commit_nonprogress_grid,alpha_cong_commit_nonprogress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.607475707473,0.698946698947,1.55013355013,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001085,repair5g553_theta_553001085,edge_cost_clamp_grid_01101,edge_cost_clamp_grid,edge_cost_clamp_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.369088619089,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.967746967747,9.69566169566,1,0,0,False,False,False,False,False
g553_registry_001086,repair5g553_theta_553001086,rho_decay_grid_01102,rho_decay_grid,rho_decay_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.0061065061,1.25,1.25,1.25,0.75,0.75,1,0,0.985773485773,0.935162835163,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001087,repair5g553_theta_553001087,sobol_local_global_static_01103,sobol_local_global_static,sobol_local_global_static,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.91627849961,1.22006284506,1.0291957167,1.54658285908,1.00551869302,0.323091885592,0.998936873937,0.234754922255,0.94383971884,0.98015020515,0.971506721507,0.336462711463,0.30874015874,0.910204847705,0.870823808324,10.8062008062,1,0,0,False,False,False,False,False
g553_registry_001088,repair5g553_theta_553001088,cma_es_or_ranked_search_candidates_01104,cma_es_or_ranked_search_candidates,cma_es_or_ranked_search_candidates,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.481393512228,1.25,1.2261978762,1.25,0.75,0.75,1,0,0.95,1,0.994866244866,0.254683204683,0.287221787222,1.0111956112,1,11,1,0,0,False,False,False,False,False
g553_registry_001089,repair5g553_theta_553001089,negative_random_wide_control_01105,negative_random_wide_control,negative_random_wide_control,repair5g553_fixed_global_staticflow_registry,True,True,False,False,6.80362101611,0.105732105732,1.48619223619,1.98715323715,0.44284044284,0.796723296723,0.61865011865,1.08623233623,0.911597511598,0.918843218843,0.863089363089,0.814074814075,0.30015950016,1.31936981937,0.421233421233,9.51903751904,0,1,0,False,False,False,False,False
g553_registry_001090,repair5g553_theta_553001090,tiny_local_perturbation_2pct_01106,tiny_local_perturbation_2pct,tiny_local_perturbation_2pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.299128664136,1.27124528625,1.26253721879,1.27104002604,0.730783274533,0.717092914593,1.00825858826,0.0151765839266,0.937378676879,1,0.980107430107,0.0117395892396,0.355308517309,0.743532631033,1,10.8186146586,1,0,0,False,False,False,False,False
g553_registry_001091,repair5g553_theta_553001091,small_local_perturbation_5pct_01107,small_local_perturbation_5pct,small_local_perturbation_5pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.737556418806,1.19060190935,1.21331291644,1.30398737899,0.706609081609,0.697009072009,0.946009339759,0,0.920740766366,1,0.981024156024,0.0668909356409,0.388838308838,0.785640363765,1,11.4141949642,1,0,0,False,False,False,False,False
g553_registry_001092,repair5g553_theta_553001092,medium_local_perturbation_10pct_01108,medium_local_perturbation_10pct,medium_local_perturbation_10pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.38059329308,1.20472747973,1.16424528925,1.11207015582,0.709038334038,0.797763629014,0.91562030312,0,0.983137766888,0.970782220782,0.941121566122,0,0.402152952153,0.712067774568,0.918161418161,10.2016566017,1,0,0,False,False,False,False,False
g553_registry_001093,repair5g553_theta_553001093,lambda_flow_lambda_cong_grid_01110,lambda_flow_lambda_cong_grid,lambda_flow_lambda_cong_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.1617966618,1.25,1.25,1.25,0.75,0.75,1,0.761282011282,0.95,1,1.40095590096,0.227722727723,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001094,repair5g553_theta_553001094,flow_shield_beta_cap_grid_01111,flow_shield_beta_cap_grid,flow_shield_beta_cap_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.553402515901,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.204521004521,1.21444221444,1,11,1,0,0,False,False,False,False,False
g553_registry_001095,repair5g553_theta_553001095,alpha_flow_wait_progress_grid_01112,alpha_flow_wait_progress_grid,alpha_flow_wait_progress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.407897407897,1.25,1.25,1.25,0.75,0.75,1,0.306769056769,0.95,1,1,0.243723243723,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001096,repair5g553_theta_553001096,alpha_cong_commit_nonprogress_grid_01113,alpha_cong_commit_nonprogress_grid,alpha_cong_commit_nonprogress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.874652774653,0.694518694519,0.619585119585,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001097,repair5g553_theta_553001097,edge_cost_clamp_grid_01114,edge_cost_clamp_grid,edge_cost_clamp_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.149351899361,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.996091746092,11.5765635766,1,0,0,False,False,False,False,False
g553_registry_001098,repair5g553_theta_553001098,rho_decay_grid_01115,rho_decay_grid,rho_decay_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.61869111869,1.25,1.25,1.25,0.75,0.75,1,0,0.940496740497,0.947634147634,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001099,repair5g553_theta_553001099,sobol_local_global_static_01116,sobol_local_global_static,sobol_local_global_static,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.58575916909,1.44744307244,1.3651016776,1.62861856612,0.986854924355,0.578432015932,1.04027166527,0.111851049351,0.960561635562,0.998154523155,0.898081648082,0.178807303807,0.350253000253,0.551258863759,0.968767156267,10.2172122172,1,0,0,False,False,False,False,False
g553_registry_001100,repair5g553_theta_553001100,cma_es_or_ranked_search_candidates_01117,cma_es_or_ranked_search_candidates,cma_es_or_ranked_search_candidates,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.767472405806,1.25,0.858786408786,1.25,0.75,0.75,1,0,0.95,1,0.794428844429,0.214653264653,0.283469233469,0.721669071669,1,11,1,0,0,False,False,False,False,False
g553_registry_001101,repair5g553_theta_553001101,negative_random_wide_control_01118,negative_random_wide_control,negative_random_wide_control,repair5g553_fixed_global_staticflow_registry,True,True,False,False,5.33858562609,0.347482847483,1.31650581651,1.50956200956,0.887125887126,0.396625646626,1.39338439338,0.816072066072,0.967200567201,0.938112738113,0.803602303602,0.240340740341,0.538657338657,1.32511107511,0.565916065916,9.45421345421,0,0,1,False,False,False,False,False
g553_registry_001102,repair5g553_theta_553001102,tiny_local_perturbation_2pct_01119,tiny_local_perturbation_2pct,tiny_local_perturbation_2pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.33741511617,1.25883848134,1.26019492894,1.22847476847,0.773918836419,0.778037233037,1.02416113166,0.0240883928384,0.940644438144,0.994946299946,0.99264982765,0,0.36493971494,0.736105223605,0.983670593671,10.8498942349,1,0,0,False,False,False,False,False
g553_registry_001103,repair5g553_theta_553001103,small_local_perturbation_5pct_01120,small_local_perturbation_5pct,small_local_perturbation_5pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.613501691636,1.2819041319,1.28477294102,1.16562270312,0.771836974962,0.720483157983,0.930196548947,0.0571146196146,0.932883310383,1,1.02043939544,0,0.388291288291,0.769686019686,1,11.5376617002,1,0,0,False,False,False,False,False
g553_registry_001104,repair5g553_theta_553001104,medium_local_perturbation_10pct_01121,medium_local_perturbation_10pct,medium_local_perturbation_10pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.81397202646,1.19540774541,1.32831807832,1.31553319053,0.65961984712,0.852526302526,1.0992965368,0,0.9,0.938039063039,1.08958181458,0,0.416684906685,0.874317968068,1,11.3535409035,1,0,0,False,False,False,False,False
g553_registry_001105,repair5g553_theta_553001105,lambda_flow_lambda_cong_grid_01123,lambda_flow_lambda_cong_grid,lambda_flow_lambda_cong_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.66799416799,1.25,1.25,1.25,0.75,0.75,1,0.982617232617,0.95,1,1.44746894747,0.651647151647,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001106,repair5g553_theta_553001106,flow_shield_beta_cap_grid_01124,flow_shield_beta_cap_grid,flow_shield_beta_cap_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.545141382643,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.615791015791,1.01612826613,1,11,1,0,0,False,False,False,False,False
g553_registry_001107,repair5g553_theta_553001107,alpha_flow_wait_progress_grid_01125,alpha_flow_wait_progress_grid,alpha_flow_wait_progress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.93101493102,1.25,1.25,1.25,0.75,0.75,1,1.20827870828,0.95,1,1,1.44658794659,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001108,repair5g553_theta_553001108,alpha_cong_commit_nonprogress_grid_01126,alpha_cong_commit_nonprogress_grid,alpha_cong_commit_nonprogress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.06952096952,0.194016194016,0.793085293085,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001109,repair5g553_theta_553001109,edge_cost_clamp_grid_01127,edge_cost_clamp_grid,edge_cost_clamp_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.17459442459,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.435192435192,9.31392931393,1,0,0,False,False,False,False,False
g553_registry_001110,repair5g553_theta_553001110,rho_decay_grid_01128,rho_decay_grid,rho_decay_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.51256301256,1.25,1.25,1.25,0.75,0.75,1,0,0.99082009082,0.989563789564,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001111,repair5g553_theta_553001111,sobol_local_global_static_01129,sobol_local_global_static,sobol_local_global_static,repair5g553_fixed_global_staticflow_registry,True,True,False,False,2.40860790861,0.921250671251,1.20568776819,0.829559017059,0.869291056791,0.718785656286,1.29090916591,0.3088999964,0.964094189094,0.975924275924,1.23783598784,0.296305421305,0.525825975826,0.685044622545,0.931513306513,11.7171057171,1,0,0,False,False,False,False,False
g553_registry_001112,repair5g553_theta_553001112,cma_es_or_ranked_search_candidates_01130,cma_es_or_ranked_search_candidates,cma_es_or_ranked_search_candidates,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.678804950473,1.25,1.27712852713,1.25,0.75,0.75,1,0,0.95,1,0.785892035892,0.497995947996,0.38393993394,0.664285064285,1,11,1,0,0,False,False,False,False,False
g553_registry_001113,repair5g553_theta_553001113,negative_random_wide_control_01131,negative_random_wide_control,negative_random_wide_control,repair5g553_fixed_global_staticflow_registry,True,True,False,False,4.82514623764,1.11561861562,0.560761310761,1.8124015624,1.12224862225,1.12824362824,0.188155688156,0.782440782441,0.951386651387,0.924626724627,0.788704288704,0.51194001194,0.284934684935,0.314875064875,0.737273237273,11.327011327,1,0,0,False,False,False,False,False
g553_registry_001114,repair5g553_theta_553001114,tiny_local_perturbation_2pct_01132,tiny_local_perturbation_2pct,tiny_local_perturbation_2pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.260492071734,1.22134874135,1.24363208113,1.23892794893,0.732389438639,0.716667322917,1.01605705106,0,0.960634472134,1,1.01128827629,0,0.359353289353,0.772467491217,1,10.8446759397,1,0,0,False,False,False,False,False
g553_registry_001115,repair5g553_theta_553001115,small_local_perturbation_5pct_01133,small_local_perturbation_5pct,small_local_perturbation_5pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.477018752005,1.22521521272,1.27657215157,1.2887027762,0.767366220491,0.720089866965,0.976797695548,0,0.962882654133,1,1.02832415332,0.0699985262485,0.337871767872,0.777449277449,0.956572556573,10.7126802627,1,0,0,False,False,False,False,False
g553_registry_001116,repair5g553_theta_553001116,medium_local_perturbation_10pct_01134,medium_local_perturbation_10pct,medium_local_perturbation_10pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.30304202178,1.16953586954,1.17415523666,1.35386032886,0.70416970417,0.836408130158,0.903045715546,0.110572891823,1,1,0.934427434427,0.148271998272,0.329653799654,0.800016612517,0.946025821026,11.3536308286,1,0,0,False,False,False,False,False
g553_registry_001117,repair5g553_theta_553001117,lambda_flow_lambda_cong_grid_01136,lambda_flow_lambda_cong_grid,lambda_flow_lambda_cong_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.37967887968,1.25,1.25,1.25,0.75,0.75,1,0.47501047501,0.95,1,0.892817392817,1.33873183873,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_001118,repair5g553_theta_553001118,flow_shield_beta_cap_grid_01137,flow_shield_beta_cap_grid,flow_shield_beta_cap_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.522025359526,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.712157512158,0.836660586661,1,11,1,0,0,False,False,False,False,False
