split,context_id,map,map_family,agents,seed,nominal_budget_ms,budget_ms,horizon_id,short_budget_ms,base_time_limit_sec,ltm_max_iterations,scenario_hash,fresh_seed_block,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
stage1_search,stage1_search|random|a50|s1215|b2000,random-32-32-20,random,50,1215,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,247698950248080,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1215|b1000,random-32-32-20,random,100,1215,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,109992027880491,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1215|b2000,random-32-32-20,random,100,1215,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,70249271879602,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1215|b1000,maze-32-32-4,maze,50,1215,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,173802558083376,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1215|b2000,maze-32-32-4,maze,50,1215,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,174370007540346,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1215|b1000,maze-32-32-4,maze,100,1215,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,279872562693432,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1215|b2000,maze-32-32-4,maze,100,1215,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,228819314803292,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1216|b1000,random-32-32-20,random,50,1216,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,33863614210707,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1216|b2000,random-32-32-20,random,50,1216,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,233255249950986,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1216|b1000,random-32-32-20,random,100,1216,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,176111298116346,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1216|b2000,random-32-32-20,random,100,1216,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,151161226869635,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1216|b1000,maze-32-32-4,maze,50,1216,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,197716030067920,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1216|b2000,maze-32-32-4,maze,50,1216,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,268868843885893,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1216|b1000,maze-32-32-4,maze,100,1216,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,259783565719262,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1216|b2000,maze-32-32-4,maze,100,1216,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,228737328326419,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1217|b1000,random-32-32-20,random,50,1217,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,140549333402110,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1217|b2000,random-32-32-20,random,50,1217,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,586093249845,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1217|b1000,random-32-32-20,random,100,1217,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,33411342520864,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1217|b2000,random-32-32-20,random,100,1217,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,69522384743748,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1217|b1000,maze-32-32-4,maze,50,1217,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,98478210082567,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1217|b2000,maze-32-32-4,maze,50,1217,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,213118244651681,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1217|b1000,maze-32-32-4,maze,100,1217,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,40722792633870,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1217|b2000,maze-32-32-4,maze,100,1217,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,56164128347700,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1218|b1000,random-32-32-20,random,50,1218,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,116290434062435,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1218|b2000,random-32-32-20,random,50,1218,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,35637061789528,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1218|b1000,random-32-32-20,random,100,1218,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,23515535376975,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1218|b2000,random-32-32-20,random,100,1218,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,243705241748776,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1218|b1000,maze-32-32-4,maze,50,1218,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,96190238180968,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1218|b2000,maze-32-32-4,maze,50,1218,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,198944257011162,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1218|b1000,maze-32-32-4,maze,100,1218,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,52765376574900,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1218|b2000,maze-32-32-4,maze,100,1218,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,4653978023752,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1219|b1000,random-32-32-20,random,50,1219,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,139981194142019,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1219|b2000,random-32-32-20,random,50,1219,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,177143623424287,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1219|b1000,random-32-32-20,random,100,1219,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,58288905732521,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1219|b2000,random-32-32-20,random,100,1219,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,175850880933810,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1219|b1000,maze-32-32-4,maze,50,1219,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,243513090857505,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1219|b2000,maze-32-32-4,maze,50,1219,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,109001987315985,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1219|b1000,maze-32-32-4,maze,100,1219,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,162167236509365,1200_1219,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1219|b2000,maze-32-32-4,maze,100,1219,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,46916650394530,1200_1219,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1220|b1000,random-32-32-20,random,50,1220,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,217546445176735,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1220|b2000,random-32-32-20,random,50,1220,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,67643872521029,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1220|b1000,random-32-32-20,random,100,1220,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,100462480641633,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1220|b2000,random-32-32-20,random,100,1220,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,182379747691049,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1220|b1000,maze-32-32-4,maze,50,1220,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,21774846012563,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1220|b2000,maze-32-32-4,maze,50,1220,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,102034309799977,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1220|b1000,maze-32-32-4,maze,100,1220,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,225886868921448,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1220|b2000,maze-32-32-4,maze,100,1220,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,240258643425511,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1221|b1000,random-32-32-20,random,50,1221,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,84666080672571,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1221|b2000,random-32-32-20,random,50,1221,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,63694039053734,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1221|b1000,random-32-32-20,random,100,1221,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,115295806932224,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1221|b2000,random-32-32-20,random,100,1221,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,130030633457099,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1221|b1000,maze-32-32-4,maze,50,1221,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,226783634178822,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1221|b2000,maze-32-32-4,maze,50,1221,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,218623873206145,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1221|b1000,maze-32-32-4,maze,100,1221,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,61675903347779,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1221|b2000,maze-32-32-4,maze,100,1221,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,83550305973907,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1222|b1000,random-32-32-20,random,50,1222,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,227998574746351,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1222|b2000,random-32-32-20,random,50,1222,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,6984811643419,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1222|b1000,random-32-32-20,random,100,1222,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,216417066973667,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1222|b2000,random-32-32-20,random,100,1222,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,20983326229598,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1222|b1000,maze-32-32-4,maze,50,1222,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,158355808066506,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1222|b2000,maze-32-32-4,maze,50,1222,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,82367402487496,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1222|b1000,maze-32-32-4,maze,100,1222,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,173064381651209,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1222|b2000,maze-32-32-4,maze,100,1222,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,12843331686587,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1223|b1000,random-32-32-20,random,50,1223,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,19257189168819,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1223|b2000,random-32-32-20,random,50,1223,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,12665498121912,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1223|b1000,random-32-32-20,random,100,1223,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,234134106312528,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1223|b2000,random-32-32-20,random,100,1223,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,271317155262752,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1223|b1000,maze-32-32-4,maze,50,1223,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,247342810472469,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1223|b2000,maze-32-32-4,maze,50,1223,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,121548630804388,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1223|b1000,maze-32-32-4,maze,100,1223,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,29929163250809,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1223|b2000,maze-32-32-4,maze,100,1223,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,194478353370799,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1224|b1000,random-32-32-20,random,50,1224,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,26923946562301,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1224|b2000,random-32-32-20,random,50,1224,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,22667166434767,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1224|b1000,random-32-32-20,random,100,1224,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,235619476790299,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1224|b2000,random-32-32-20,random,100,1224,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,214132078324681,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1224|b1000,maze-32-32-4,maze,50,1224,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,185150491207124,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1224|b2000,maze-32-32-4,maze,50,1224,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,150170378925858,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1224|b1000,maze-32-32-4,maze,100,1224,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,102055486097137,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1224|b2000,maze-32-32-4,maze,100,1224,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,87077753140878,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1225|b1000,random-32-32-20,random,50,1225,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,33564353766802,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1225|b2000,random-32-32-20,random,50,1225,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,35376677640996,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1225|b1000,random-32-32-20,random,100,1225,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,248932515104545,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1225|b2000,random-32-32-20,random,100,1225,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,164619802422192,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1225|b1000,maze-32-32-4,maze,50,1225,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,123667949265191,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1225|b2000,maze-32-32-4,maze,50,1225,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,164213521413143,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1225|b1000,maze-32-32-4,maze,100,1225,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,78744930052974,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1225|b2000,maze-32-32-4,maze,100,1225,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,20824222467564,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1226|b1000,random-32-32-20,random,50,1226,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,170845540946065,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1226|b2000,random-32-32-20,random,50,1226,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,251147959209111,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1226|b1000,random-32-32-20,random,100,1226,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,187430763036027,1220_1239,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1226|b2000,random-32-32-20,random,100,1226,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,53394402383348,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1226|b1000,maze-32-32-4,maze,50,1226,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,129876736753543,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1226|b2000,maze-32-32-4,maze,50,1226,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,263714967732098,1220_1239,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1226|b1000,maze-32-32-4,maze,100,1226,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,206936447242301,1220_1239,False,False,False,False,False
