mode,split,checkpoint_id,run_id,map_name,agents,seed,iteration,decision_target,target_rule,selected_decision,selected_rule,fallback_reason,rule_top1,rule_top3,safe_utility_top1,safe_utility_top3,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,oracle_best_safe_rule,oracle_best_safe_utility,utility_regret_to_oracle,selected_rule_harmful,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,opportunity_margin,top_candidate_rules,harmful_labels,harmful_predictions,safety_mode
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i14__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a50__i14__phase4_phase4-full-repair5-expand5000,empty-48-48,50,14,0,defer_ltm,block_heavy,defer_ltm,additive_ltm,anti_low_opportunity,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.000677506775068,0.000677506775068,False,False,False,0.01,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i14__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a50__i14__phase4_phase4-full-repair5-expand5000,empty-48-48,50,14,1,use_nonadditive,wait_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,True,False,True,0.010162601626,0.0,0.010162601626,0.010162601626,0.0,0.010162601626,wait_heavy,0.0189701897019,0.008807588075899998,False,True,False,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i14__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a50__i14__phase4_phase4-full-repair5-expand5000,empty-48-48,50,14,2,use_nonadditive,commit_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,True,True,True,True,0.0121951219512,0.0,0.0121951219512,0.0121951219512,0.0,0.0121951219512,commit_heavy,0.0121951219512,0.0,False,True,False,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i14__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a50__i14__phase4_phase4-full-repair5-expand5000,empty-48-48,50,14,3,defer_ltm,block_heavy,defer_ltm,additive_ltm,anti_low_opportunity,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0,0.0,False,False,False,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i15__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a50__i15__phase4_phase4-full-repair5-expand5000,empty-48-48,50,15,0,use_nonadditive,wait_heavy,defer_ltm,additive_ltm,anti_low_opportunity,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.0117067159581,0.0117067159581,False,True,False,0.01,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i15__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a50__i15__phase4_phase4-full-repair5-expand5000,empty-48-48,50,15,1,use_nonadditive,wait_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,True,False,True,0.0141712877388,0.0,0.0141712877388,0.0141712877388,0.0,0.0141712877388,wait_heavy,0.0160197165742,0.0018484288354,False,True,False,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i15__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a50__i15__phase4_phase4-full-repair5-expand5000,empty-48-48,50,15,2,defer_ltm,commit_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,False,True,True,0.00924214417745,0.0,0.00924214417745,0.00924214417745,0.0,0.00924214417745,commit_heavy,0.00924214417745,0.0,False,False,False,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i15__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a50__i15__phase4_phase4-full-repair5-expand5000,empty-48-48,50,15,3,defer_ltm,block_heavy,defer_ltm,additive_ltm,anti_low_opportunity,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_heavy"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i16__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a50__i16__phase4_phase4-full-repair5-expand5000,empty-48-48,50,16,0,defer_ltm,block_heavy,defer_ltm,additive_ltm,anti_low_opportunity,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i16__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a50__i16__phase4_phase4-full-repair5-expand5000,empty-48-48,50,16,1,defer_ltm,block_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,False,False,False,-0.0289317507418,0.0,-0.0289317507418,-0.0789317507418,0.0,-0.0789317507418,block_heavy,0.0,0.0789317507418,True,False,False,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i16__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a50__i16__phase4_phase4-full-repair5-expand5000,empty-48-48,50,16,2,defer_ltm,block_light,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,False,False,False,-0.00593471810089,0.0,-0.00593471810089,-0.00593471810089,0.0,-0.00593471810089,block_light,-0.000741839762611,0.005192878338279,False,False,False,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i16__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a50__i16__phase4_phase4-full-repair5-expand5000,empty-48-48,50,16,3,defer_ltm,commit_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,False,True,True,0.00964391691395,0.0,0.00964391691395,0.00964391691395,0.0,0.00964391691395,commit_heavy,0.00964391691395,0.0,False,False,False,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i17__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a50__i17__phase4_phase4-full-repair5-expand5000,empty-48-48,50,17,0,use_nonadditive,wait_heavy,defer_ltm,additive_ltm,anti_low_opportunity,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.0146074254413,0.0146074254413,False,True,False,0.01,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i17__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a50__i17__phase4_phase4-full-repair5-expand5000,empty-48-48,50,17,1,use_nonadditive,wait_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,True,False,True,0.0127814972611,0.0,0.0127814972611,0.0127814972611,0.0,0.0127814972611,wait_heavy,0.0219111381619,0.0091296409008,False,True,True,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i17__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a50__i17__phase4_phase4-full-repair5-expand5000,empty-48-48,50,17,2,use_nonadditive,commit_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,True,True,True,True,0.0158247108947,0.0,0.0158247108947,0.0158247108947,0.0,0.0158247108947,commit_heavy,0.0158247108947,0.0,False,True,False,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i17__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a50__i17__phase4_phase4-full-repair5-expand5000,empty-48-48,50,17,3,use_nonadditive,block_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,True,False,False,0.00912964090079,0.0,0.00912964090079,0.00912964090079,0.0,0.00912964090079,block_heavy,0.0225197808886,0.01339013998781,False,True,True,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i18__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a50__i18__phase4_phase4-full-repair5-expand5000,empty-48-48,50,18,0,defer_ltm,decay_095,defer_ltm,additive_ltm,anti_low_opportunity,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,decay_095,0.0,0.0,False,False,False,0.01,"[""wait_heavy"", ""block_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i18__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a50__i18__phase4_phase4-full-repair5-expand5000,empty-48-48,50,18,1,defer_ltm,commit_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,False,True,True,0.00572519083969,0.0,0.00572519083969,0.00572519083969,0.0,0.00572519083969,commit_heavy,0.00572519083969,0.0,False,False,False,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i18__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a50__i18__phase4_phase4-full-repair5-expand5000,empty-48-48,50,18,2,use_nonadditive,decay_090,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,False,False,False,0.0197201017812,0.0,0.0197201017812,0.0197201017812,0.0,0.0197201017812,decay_090,0.0260814249364,0.006361323155200001,False,True,True,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i18__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a50__i18__phase4_phase4-full-repair5-expand5000,empty-48-48,50,18,3,use_nonadditive,commit_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,True,True,True,True,0.0324427480916,0.0,0.0324427480916,0.0324427480916,0.0,0.0324427480916,commit_heavy,0.0324427480916,0.0,False,True,True,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i19__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a50__i19__phase4_phase4-full-repair5-expand5000,empty-48-48,50,19,0,defer_ltm,block_heavy,defer_ltm,additive_ltm,anti_low_opportunity,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.00118063754427,0.00118063754427,False,False,False,0.01,"[""wait_heavy"", ""block_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i19__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a50__i19__phase4_phase4-full-repair5-expand5000,empty-48-48,50,19,1,defer_ltm,block_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,False,False,False,-0.00413223140496,0.0,-0.00413223140496,-0.00413223140496,0.0,-0.00413223140496,block_heavy,0.0,0.00413223140496,False,False,False,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i19__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a50__i19__phase4_phase4-full-repair5-expand5000,empty-48-48,50,19,2,defer_ltm,block_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,False,False,True,-0.000590318772137,0.0,-0.000590318772137,-0.000590318772137,0.0,-0.000590318772137,block_heavy,0.0,0.000590318772137,False,False,False,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i19__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a50__i19__phase4_phase4-full-repair5-expand5000,empty-48-48,50,19,3,use_nonadditive,commit_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,True,True,True,True,0.0330578512397,0.0,0.0330578512397,0.0330578512397,0.0,0.0330578512397,commit_heavy,0.0330578512397,0.0,False,True,True,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i1__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a50__i1__phase4_phase4-full-repair5-expand5000,empty-48-48,50,1,0,defer_ltm,block_heavy,defer_ltm,additive_ltm,anti_low_opportunity,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.00942211055276,0.00942211055276,False,False,False,0.01,"[""wait_heavy"", ""block_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i1__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a50__i1__phase4_phase4-full-repair5-expand5000,empty-48-48,50,1,1,defer_ltm,decay_090,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,False,False,True,-0.00125628140704,0.0,-0.00125628140704,-0.00125628140704,0.0,-0.00125628140704,decay_090,0.00251256281407,0.00376884422111,False,False,False,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i1__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a50__i1__phase4_phase4-full-repair5-expand5000,empty-48-48,50,1,2,defer_ltm,wait_light,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.00753768844221,0.00753768844221,False,False,False,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i1__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a50__i1__phase4_phase4-full-repair5-expand5000,empty-48-48,50,1,3,use_nonadditive,commit_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,True,True,True,True,0.0540201005025,0.0,0.0540201005025,0.0540201005025,0.0,0.0540201005025,commit_heavy,0.0540201005025,0.0,False,True,True,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i20__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a50__i20__phase4_phase4-full-repair5-expand5000,empty-48-48,50,20,0,defer_ltm,block_light,defer_ltm,additive_ltm,anti_low_opportunity,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.00262984878369,0.00262984878369,False,False,False,0.01,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i20__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a50__i20__phase4_phase4-full-repair5-expand5000,empty-48-48,50,20,1,defer_ltm,block_light,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,False,False,False,-0.0289283366206,0.0,-0.0289283366206,-0.0789283366206,0.0,-0.0789283366206,block_light,0.00657462195924,0.08550295857984,True,False,False,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i20__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a50__i20__phase4_phase4-full-repair5-expand5000,empty-48-48,50,20,2,use_nonadditive,block_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,True,False,False,0.0144641683103,0.0,0.0144641683103,0.0144641683103,0.0,0.0144641683103,block_heavy,0.025641025641,0.0111768573307,False,True,True,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i20__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a50__i20__phase4_phase4-full-repair5-expand5000,empty-48-48,50,20,3,use_nonadditive,block_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,True,False,True,0.0210387902696,0.0,0.0210387902696,0.0210387902696,0.0,0.0210387902696,block_heavy,0.0269559500329,0.005917159763300001,False,True,True,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i21__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a50__i21__phase4_phase4-full-repair5-expand5000,empty-48-48,50,21,0,use_nonadditive,wait_heavy,defer_ltm,additive_ltm,anti_low_opportunity,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.0196610169492,0.0196610169492,False,True,False,0.01,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i21__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a50__i21__phase4_phase4-full-repair5-expand5000,empty-48-48,50,21,1,use_nonadditive,decay_090,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,False,False,False,-0.00677966101695,0.0,-0.00677966101695,-0.00677966101695,0.0,-0.00677966101695,decay_090,0.0162711864407,0.02305084745765,False,True,False,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i21__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a50__i21__phase4_phase4-full-repair5-expand5000,empty-48-48,50,21,2,use_nonadditive,commit_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,True,True,True,True,0.0603389830508,0.0,0.0603389830508,0.0603389830508,0.0,0.0603389830508,commit_heavy,0.0603389830508,0.0,False,True,True,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i21__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a50__i21__phase4_phase4-full-repair5-expand5000,empty-48-48,50,21,3,use_nonadditive,commit_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,True,True,True,True,0.0427118644068,0.0,0.0427118644068,0.0427118644068,0.0,0.0427118644068,commit_heavy,0.0427118644068,0.0,False,True,True,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i22__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a50__i22__phase4_phase4-full-repair5-expand5000,empty-48-48,50,22,0,defer_ltm,wait_light,defer_ltm,additive_ltm,anti_low_opportunity,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.00991831971995,0.00991831971995,False,False,False,0.01,"[""wait_heavy"", ""block_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i22__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a50__i22__phase4_phase4-full-repair5-expand5000,empty-48-48,50,22,1,defer_ltm,commit_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,False,True,True,0.00700116686114,0.0,0.00700116686114,0.00700116686114,0.0,0.00700116686114,commit_heavy,0.00700116686114,0.0,False,False,False,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i22__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a50__i22__phase4_phase4-full-repair5-expand5000,empty-48-48,50,22,2,use_nonadditive,commit_heavy,use_nonadditive,commit_heavy,anti_topk_safe_rank,True,True,True,True,0.0274212368728,0.0,0.0274212368728,0.0274212368728,0.0,0.0274212368728,commit_heavy,0.0274212368728,0.0,False,True,True,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i22__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a50__i22__phase4_phase4-full-repair5-expand5000,empty-48-48,50,22,3,use_nonadditive,decay_090,use_nonadditive,commit_heavy,anti_topk_safe_rank,False,False,False,True,0.0116686114352,0.0,0.0116686114352,0.0116686114352,0.0,0.0116686114352,decay_090,0.022170361727,0.010501750291800001,False,True,True,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
anti_decision_top3_per_rule_safety,validation,empty-48-48__a50__i23__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a50__i23__phase4_phase4-full-repair5-expand5000,empty-48-48,50,23,0,defer_ltm,block_heavy,defer_ltm,additive_ltm,anti_low_opportunity,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.00182260024301,0.00182260024301,False,False,False,0.01,"[""wait_heavy"", ""block_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0]",learned
