candidate_id,registry_row_id,candidate_family,theta_cluster,source_model,distance_from_g554_c00051,theta_in_bounds,goal_projection_mode,predicted_regression_risk_vs_g554_c00051,predicted_success_gain_rate_vs_g554_c00051,predicted_quality_delta_vs_g554_c00051,support_coverage,pareto_score,selected_for_solver,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g556_c000750,g556_c000750,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.176414682742,True,flow_shield,0.0999948881728,0.010256739289,-0.0071187805077,0.721391935824,-0.00680906678747,False,1.25,1.1826576652,1.25,0.75,0.75,1.00712549508,0.699181284329,0.979260432919,1,0.692720746838,0.65,0.329808121117,0.825424647892,1,10.6689587173,1,0,0,False,False,False,False,False
g556_c000751,g556_c000751,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.408233982813,True,flow_shield,0.119841057829,0.00927808107899,-0.00639091270472,0.768300545098,-0.0151145889551,False,1.25,1.07193414049,1.25,0.75,0.75,1.13996272206,0.724558019449,0.980826859269,1,0.736920496739,0.65,0.260934026939,0.797492465439,0.952803595964,10.9314898957,1,0,0,False,False,False,False,False
g556_c000752,g556_c000752,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.505779330658,True,flow_shield,0.170738580424,0.0108962978479,-0.00179799956201,0.845809812571,-0.0412808000212,False,1.25,1.08110926234,1.25,0.75,0.75,1.11749700296,0.651299832973,0.990756956829,1,0.731882358353,0.65,0.376698306047,0.744824964692,0.956545081615,10.9521062478,1,0,0,False,False,False,False,False
g556_c000753,g556_c000753,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.493539809391,True,flow_shield,0.135382166055,0.0068457626017,-0.00581569618288,0.910284619146,-0.0163611558875,False,1.25,1.00321504853,1.25,0.75,0.75,1.03279742156,0.664641630448,0.990741105977,1,0.742145602563,0.65,0.370791536567,0.938324652942,1,10.8522267755,1,0,0,False,False,False,False,False
g556_c000754,g556_c000754,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.137831449012,True,flow_shield,0.0767243450781,0.00287689449306,-0.00779591852473,0.903280640158,0.0145977779936,False,1.25,1.11341239731,1.25,0.75,0.75,1.06388157781,0.708216799722,0.984361373166,1,0.691000814498,0.65,0.33060034794,0.830646812851,1,10.6186077443,1,0,0,False,False,False,False,False
g556_c000755,g556_c000755,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.576553070342,True,flow_shield,0.115565177305,0.010854345817,-0.00816086861739,0.928412814762,-0.00320107929692,False,1.25,1.09186087134,1.25,0.75,0.75,1.19937587132,0.578542160621,0.975228849313,1,0.625675597973,0.65,0.257038480626,0.885875647164,1,10.2609453273,1,0,0,False,False,False,False,False
g556_c000756,g556_c000756,wide_negative_control,g556_surrogate_candidate,negative_control,2.6822693332,True,flow_shield,0.511385934244,0.000602606850171,0.00114725119827,0.74074662776,-0.219802886932,False,1.47905372284,1.29961224184,0.923877960866,0.996495573013,0.342090818728,1.31507157424,0.507304502459,0.964772894181,0.990019035943,0.504533731399,0.324815360554,0.531522583174,0.677444131834,0.783193530419,11.2173143682,1,0,0,False,False,False,False,False
g556_c000757,g556_c000757,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.1534678366,True,flow_shield,0.0706023716535,0.00498266813469,-0.004825998131,0.875442973671,0.0132969609878,False,1.25,1.11554522529,1.25,0.75,0.75,1.03765360749,0.711206739502,0.984780344159,1,0.671813619559,0.65,0.302359887462,0.849514510623,0.988344429717,10.8253203642,1,0,0,False,False,False,False,False
g556_c000758,g556_c000758,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.278395755807,True,flow_shield,0.0904615349943,0.0060857687108,-0.0105670260259,0.850392798822,0.00785589846986,False,1.25,1.07956779259,1.25,0.75,0.75,1.089483216,0.732862222661,0.986867418648,1,0.695165964502,0.65,0.322136491332,0.757534159064,1,10.919700331,1,0,0,False,False,False,False,False
g556_c000759,g556_c000759,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.149211452371,True,flow_shield,0.0438665804012,0.00205960626118,-0.010040981677,0.743630619108,0.0252892224318,False,1.25,1.10162105831,1.25,0.75,0.75,1.07393884064,0.654676782842,0.981302818392,1,0.668325208024,0.65,0.325438051027,0.836389899997,0.985224363327,10.6728690255,1,0,0,False,False,False,False,False
g556_c000760,g556_c000760,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.324240744777,True,flow_shield,0.129974419227,0.00422575927697,-0.00858368659644,0.833921848234,-0.0147074306051,False,1.25,1.1582741346,1.25,0.75,0.75,1.0777995598,0.608533555022,0.979634036598,1,0.713460672118,0.65,0.318718545586,0.735658010317,0.976498151131,10.9416499652,1,0,0,False,False,False,False,False
g556_c000761,g556_c000761,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.442434811705,True,flow_shield,0.15059394324,0.00276856571919,-0.010408667857,0.753100590698,-0.027233274228,False,1.25,1.23192846989,1.25,0.75,0.75,0.984757206681,0.708163574882,0.987856436531,1,0.763808412575,0.65,0.359478988905,0.768993773435,1,10.4768431256,1,0,0,False,False,False,False,False
g556_c000762,g556_c000762,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.502345832954,True,flow_shield,0.104760346917,0.00919428511115,-0.00192669969993,0.766189051433,-0.0121440211871,False,1.25,1.22390294521,1.25,0.75,0.75,1.10020907483,0.620934994068,0.990991169326,1,0.780058231825,0.65,0.322998360746,0.750026612837,1,11.0825091926,1,0,0,False,False,False,False,False
g556_c000763,g556_c000763,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.118596559217,True,flow_shield,0.0903448136668,0.00529143470219,-0.00306330756506,0.829759610721,-0.000621118732274,False,1.25,1.10440269309,1.25,0.75,0.75,1.02057722147,0.678039443379,0.981995618013,1,0.66171002237,0.65,0.307076220513,0.796355962599,0.99488016661,10.8064219609,1,0,0,False,False,False,False,False
g556_c000764,g556_c000764,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.495078389757,True,flow_shield,0.149656478529,0.00397300944348,-0.00269716978351,0.726641170076,-0.0357990109772,False,1.25,1.22312293068,1.25,0.75,0.75,1.14384125668,0.744552693839,0.985018647444,1,0.620401838794,0.65,0.267195040156,0.788805891499,0.939638606084,10.3890266431,1,0,0,False,False,False,False,False
g556_c000765,g556_c000765,wide_negative_control,g556_surrogate_candidate,negative_control,2.46822242534,True,flow_shield,0.494131827006,0.00636759035022,0.00477446766661,0.749312602062,-0.214374751066,False,1.20192524922,1.37519412759,1.07236158542,0.512472112584,1.22196108912,1.20927617162,0.468015232827,1,0.984646430061,0.5,0.584848880453,0.5414805853,0.645992938688,0.799919170242,11.3881914556,1,0,0,False,False,False,False,False
g556_c000766,g556_c000766,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.150733284809,True,flow_shield,0.0527110045286,0.00656674048647,-0.00654744664663,0.76263681209,0.0183237849868,False,1.25,1.14539369949,1.25,0.75,0.75,1.02704628431,0.676543335993,0.981580184459,1,0.6897332738,0.65,0.292057755168,0.78257881268,0.986722814582,10.8194178579,1,0,0,False,False,False,False,False
g556_c000767,g556_c000767,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.163968434093,True,flow_shield,0.0784069714588,0.0114770955353,-0.0113368367115,0.940574278277,0.0191620648959,False,1.25,1.16454609891,1.25,0.75,0.75,1.03519223263,0.669015959825,0.980936396491,1,0.69459330072,0.65,0.289089325674,0.827358209592,1,10.5562088855,1,0,0,False,False,False,False,False
g556_c000768,g556_c000768,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.174485268548,True,flow_shield,0.10593371476,0.0113517117821,-0.00794552628741,0.883007450978,-0.000870958543502,False,1.25,1.11611335483,1.25,0.75,0.75,1.11137844032,0.649675677846,0.9840000127,1,0.703352486943,0.65,0.320708529216,0.805755751899,1,10.5934132319,1,0,0,False,False,False,False,False
g556_c000769,g556_c000769,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.289409941781,True,flow_shield,0.115068790596,0.00636676122071,-0.0052197894106,0.918308095076,-0.00639920113344,False,1.25,1.11580563388,1.25,0.75,0.75,0.974535815845,0.639699983398,0.985435386944,1,0.727364280407,0.65,0.298391122568,0.893118069187,1,10.6191664726,1,0,0,False,False,False,False,False
g556_c000770,g556_c000770,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.400924056218,True,flow_shield,0.13664618668,0.00244237568978,-0.00889260504521,0.758182825452,-0.0215213470221,False,1.25,1.21143006388,1.25,0.75,0.75,1.17577284513,0.652026907042,0.979134440297,1,0.609384976845,0.65,0.240092158265,0.8522055213,1,10.7691433487,1,0,0,False,False,False,False,False
g556_c000771,g556_c000771,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.645460441605,True,flow_shield,0.144577914304,0.00488694959896,-0.00202638428689,0.721557935326,-0.0341846760987,False,1.25,1.11496418078,1.25,0.75,0.75,1.1377167953,0.810987185161,0.972016016152,1,0.649167171498,0.65,0.374883629891,0.933515989868,0.937628669114,11.0581968455,1,0,0,False,False,False,False,False
g556_c000772,g556_c000772,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0992933271276,True,flow_shield,0.0569217317362,0.00771863333159,-0.00664369669389,0.73947988156,0.0151568249038,False,1.25,1.11801827412,1.25,0.75,0.75,1.06078755584,0.666272147431,0.982891706825,1,0.661375695873,0.65,0.293386559582,0.797629290029,0.994257362853,10.6903342891,1,0,0,False,False,False,False,False
g556_c000773,g556_c000773,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.42649235801,True,flow_shield,0.0965476651047,0.00992405645409,-0.00658560683072,0.886350190949,0.00262928382586,False,1.25,1.26183420517,1.25,0.75,0.75,1.01767369143,0.657616767147,0.99083322625,1,0.697106458681,0.65,0.248399496543,0.722043529286,1,10.6374951977,1,0,0,False,False,False,False,False
g556_c000774,g556_c000774,wide_negative_control,g556_surrogate_candidate,negative_control,1.91228900981,True,flow_shield,0.37817077989,0.00202994033817,-0.00172753807735,0.8440665678,-0.145154523478,False,1.5,1.19237227606,1.13881851104,1.09018124196,1.19708734624,1.16559502767,0.940673414852,0.98593002771,1,0.955965867102,0.587848301455,0.343300747839,1.10178359632,1,11.5258100427,1,0,0,False,False,False,False,False
g556_c000775,g556_c000775,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.173424988737,True,flow_shield,0.0600025516145,0.00392878055555,-0.00725971919381,0.844532066404,0.0194850467067,False,1.25,1.11581316573,1.25,0.75,0.75,1.04402350938,0.716122986004,0.981147761857,1,0.64601676295,0.65,0.296532052145,0.777352640858,0.993774248427,10.5982324814,1,0,0,False,False,False,False,False
g556_c000776,g556_c000776,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.237199405416,True,flow_shield,0.118316706112,0.00259660290488,-0.00729929525107,0.720335188994,-0.0158422983555,False,1.25,1.19587368868,1.25,0.75,0.75,1.03971983554,0.735556685203,0.979634396947,1,0.691239388782,0.65,0.345683293492,0.778903987454,1,10.8016596192,1,0,0,False,False,False,False,False
g556_c000777,g556_c000777,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.165222784343,True,flow_shield,0.0792609326192,0.00959897135108,-0.00781034422893,0.720480438559,0.00420389984729,False,1.25,1.17293071938,1.25,0.75,0.75,1.09217517993,0.712503944361,0.981542091674,1,0.689125581623,0.65,0.303233032842,0.846974993241,1,10.6048979174,1,0,0,False,False,False,False,False
g556_c000778,g556_c000778,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.340218659337,True,flow_shield,0.0824239951268,0.00849633929899,-0.00687368783896,0.748280605158,0.00307572053346,False,1.25,1.08193566987,1.25,0.75,0.75,1.01487440358,0.612440612051,0.975878381615,1,0.700614245657,0.65,0.368110091411,0.84369227059,1,10.6114134459,1,0,0,False,False,False,False,False
g556_c000779,g556_c000779,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.422549776344,True,flow_shield,0.152425760641,0.00293435610734,-0.00532508839276,0.881272456183,-0.0268241691188,False,1.25,1.03296999301,1.25,0.75,0.75,1.01870335434,0.723954477509,0.990740262779,1,0.763217681347,0.65,0.327621784476,0.713922949898,1,10.655056523,1,0,0,False,False,False,False,False
g556_c000780,g556_c000780,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.563968198091,True,flow_shield,0.112151763744,0.00527163968408,-0.00566019084944,0.917214098358,-0.00455498610464,False,1.25,1.06876733062,1.25,0.75,0.75,1.21645259559,0.591997752129,0.974932408803,1,0.620187978436,0.65,0.365024843467,0.758224530743,1,11.0605807584,1,0,0,False,False,False,False,False
g556_c000781,g556_c000781,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.131885559328,True,flow_shield,0.0513150179522,0.00523485443595,-0.0114130853958,0.922163833508,0.0318637680951,False,1.25,1.11855512251,1.25,0.75,0.75,1.02690458499,0.658908116398,0.981294767616,1,0.682774074178,0.65,0.294891373067,0.841794573158,0.996585076495,10.6632590404,1,0,0,False,False,False,False,False
g556_c000782,g556_c000782,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.376315371058,True,flow_shield,0.127577597268,0.00689305542083,-0.0103341169976,0.831800854597,-0.0118646389065,False,1.25,1.09574281282,1.25,0.75,0.75,1.0337173808,0.770932880324,0.971621480136,1,0.65452658642,0.65,0.377377559609,0.78960393598,1,10.8439918782,1,0,0,False,False,False,False,False
g556_c000783,g556_c000783,wide_negative_control,g556_surrogate_candidate,negative_control,2.19649485052,True,flow_shield,0.410296498311,0.00587682972351,0.00371675566974,0.803668688994,-0.168681570375,False,1.30602528192,0.882384556018,1.54884422347,0.958677798967,1.24302507592,1.26131203552,0.811266515573,1,0.977898907303,0.5,0.899504541486,0.372021533677,0.733229676977,1,9.83093776733,1,0,0,False,False,False,False,False
g556_c000784,g556_c000784,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.115008383973,True,flow_shield,0.0971917896443,0.00319253601629,-0.0119695854042,0.836865839402,0.00521698255221,False,1.25,1.1004894292,1.25,0.75,0.75,1.04208020371,0.68026095484,0.980178013866,1,0.656154692536,0.65,0.308293540861,0.79402546209,1,10.6595531855,1,0,0,False,False,False,False,False
g556_c000785,g556_c000785,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.187525979928,True,flow_shield,0.052453340291,0.00890066180976,-0.00580671045235,0.754847585457,0.0173224195797,False,1.25,1.14467215603,1.25,0.75,0.75,1.09308700319,0.645621154384,0.981271733235,1,0.684089234232,0.65,0.306138698125,0.771903223457,0.961688917558,10.6814015339,1,0,0,False,False,False,False,False
g556_c000786,g556_c000786,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.172023199937,True,flow_shield,0.0984067736608,0.00578399330361,-0.0105612646682,0.920255589233,0.00737065729944,False,1.25,1.18046842177,1.25,0.75,0.75,1.08106325526,0.696676141844,0.986345801663,1,0.665525676423,0.65,0.295752255285,0.835931261373,1,10.814048634,1,0,0,False,False,False,False,False
g556_c000787,g556_c000787,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.418306100074,True,flow_shield,0.119750744646,0.00576313319111,-0.00274452720144,0.948581004257,-0.00970179490888,False,1.25,1.20434156515,1.25,0.75,0.75,1.07608256745,0.594941289549,0.989806464581,1,0.743781783655,0.65,0.290672331725,0.776519181484,0.983954836885,10.9427985417,1,0,0,False,False,False,False,False
g556_c000788,g556_c000788,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.576166823501,True,flow_shield,0.137979725421,0.00353375470193,-0.00542583556649,0.938446284661,-0.016641712911,False,1.25,1.23983262867,1.25,0.75,0.75,1.18130241505,0.582795807235,0.988715916852,1,0.648375100875,0.65,0.26199397416,0.747028461831,0.948313663559,10.9256193273,1,0,0,False,False,False,False,False
g556_c000789,g556_c000789,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.520519450446,True,flow_shield,0.156642812232,0.00347417916666,-0.00643496515909,0.818858143426,-0.0309435337858,False,1.25,1.06254408554,1.25,0.75,0.75,1.13802760487,0.569021282309,0.985868330695,1,0.6099666551,0.65,0.370425000067,0.917310604735,0.966412634762,10.6621747136,1,0,0,False,False,False,False,False
g556_c000790,g556_c000790,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.131826632039,True,flow_shield,0.073446464614,0.00899755558257,-0.00876122013378,0.850546048362,0.0145652902449,False,1.25,1.15476856387,1.25,0.75,0.75,1.06716500421,0.71143417757,0.981339186982,1,0.695293621619,0.65,0.313862918153,0.830350741864,0.988561510565,10.8055921634,1,0,0,False,False,False,False,False
g556_c000791,g556_c000791,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.846967884105,True,flow_shield,0.177358784425,0.00262418154495,-0.00159551143844,0.85048004856,-0.0445598783461,False,1.25,1.01068406799,1.25,0.75,0.75,0.902948335607,0.830765685201,0.993502764492,1,0.775648660554,0.65,0.214690277671,0.676209760537,0.947218327095,10.637378198,1,0,0,False,False,False,False,False
g556_c000792,g556_c000792,wide_negative_control,g556_surrogate_candidate,negative_control,2.5435670243,True,flow_shield,0.508837651388,0.00593145231614,0.00158580170761,0.905055884832,-0.21075183316,False,0.824522676432,0.853852729114,1.53023155931,0.548928078216,0.64654008288,0.663101740147,0.902512741834,0.973555859832,1,0.5,0.215822492533,0.498226931061,0.943210372035,0.790780372659,10.9215777754,1,0,0,False,False,False,False,False
g556_c000793,g556_c000793,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.110632615101,True,flow_shield,0.0550399453399,0.00652331587775,-0.0101129383202,0.841247826257,0.0246553569631,False,1.25,1.14865913719,1.25,0.75,0.75,1.03747532703,0.664369140015,0.984778024866,1,0.685690575928,0.65,0.317749428493,0.810003777905,1,10.8161522717,1,0,0,False,False,False,False,False
g556_c000794,g556_c000794,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.256916752756,True,flow_shield,0.119145706794,0.0048343811757,-0.00541950867096,0.922798831604,-0.00801340314584,False,1.25,1.20092242603,1.25,0.75,0.75,1.10751677915,0.721783908396,0.98348010421,1,0.695855942932,0.65,0.321931720346,0.842527748458,0.976451666645,10.8786192163,1,0,0,False,False,False,False,False
g556_c000795,g556_c000795,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.230167361502,True,flow_shield,0.0901697588515,0.00485564128627,-0.00584007582376,0.720654188037,-0.00321209420013,False,1.25,1.09094043035,1.25,0.75,0.75,0.995380206312,0.727757053601,0.980995242514,1,0.652554879335,0.65,0.307073530121,0.846017936113,0.985702180893,10.5722126075,1,0,0,False,False,False,False,False
g556_c000796,g556_c000796,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.249530116418,True,flow_shield,0.122606337883,0.00656420277888,-0.00941758665221,0.866886249341,-0.00854126982198,False,1.25,1.15877177686,1.25,0.75,0.75,1.07059847891,0.720027517415,0.985138414835,1,0.730223099331,0.65,0.359667756738,0.836762910128,1,10.5949780552,1,0,0,False,False,False,False,False
g556_c000797,g556_c000797,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.370115960651,True,flow_shield,0.0783717076647,0.00444721294446,-0.00361409544472,0.880557458328,0.00845611452877,False,1.25,1.23811796507,1.25,0.75,0.75,1.08709317717,0.657553621712,0.985505702083,1,0.592443553669,0.65,0.28661051311,0.866648486721,1,10.4868822355,1,0,0,False,False,False,False,False
g556_c000798,g556_c000798,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.612323261033,True,flow_shield,0.122882658993,0.00368556980509,-0.00877335588592,0.818230645308,-0.011756441345,False,1.25,1.02220962654,1.25,0.75,0.75,1.20605346879,0.609313666432,0.991322392633,1,0.735169786491,0.65,0.292178811605,0.762637813753,0.954942306423,10.3655462595,1,0,0,False,False,False,False,False
g556_c000799,g556_c000799,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.109440516683,True,flow_shield,0.0416280972166,0.00951591634175,-0.00833539995879,0.78075000775,0.026558851738,True,1.25,1.15044582058,1.25,0.75,0.75,1.06702895837,0.660080166007,0.981665708253,1,0.689662833511,0.65,0.299230188051,0.792375583915,1,10.667702777,1,0,0,False,False,False,False,False
g556_c000800,g556_c000800,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.343904830795,True,flow_shield,0.132900336551,0.00755203966762,-0.0113414258882,0.902493142521,-0.00998408526116,False,1.25,1.15327259335,1.25,0.75,0.75,1.09148824499,0.612939073055,0.979512701462,1,0.690341066477,0.65,0.326784301389,0.779791856041,0.9786666515,11.2139956182,1,0,0,False,False,False,False,False
g556_c000801,g556_c000801,wide_negative_control,g556_surrogate_candidate,negative_control,2.5099312152,True,flow_shield,0.530224033427,0.00346634748046,0.00374540749876,0.75501333496,-0.231106757464,False,1.19071326286,1.46128471932,0.766361580915,0.893458144626,0.277121318636,1.41076590215,0.980297820979,0.972111040167,1,0.5,0.315037879886,0.174622125875,1.03260406635,1,9.80984111062,1,0,0,False,False,False,False,False
g556_c000802,g556_c000802,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.149947236168,True,flow_shield,0.0531041741692,0.00469731024066,-0.00443953112338,0.799443701669,0.0178596291222,False,1.25,1.13784307089,1.25,0.75,0.75,1.06864447452,0.660962290236,0.981325197224,1,0.704462242613,0.65,0.322661836956,0.826478550981,0.98095992487,10.8215890834,1,0,0,False,False,False,False,False
g556_c000803,g556_c000803,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.276848808452,True,flow_shield,0.0731855254631,0.00725429551201,-0.00582036112192,0.766655300034,0.00756036339205,False,1.25,1.08187170131,1.25,0.75,0.75,1.01832052999,0.652291135624,0.978802977641,1,0.631418031746,0.65,0.35027062293,0.835788838675,0.990406912279,10.6199480623,1,0,0,False,False,False,False,False
g556_c000804,g556_c000804,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.222055777835,True,flow_shield,0.0861576914474,0.00616924774265,-0.0018941624855,0.710930967207,-0.00563813487783,False,1.25,1.16975030892,1.25,0.75,0.75,1.10523217876,0.639012284836,0.979538416885,1,0.635297863106,0.65,0.297638937625,0.787158342691,1,10.6582088615,1,0,0,False,False,False,False,False
g556_c000805,g556_c000805,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.359086877742,True,flow_shield,0.124367198799,0.00273410993817,-0.00517732810301,0.84141332576,-0.0149356050084,False,1.25,1.20328612144,1.25,0.75,0.75,0.987989672983,0.712321740532,0.989411226266,1,0.714569086293,0.65,0.256474936317,0.862137434004,1,10.625039765,1,0,0,False,False,False,False,False
g556_c000806,g556_c000806,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.506366740896,True,flow_shield,0.165374250677,0.00752352969541,-0.00115968924094,0.83218010346,-0.0399184309243,False,1.25,1.08366672842,1.25,0.75,0.75,1.15553246386,0.653529756283,0.990649008453,1,0.61406319881,0.65,0.27827064853,0.891069002209,0.934768580444,10.5509585513,1,0,0,False,False,False,False,False
g556_c000807,g556_c000807,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.560598446194,True,flow_shield,0.12840591782,0.00929796659091,-0.00630933818802,0.802177943466,-0.0177847235489,False,1.25,1.08850799515,1.25,0.75,0.75,0.929019250395,0.746027911289,0.988647390958,1,0.654910639268,0.65,0.389521092378,0.685644012234,1,10.2786938201,1,0,0,False,False,False,False,False
g556_c000808,g556_c000808,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.104597663717,True,flow_shield,0.0527189277949,0.00676966026126,-0.00311391422573,0.800580948257,0.0167834977411,False,1.25,1.14065044685,1.25,0.75,0.75,1.06014775901,0.658017878444,0.981595512963,1,0.695480371059,0.65,0.319833356241,0.827307597869,0.990905171034,10.6788455536,1,0,0,False,False,False,False,False
g556_c000809,g556_c000809,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.671870096896,True,flow_shield,0.195099894951,0.00930518568319,-0.00786308757322,0.838011335966,-0.0477862931042,False,1.25,1.01868841898,1.25,0.75,0.75,0.909373810081,0.627169014741,0.973708742624,1,0.773124505626,0.65,0.21746370935,0.779967355514,1,11.1418891845,1,0,0,False,False,False,False,False
g556_c000810,g556_c000810,wide_negative_control,g556_surrogate_candidate,negative_control,2.20591882225,True,flow_shield,0.471949943352,0.000859146626552,-0.00362738029783,0.748564854305,-0.194919348663,False,1.49980788558,1.26419239809,1.12538348635,0.435932404703,1.14497264258,1.22228594759,0.452189905303,0.962082541252,1,0.5542332923,0.791104186687,0.446917580989,0.569646955226,0.83415999502,11.0460949219,1,0,0,False,False,False,False,False
g556_c000811,g556_c000811,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.156397597815,True,flow_shield,0.0648335975606,0.0110943237567,-0.00863251740142,0.838914833256,0.0181614602839,False,1.25,1.15035746585,1.25,0.75,0.75,1.02349363497,0.65753427927,0.985043814769,1,0.696317231048,0.65,0.292447525999,0.801174433143,0.989341880974,10.7400157401,1,0,0,False,False,False,False,False
g556_c000812,g556_c000812,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.301211447363,True,flow_shield,0.0932738533579,0.00217193881829,-0.00718889888031,0.708972473083,-0.0039994041445,False,1.25,1.1473002269,1.25,0.75,0.75,1.08689806151,0.746061234314,0.985132988401,1,0.728468722094,0.65,0.330135271336,0.755566663716,0.984332500877,10.912368413,1,0,0,False,False,False,False,False
g556_c000813,g556_c000813,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.212295199109,True,flow_shield,0.118083636228,0.00373247485018,-0.00212669361194,0.84488006536,-0.0146711212341,False,1.25,1.08681520273,1.25,0.75,0.75,1.00516940494,0.709895977185,0.980498742804,1,0.700425155725,0.65,0.280599727942,0.853762547879,1,10.6863188732,1,0,0,False,False,False,False,False
g556_c000814,g556_c000814,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.396716424836,True,flow_shield,0.0966575707247,0.00490592197875,-0.00971115552158,0.930312559062,0.00789799811233,False,1.25,1.15438024003,1.25,0.75,0.75,1.16412616457,0.732691070049,0.97726341671,1,0.606329253512,0.65,0.339774540418,0.767445352455,0.950994466392,10.7556359132,1,0,0,False,False,False,False,False
