acquisition_category,rank,reason,replay_phase,map,map_family,agents,seed,budget_ms,horizon_id,theta_id,method,success_regression,quality_delta_vs_g556,quality_delta_vs_additive,theta_l2_distance_to_g556,candidate_runtime_ms,candidate_expanded_nodes,candidate_low_level_pibt_calls,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
critic_false_safe_proxy,53,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-tunnel-64x32-a-v0,tunnel,48,561000882,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_168b3fef8c9a,F7_full_goal_aware_actor_training_critic,False,0.11565420559999984,-0.03855140187000017,0.7184279687790606,4.857661,52,2433,False,False,False,False,False
critic_false_safe_proxy,54,critic-trained actor selected a materially worse but non-regressing theta,development_replay,room-32-32-4,room,64,7656,2000,g561_dev_room_a64_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_5f8fb5e1e42e,F7_full_goal_aware_actor_training_critic,False,0.11299804049999995,-0.06727629001000013,0.6970692724644455,6.99019,58,3645,False,False,False,False,False
critic_false_safe_proxy,55,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7173,3000,g561_dev_random_a256_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_7a3add5f0e26,F7_full_goal_aware_actor_training_critic,False,0.10846286701000007,-0.26994818652999997,0.7294996561867224,36.669826,79,19959,False,False,False,False,False
critic_false_safe_proxy,56,critic-trained actor selected a materially worse but non-regressing theta,development_replay,room-32-32-4,room,64,7056,500,g561_dev_room_a64_b500_i2,g561_f7_full_goal_aware_actor_training_critic_0148b2dae4da,F7_full_goal_aware_actor_training_critic,False,0.10773809523,-0.0785714285800001,0.7279859324518869,7.240821,59,3710,False,False,False,False,False
critic_false_safe_proxy,57,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7293,5000,g561_dev_random_a256_b5000_i6,g561_f7_full_goal_aware_actor_training_critic_ff55ad109beb,F7_full_goal_aware_actor_training_critic,False,0.1062621962000001,-0.21784637217999991,0.7242722231457978,37.334166,74,18676,False,False,False,False,False
critic_false_safe_proxy,58,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-string-64x32-a-v0,irregular_bottleneck,24,561000418,1500,g561_dev_irregular_bottleneck_a24_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_7543d4c2f417,F7_full_goal_aware_actor_training_critic,False,0.10028653295,nan,0.6963128185693476,2.61158,91,2135,False,False,False,False,False
critic_false_safe_proxy,59,critic-trained actor selected a materially worse but non-regressing theta,development_replay,room-32-32-4,room,64,7248,1000,g561_dev_room_a64_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_eebbd5de4b62,F7_full_goal_aware_actor_training_critic,False,0.09859154930000003,-0.08634415185999988,0.7302795941725128,7.206476,65,4095,False,False,False,False,False
critic_false_safe_proxy,60,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-tree-56x40-a-v1,tree,80,561001395,8000,g561_dev_tree_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_9e5b04389a26,F7_full_goal_aware_actor_training_critic,False,0.09583333332999988,0.03072916667000003,0.7292727258508362,8.696832,55,4320,False,False,False,False,False
critic_false_safe_proxy,61,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7533,500,g561_dev_random_a256_b500_i2,g561_f7_full_goal_aware_actor_training_critic_a7e7aaf5bcb8,F7_full_goal_aware_actor_training_critic,False,0.09277065527000006,-0.2248931623999999,0.7275439005740243,36.686942,84,21218,False,False,False,False,False
critic_false_safe_proxy,62,critic-trained actor selected a materially worse but non-regressing theta,development_replay,room-32-32-4,room,64,7320,1500,g561_dev_room_a64_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_23bea257b92d,F7_full_goal_aware_actor_training_critic,False,0.08911564626000001,-0.18503401359999994,0.7235065217003513,7.028898,57,3583,False,False,False,False,False
critic_false_safe_proxy,63,critic-trained actor selected a materially worse but non-regressing theta,development_replay,room-32-32-4,room,64,7296,500,g561_dev_room_a64_b500_i2,g561_f7_full_goal_aware_actor_training_critic_8a87aba784df,F7_full_goal_aware_actor_training_critic,False,0.08729680914999993,-0.042745334130000145,0.7216745850370458,7.046899,63,3964,False,False,False,False,False
critic_false_safe_proxy,64,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-string-64x32-a-v0,irregular_bottleneck,48,561001060,3000,g561_dev_irregular_bottleneck_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_e76880a330c6,F7_full_goal_aware_actor_training_critic,False,0.08628841606999993,-0.017730496460000023,0.7286659773452872,4.741335,40,1867,False,False,False,False,False
critic_false_safe_proxy,65,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-24x24-a-v1,random,8,561000115,500,g561_dev_random_a8_b500_i2,g561_f7_full_goal_aware_actor_training_critic_346965651caf,F7_full_goal_aware_actor_training_critic,False,0.08552631579000014,-0.01973684210999993,0.7228581407729349,0.595822,45,352,False,False,False,False,False
critic_false_safe_proxy,66,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-tree-56x40-a-v1,tree,32,561000767,2000,g561_dev_tree_a32_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_5baaf9aed93a,F7_full_goal_aware_actor_training_critic,False,0.08551992226000005,-0.029154518949999986,0.7267623843470596,3.2655,61,1909,False,False,False,False,False
critic_false_safe_proxy,67,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-tree-56x40-a-v1,tree,80,561001103,8000,g561_dev_tree_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_7d2fbff87765,F7_full_goal_aware_actor_training_critic,False,0.08543263964999981,-0.026286966050000027,0.7237930562910184,8.262153,47,3680,False,False,False,False,False
critic_false_safe_proxy,68,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-24x24-a-v1,random,16,561000903,1000,g561_dev_random_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_eeeddd50b147,F7_full_goal_aware_actor_training_critic,False,0.08503401359999985,-0.40476190475999996,0.698145057758041,1.18662,37,575,False,False,False,False,False
critic_false_safe_proxy,69,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-tree-56x40-a-v0,tree,80,561001176,8000,g561_dev_tree_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_9c3033ab399b,F7_full_goal_aware_actor_training_critic,False,0.08497409326999983,-0.2580310880800001,0.7272478034784847,8.748986,58,5034,False,False,False,False,False
critic_false_safe_proxy,70,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-24x24-a-v1,random,16,561000027,1000,g561_dev_random_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_25dbac3ed809,F7_full_goal_aware_actor_training_critic,False,0.08445945946000011,-0.2162162162200001,0.7011373548569696,1.139182,37,589,False,False,False,False,False
critic_false_safe_proxy,71,critic-trained actor selected a materially worse but non-regressing theta,development_replay,room-32-32-4,room,64,7392,750,g561_dev_room_a64_b750_i2,g561_f7_full_goal_aware_actor_training_critic_adb63ed70a72,F7_full_goal_aware_actor_training_critic,False,0.08254887762000007,-0.11006517016999995,0.7266624416805986,6.827622,51,3198,False,False,False,False,False
critic_false_safe_proxy,72,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-tunnel-64x32-a-v1,tunnel,48,561001101,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_1d5382e88bd2,F7_full_goal_aware_actor_training_critic,False,0.08250825082999991,-0.033003300330000096,0.7279353146540749,4.952873,50,2351,False,False,False,False,False
critic_false_safe_proxy,73,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-tree-56x40-a-v1,tree,80,561000227,8000,g561_dev_tree_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_c1e9a9263b80,F7_full_goal_aware_actor_training_critic,False,0.0796359499399999,-0.11490329920000009,0.7235548476112202,8.303318,45,3520,False,False,False,False,False
critic_false_safe_proxy,74,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-tree-56x40-a-v1,tree,80,561000957,8000,g561_dev_tree_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_544bd83af931,F7_full_goal_aware_actor_training_critic,False,0.07937336814000018,0.020365535240000066,0.7286289023887339,8.403161,52,4080,False,False,False,False,False
critic_false_safe_proxy,75,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-tunnel-64x32-a-v1,tunnel,48,561000079,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_f3f1fd512004,F7_full_goal_aware_actor_training_critic,False,0.07621247112999985,-0.04965357968000017,0.7074016070843824,4.71287,47,2208,False,False,False,False,False
critic_false_safe_proxy,76,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-string-64x32-a-v1,irregular_bottleneck,48,561000111,3000,g561_dev_irregular_bottleneck_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_48291741228b,F7_full_goal_aware_actor_training_critic,False,0.07444444444000009,-0.04333333332999989,0.726762522901323,4.956891,68,3188,False,False,False,False,False
critic_false_safe_proxy,77,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-tree-56x40-a-v1,tree,16,561001001,1000,g561_dev_tree_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_f1f11885d5ee,F7_full_goal_aware_actor_training_critic,False,0.07430340558000004,0.018575851400000065,0.7252460433788378,1.45356,33,512,False,False,False,False,False
critic_false_safe_proxy,78,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-tunnel-64x32-a-v0,tunnel,48,561000444,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_e3972435a6c4,F7_full_goal_aware_actor_training_critic,False,0.07354685647000014,-0.029655990510000008,0.710355963380425,4.955427,49,2290,False,False,False,False,False
critic_false_safe_proxy,79,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-loop-56x56-a-v0,loop,12,561000854,750,g561_dev_loop_a12_b750_i2,g561_f7_full_goal_aware_actor_training_critic_d6860d808f5c,F7_full_goal_aware_actor_training_critic,False,0.07331975560000004,-0.05498981670000003,0.7063167910867489,1.327304,69,807,False,False,False,False,False
critic_false_safe_proxy,80,critic-trained actor selected a materially worse but non-regressing theta,development_replay,room-32-32-4,room,64,7080,1500,g561_dev_room_a64_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_89337d2c1e45,F7_full_goal_aware_actor_training_critic,False,0.07105943152999994,-0.11498708010000014,0.7293795910602222,7.061499,58,3647,False,False,False,False,False
critic_false_safe_proxy,81,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-string-64x32-a-v0,irregular_bottleneck,24,561000564,1500,g561_dev_irregular_bottleneck_a24_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_647601ec17dd,F7_full_goal_aware_actor_training_critic,False,0.07090103398000003,-0.04726735598000009,0.7044153116919196,2.408649,56,1311,False,False,False,False,False
critic_false_safe_proxy,82,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-40x40-b-v1,random,24,561000831,1500,g561_dev_random_a24_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_2806623f9b45,F7_full_goal_aware_actor_training_critic,False,0.06985645932999995,-0.07177033493000007,0.697199274650262,5.07626,83,1968,False,False,False,False,False
critic_false_safe_proxy,83,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-24x24-a-v1,random,48,561000217,3000,g561_dev_random_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_15362d2e17f0,F7_full_goal_aware_actor_training_critic,False,0.06877579092999997,0.09353507565999997,0.7224454530119152,3.428614,45,2098,False,False,False,False,False
critic_false_safe_proxy,84,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-tunnel-64x32-a-v1,tunnel,16,561000035,1000,g561_dev_tunnel_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_2b582e7907ca,F7_full_goal_aware_actor_training_critic,False,0.06870229008000006,-0.02544529261999995,0.7278320534839636,1.635451,47,736,False,False,False,False,False
critic_false_safe_proxy,85,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-string-64x32-a-v1,irregular_bottleneck,48,561000257,3000,g561_dev_irregular_bottleneck_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_b13a811874d9,F7_full_goal_aware_actor_training_critic,False,0.06777645660000009,-0.09393579072000002,0.7272061634613131,4.991625,93,4386,False,False,False,False,False
critic_false_safe_proxy,86,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-empty-8x8-v1,empty,32,561000857,2000,g561_dev_empty_a32_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_24990a45bc09,F7_full_goal_aware_actor_training_critic,False,0.06756756757000026,-2.18018018018,0.7174486214793747,0.740478,46,1526,False,False,False,False,False
critic_false_safe_proxy,87,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-32x32-a-v0,random,80,561001298,8000,g561_dev_random_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_eb9b41697035,F7_full_goal_aware_actor_training_critic,False,0.06698280971999981,-0.5643153527000002,0.6996683995143362,11.160541,54,4232,False,False,False,False,False
critic_false_safe_proxy,88,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-empty-8x8-v1,empty,32,561000127,2000,g561_dev_empty_a32_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_d05ff7fe724b,F7_full_goal_aware_actor_training_critic,False,0.06696428572000013,nan,0.7224693392152849,0.976283,65,2279,False,False,False,False,False
critic_false_safe_proxy,89,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-tree-56x40-a-v1,tree,16,561001293,1000,g561_dev_tree_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_3b7d3596de45,F7_full_goal_aware_actor_training_critic,False,0.0625,-0.09659090909000012,0.7245831070449927,1.482741,36,560,False,False,False,False,False
