candidate_id,theta_id,candidate_source,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g559_c00826,g559_c00826,sobol_like_trust_region,1.3402248620986938,1.75,1.000584602355957,0.7658074498176575,1.1885193586349487,1.5,0.7806814908981323,0.9950228929519653,1.0,0.8015488982200623,0.7545674443244934,0.2738436162471771,1.178739070892334,0.7810935378074646,12.0,1,0,0,False,False,False,False,False
g559_c00827,g559_c00827,sobol_like_trust_region,1.0452239513397217,1.0880721807479858,1.8821370601654053,0.5761740803718567,0.9705268144607544,1.5,0.48670250177383423,0.9466582536697388,1.0,0.5694254040718079,0.6282907724380493,0.5113118290901184,0.4822845757007599,0.5900774002075195,11.085365295410156,1,0,0,False,False,False,False,False
g559_c00828,g559_c00828,sobol_like_trust_region,0.9845994114875793,0.8368027210235596,1.668407917022705,0.08846288919448853,1.1780097484588623,0.8012123107910156,0.18016570806503296,0.9557594656944275,0.9970541000366211,1.0953505039215088,0.06182020902633667,0.4664319157600403,0.6212019920349121,1.0,10.526437759399414,1,0,0,False,False,False,False,False
g559_c00829,g559_c00829,sobol_like_trust_region,1.4240288734436035,1.0421310663223267,0.9310559630393982,1.25,0.4621164798736572,0.7283498644828796,0.2613627016544342,1.0,1.0,1.1016273498535156,0.6735285520553589,0.577118992805481,1.066397786140442,1.0,12.0,1,0,0,False,False,False,False,False
g559_c00830,g559_c00830,sobol_like_trust_region,1.0995205640792847,1.0585439205169678,1.6395742893218994,0.4698473811149597,1.1772849559783936,1.5,0.9006994962692261,0.9816814064979553,0.9683653116226196,0.6506637334823608,0.7291756868362427,0.4255185127258301,0.39925336837768555,1.0,12.0,1,0,0,False,False,False,False,False
g559_c00831,g559_c00831,sobol_like_trust_region,1.5,0.6216897964477539,1.6461981534957886,0.09827274084091187,0.667978048324585,1.4577828645706177,1.0930488109588623,1.0,1.0,0.8765461444854736,1.0333013534545898,0.18588683009147644,0.25,1.0,8.011244773864746,1,0,0,False,False,False,False,False
g559_c00832,g559_c00832,sobol_like_trust_region,0.8351576328277588,1.1972931623458862,0.5,0.8638172149658203,1.6525585651397705,1.2854561805725098,0.08326268196105957,0.8999999761581421,1.0,1.137437343597412,0.662619411945343,0.12204577028751373,1.1711997985839844,1.0,12.0,1,0,0,False,False,False,False,False
g559_c00833,g559_c00833,sobol_like_trust_region,1.1941438913345337,1.2265710830688477,1.250304102897644,0.6834153532981873,0.7245959639549255,0.9832344055175781,0.6738260388374329,0.9764514565467834,0.9992314577102661,0.7157829999923706,0.611850380897522,0.3837521970272064,0.8077034950256348,0.9819014668464661,10.627569198608398,1,0,0,False,False,False,False,False
g559_c00834,g559_c00834,sobol_like_trust_region,1.255580186843872,1.1728463172912598,1.4405827522277832,0.7564693093299866,0.530977725982666,1.1182931661605835,0.7790926098823547,0.9817638397216797,0.996254563331604,0.7448533177375793,0.6163267493247986,0.2746434509754181,0.7387637495994568,1.0,10.646821975708008,1,0,0,False,False,False,False,False
g559_c00835,g559_c00835,sobol_like_trust_region,1.0111794471740723,1.166054606437683,1.1863834857940674,0.7260984182357788,0.7488827705383301,1.0704172849655151,0.5354671478271484,0.9626415967941284,0.9951552152633667,0.6736522316932678,0.3560199439525604,0.3189275562763214,0.9132634401321411,0.9717972874641418,10.944820404052734,1,0,0,False,False,False,False,False
g559_c00836,g559_c00836,sobol_like_trust_region,1.0589580535888672,1.2360659837722778,1.119379997253418,0.7045745849609375,0.6609195470809937,0.9965628981590271,0.8533693552017212,0.9659543037414551,0.9964900612831116,0.6820703148841858,0.5979796648025513,0.312246710062027,1.0142358541488647,1.0,10.789414405822754,1,0,0,False,False,False,False,False
g559_c00837,g559_c00837,sobol_like_trust_region,1.3765394687652588,1.4598815441131592,0.8657940626144409,0.8234467506408691,0.7662649750709534,1.2844765186309814,0.29911601543426514,1.0,0.9923238754272461,0.9865409135818481,1.0422804355621338,0.11958733201026917,0.9356555938720703,0.7895668745040894,11.262472152709961,1,0,0,False,False,False,False,False
g559_c00838,g559_c00838,sobol_like_trust_region,1.0813597440719604,0.9311122894287109,1.3632344007492065,0.618179202079773,0.530838668346405,0.7089498043060303,0.7781491875648499,0.9599595069885254,1.0,0.7226533889770508,0.8310878276824951,0.28687334060668945,1.0645419359207153,0.6923173069953918,10.213537216186523,1,0,0,False,False,False,False,False
g559_c00839,g559_c00839,sobol_like_trust_region,1.4305344820022583,1.1168895959854126,0.9684210419654846,0.7741667032241821,0.5832849144935608,1.2215224504470825,0.5337457656860352,0.9817667007446289,1.0,0.7991568446159363,0.3492978811264038,0.3250853717327118,0.6046119928359985,1.0,9.873010635375977,1,0,0,False,False,False,False,False
g559_c00840,g559_c00840,sobol_like_trust_region,1.3450161218643188,1.6633764505386353,1.0359244346618652,0.7014480829238892,0.9611175656318665,0.7512105703353882,0.6605700850486755,1.0,0.9975741505622864,0.7556505799293518,1.1156251430511475,0.020851820707321167,1.3522675037384033,1.0,8.608118057250977,1,0,0,False,False,False,False,False
g559_c00841,g559_c00841,sobol_like_trust_region,1.4402658939361572,1.2543084621429443,0.7622307538986206,0.4937218427658081,1.564105749130249,1.5,0.7421253323554993,0.9428494572639465,0.9890313148498535,0.6841837763786316,0.0,0.37501928210258484,0.6218996047973633,0.9935031533241272,11.26318645477295,1,0,0,False,False,False,False,False
g559_c00842,g559_c00842,sobol_like_trust_region,1.1852912902832031,1.1177666187286377,1.5827077627182007,0.6326265335083008,0.8780627250671387,1.2478092908859253,0.5827786326408386,0.9749305844306946,0.9778820276260376,0.8982919454574585,0.36083126068115234,0.6324245929718018,1.0549861192703247,0.8788814544677734,10.557027816772461,1,0,0,False,False,False,False,False
g559_c00843,g559_c00843,sobol_like_trust_region,1.4277476072311401,1.4070959091186523,1.8443210124969482,0.9958590269088745,0.7064788937568665,1.4626963138580322,0.9317469000816345,1.0,1.0,0.7964634895324707,0.8257749080657959,0.4466201066970825,0.7146227359771729,0.9300090670585632,11.16950511932373,1,0,0,False,False,False,False,False
g559_c00844,g559_c00844,sobol_like_trust_region,1.0946576595306396,0.6330958008766174,1.4056355953216553,0.5375218391418457,0.4209759831428528,1.5,0.7047820091247559,0.9728296399116516,1.0,0.5,0.3412870168685913,0.1537589579820633,0.4546087980270386,1.0,8.799610137939453,1,0,0,False,False,False,False,False
g559_c00845,g559_c00845,sobol_like_trust_region,1.4972832202911377,1.061356544494629,0.5,0.34200310707092285,0.3720441162586212,1.4032378196716309,0.4928116798400879,0.9759944677352905,1.0,0.9195113778114319,0.25699102878570557,0.0,1.2560274600982666,1.0,12.0,1,0,0,False,False,False,False,False
g559_c00846,g559_c00846,sobol_like_trust_region,0.6504955291748047,1.3817254304885864,1.681173324584961,0.8071985244750977,1.011099100112915,0.5526515245437622,0.8685702681541443,0.9635549187660217,1.0,0.6417690515518188,0.6511322855949402,0.1927587389945984,0.7288874387741089,0.5217021703720093,10.74609088897705,1,0,0,False,False,False,False,False
g559_c00847,g559_c00847,sobol_like_trust_region,0.7241653800010681,0.5,1.3939316272735596,0.4545167088508606,0.39699026942253113,1.5,1.0950318574905396,0.9747143387794495,1.0,0.5,0.5623486042022705,0.3898870050907135,1.0786538124084473,0.9356681108474731,11.900596618652344,1,0,0,False,False,False,False,False
g559_c00848,g559_c00848,sobol_like_trust_region,0.849192202091217,1.15229070186615,2.25,0.07079851627349854,1.073752522468567,1.3705203533172607,0.6778083443641663,0.9569684267044067,1.0,0.5,0.0,0.267771452665329,0.25,0.852538526058197,11.866888046264648,1,0,0,False,False,False,False,False
g559_c00849,g559_c00849,sobol_like_trust_region,1.5,0.7801474332809448,1.799020528793335,1.2418816089630127,0.7758488655090332,1.028987169265747,1.25,0.9243862628936768,0.9829216599464417,0.5,0.0,0.5924775004386902,0.679801344871521,0.4438955783843994,10.703561782836914,1,0,0,False,False,False,False,False
g559_c00850,g559_c00850,sobol_like_trust_region,1.3502223491668701,1.200082778930664,1.2812702655792236,0.7171468138694763,0.8003767728805542,1.022057294845581,0.69283527135849,0.9778460264205933,1.0,0.6641784310340881,0.6401091814041138,0.33452606201171875,0.8400922417640686,1.0,10.747208595275879,1,0,0,False,False,False,False,False
g559_c00851,g559_c00851,sobol_like_trust_region,1.1541153192520142,1.3467576503753662,1.0467753410339355,0.9454221725463867,0.43276742100715637,0.9832289814949036,0.6249386072158813,0.9667208194732666,1.0,0.819341242313385,0.6571536660194397,0.23822280764579773,0.7214246392250061,0.983261227607727,11.003564834594727,1,0,0,False,False,False,False,False
g559_c00852,g559_c00852,sobol_like_trust_region,1.4617648124694824,1.0501439571380615,1.328822374343872,0.5612776279449463,0.5809159278869629,1.1195019483566284,0.7420366406440735,0.9862999320030212,0.9872018098831177,0.6377295851707458,0.5104716420173645,0.3345300257205963,1.016096591949463,1.0,10.891883850097656,1,0,0,False,False,False,False,False
g559_c00853,g559_c00853,sobol_like_trust_region,1.3462225198745728,1.1139639616012573,1.4882638454437256,0.5564934015274048,0.6752554178237915,1.0845487117767334,0.7148588299751282,0.9907281398773193,1.0,0.571808934211731,0.5363399982452393,0.34933608770370483,0.9543094635009766,1.0,11.313218116760254,1,0,0,False,False,False,False,False
g559_c00854,g559_c00854,sobol_like_trust_region,1.2523809671401978,1.1096141338348389,1.1045244932174683,0.5380324125289917,0.3491528630256653,0.9351310729980469,0.7046999931335449,0.9983352422714233,1.0,0.6759133338928223,0.7189130187034607,0.3557504415512085,1.131404995918274,0.6689903736114502,10.921440124511719,1,0,0,False,False,False,False,False
g559_c00855,g559_c00855,sobol_like_trust_region,1.5,1.3156486749649048,1.2660696506500244,0.789696216583252,0.5677156448364258,1.166986346244812,0.6524788737297058,0.9948655962944031,1.0,0.5611393451690674,0.21897268295288086,0.4694570302963257,0.9592071771621704,1.0,10.812051773071289,1,0,0,False,False,False,False,False
g559_c00856,g559_c00856,sobol_like_trust_region,0.8570171594619751,0.8816348314285278,1.0846776962280273,0.8266934156417847,0.8971670269966125,0.9118090867996216,0.7627789974212646,0.9674469232559204,0.9815493822097778,0.6341925263404846,0.501807451248169,0.357095330953598,0.6704834699630737,1.0,10.901153564453125,1,0,0,False,False,False,False,False
g559_c00857,g559_c00857,sobol_like_trust_region,0.9813790321350098,1.2593214511871338,1.5199377536773682,1.2496702671051025,0.6596750020980835,1.463053584098816,0.3179290294647217,0.9803354740142822,1.0,0.5816265940666199,0.7609939575195312,0.4204566478729248,0.6481820940971375,1.0,11.350181579589844,1,0,0,False,False,False,False,False
g559_c00858,g559_c00858,sobol_like_trust_region,1.1867986917495728,1.2004081010818481,0.9708302617073059,0.6995334625244141,0.4288172125816345,1.0681536197662354,1.086292028427124,0.9976522326469421,1.0,0.9804553985595703,0.7703586220741272,0.4485583007335663,1.1145321130752563,1.0,11.127928733825684,1,0,0,False,False,False,False,False
g559_c00859,g559_c00859,sobol_like_trust_region,0.29226309061050415,1.081864833831787,1.6556655168533325,1.190162181854248,0.18677383661270142,0.7266113758087158,0.5334056615829468,0.9480488300323486,1.0,0.5,1.1415314674377441,0.800000011920929,1.044085144996643,0.9459023475646973,12.0,1,0,0,False,False,False,False,False
g559_c00860,g559_c00860,sobol_like_trust_region,1.4664357900619507,1.091659426689148,0.9675991535186768,0.1959133744239807,0.4802350699901581,0.5982427597045898,0.6430583596229553,0.98148113489151,0.9836285710334778,0.633777916431427,0.0,0.5165572166442871,1.1376705169677734,0.9847034215927124,12.0,1,0,0,False,False,False,False,False
g559_c00861,g559_c00861,sobol_like_trust_region,1.5,0.9720674753189087,1.058927059173584,0.21074819564819336,0.11407846212387085,0.9372599720954895,0.7545941472053528,0.9687063097953796,0.9705972671508789,0.8017764091491699,1.204401969909668,0.5945330858230591,0.6685453653335571,1.0,11.137572288513184,1,0,0,False,False,False,False,False
g559_c00862,g559_c00862,sobol_like_trust_region,1.1455060243606567,0.7484152913093567,1.1829901933670044,1.25,1.1077322959899902,0.6185584664344788,0.3684769868850708,0.9716558456420898,0.9880710244178772,0.99493408203125,1.5,0.4717974066734314,1.252825140953064,0.8569971323013306,11.246367454528809,1,0,0,False,False,False,False,False
g559_c00863,g559_c00863,sobol_like_trust_region,0.9041484594345093,1.3654218912124634,1.094001054763794,0.46374326944351196,0.0,1.5,1.25,0.9260585308074951,1.0,0.6055936217308044,0.5974680781364441,0.16117091476917267,1.1438493728637695,1.0,11.601195335388184,1,0,0,False,False,False,False,False
g559_c00864,g559_c00864,sobol_like_trust_region,0.7835962772369385,0.9359177350997925,0.9020185470581055,0.0,1.2657191753387451,0.4056816101074219,0.685077965259552,0.9694467186927795,1.0,0.5,0.2917230725288391,0.6219611167907715,1.4727838039398193,1.0,12.0,1,0,0,False,False,False,False,False
g559_c00865,g559_c00865,sobol_like_trust_region,1.1322154998779297,0.9894657135009766,2.25,1.25,0.9204074144363403,0.07540369033813477,0.9153627157211304,0.9958949685096741,0.9905025362968445,1.28134286403656,1.171623945236206,0.0,0.6780757904052734,0.7399824857711792,11.508332252502441,1,0,0,False,False,False,False,False
g559_c00866,g559_c00866,sobol_like_trust_region,1.5,1.75,1.7602664232254028,0.5142874717712402,1.4207813739776611,1.5,1.204671859741211,0.9976720213890076,0.9973742365837097,1.0513279438018799,0.9734061360359192,0.6025567054748535,0.25,1.0,9.756909370422363,1,0,0,False,False,False,False,False
g559_c00867,g559_c00867,sobol_like_trust_region,1.163283348083496,1.1181728839874268,1.1161667108535767,0.9803175926208496,0.7217352390289307,0.9884413480758667,0.6756853461265564,0.9849787950515747,1.0,0.6864104866981506,0.5538516640663147,0.30813202261924744,0.714959979057312,0.9438237547874451,10.902029991149902,1,0,0,False,False,False,False,False
g559_c00868,g559_c00868,sobol_like_trust_region,1.075147271156311,1.0998879671096802,1.0859415531158447,0.9266363978385925,0.8083471655845642,0.8104331493377686,0.6912712454795837,0.9816692471504211,1.0,0.7598083019256592,0.8663922548294067,0.4186628460884094,0.8807859420776367,0.9532696008682251,10.871577262878418,1,0,0,False,False,False,False,False
g559_c00869,g559_c00869,sobol_like_trust_region,1.0790021419525146,1.1940361261367798,1.181041955947876,0.7726591229438782,0.6450137495994568,0.9552465677261353,0.5476998090744019,0.9874886274337769,1.0,0.6305332779884338,0.6456204056739807,0.3694743514060974,1.0237236022949219,0.9954555034637451,10.438996315002441,1,0,0,False,False,False,False,False
g559_c00870,g559_c00870,sobol_like_trust_region,1.4306626319885254,0.9813699126243591,1.173384666442871,0.7345430254936218,0.6318937540054321,1.1189182996749878,0.7630646824836731,0.9857026934623718,1.0,0.7116344571113586,0.5851231813430786,0.2780178487300873,0.6995534896850586,0.874719500541687,11.648496627807617,1,0,0,False,False,False,False,False
g559_c00871,g559_c00871,sobol_like_trust_region,1.2434831857681274,1.0347687005996704,0.9548748731613159,1.0630724430084229,0.8340893387794495,0.9536596536636353,0.7243254780769348,0.9892622232437134,0.9875523447990417,0.8621252179145813,1.0658679008483887,0.21517294645309448,0.8276869654655457,0.9068498015403748,10.708159446716309,1,0,0,False,False,False,False,False
g559_c00872,g559_c00872,sobol_like_trust_region,1.4081370830535889,1.4631261825561523,0.9414955377578735,0.7860574126243591,0.8200039863586426,1.3129287958145142,0.7950410842895508,0.97297602891922,0.9873528480529785,0.6187339425086975,0.5259770750999451,0.22607415914535522,0.9726256132125854,1.0,9.472545623779297,1,0,0,False,False,False,False,False
g559_c00873,g559_c00873,sobol_like_trust_region,1.409543752670288,1.3567092418670654,1.2561110258102417,0.7523126602172852,0.6154145002365112,1.2008469104766846,0.6710376739501953,0.9873904585838318,0.9772000908851624,0.7696143388748169,1.233078956604004,0.6149842739105225,0.9090437889099121,1.0,10.663700103759766,1,0,0,False,False,False,False,False
g559_c00874,g559_c00874,sobol_like_trust_region,1.5,1.1645727157592773,1.5508822202682495,0.7841417789459229,0.8828930854797363,0.8860195875167847,0.517770528793335,0.9766954779624939,1.0,0.5213130712509155,0.0014619827270507812,0.46143507957458496,0.4442870020866394,0.662844717502594,10.7682466506958,1,0,0,False,False,False,False,False
g559_c00875,g559_c00875,sobol_like_trust_region,1.381503939628601,0.7157816886901855,1.369173526763916,0.4954143166542053,1.2284889221191406,1.3782038688659668,0.33586475253105164,0.9608739614486694,0.976386547088623,0.7405183911323547,0.7421374917030334,0.36774855852127075,1.1754891872406006,1.0,10.86557388305664,1,0,0,False,False,False,False,False
g559_c00876,g559_c00876,sobol_like_trust_region,1.106499433517456,1.1915531158447266,1.1471800804138184,0.49936601519584656,0.8046590089797974,1.0143234729766846,0.8663433194160461,0.9860048890113831,0.9700884222984314,0.5,0.3519900143146515,0.2628425061702728,1.1287221908569336,0.7539247870445251,10.514009475708008,1,0,0,False,False,False,False,False
g559_c00877,g559_c00877,sobol_like_trust_region,1.5,0.7498664855957031,0.5,0.7932304739952087,1.5015223026275635,0.9641435742378235,0.7288805246353149,0.9916523098945618,0.9659022092819214,0.8501898646354675,1.0367270708084106,0.7478518486022949,0.25,1.0,11.966957092285156,1,0,0,False,False,False,False,False
g559_c00878,g559_c00878,sobol_like_trust_region,0.8527410626411438,1.1857540607452393,1.2777467966079712,1.101700782775879,0.423653781414032,0.55901700258255,0.7793058156967163,0.9612560868263245,0.9970400333404541,0.6208453178405762,0.8109831213951111,0.3349933624267578,1.5,1.0,11.52566909790039,1,0,0,False,False,False,False,False
g559_c00879,g559_c00879,sobol_like_trust_region,1.0819220542907715,1.2394040822982788,1.237741231918335,0.43854257464408875,0.5552171468734741,1.197742223739624,0.5920085310935974,0.9536632299423218,0.9531828761100769,0.7222355604171753,0.6014857292175293,0.47566789388656616,0.6785975098609924,0.628485918045044,10.99766731262207,1,0,0,False,False,False,False,False
g559_c00880,g559_c00880,sobol_like_trust_region,0.28891193866729736,0.9287668466567993,1.5345622301101685,0.5730499029159546,1.0247316360473633,1.1019240617752075,0.9247329831123352,0.9814018607139587,1.0,0.5,1.0285985469818115,0.5086212754249573,0.28386950492858887,0.5681375861167908,9.248982429504395,1,0,0,False,False,False,False,False
g559_c00881,g559_c00881,sobol_like_trust_region,1.3317190408706665,1.5621469020843506,1.3080556392669678,0.8649890422821045,0.0,0.20083296298980713,0.30891114473342896,0.9776220917701721,1.0,0.7579482197761536,0.06753826141357422,0.6118288040161133,1.5,1.0,9.74775505065918,1,0,0,False,False,False,False,False
g559_c00882,g559_c00882,sobol_like_trust_region,0.8477869629859924,1.412916898727417,1.2315375804901123,1.2068184614181519,1.204342246055603,1.5,0.25050678849220276,0.9988545775413513,0.9313824772834778,1.3760637044906616,0.5998247265815735,0.6500180959701538,0.677895188331604,1.0,10.12067985534668,1,0,0,False,False,False,False,False
g559_c00883,g559_c00883,sobol_like_trust_region,1.5,0.5038809776306152,1.745910406112671,0.5100448727607727,1.75,1.5,1.25,0.955968976020813,0.9501162171363831,0.5,0.0,0.5435224175453186,1.0447943210601807,1.0,9.650251388549805,1,0,0,False,False,False,False,False
g559_c00884,g559_c00884,sobol_like_trust_region,1.3244880437850952,1.2922340631484985,1.3243674039840698,0.7715868949890137,0.7162541747093201,1.0367244482040405,0.7745157480239868,0.9679028987884521,1.0,0.6789613962173462,0.7120035886764526,0.3689926862716675,0.894221842288971,1.0,11.034415245056152,1,0,0,False,False,False,False,False
g559_c00885,g559_c00885,sobol_like_trust_region,1.1899532079696655,1.0716065168380737,1.1963419914245605,0.9464230537414551,0.7763885855674744,1.1741060018539429,0.7334827780723572,0.9924442768096924,0.997564971446991,0.6853473782539368,0.7290269732475281,0.30554285645484924,0.898860514163971,0.9626160860061646,10.689423561096191,1,0,0,False,False,False,False,False
g559_c00886,g559_c00886,sobol_like_trust_region,1.269342303276062,1.190187692642212,0.9968507289886475,0.8778572082519531,1.042653203010559,1.1514935493469238,0.8366869688034058,0.9804297089576721,1.0,0.8588396310806274,0.6603116989135742,0.2557021677494049,0.8343201279640198,0.9534428119659424,10.898752212524414,1,0,0,False,False,False,False,False
g559_c00887,g559_c00887,sobol_like_trust_region,1.3598523139953613,0.9700818657875061,1.5367536544799805,0.5918760299682617,0.9046957492828369,0.9709385633468628,0.4986092150211334,0.9760097861289978,1.0,0.6035584807395935,0.8573528528213501,0.24077299237251282,0.7679644227027893,1.0,10.843076705932617,1,0,0,False,False,False,False,False
g559_c00888,g559_c00888,sobol_like_trust_region,1.2138041257858276,1.0261502265930176,1.2214562892913818,1.0568757057189941,0.6215458512306213,0.8840357065200806,0.7941064238548279,0.9821281433105469,1.0,0.6757965087890625,0.7884718179702759,0.3483538329601288,0.8131718039512634,1.0,10.944375991821289,1,0,0,False,False,False,False,False
g559_c00889,g559_c00889,sobol_like_trust_region,1.4019198417663574,1.151516318321228,1.380947232246399,0.4559214115142822,0.32583487033843994,0.9554177522659302,0.9956052303314209,1.0,1.0,0.973699688911438,0.6372551918029785,0.4763926863670349,0.8655729293823242,1.0,10.444262504577637,1,0,0,False,False,False,False,False
g559_c00890,g559_c00890,sobol_like_trust_region,0.8430577516555786,1.3958207368850708,1.120823860168457,0.5682135820388794,0.6997781991958618,0.8801159858703613,0.7398862242698669,0.9889929890632629,1.0,0.5,0.5090964436531067,0.46599140763282776,1.0331944227218628,0.9274100065231323,11.01416301727295,1,0,0,False,False,False,False,False
g559_c00891,g559_c00891,sobol_like_trust_region,0.7204923629760742,1.4655311107635498,1.3814363479614258,1.0401427745819092,1.360336184501648,0.8958666324615479,0.8015615940093994,0.9584317803382874,1.0,0.7653075456619263,0.8812921047210693,0.4092857241630554,0.793171226978302,1.0,11.316339492797852,1,0,0,False,False,False,False,False
g559_c00892,g559_c00892,sobol_like_trust_region,1.3028175830841064,1.207213044166565,0.5982564091682434,0.5421308875083923,0.28843748569488525,1.1029826402664185,0.812246561050415,0.9744025468826294,1.0,0.7707231640815735,0.47496843338012695,0.28501269221305847,1.0857475996017456,1.0,10.958843231201172,1,0,0,False,False,False,False,False
g559_c00893,g559_c00893,sobol_like_trust_region,1.222383975982666,0.6627846956253052,1.2004139423370361,0.6512031555175781,0.662032961845398,1.4206907749176025,1.25,1.0,1.0,0.5,0.7488622665405273,0.3833228349685669,0.7414243221282959,0.9411567449569702,9.633508682250977,1,0,0,False,False,False,False,False
g559_c00894,g559_c00894,sobol_like_trust_region,0.7403436899185181,1.5300222635269165,1.5578656196594238,0.7760643362998962,1.75,1.1243271827697754,0.6008238792419434,0.9751161336898804,1.0,0.9442167282104492,0.22190570831298828,0.09876467287540436,1.4501662254333496,1.0,12.0,1,0,0,False,False,False,False,False
g559_c00895,g559_c00895,sobol_like_trust_region,1.5,0.7010252475738525,1.232379674911499,0.46170738339424133,0.5490970611572266,0.6609032154083252,0.9803369045257568,0.9607146382331848,1.0,1.0402969121932983,1.1911938190460205,0.0,1.1236062049865723,0.9561096429824829,11.370065689086914,1,0,0,False,False,False,False,False
g559_c00896,g559_c00896,sobol_like_trust_region,1.5,1.0164549350738525,1.7046966552734375,0.9452749490737915,0.4231443405151367,1.1009865999221802,0.8472198843955994,0.9595699906349182,1.0,0.8843061327934265,1.0772907733917236,0.7296867370605469,1.3897520303726196,1.0,9.6372709274292,1,0,0,False,False,False,False,False
g559_c00897,g559_c00897,sobol_like_trust_region,1.192966103553772,0.9164296388626099,0.8377564549446106,0.2315518856048584,0.28708162903785706,1.310463786125183,1.25,0.978113055229187,1.0,0.5,0.9755703210830688,0.03821372985839844,0.9717163443565369,0.7552529573440552,12.0,1,0,0,False,False,False,False,False
g559_c00898,g559_c00898,sobol_like_trust_region,1.0525672435760498,0.5,2.037513256072998,0.5082606077194214,0.5870984196662903,1.1827117204666138,0.40354791283607483,1.0,0.9733068346977234,0.8201889991760254,0.0,0.800000011920929,0.5446694493293762,0.7689970135688782,10.010910034179688,1,0,0,False,False,False,False,False
g559_c00899,g559_c00899,sobol_like_trust_region,1.5,1.352552056312561,1.0402549505233765,1.25,0.0,1.0652016401290894,0.0,1.0,1.0,1.5,0.37431424856185913,0.5740209817886353,0.2866551876068115,0.9668921232223511,11.667638778686523,1,0,0,False,False,False,False,False
g559_c00900,g559_c00900,sobol_like_trust_region,1.228845238685608,1.3464934825897217,1.2387936115264893,1.25,0.2564820945262909,0.9160635471343994,0.6923086643218994,1.0,0.9321995973587036,0.5,0.16539734601974487,0.6248255968093872,0.5397023558616638,1.0,12.0,1,0,0,False,False,False,False,False
g559_c00901,g559_c00901,sobol_like_trust_region,1.1446062326431274,1.1844323873519897,1.1965105533599854,0.6142278909683228,0.7728466391563416,1.0163935422897339,0.6710672974586487,0.9819002151489258,0.991980254650116,0.6583372354507446,0.6183255910873413,0.2809309661388397,0.8726252913475037,1.0,10.748390197753906,1,0,0,False,False,False,False,False
g559_c00902,g559_c00902,sobol_like_trust_region,1.3448894023895264,1.0889768600463867,1.3362222909927368,0.836691677570343,0.8811684846878052,1.0841188430786133,0.9585890173912048,0.9727072715759277,1.0,0.7446479797363281,0.7370511293411255,0.30602991580963135,0.7616949081420898,0.9764452576637268,11.102794647216797,1,0,0,False,False,False,False,False
g559_c00903,g559_c00903,sobol_like_trust_region,1.4370847940444946,1.251033067703247,1.1251412630081177,0.6251264214515686,0.9080693125724792,1.159123182296753,0.5928888916969299,0.986162006855011,1.0,0.5881162285804749,0.6253772974014282,0.3728397488594055,0.8246042132377625,0.8438801765441895,10.601946830749512,1,0,0,False,False,False,False,False
g559_c00904,g559_c00904,sobol_like_trust_region,1.2627556324005127,1.1030900478363037,1.3278967142105103,0.628251314163208,0.9938815236091614,1.0575456619262695,0.7638711929321289,0.9957246780395508,0.986406147480011,0.6802406907081604,0.8081779479980469,0.33910027146339417,0.7952576875686646,1.0,11.751473426818848,1,0,0,False,False,False,False,False
g559_c00905,g559_c00905,sobol_like_trust_region,1.197887659072876,1.3357027769088745,1.146690011024475,0.5282483100891113,0.6146135926246643,0.7587658762931824,0.8568128943443298,0.9744134545326233,0.9940352439880371,0.649817943572998,0.7516539692878723,0.23966142535209656,0.596951425075531,0.8866479992866516,9.729217529296875,1,0,0,False,False,False,False,False
g559_c00906,g559_c00906,sobol_like_trust_region,1.327807068824768,1.5489540100097656,1.426090121269226,1.0576581954956055,0.8251366019248962,0.9115911722183228,0.6735826730728149,0.9921478033065796,0.9883072972297668,1.0103365182876587,0.6594615578651428,0.4519578814506531,0.9641218781471252,0.8692148923873901,10.369436264038086,1,0,0,False,False,False,False,False
g559_c00907,g559_c00907,sobol_like_trust_region,0.9826850891113281,1.0111887454986572,1.3717045783996582,0.7957781553268433,0.753208339214325,1.207600712776184,0.6387572884559631,0.962392270565033,1.0,0.7647885084152222,0.9434525966644287,0.2865460515022278,0.8932669162750244,1.0,11.18867301940918,1,0,0,False,False,False,False,False
g559_c00908,g559_c00908,sobol_like_trust_region,1.3539822101593018,0.6525231599807739,1.2018942832946777,0.7697685360908508,0.6787543892860413,1.005281925201416,1.0336878299713135,0.9706636667251587,0.9852886199951172,1.2192691564559937,0.7148777842521667,0.6243951916694641,0.4932980537414551,0.9516503214836121,11.3201322555542,1,0,0,False,False,False,False,False
g559_c00909,g559_c00909,sobol_like_trust_region,1.5,0.9941699504852295,1.7825578451156616,0.693484902381897,1.1935914754867554,0.5796588063240051,0.7191082835197449,0.9714581370353699,0.998268723487854,0.7455434799194336,0.5469998121261597,0.5273622274398804,1.1014907360076904,1.0,9.290982246398926,1,0,0,False,False,False,False,False
