panel_row_id,g560_evaluation_uid,split,map,map_family,agent_count,seed,budget_ms,alpha_to_real_positive_safe_target,best_observed_positive_quality_delta_vs_g556,source_positive_rows,requires_exact_materialization_before_claim,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g562_alpha_00000669,19f8802301de324173d30136549b69d526b08f819f5d7988239677ec7cbc1741,train,empty-32-32,empty,64,7098,2000,1.0,-0.026180698149999904,42,True,1.1174888610839844,1.1494187116622925,1.2043005228042603,0.7675971388816833,0.735297679901123,0.9786322116851807,0.6870622634887695,0.9831230044364929,0.9951877593994141,0.6388047933578491,0.6296635270118713,0.34804707765579224,0.8463823199272156,0.9290114045143127,10.574813842773438,1,0,0,False,False,False,False,False
g562_alpha_00000670,1a0f9a320e0c0fb23c59354a87b6386a5e9c6e9907d532dcf348b8cf73327274,validation,g559-synth-warehouse-a-32,warehouse,128,8066,2000,0.0,-0.0014430014399999802,1,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00000671,1a0f9a320e0c0fb23c59354a87b6386a5e9c6e9907d532dcf348b8cf73327274,validation,g559-synth-warehouse-a-32,warehouse,128,8066,2000,0.25,-0.0014430014399999802,1,True,1.0922657251358032,1.1280988454818726,1.1610478162765503,0.7895635366439819,1.0,1.0146667957305908,0.7368394136428833,0.9800550937652588,0.9899678230285645,0.6381164789199829,0.713161826133728,0.35730478167533875,0.8437929153442383,0.9815214276313782,10.952802658081055,1,0,0,False,False,False,False,False
g562_alpha_00000672,1a0f9a320e0c0fb23c59354a87b6386a5e9c6e9907d532dcf348b8cf73327274,validation,g559-synth-warehouse-a-32,warehouse,128,8066,2000,0.5,-0.0014430014399999802,1,True,0.934531569480896,1.0981935262680054,1.072095513343811,0.8291271328926086,1.25,0.9889940023422241,0.780413031578064,0.9801743030548096,0.9799355864524841,0.5920776724815369,0.776323676109314,0.3790982961654663,0.8285796642303467,0.9630428552627563,11.112340927124023,1,0,0,False,False,False,False,False
g562_alpha_00000673,1a0f9a320e0c0fb23c59354a87b6386a5e9c6e9907d532dcf348b8cf73327274,validation,g559-synth-warehouse-a-32,warehouse,128,8066,2000,0.75,-0.0014430014399999802,1,True,0.7767972946166992,1.0682882070541382,0.9831433296203613,0.8686907291412354,1.5,0.9633211493492126,0.8239865899085999,0.9802935719490051,0.9699033498764038,0.5460388660430908,0.8394855260848999,0.4008917808532715,0.8133664131164551,0.9445642828941345,11.271880149841309,1,0,0,False,False,False,False,False
g562_alpha_00000674,1a0f9a320e0c0fb23c59354a87b6386a5e9c6e9907d532dcf348b8cf73327274,validation,g559-synth-warehouse-a-32,warehouse,128,8066,2000,1.0,-0.0014430014399999802,1,True,0.6190630793571472,1.038382887840271,0.8941910862922668,0.9082542657852173,1.75,0.9376482963562012,0.8675601482391357,0.9804128408432007,0.9598711729049683,0.5,0.9026473164558411,0.42268529534339905,0.798153281211853,0.9260857105255127,11.431419372558594,1,0,0,False,False,False,False,False
g562_alpha_00000675,1a2bfa32c8e73b8c4b2b31752165a01e8d7600fc9355d552985b73f562a2267b,train,empty-8-8,empty,16,7096,500,0.0,-0.14754098361000012,19,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00000676,1a2bfa32c8e73b8c4b2b31752165a01e8d7600fc9355d552985b73f562a2267b,train,empty-8-8,empty,16,7096,500,0.25,-0.14754098361000012,19,True,1.2723586559295654,1.1720728874206543,1.2508063316345215,0.7572008967399597,0.7311440706253052,1.0203431844711304,0.6896759271621704,0.9781875610351562,0.9967296123504639,0.6750751733779907,0.6486285924911499,0.3259262442588806,0.9107241630554199,0.9829747676849365,10.779251098632812,1,0,0,False,False,False,False,False
g562_alpha_00000677,1a2bfa32c8e73b8c4b2b31752165a01e8d7600fc9355d552985b73f562a2267b,train,empty-8-8,empty,16,7096,500,0.5,-0.14754098361000012,19,True,1.2947173118591309,1.1861417293548584,1.2516125440597534,0.7644017934799194,0.7122882008552551,1.0003467798233032,0.6860859990119934,0.9764392375946045,0.993459165096283,0.6659951210021973,0.6472571492195129,0.31634119153022766,0.96244215965271,0.965949535369873,10.765237808227539,1,0,0,False,False,False,False,False
g562_alpha_00000678,1a2bfa32c8e73b8c4b2b31752165a01e8d7600fc9355d552985b73f562a2267b,train,empty-8-8,empty,16,7096,500,0.75,-0.14754098361000012,19,True,1.3170759677886963,1.200210452079773,1.2524187564849854,0.7716026902198792,0.6934323310852051,0.9803502559661865,0.6824960708618164,0.9746909737586975,0.990188717842102,0.6569149494171143,0.645885705947876,0.3067561388015747,1.01416015625,0.9489242434501648,10.751224517822266,1,0,0,False,False,False,False,False
g562_alpha_00000679,1a2bfa32c8e73b8c4b2b31752165a01e8d7600fc9355d552985b73f562a2267b,train,empty-8-8,empty,16,7096,500,1.0,-0.14754098361000012,19,True,1.3394346237182617,1.2142791748046875,1.2532250881195068,0.7788035869598389,0.6745764017105103,0.9603537917137146,0.6789061427116394,0.9729427099227905,0.9869183301925659,0.647834837436676,0.6445143222808838,0.29717111587524414,1.0658782720565796,0.9318990111351013,10.737212181091309,1,0,0,False,False,False,False,False
g562_alpha_00000680,1ac168a8fcf39c2764ed2f6d4c23bfc13e12848e6cb93ccfe24d014037617809,train,room-40-32-8,room,96,8017,1000,0.0,-0.04397705545000008,35,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00000681,1ac168a8fcf39c2764ed2f6d4c23bfc13e12848e6cb93ccfe24d014037617809,train,room-40-32-8,room,96,8017,1000,0.25,-0.04397705545000008,35,True,1.2441896200180054,1.1511890888214111,1.2371060848236084,0.7722145915031433,0.7391377687454224,1.0279544591903687,0.7030280828475952,0.9798761010169983,0.998820424079895,0.6782487034797668,0.6457892656326294,0.34337809681892395,0.8365012407302856,0.9826464653015137,10.747200965881348,1,0,0,False,False,False,False,False
g562_alpha_00000682,1ac168a8fcf39c2764ed2f6d4c23bfc13e12848e6cb93ccfe24d014037617809,train,room-40-32-8,room,96,8017,1000,0.5,-0.04397705545000008,35,True,1.2383792400360107,1.144373893737793,1.2242122888565063,0.7944291830062866,0.7282755374908447,1.0155693292617798,0.7127903699874878,0.9798163771629333,0.99764084815979,0.6723421812057495,0.6415785551071167,0.35124486684799194,0.813996434211731,0.9652929306030273,10.70113754272461,1,0,0,False,False,False,False,False
g562_alpha_00000683,1ac168a8fcf39c2764ed2f6d4c23bfc13e12848e6cb93ccfe24d014037617809,train,room-40-32-8,room,96,8017,1000,0.75,-0.04397705545000008,35,True,1.2325687408447266,1.1375588178634644,1.2113184928894043,0.8166438341140747,0.7174132466316223,1.0031840801239014,0.7225526571273804,0.9797566533088684,0.9964612126350403,0.6664355993270874,0.637367844581604,0.3591116666793823,0.7914916276931763,0.947939395904541,10.655074119567871,1,0,0,False,False,False,False,False
g562_alpha_00000684,1ac168a8fcf39c2764ed2f6d4c23bfc13e12848e6cb93ccfe24d014037617809,train,room-40-32-8,room,96,8017,1000,1.0,-0.04397705545000008,35,True,1.226758360862732,1.1307437419891357,1.1984245777130127,0.838858425617218,0.7065510153770447,0.9907988905906677,0.732314944267273,0.9796969294548035,0.9952816367149353,0.6605289578437805,0.6331571936607361,0.3669784963130951,0.7689868211746216,0.9305858612060547,10.60901165008545,1,0,0,False,False,False,False,False
g562_alpha_00000685,1aeb8c1a2fc9a56ca7c75ae52331fe7b27fedae6ebd91fd0e94c296e08ee9bf5,heldout,g559-synth-warehouse-b-36,warehouse,256,8475,5000,0.0,-0.08823019587000003,20,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00000686,1aeb8c1a2fc9a56ca7c75ae52331fe7b27fedae6ebd91fd0e94c296e08ee9bf5,heldout,g559-synth-warehouse-b-36,warehouse,256,8475,5000,0.25,-0.08823019587000003,20,True,1.249364972114563,1.1473050117492676,1.2469050884246826,0.7669976949691772,0.7661416530609131,1.026888370513916,0.7203482985496521,0.978518545627594,0.9975540637969971,0.6931066513061523,0.6549699902534485,0.3515010476112366,0.8368496894836426,0.9892516136169434,10.764698028564453,1,0,0,False,False,False,False,False
g562_alpha_00000687,1aeb8c1a2fc9a56ca7c75ae52331fe7b27fedae6ebd91fd0e94c296e08ee9bf5,heldout,g559-synth-warehouse-b-36,warehouse,256,8475,5000,0.5,-0.08823019587000003,20,True,1.248729944229126,1.136605978012085,1.2438101768493652,0.7839953303337097,0.7822832465171814,1.0134371519088745,0.7474307417869568,0.9771013259887695,0.9951081275939941,0.7020580768585205,0.6599400043487549,0.36749082803726196,0.8146933317184448,0.9785031676292419,10.73613166809082,1,0,0,False,False,False,False,False
g562_alpha_00000688,1aeb8c1a2fc9a56ca7c75ae52331fe7b27fedae6ebd91fd0e94c296e08ee9bf5,heldout,g559-synth-warehouse-b-36,warehouse,256,8475,5000,0.75,-0.08823019587000003,20,True,1.2480950355529785,1.1259068250656128,1.2407153844833374,0.8009929656982422,0.7984248399734497,0.9999858140945435,0.7745131850242615,0.9756841063499451,0.9926621913909912,0.7110095024108887,0.664910078048706,0.38348060846328735,0.7925369739532471,0.9677547216415405,10.707565307617188,1,0,0,False,False,False,False,False
g562_alpha_00000689,1aeb8c1a2fc9a56ca7c75ae52331fe7b27fedae6ebd91fd0e94c296e08ee9bf5,heldout,g559-synth-warehouse-b-36,warehouse,256,8475,5000,1.0,-0.08823019587000003,20,True,1.2474600076675415,1.1152076721191406,1.23762047290802,0.8179906606674194,0.8145664930343628,0.9865345358848572,0.8015956282615662,0.9742668271064758,0.9902162551879883,0.7199608087539673,0.6698800325393677,0.39947035908699036,0.7703805565834045,0.9570063352584839,10.678999900817871,1,0,0,False,False,False,False,False
g562_alpha_00000690,1af160151e5803ee4238a4dc367ccf2c660d95d6519eb3195e07509e703e41cd,train,random-32-32-10,random,128,8276,500,0.0,-0.019635343619999857,11,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00000691,1af160151e5803ee4238a4dc367ccf2c660d95d6519eb3195e07509e703e41cd,train,random-32-32-10,random,128,8276,500,0.25,-0.019635343619999857,11,True,1.245642900466919,1.1756516695022583,1.2759027481079102,0.7601739764213562,0.7505220174789429,1.0477567911148071,0.6941101551055908,0.978110134601593,0.9982110261917114,0.7034797668457031,0.6539555788040161,0.34228575229644775,0.8707480430603027,0.9872493743896484,10.796080589294434,1,0,0,False,False,False,False,False
g562_alpha_00000692,1af160151e5803ee4238a4dc367ccf2c660d95d6519eb3195e07509e703e41cd,train,random-32-32-10,random,128,8276,500,0.5,-0.019635343619999857,11,True,1.2412859201431274,1.1932992935180664,1.3018054962158203,0.7703479528427124,0.751043975353241,1.0551738739013672,0.694954514503479,0.9762845039367676,0.9964220523834229,0.7228043079376221,0.6579112410545349,0.34906017780303955,0.8824900388717651,0.9744987487792969,10.798896789550781,1,0,0,False,False,False,False,False
g562_alpha_00000693,1af160151e5803ee4238a4dc367ccf2c660d95d6519eb3195e07509e703e41cd,train,random-32-32-10,random,128,8276,500,0.75,-0.019635343619999857,11,True,1.236928939819336,1.210946798324585,1.32770836353302,0.7805219888687134,0.7515659332275391,1.0625909566879272,0.6957988739013672,0.9744588136672974,0.994633138179779,0.742128849029541,0.6618669033050537,0.3558346629142761,0.8942320346832275,0.9617481231689453,10.801713943481445,1,0,0,False,False,False,False,False
g562_alpha_00000694,1af160151e5803ee4238a4dc367ccf2c660d95d6519eb3195e07509e703e41cd,train,random-32-32-10,random,128,8276,500,1.0,-0.019635343619999857,11,True,1.2325718402862549,1.2285943031311035,1.3536111116409302,0.7906959652900696,0.7520879507064819,1.0700080394744873,0.6966431736946106,0.9726331233978271,0.9928441643714905,0.7614532709121704,0.6658225059509277,0.3626091182231903,0.9059739708900452,0.9489974975585938,10.80453109741211,1,0,0,False,False,False,False,False
g562_alpha_00000695,1af97baf26c2846252fb2bb92f27bf6957487024682e8107a0e6fc1fa06a2e6b,validation,maze-32-32-2,maze,16,7438,2000,0.0,-0.07177363698999994,44,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00000696,1af97baf26c2846252fb2bb92f27bf6957487024682e8107a0e6fc1fa06a2e6b,validation,maze-32-32-2,maze,16,7438,2000,0.25,-0.07177363698999994,44,True,1.2436962127685547,1.1516927480697632,1.2449675798416138,0.7426009178161621,0.7733292579650879,1.0518285036087036,0.6901906728744507,0.9799205660820007,0.9990829825401306,0.6824689507484436,0.6366385221481323,0.3425162732601166,0.8655351996421814,0.9895398616790771,10.806764602661133,1,0,0,False,False,False,False,False
g562_alpha_00000697,1af97baf26c2846252fb2bb92f27bf6957487024682e8107a0e6fc1fa06a2e6b,validation,maze-32-32-2,maze,16,7438,2000,0.5,-0.07177363698999994,44,True,1.2373924255371094,1.1453814506530762,1.2399351596832275,0.7352018356323242,0.796658456325531,1.0633172988891602,0.6871155500411987,0.979905366897583,0.9981659650802612,0.680782675743103,0.6232770085334778,0.349521279335022,0.8720642328262329,0.9790797233581543,10.82026481628418,1,0,0,False,False,False,False,False
g562_alpha_00000698,1af97baf26c2846252fb2bb92f27bf6957487024682e8107a0e6fc1fa06a2e6b,validation,maze-32-32-2,maze,16,7438,2000,0.75,-0.07177363698999994,44,True,1.2310885190963745,1.1390700340270996,1.2349028587341309,0.7278028130531311,0.8199876546859741,1.0748060941696167,0.6840404272079468,0.9798901081085205,0.9972490072250366,0.6790963411331177,0.6099154949188232,0.356526255607605,0.8785933256149292,0.9686196446418762,10.83376407623291,1,0,0,False,False,False,False,False
g562_alpha_00000699,1af97baf26c2846252fb2bb92f27bf6957487024682e8107a0e6fc1fa06a2e6b,validation,maze-32-32-2,maze,16,7438,2000,1.0,-0.07177363698999994,44,True,1.2247847318649292,1.132758617401123,1.2298704385757446,0.7204037308692932,0.843316912651062,1.0862948894500732,0.68096524477005,0.979874849319458,0.9963319897651672,0.6774099469184875,0.5965540409088135,0.3635312616825104,0.8851224780082703,0.9581595063209534,10.847265243530273,1,0,0,False,False,False,False,False
g562_alpha_00000700,1b5ae25f336e78ac9084970d5b16103d012946350b2d3a1fce045cfd772f25f5,train,g559-synth-corners-34,irregular_bottleneck,32,7445,1000,0.0,-0.04356435644000012,27,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00000701,1b5ae25f336e78ac9084970d5b16103d012946350b2d3a1fce045cfd772f25f5,train,g559-synth-corners-34,irregular_bottleneck,32,7445,1000,0.25,-0.04356435644000012,27,True,1.2451751232147217,1.1522473096847534,1.283042073249817,0.7254468202590942,0.7634086608886719,1.0320631265640259,0.7035937309265137,0.9810717105865479,0.9971275925636292,0.6712421178817749,0.6420907378196716,0.3469599783420563,0.8769537210464478,0.9904592633247375,10.887391090393066,1,0,0,False,False,False,False,False
g562_alpha_00000702,1b5ae25f336e78ac9084970d5b16103d012946350b2d3a1fce045cfd772f25f5,train,g559-synth-corners-34,irregular_bottleneck,32,7445,1000,0.5,-0.04356435644000012,27,True,1.2403501272201538,1.1464905738830566,1.3160841464996338,0.7008935809135437,0.7768173217773438,1.0237865447998047,0.7139216661453247,0.9822075366973877,0.9942551851272583,0.6583290100097656,0.6341814994812012,0.35840868949890137,0.8949013948440552,0.9809185266494751,10.981518745422363,1,0,0,False,False,False,False,False
g562_alpha_00000703,1b5ae25f336e78ac9084970d5b16103d012946350b2d3a1fce045cfd772f25f5,train,g559-synth-corners-34,irregular_bottleneck,32,7445,1000,0.75,-0.04356435644000012,27,True,1.235525131225586,1.1407337188720703,1.3491263389587402,0.6763403415679932,0.7902260422706604,1.015510082244873,0.7242496013641357,0.9833434224128723,0.9913828372955322,0.6454157829284668,0.6262722015380859,0.3698573708534241,0.9128490686416626,0.9713777303695679,11.07564640045166,1,0,0,False,False,False,False,False
g562_alpha_00000704,1b5ae25f336e78ac9084970d5b16103d012946350b2d3a1fce045cfd772f25f5,train,g559-synth-corners-34,irregular_bottleneck,32,7445,1000,1.0,-0.04356435644000012,27,True,1.2307002544403076,1.134976863861084,1.3821684122085571,0.6517871618270874,0.8036347031593323,1.0072335004806519,0.734577476978302,0.9844793081283569,0.9885104298591614,0.6325026154518127,0.6183629631996155,0.38130608201026917,0.93079674243927,0.9618369936943054,11.169774055480957,1,0,0,False,False,False,False,False
g562_alpha_00000705,1bc7b4462bdfb761339f1ceeae336d0b4eb79309c296cee04e2f55bcce40502b,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7326,2000,0.0,-1.21261160715,25,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00000706,1bc7b4462bdfb761339f1ceeae336d0b4eb79309c296cee04e2f55bcce40502b,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7326,2000,0.25,-1.21261160715,25,True,1.2368876934051514,1.1610432863235474,1.2764477729797363,0.7563389539718628,0.7606188654899597,1.0581369400024414,0.6848864555358887,0.9781069755554199,0.9982485175132751,0.7196475267410278,0.6721659898757935,0.32782304286956787,0.8621748685836792,0.9753301739692688,10.768952369689941,1,0,0,False,False,False,False,False
g562_alpha_00000707,1bc7b4462bdfb761339f1ceeae336d0b4eb79309c296cee04e2f55bcce40502b,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7326,2000,0.5,-1.21261160715,25,True,1.2237753868103027,1.164082407951355,1.3028955459594727,0.7626779079437256,0.7712377309799194,1.0759341716766357,0.6765069961547852,0.9762781858444214,0.9964970350265503,0.7551397085189819,0.6943320035934448,0.3201347887516022,0.8653436303138733,0.9506603479385376,10.744640350341797,1,0,0,False,False,False,False,False
g562_alpha_00000708,1bc7b4462bdfb761339f1ceeae336d0b4eb79309c296cee04e2f55bcce40502b,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7326,2000,0.75,-1.21261160715,25,True,1.2106629610061646,1.1671215295791626,1.3293434381484985,0.7690168023109436,0.7818566560745239,1.09373140335083,0.6681275963783264,0.9744493961334229,0.9947454929351807,0.790631890296936,0.7164980173110962,0.3124465346336365,0.8685123920440674,0.9259905219078064,10.720329284667969,1,0,0,False,False,False,False,False
