context_key,context_id,topology_id,map_family,agent_count,budget_ms,oracle_theta_id,oracle_topk_theta_ids,no_safe_improvement,safe_candidate_count,safe_improving_candidate_count,oracle_quality_delta_vs_g556,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
random-32-32-20|50|101503|500|b500_short1000_t100_i4,random-32-32-20|a50|s101503|it0|g557_label_matrix_random_32_32_20_a50_s101503_hb500_short1000_t100_i4_b500,,random,50,500,g557_gcst_00269,g557_gcst_00269;g557_gcst_00436;g557_gcst_00012;g557_gcst_00244;g557_gcst_00133,False,512,84,-0.02497687327,False,False,False,False,False
random-32-32-10|50|101059|5000|b5000_short2000_t050_i2,random-32-32-10|a50|s101059|it0|g557_label_matrix_random_32_32_10_a50_s101059_hb5000_short2000_t050_i2_b5000,,random,50,5000,g557_gcst_00436,g557_gcst_00436;g557_gcst_00220;g557_gcst_00190;g557_gcst_00198;g557_gcst_00161,False,512,342,-0.06072477963,False,False,False,False,False
random-32-32-20|50|101537|5000|b5000_short2000_t100_i4,random-32-32-20|a50|s101537|it0|g557_label_matrix_random_32_32_20_a50_s101537_hb5000_short2000_t100_i4_b5000,,random,50,5000,g557_gcst_00207,g557_gcst_00207;g557_gcst_00505;g557_gcst_00079;g557_gcst_00339;g557_gcst_00504,False,512,399,-0.0632,False,False,False,False,False
random-32-32-10|50|101505|1000|b1000_short2000_t100_i4,random-32-32-10|a50|s101505|it0|g557_label_matrix_random_32_32_10_a50_s101505_hb1000_short2000_t100_i4_b1000,,random,50,1000,g557_gcst_00453,g557_gcst_00453;g557_gcst_00089;g557_gcst_00349;g557_gcst_00258;g557_gcst_00182,False,512,124,-0.03842940685,False,False,False,False,False
random-32-32-20|50|101983|500|b500_short2000_t050_i8,random-32-32-20|a50|s101983|it0|g557_label_matrix_random_32_32_20_a50_s101983_hb500_short2000_t050_i8_b500,,random,50,500,g557_gcst_00438,g557_gcst_00438;g557_gcst_00235;g557_gcst_00053;g557_gcst_00227;g557_gcst_00503,False,512,395,-0.0730964467,False,False,False,False,False
random-32-32-10|50|101539|5000|b5000_short2000_t100_i4,random-32-32-10|a50|s101539|it0|g557_label_matrix_random_32_32_10_a50_s101539_hb5000_short2000_t100_i4_b5000,,random,50,5000,g557_gcst_00436,g557_gcst_00436;g557_gcst_00453;g557_gcst_00334;g557_gcst_00382;g557_gcst_00508,False,512,211,-0.03594470046,False,False,False,False,False
random-32-32-10|50|101985|1000|b1000_short2000_t050_i8,random-32-32-10|a50|s101985|it0|g557_label_matrix_random_32_32_10_a50_s101985_hb1000_short2000_t050_i8_b1000,,random,50,1000,g557_gcst_00509,g557_gcst_00509;g557_gcst_00198;g557_gcst_00184;g557_gcst_00391;g557_gcst_00159,False,512,410,-0.06193895871,False,False,False,False,False
random-32-32-20|50|102017|5000|b5000_short250_t050_i8,random-32-32-20|a50|s102017|it0|g557_label_matrix_random_32_32_20_a50_s102017_hb5000_short250_t050_i8_b5000,,random,50,5000,g557_gcst_00258,g557_gcst_00258;g557_gcst_00123;g557_gcst_00152;g557_gcst_00266;g557_gcst_00158,False,512,379,-0.05655526993,False,False,False,False,False
random-32-32-10|50|102019|5000|b5000_short250_t050_i8,random-32-32-10|a50|s102019|it0|g557_label_matrix_random_32_32_10_a50_s102019_hb5000_short250_t050_i8_b5000,,random,50,5000,g557_gcst_00505,g557_gcst_00505;g557_gcst_00063;g557_gcst_00356;g557_gcst_00425;g557_gcst_00504,False,512,283,-0.03703703703,False,False,False,False,False
random-32-32-20|50|102463|500|b500_short2000_t100_i2,random-32-32-20|a50|s102463|it0|g557_label_matrix_random_32_32_20_a50_s102463_hb500_short2000_t100_i2_b500,,random,50,500,g557_gcst_00097,g557_gcst_00097;g557_gcst_00432;g557_gcst_00326;g557_gcst_00172;g557_gcst_00310,False,512,277,-0.05031446541,False,False,False,False,False
random-32-32-20|50|102497|5000|b5000_short250_t200_i2,random-32-32-20|a50|s102497|it0|g557_label_matrix_random_32_32_20_a50_s102497_hb5000_short250_t200_i2_b5000,,random,50,5000,g557_gcst_00334,g557_gcst_00334;g557_gcst_00449;g557_gcst_00132;g557_gcst_00142;g557_gcst_00089,False,512,259,-0.08196721311,False,False,False,False,False
random-64-64-20|50|100064|500|b500_short500_t200_i4,random-64-64-20|a50|s100064|it0|g557_label_matrix_random_64_64_20_a50_s100064_hb500_short500_t200_i4_b500,,random,50,500,g557_gcst_00443,g557_gcst_00443;g557_gcst_00509;g557_gcst_00340;g557_gcst_00079;g557_gcst_00161,False,512,262,-0.02307337333,False,False,False,False,False
random-32-32-10|50|102465|1000|b1000_short250_t200_i2,random-32-32-10|a50|s102465|it0|g557_label_matrix_random_32_32_10_a50_s102465_hb1000_short250_t200_i2_b1000,,random,50,1000,g557_gcst_00483,g557_gcst_00483;g557_gcst_00161;g557_gcst_00355;g557_gcst_00142;g557_gcst_00008,False,512,322,-0.04014939309,False,False,False,False,False
random-32-32-20|50|102943|500|b500_short250_t050_i4,random-32-32-20|a50|s102943|it0|g557_label_matrix_random_32_32_20_a50_s102943_hb500_short250_t050_i4_b500,,random,50,500,g557_gcst_00295,g557_gcst_00295;g557_gcst_00477;g557_gcst_00089;g557_gcst_00369;g557_gcst_00349,False,512,298,-0.04568965517,False,False,False,False,False
random-32-32-10|50|102499|5000|b5000_short500_t200_i2,random-32-32-10|a50|s102499|it0|g557_label_matrix_random_32_32_10_a50_s102499_hb5000_short500_t200_i2_b5000,,random,50,5000,g557_gcst_00255,g557_gcst_00255;g557_gcst_00418;g557_gcst_00041;g557_gcst_00271;g557_gcst_00118,False,512,115,-0.01998262381,False,False,False,False,False
random-64-64-20|50|100098|5000|b5000_short1000_t200_i4,random-64-64-20|a50|s100098|it0|g557_label_matrix_random_64_64_20_a50_s100098_hb5000_short1000_t200_i4_b5000,,random,50,5000,g557_gcst_00509,g557_gcst_00509;g557_gcst_00430;g557_gcst_00155;g557_gcst_00046;g557_gcst_00269,False,512,66,-0.01103448276,False,False,False,False,False
random-32-32-10|50|102945|1000|b1000_short250_t050_i4,random-32-32-10|a50|s102945|it0|g557_label_matrix_random_32_32_10_a50_s102945_hb1000_short250_t050_i4_b1000,,random,50,1000,g557_gcst_00178,g557_gcst_00178;g557_gcst_00238;g557_gcst_00040;g557_gcst_00168;g557_gcst_00216,False,512,379,-0.03980582524,False,False,False,False,False
random-32-32-20|50|102977|5000|b5000_short500_t050_i4,random-32-32-20|a50|s102977|it0|g557_label_matrix_random_32_32_20_a50_s102977_hb5000_short500_t050_i4_b5000,,random,50,5000,g557_gcst_00024,g557_gcst_00024;g557_gcst_00436;g557_gcst_00198;g557_gcst_00360;g557_gcst_00092,False,512,425,-0.07401032702,False,False,False,False,False
random-64-64-20|50|100784|500|b500_short250_t200_i2,random-64-64-20|a50|s100784|it0|g557_label_matrix_random_64_64_20_a50_s100784_hb500_short250_t200_i2_b500,,random,50,500,g557_gcst_00009,g557_gcst_00009;g557_gcst_00391;g557_gcst_00349;g557_gcst_00483;g557_gcst_00499,False,512,140,-0.03564899452,False,False,False,False,False
random-64-64-20|50|100818|5000|b5000_short250_t200_i8,random-64-64-20|a50|s100818|it0|g557_label_matrix_random_64_64_20_a50_s100818_hb5000_short250_t200_i8_b5000,,random,50,5000,g557_gcst_00460,g557_gcst_00460;g557_gcst_00382;g557_gcst_00190;g557_gcst_00213;g557_gcst_00279,False,512,283,-0.03489821354,False,False,False,False,False
random-64-64-10|50|100066|1000|b1000_short500_t050_i8,random-64-64-10|a50|s100066|it0|g557_label_matrix_random_64_64_10_a50_s100066_hb1000_short500_t050_i8_b1000,,random,50,1000,g557_gcst_00339,g557_gcst_00339;g557_gcst_00391;g557_gcst_00053;g557_gcst_00089;g557_gcst_00152,False,512,68,-0.01339712919,False,False,False,False,False
random-64-64-10|50|100100|500|b500_short1000_t050_i4,random-64-64-10|a50|s100100|it0|g557_label_matrix_random_64_64_10_a50_s100100_hb500_short1000_t050_i4_b500,,random,50,500,g557_gcst_00009,g557_gcst_00009;g557_gcst_00279;g557_gcst_00329;g557_gcst_00230;g557_gcst_00419,False,512,226,-0.01756146513,False,False,False,False,False
random-32-32-20|50|103423|500|b500_short500_t200_i8,random-32-32-20|a50|s103423|it0|g557_label_matrix_random_32_32_20_a50_s103423_hb500_short500_t200_i8_b500,,random,50,500,g557_gcst_00391,g557_gcst_00391;g557_gcst_00414;g557_gcst_00161;g557_gcst_00437;g557_gcst_00483,False,512,337,-0.07068803016,False,False,False,False,False
random-32-32-10|50|102979|5000|b5000_short500_t050_i4,random-32-32-10|a50|s102979|it0|g557_label_matrix_random_32_32_10_a50_s102979_hb5000_short500_t050_i4_b5000,,random,50,5000,g557_gcst_00050,g557_gcst_00050;g557_gcst_00382;g557_gcst_00473;g557_gcst_00391;g557_gcst_00419,False,512,172,-0.0397877984,False,False,False,False,False
random-32-32-20|50|103457|5000|b5000_short500_t200_i4,random-32-32-20|a50|s103457|it0|g557_label_matrix_random_32_32_20_a50_s103457_hb5000_short500_t200_i4_b5000,,random,50,5000,g557_gcst_00460,g557_gcst_00460;g557_gcst_00255;g557_gcst_00116;g557_gcst_00382;g557_gcst_00181,False,512,120,-0.03261802575,False,False,False,False,False
random-32-32-10|50|103425|1000|b1000_short500_t200_i8,random-32-32-10|a50|s103425|it0|g557_label_matrix_random_32_32_10_a50_s103425_hb1000_short500_t200_i8_b1000,,random,50,1000,g557_gcst_00506,g557_gcst_00506;g557_gcst_00349;g557_gcst_00468;g557_gcst_00128;g557_gcst_00083,False,512,249,-0.04765751211,False,False,False,False,False
random-64-64-20|50|101538|5000|b5000_short2000_t100_i4,random-64-64-20|a50|s101538|it0|g557_label_matrix_random_64_64_20_a50_s101538_hb5000_short2000_t100_i4_b5000,,random,50,5000,g557_gcst_00207,g557_gcst_00207;g557_gcst_00509;g557_gcst_00499;g557_gcst_00089;g557_gcst_00368,False,512,247,-0.0529953917,False,False,False,False,False
random-64-64-20|50|101504|500|b500_short1000_t100_i4,random-64-64-20|a50|s101504|it0|g557_label_matrix_random_64_64_20_a50_s101504_hb500_short1000_t100_i4_b500,,random,50,500,g557_gcst_00115,g557_gcst_00115;g557_gcst_00391;g557_gcst_00437;g557_gcst_00506;g557_gcst_00079,False,512,166,-0.02140549273,False,False,False,False,False
random-64-64-10|50|100846|1000|b1000_short250_t100_i8,random-64-64-10|a50|s100846|it0|g557_label_matrix_random_64_64_10_a50_s100846_hb1000_short250_t100_i8_b1000,,random,50,1000,g557_gcst_00092,g557_gcst_00092;g557_gcst_00322;g557_gcst_00116;g557_gcst_00203;g557_gcst_00435,False,512,139,-0.01784917448,False,False,False,False,False
random-64-64-10|50|100880|500|b500_short500_t200_i4,random-64-64-10|a50|s100880|it0|g557_label_matrix_random_64_64_10_a50_s100880_hb500_short500_t200_i4_b500,,random,50,500,g557_gcst_00042,g557_gcst_00042;g557_gcst_00089;g557_gcst_00012;g557_gcst_00198;g557_gcst_00009,False,512,396,-0.0239887112,False,False,False,False,False
random-32-32-10|50|103459|5000|b5000_short1000_t200_i8,random-32-32-10|a50|s103459|it0|g557_label_matrix_random_32_32_10_a50_s103459_hb5000_short1000_t200_i8_b5000,,random,50,5000,g557_gcst_00465,g557_gcst_00465;g557_gcst_00220;g557_gcst_00338;g557_gcst_00276;g557_gcst_00423,False,512,268,-0.04092526691,False,False,False,False,False
random-32-32-20|50|103903|500|b500_short500_t050_i2,random-32-32-20|a50|s103903|it0|g557_label_matrix_random_32_32_20_a50_s103903_hb500_short500_t050_i2_b500,,random,50,500,g557_gcst_00255,g557_gcst_00255;g557_gcst_00164;g557_gcst_00180;g557_gcst_00247;g557_gcst_00057,False,512,376,-0.05396565822,False,False,False,False,False
random-32-32-10|50|103905|1000|b1000_short500_t100_i2,random-32-32-10|a50|s103905|it0|g557_label_matrix_random_32_32_10_a50_s103905_hb1000_short500_t100_i2_b1000,,random,50,1000,g557_gcst_00368,g557_gcst_00368;g557_gcst_00329;g557_gcst_00079;g557_gcst_00349;g557_gcst_00504,False,512,298,-0.0632008155,False,False,False,False,False
random-32-32-20|50|103937|5000|b5000_short1000_t050_i8,random-32-32-20|a50|s103937|it0|g557_label_matrix_random_32_32_20_a50_s103937_hb5000_short1000_t050_i8_b5000,,random,50,5000,g557_gcst_00161,g557_gcst_00161;g557_gcst_00230;g557_gcst_00199;g557_gcst_00470;g557_gcst_00184,False,512,395,-0.06079295154,False,False,False,False,False
random-64-64-20|50|102224|500|b500_short500_t100_i2,random-64-64-20|a50|s102224|it0|g557_label_matrix_random_64_64_20_a50_s102224_hb500_short500_t100_i2_b500,,random,50,500,g557_gcst_00161,g557_gcst_00161;g557_gcst_00023;g557_gcst_00391;g557_gcst_00506;g557_gcst_00207,False,512,318,-0.03507853403,False,False,False,False,False
random-32-32-10|50|103939|5000|b5000_short1000_t100_i2,random-32-32-10|a50|s103939|it0|g557_label_matrix_random_32_32_10_a50_s103939_hb5000_short1000_t100_i2_b5000,,random,50,5000,g557_gcst_00430,g557_gcst_00430;g557_gcst_00036;g557_gcst_00190;g557_gcst_00374;g557_gcst_00012,False,512,202,-0.04738878144,False,False,False,False,False
random-64-64-20|50|102258|5000|b5000_short1000_t100_i8,random-64-64-20|a50|s102258|it0|g557_label_matrix_random_64_64_20_a50_s102258_hb5000_short1000_t100_i8_b5000,,random,50,5000,g557_gcst_00308,g557_gcst_00308;g557_gcst_00483;g557_gcst_00506;g557_gcst_00460;g557_gcst_00190,False,512,318,-0.02283770651,False,False,False,False,False
random-64-64-10|50|101660|500|b500_short500_t050_i4,random-64-64-10|a50|s101660|it0|g557_label_matrix_random_64_64_10_a50_s101660_hb500_short500_t050_i4_b500,,random,50,500,g557_gcst_00198,g557_gcst_00198;g557_gcst_00158;g557_gcst_00477;g557_gcst_00509;g557_gcst_00235,False,512,34,-0.0064229249,False,False,False,False,False
random-64-64-10|50|101626|1000|b1000_short250_t050_i8,random-64-64-10|a50|s101626|it0|g557_label_matrix_random_64_64_10_a50_s101626_hb1000_short250_t050_i8_b1000,,random,50,1000,g557_gcst_00483,g557_gcst_00483;g557_gcst_00334;g557_gcst_00161;g557_gcst_00190;g557_gcst_00026,False,512,157,-0.01754385965,False,False,False,False,False
random-32-32-20|50|104383|500|b500_short1000_t200_i4,random-32-32-20|a50|s104383|it0|g557_label_matrix_random_32_32_20_a50_s104383_hb500_short1000_t200_i4_b500,,random,50,500,g557_gcst_00143,g557_gcst_00143;g557_gcst_00293;g557_gcst_00317;g557_gcst_00346;g557_gcst_00073,False,512,50,-0.02615518745,False,False,False,False,False
random-32-32-20|50|104417|5000|b5000_short2000_t200_i2,random-32-32-20|a50|s104417|it0|g557_label_matrix_random_32_32_20_a50_s104417_hb5000_short2000_t200_i2_b5000,,random,50,5000,g557_gcst_00472,g557_gcst_00472;g557_gcst_00460;g557_gcst_00303;g557_gcst_00378;g557_gcst_00042,False,512,305,-0.04499540863,False,False,False,False,False
random-32-32-10|50|104385|1000|b1000_short1000_t200_i4,random-32-32-10|a50|s104385|it0|g557_label_matrix_random_32_32_10_a50_s104385_hb1000_short1000_t200_i4_b1000,,random,50,1000,g557_gcst_00083,g557_gcst_00083;g557_gcst_00204;g557_gcst_00106;g557_gcst_00375;g557_gcst_00488,False,512,453,-0.06502463054,False,False,False,False,False
random-32-32-10|50|104419|5000|b5000_short2000_t200_i2,random-32-32-10|a50|s104419|it0|g557_label_matrix_random_32_32_10_a50_s104419_hb5000_short2000_t200_i2_b5000,,random,50,5000,g557_gcst_00215,g557_gcst_00215;g557_gcst_00259;g557_gcst_00402;g557_gcst_00436;g557_gcst_00382,False,512,55,-0.02494577006,False,False,False,False,False
random-64-64-10|50|102440|500|b500_short250_t200_i4,random-64-64-10|a50|s102440|it0|g557_label_matrix_random_64_64_10_a50_s102440_hb500_short250_t200_i4_b500,,random,50,500,g557_gcst_00368,g557_gcst_00368;g557_gcst_00092;g557_gcst_00322;g557_gcst_00349;g557_gcst_00414,False,512,217,-0.02173913044,False,False,False,False,False
random-64-64-10|50|102406|1000|b1000_short2000_t200_i8,random-64-64-10|a50|s102406|it0|g557_label_matrix_random_64_64_10_a50_s102406_hb1000_short2000_t200_i8_b1000,,random,50,1000,g557_gcst_00414,g557_gcst_00414;g557_gcst_00023;g557_gcst_00258;g557_gcst_00391;g557_gcst_00152,False,512,401,-0.02045670789,False,False,False,False,False
random-64-64-20|50|102944|500|b500_short250_t050_i4,random-64-64-20|a50|s102944|it0|g557_label_matrix_random_64_64_20_a50_s102944_hb500_short250_t050_i4_b500,,random,50,500,g557_gcst_00207,g557_gcst_00207;g557_gcst_00258;g557_gcst_00138;g557_gcst_00159;g557_gcst_00506,False,512,289,-0.03340292276,False,False,False,False,False
random-32-32-20|50|104863|500|b500_short1000_t100_i8,random-32-32-20|a50|s104863|it0|g557_label_matrix_random_32_32_20_a50_s104863_hb500_short1000_t100_i8_b500,,random,50,500,g557_gcst_00374,g557_gcst_00374;g557_gcst_00372;g557_gcst_00472;g557_gcst_00070;g557_gcst_00335,False,512,72,-0.03033088236,False,False,False,False,False
random-32-32-20|50|104897|5000|b5000_short2000_t100_i4,random-32-32-20|a50|s104897|it0|g557_label_matrix_random_32_32_20_a50_s104897_hb5000_short2000_t100_i4_b5000,,random,50,5000,g557_gcst_00460,g557_gcst_00460;g557_gcst_00391;g557_gcst_00509;g557_gcst_00483;g557_gcst_00349,False,512,185,-0.04469273743,False,False,False,False,False
random-32-32-10|50|104865|1000|b1000_short2000_t100_i8,random-32-32-10|a50|s104865|it0|g557_label_matrix_random_32_32_10_a50_s104865_hb1000_short2000_t100_i8_b1000,,random,50,1000,g557_gcst_00012,g557_gcst_00012;g557_gcst_00308;g557_gcst_00505;g557_gcst_00089;g557_gcst_00080,False,512,100,-0.04051724138,False,False,False,False,False
random-32-32-10|50|104899|5000|b5000_short2000_t100_i4,random-32-32-10|a50|s104899|it0|g557_label_matrix_random_32_32_10_a50_s104899_hb5000_short2000_t100_i4_b5000,,random,50,5000,g557_gcst_00089,g557_gcst_00089;g557_gcst_00207;g557_gcst_00259;g557_gcst_00053;g557_gcst_00437,False,512,277,-0.05580969808,False,False,False,False,False
random-64-64-20|50|102978|5000|b5000_short500_t050_i4,random-64-64-20|a50|s102978|it0|g557_label_matrix_random_64_64_20_a50_s102978_hb5000_short500_t050_i4_b5000,,random,50,5000,g557_gcst_00092,g557_gcst_00092;g557_gcst_00322;g557_gcst_00079;g557_gcst_00266;g557_gcst_00203,False,512,264,-0.03006535948,False,False,False,False,False
random-32-32-20|50|105343|500|b500_short2000_t200_i2,random-32-32-20|a50|s105343|it0|g557_label_matrix_random_32_32_20_a50_s105343_hb500_short2000_t200_i2_b500,,random,50,500,g557_gcst_00012,g557_gcst_00012;g557_gcst_00235;g557_gcst_00128;g557_gcst_00453;g557_gcst_00322,False,512,177,-0.03785211268,False,False,False,False,False
random-32-32-20|50|105377|5000|b5000_short250_t200_i8,random-32-32-20|a50|s105377|it0|g557_label_matrix_random_32_32_20_a50_s105377_hb5000_short250_t200_i8_b5000,,random,50,5000,g557_gcst_00166,g557_gcst_00166;g557_gcst_00108;g557_gcst_00023;g557_gcst_00182;g557_gcst_00302,False,512,131,-0.02683363149,False,False,False,False,False
random-32-32-10|50|105345|1000|b1000_short2000_t200_i2,random-32-32-10|a50|s105345|it0|g557_label_matrix_random_32_32_10_a50_s105345_hb1000_short2000_t200_i2_b1000,,random,50,1000,g557_gcst_00024,g557_gcst_00024;g557_gcst_00412;g557_gcst_00245;g557_gcst_00102;g557_gcst_00176,False,512,245,-0.03339517625,False,False,False,False,False
random-32-32-10|50|105379|5000|b5000_short250_t050_i8,random-32-32-10|a50|s105379|it0|g557_label_matrix_random_32_32_10_a50_s105379_hb5000_short250_t050_i8_b5000,,random,50,5000,g557_gcst_00435,g557_gcst_00435;g557_gcst_00509;g557_gcst_00129;g557_gcst_00190;g557_gcst_00116,False,512,129,-0.03125,False,False,False,False,False
random-32-32-20|50|105823|500|b500_short2000_t100_i2,random-32-32-20|a50|s105823|it0|g557_label_matrix_random_32_32_20_a50_s105823_hb500_short2000_t100_i2_b500,,random,50,500,g557_gcst_00430,g557_gcst_00430;g557_gcst_00303;g557_gcst_00423;g557_gcst_00374;g557_gcst_00008,False,512,96,-0.04382826475,False,False,False,False,False
random-32-32-20|50|105857|5000|b5000_short250_t100_i2,random-32-32-20|a50|s105857|it0|g557_label_matrix_random_32_32_20_a50_s105857_hb5000_short250_t100_i2_b5000,,random,50,5000,g557_gcst_00499,g557_gcst_00499;g557_gcst_00353;g557_gcst_00349;g557_gcst_00388;g557_gcst_00426,False,512,72,-0.02512998267,False,False,False,False,False
random-64-64-20|50|103698|5000|b5000_short250_t050_i8,random-64-64-20|a50|s103698|it0|g557_label_matrix_random_64_64_20_a50_s103698_hb5000_short250_t050_i8_b5000,,random,50,5000,g557_gcst_00161,g557_gcst_00161;g557_gcst_00391;g557_gcst_00152;g557_gcst_00453;g557_gcst_00046,False,512,253,-0.02874362541,False,False,False,False,False
random-64-64-20|50|103664|500|b500_short2000_t050_i8,random-64-64-20|a50|s103664|it0|g557_label_matrix_random_64_64_20_a50_s103664_hb500_short2000_t050_i8_b500,,random,50,500,g557_gcst_00443,g557_gcst_00443;g557_gcst_00115;g557_gcst_00437;g557_gcst_00506;g557_gcst_00349,False,512,156,-0.02127659575,False,False,False,False,False
random-32-32-10|50|105825|1000|b1000_short250_t100_i4,random-32-32-10|a50|s105825|it0|g557_label_matrix_random_32_32_10_a50_s105825_hb1000_short250_t100_i4_b1000,,random,50,1000,g557_gcst_00368,g557_gcst_00368;g557_gcst_00184;g557_gcst_00414;g557_gcst_00339;g557_gcst_00506,False,512,161,-0.05242718446,False,False,False,False,False
