candidate_id,stage,candidate_family,candidate_rows,raw_generated_rows,success_regression_count_vs_static_flow,success_gain_count_vs_static_flow,success_rate_delta_vs_static_flow,both_success_quality_pairs_vs_static_flow,both_success_quality_delta_mean_vs_static_flow,bootstrap_ci_upper,better_count_vs_static_flow,worse_count_vs_static_flow,support_strata,support_seed_blocks,fingerprint_match_rate,candidate_recognized_all,cost_finite_all,theta_in_bounds_all,validation_ready,not_ready_reason,distance_from_current_static_flow,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g554_c00808,stage1,,86,86,0,0,-1,86,-0.0264349025085,-0.0198559032753,68,11,36,59,1,True,True,True,False,insufficient_support,2.46846251206,1.25,1.20392707893,1.25,0.75,0.75,0.931378587629,0.96149482087,0.985627885628,1,0.980988830989,0.801634396731,0.382882132882,0.80045011295,1,11.5019399894,0,1,0,False,False,False,False,False
g554_c01202,stage1,,86,86,0,0,-1,86,-0.025628599578,-0.0197159308739,67,11,38,54,1,True,True,True,False,insufficient_support,2.4644129697,1.25,1.30716388529,1.25,0.75,0.75,1.02208022833,1.25,0.917280862906,1,0.701137666132,0.888291623417,0.325642045642,0.807052557053,0.984423609424,11.3554223179,1,0,0,False,False,False,False,False
g554_c02715,stage1,,86,86,0,0,-1,86,-0.025584186866,-0.0180340031037,65,16,38,55,1,True,True,True,False,insufficient_support,1.26614753474,1.25,1.29425451425,1.25,0.75,0.75,0.961805779806,0.623887231388,0.963014788815,1,0.948181272181,0.0815032069937,0.279993397823,1.08212741606,1,10.5333637924,1,0,0,False,False,False,False,False
g554_c01938,stage1,,86,86,0,0,-1,86,-0.025533803146,-0.0192353219458,62,10,34,56,1,True,True,True,False,insufficient_support,2.98284785011,1.25,1.06030136343,1.25,0.75,0.75,1.04866496116,1.15573674261,0.967578781954,1,0.871123561124,0.95,0.402453930454,0.858615423615,0.676848176813,9.58908080785,1,0,0,False,False,False,False,False
g554_c00678,stage1,,86,86,0,0,-1,86,-0.02487116632,-0.017665339388,61,13,36,56,1,True,True,True,False,insufficient_support,1.93558859723,1.25,1.2238950989,1.25,0.75,0.75,0.953485028485,0.938911267036,0.929837939838,1,1.0257973633,0.627018945962,0.463210912024,1.05481528591,0.97818045318,10.7092940468,1,0,0,False,False,False,False,False
g554_c01201,stage1,,86,86,0,0,-1,86,-0.02423932825,-0.0187808520453,67,12,38,54,1,True,True,True,False,insufficient_support,1.16781473031,1.25,1.16355491355,1.25,0.75,0.75,0.864095364095,0.0896562146562,0.9,1,0.93743006243,0,0.321014031014,0.868579149829,0.931332631333,10.3955664456,1,0,0,False,False,False,False,False
g554_c01266,stage1,,86,86,0,0,-1,86,-0.0242180694983,-0.0189995630268,62,9,36,54,1,True,True,True,False,insufficient_support,5.11800640551,1.25207825208,0.75638025638,1.79777504778,0.800423300423,0.690743190743,0.902816402816,1.04261729262,0.974299274299,0.926494926495,0.506975006975,0.26643026643,0.588143788144,0.453697703698,0.883291633292,8.61357261357,0,1,0,False,False,False,False,False
g554_c00132,stage1,,86,86,0,0,-1,86,-0.0238556733312,-0.0191728474049,70,8,35,54,1,True,True,True,False,insufficient_support,1.09740744676,1.25,1.29729457728,1.25,0.75,0.75,0.934304200305,0.196216849967,0.9825,1,0.862844485223,0.2275,0.381554713155,0.798892788893,0.966034008034,11.4845332475,1,0,0,False,False,False,False,False
g554_c01207,stage1,,86,86,0,0,-1,86,-0.0236237677308,-0.0159614352919,62,16,38,54,1,True,True,True,False,insufficient_support,6.02492343742,1.30028680029,1.53477478477,0.736337736338,0.24583024583,0.757444507445,0.69576969577,0.832565832566,0.990894690895,0.9096997097,1.22212272212,1.2494037494,0.0560376560377,0.729835479835,0.81996981997,8.18815218815,0,1,0,False,False,False,False,False
g554_c01992,stage1,,86,86,0,0,-1,86,-0.0231498035545,-0.0172742539807,62,12,36,54,1,True,True,True,False,insufficient_support,2.16141908987,1.25,1.26304056845,1.25,0.75,0.75,0.942064073314,1.05893909019,0.983865443865,1,0.684592304195,0.632515434969,0.337406467406,0.794020403395,0.959765159765,10.6605294855,1,0,0,False,False,False,False,False
g554_c01193,stage1,,86,86,0,0,-1,86,-0.0227471521474,-0.0175896017258,68,9,38,56,1,True,True,True,False,insufficient_support,1.89879921412,1.25,1.20092644592,1.25,0.75,0.75,0.947828945829,0.610323602823,0.9175,1,0.883680928505,0.971678181643,0.364501680901,0.8148005148,0.963228150228,10.4864015444,1,0,0,False,False,False,False,False
g554_c02723,stage1,,86,86,0,0,-1,86,-0.0176622522727,-0.0118912451111,63,17,37,57,1,True,True,True,False,insufficient_support,0.869715164837,1.25,1.23749481875,1.25,0.75,0.75,0.962526559027,0.193834873835,0.9825,1,0.931063871932,0.2275,0.385096759097,0.810257449008,1,10.8320755041,1,0,0,False,False,False,False,False
g554_c00048,stage1,,86,86,0,0,-1,86,-0.0174944366844,-0.012238899531,62,16,35,56,1,True,True,True,False,insufficient_support,1.24801273551,1.25,1.36713071088,1.25,0.75,0.75,0.949598937099,0.111974174474,0.901602035352,1,0.943753768754,0,0.408494238494,0.793641887392,0.900346800347,12,1,0,0,False,False,False,False,False
g554_c02731,stage1,,86,86,0,0,-1,86,-0.0174879142012,-0.0124875493705,62,17,37,61,1,True,True,True,False,insufficient_support,2.18936741462,1.25,1.13325723451,1.25,0.75,0.75,1.02470755821,0.806527300027,0.9825,1,0.92713991264,0.6175,0.361771182871,0.812671414922,0.843925227559,9.59279161762,1,0,0,False,False,False,False,False
g554_c01836,stage1,,86,86,0,0,-1,86,-0.0168576971928,-0.0122875930355,61,14,35,60,1,True,True,True,False,insufficient_support,1.07801814396,1.25,1.25,1.25,0.75,0.75,1,0.5,0.95,1,0.796485407029,0.71175532649,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01192,stage1,,86,86,0,0,-1,86,-0.0166491411886,-0.0118016329267,62,15,38,56,1,True,True,True,False,insufficient_support,1.16413581809,1.25,1.27513280638,1.25,0.75,0.75,1.05580888706,0.378699341199,0.983001964252,1,1.0285957661,0.16991493017,0.483127526822,0.789128403198,1,11.537040062,1,0,0,False,False,False,False,False
g554_c00830,stage1,,86,86,0,0,-1,86,-0.0165669108249,-0.0114740243958,58,16,36,55,1,True,True,True,False,insufficient_support,0.871683899853,1.25,1.15055183254,1.25,0.75,0.75,1.04836012636,0.263532867283,0.9175,1,0.950111501792,0.100288055674,0.336868718069,0.800174281424,1,10.7969669669,1,0,0,False,False,False,False,False
g554_c01890,stage1,,86,86,0,0,-1,86,-0.016444972514,-0.0109061805716,56,20,33,60,1,True,True,True,False,insufficient_support,4.16269205019,0.912090912091,0.641416391416,1.24635649636,0.398112898113,0.161540911541,0.46452046452,1.05068355068,0.951655751656,0.988286988287,0.959914459914,0.572904572905,0.441666841667,0.891176891177,0.538969288969,11.9408919409,1,0,0,False,False,False,False,False
g554_c01782,stage1,,86,86,0,0,-1,86,-0.0159426651247,-0.0110939821913,64,16,35,58,1,True,True,True,False,insufficient_support,0.310458297417,1.25,1.25,1.25,0.75,0.75,1,0.2,0.95,1,1,0.0904780990438,0.360668318663,0.84600520799,1,11,1,0,0,False,False,False,False,False
g554_c00462,stage1,,86,86,0,0,-1,86,-0.0159371080357,-0.0106991577002,59,18,36,58,1,True,True,True,False,insufficient_support,1.9318988497,1.25,1.22415141165,1.25,0.75,0.75,0.97703985204,0.845642585852,0.908662276162,1,0.951886364386,0.855935788128,0.376254556255,0.811767905518,1,10.5797924298,1,0,0,False,False,False,False,False
g554_c02808,stage1,,86,86,0,0,-1,86,-0.0158409056376,-0.0113218084029,63,12,35,56,1,True,True,True,False,insufficient_support,0.502939052958,1.25,1.19613827426,1.25,0.75,0.75,1.02810517186,0.0430153086403,0.963696650572,1,0.969408931909,0,0.371325881326,0.808744371244,0.967655580156,11.4894573145,1,0,0,False,False,False,False,False
g554_c00450,stage1,,86,86,0,0,-1,86,-0.0158266467674,-0.0107381643465,57,22,35,60,1,True,True,True,False,insufficient_support,1.23985060372,1.25,1.1911005661,1.25,0.75,0.75,0.971619259119,0.304411213548,0.924244488619,1,0.948118447714,0.35,0.367475317475,0.793262762013,0.832620472686,11.4315381315,1,0,0,False,False,False,False,False
g554_c01213,stage1,,86,86,0,0,-1,86,-0.0156495580347,-0.010363745007,52,20,38,56,1,True,True,True,False,insufficient_support,1.03861111717,1.25,1.20862476113,1.25,0.75,0.75,0.948009126009,0.279642174642,0.9825,1,0.960125835327,0.290243805763,0.370427315628,0.796337847588,0.948671424671,10.7691038181,1,0,0,False,False,False,False,False
g554_c01716,stage1,,86,86,0,0,-1,86,-0.0156379769859,-0.010791991773,55,13,36,60,1,True,True,True,False,insufficient_support,2.6553560513,1.25,0.7620585585,1.25,0.75,0.75,0.958612727363,0.974266724267,0.915348240348,1,0.870697340165,1.26433937132,0.38133980134,0.773724117474,1,10.6754768505,1,0,0,False,False,False,False,False
g554_c00210,stage1,,86,86,0,0,-1,86,-0.0155876040017,-0.0108957226159,60,12,35,60,1,True,True,True,False,insufficient_support,2.14393597478,1.25,1.28360875236,1.25,0.75,0.75,1.03678545554,1.04841742342,0.972041672667,1,0.774523588496,0.979156041688,0.337021927022,0.774327727453,0.984315834316,10.6058777184,1,0,0,False,False,False,False,False
g554_c01824,stage1,,86,86,0,0,-1,86,-0.0153361608957,-0.010995808163,58,17,35,58,1,True,True,True,False,insufficient_support,0.86907087275,1.25,1.28655649156,1.25,0.75,0.75,1.06545319995,0.158922968545,0.9175,1,0.905159973866,0.20179027642,0.366154034554,0.766346915097,0.984394836395,11.2424320035,1,0,0,False,False,False,False,False
g554_c01602,stage1,,86,86,0,0,-1,86,-0.0152255550759,-0.0103689219833,62,13,36,58,1,True,True,True,False,insufficient_support,1.16986759085,1.25,1.30213620839,1.25,0.75,0.75,0.954347398097,0.371027021027,0.918813166938,1,0.952121224194,0.423198503602,0.368508158508,0.788486475986,1,10.5796075268,1,0,0,False,False,False,False,False
g554_c00090,stage1,,86,86,0,0,-1,86,-0.0151028731159,-0.00954703563541,59,16,36,60,1,True,True,True,False,insufficient_support,1.13999372126,1.25,1.13204072579,1.25,0.75,0.75,0.912170824671,0,1,1,1.05370657871,0,0.424798414798,0.81148956149,0.92202969703,10.2531325281,1,0,0,False,False,False,False,False
g554_c02172,stage1,,86,86,0,0,-1,86,-0.0148380204631,-0.00924777443228,53,18,35,54,1,True,True,True,False,insufficient_support,0.861647160898,1.25,1.22046107796,1.25,0.75,0.75,0.927612027612,0.250145512591,0.971803687454,1,0.968119309757,0.247906299687,0.372224312624,0.806195009945,0.958013494013,11.1829365079,1,0,0,False,False,False,False,False
g554_c00354,stage1,,86,86,0,0,-1,86,-0.014775314522,-0.00964418928027,59,19,34,54,1,True,True,True,False,insufficient_support,0.15,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,0.85,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02838,stage1,,86,86,0,0,-1,86,-0.0142688923115,-0.00969313239735,61,15,35,56,1,True,True,True,False,insufficient_support,0.955876113401,1.25,1.30885793261,1.25,0.75,0.75,1.07669176319,0.202831695332,0.928852505752,1,0.95101037401,0.2275,0.378795819196,0.803941685192,0.879863810586,10.824257497,1,0,0,False,False,False,False,False
g554_c02046,stage1,,86,86,0,0,-1,86,-0.0142605604635,-0.00915977715139,56,13,35,54,1,True,True,True,False,insufficient_support,0.954681576349,1.25,1.21488724114,1.25,0.75,0.75,0.960513864514,0.246532457783,0.920736250536,1,0.963047775047,0.2275,0.374073351273,0.804917466167,0.940333008043,10.7271868994,1,0,0,False,False,False,False,False
g554_c02317,stage1,,86,86,0,0,-1,86,-0.0141599412509,-0.00785056883007,56,18,37,60,1,True,True,True,False,insufficient_support,5.01626910376,0.635661635662,0.6287001287,2.01302176302,0.438899188899,0.457077707078,0.151885651886,0.737905737906,0.903392503393,0.998795998796,0.542719042719,0.563411063411,0.381007581008,0.467657717658,0.671374421374,11.3514193514,1,0,0,False,False,False,False,False
g554_c01668,stage1,,86,86,0,0,-1,86,-0.0139874039803,-0.00957613325152,62,16,36,56,1,True,True,True,False,insufficient_support,0.0514771264768,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.814346408096,1,11,1,0,0,False,False,False,False,False
g554_c02740,stage1,,86,86,0,0,-1,86,-0.0137417209806,-0.00826318847002,54,17,37,59,1,True,True,True,False,insufficient_support,0.970297658194,1.25,1.31478506104,1.25,0.75,0.75,1.02162817363,0.27057042432,0.91936977107,1,0.964026871027,0.2275,0.364979384579,0.799386968137,0.993213632659,10.4945195699,1,0,0,False,False,False,False,False
g554_c01878,stage1,,86,86,0,0,-1,86,-0.0134474153586,-0.00864478395785,53,16,34,56,1,True,True,True,False,insufficient_support,0.918597354883,1.25,1.20142915643,1.25,0.75,0.75,1.05261384111,0.17527977653,0.9825,1,0.972855159201,0.247052220895,0.330641191841,0.814733190983,0.953781794782,11.1999412269,1,0,0,False,False,False,False,False
g554_c02721,stage1,,86,86,0,0,-1,86,-0.0129841674476,-0.00732288009022,54,18,37,57,1,True,True,True,False,insufficient_support,1.09664599666,1.25,1.37060612061,1.25,0.75,0.75,1.14828009828,0.0370109432609,0.9,1,0.953557853558,0,0.295975105975,0.838075494325,1,11.7490611491,1,0,0,False,False,False,False,False
g554_c00036,stage1,,86,86,0,0,-1,86,-0.0126573750127,-0.00765046069071,52,19,35,60,1,True,True,True,False,insufficient_support,0.805964778992,1.25,1.27956705082,1.25,0.75,0.75,0.972708201708,0.24456017706,0.936680882181,1,1.0388953239,0.2275,0.364406146406,0.809117867868,0.963606170605,10.4764471497,1,0,0,False,False,False,False,False
g554_c01356,stage1,,86,86,0,0,-1,86,-0.0125719648227,-0.00783905393414,56,19,34,60,1,True,True,True,False,insufficient_support,0.520957889691,1.25,1.29513996701,1.25,0.75,0.75,0.937371806122,0.0535207097707,0.970377235377,1,0.977715452715,0,0.367311787312,0.787273771649,1,10.508953734,1,0,0,False,False,False,False,False
g554_c00797,stage1,,86,86,0,0,-1,86,-0.0125120602927,-0.00840751618855,59,15,37,55,1,True,True,True,False,insufficient_support,0.794725331396,1.25,1.27332591395,1.25,0.75,0.75,0.956694712945,0.369789472914,0.968205818206,1,0.961462073962,0.132292910414,0.384430884431,0.774956603082,0.98231970732,11.223975349,1,0,0,False,False,False,False,False
g554_c01464,stage1,,86,86,0,0,-1,86,-0.0119903078569,-0.00612254922595,55,18,35,58,1,True,True,True,False,insufficient_support,1.0825571513,1.25,1.1859492797,1.25,0.75,0.75,0.873754736255,0,1,1,0.946853521854,0,0.279116889117,0.837661587662,0.952475077475,10.3123725374,1,0,0,False,False,False,False,False
g554_c02136,stage1,,86,86,0,0,-1,86,-0.0117317574076,-0.00668215657251,51,21,35,60,1,True,True,True,False,insufficient_support,0.984370852857,1.25,1.1981008931,1.25,0.75,0.75,1.05904990055,0.284616576951,0.9825,1,0.969045630046,0.215440931618,0.374828641629,0.779869106119,0.95901037401,11.2665045045,1,0,0,False,False,False,False,False
g554_c00222,stage1,,86,86,0,0,-1,86,-0.0116478279449,-0.006623951574,57,16,35,58,1,True,True,True,False,insufficient_support,0.504832648574,1.25,1.30809224559,1.25,0.75,0.75,0.954154010404,0,0.974578495828,1,0.965092415092,0,0.373551463551,0.790576540577,1,11.3408070158,1,0,0,False,False,False,False,False
g554_c00829,stage1,,86,86,0,0,-1,86,-0.011425172371,-0.00659759334121,51,22,36,55,1,True,True,True,False,insufficient_support,1.82103280998,1.25,0.954242877302,1.25,0.75,0.75,0.946503046503,1.04584482709,0.92911959662,1,0.917430373993,0.440826618347,0.363406533407,0.779180841681,0.963089463089,10.8499533875,1,0,0,False,False,False,False,False
g554_c01956,stage1,,86,86,0,0,-1,86,-0.0112447514024,-0.00659042898552,52,16,35,60,1,True,True,True,False,insufficient_support,2.1152268717,1.25,1.49099267287,1.25,0.75,0.75,0.955968637219,0.537078098735,0.987433968059,1,1.12822302322,0.807437852538,0.456823806824,0.798789560665,1,12,1,0,0,False,False,False,False,False
g554_c00066,stage1,,86,86,0,0,-1,86,-0.0112278071631,-0.0058271896178,54,19,36,54,1,True,True,True,False,insufficient_support,0.884679649909,1.25,1.26906794782,1.25,0.75,0.75,1.07382590383,0.178119564369,0.9175,1,0.973357126583,0.288198016103,0.320878390079,0.800866239616,0.968413010413,11.0589059863,1,0,0,False,False,False,False,False
g554_c00818,stage1,,86,86,0,0,-1,86,-0.011198968909,-0.00635437976357,49,20,36,59,1,True,True,True,False,insufficient_support,0.97039996416,1.25,1.35832392082,1.25,0.75,0.75,1.04773604774,0.0757744507745,0.9,1,1.03365065865,0,0.385381675382,0.810058185058,0.948036648037,10.6156461406,1,0,0,False,False,False,False,False
g554_c02064,stage1,,86,86,0,0,-1,86,-0.0111496518081,-0.0063127871709,56,21,36,58,1,True,True,True,False,insufficient_support,0.909586651018,1.25,1.27516029016,1.25,0.75,0.75,0.945132912133,0.210472765057,0.979588122538,1,0.974208972163,0.2275,0.335603494404,0.800366112866,0.985889819841,10.4637554698,1,0,0,False,False,False,False,False
g554_c00186,stage1,,86,86,0,0,-1,86,-0.0110261293842,-0.00561309875067,48,21,36,54,1,True,True,True,False,insufficient_support,1.39542884428,1.25,1.19552094302,1.25,0.75,0.75,1.0534973675,0.435654497116,0.966507718107,1,0.882911660372,0.726800596399,0.310193908194,0.788053751804,0.951265980266,11.2231141141,1,0,0,False,False,False,False,False
g554_c02714,stage1,,86,86,0,0,-1,86,-0.0103036335659,-0.00525029153906,48,23,38,55,1,True,True,True,False,insufficient_support,0.705569043636,1.25,1.28629246129,1.25,0.75,0.75,0.980082719083,0.197913010413,0.968817899068,1,0.981487102725,0.216473552053,0.386586279787,0.782516038766,1,10.6713071643,1,0,0,False,False,False,False,False
g554_c00336,stage1,,86,86,0,0,-1,86,-0.010258962993,-0.00517078337577,49,24,35,60,1,True,True,True,False,insufficient_support,1.78860737922,1.25,1.27620985433,1.25,0.75,0.75,1.02203832204,1.06121454559,0.9166995692,1,1.04824173574,0.533197533605,0.328269458197,0.849362800744,1,11.2424446424,1,0,0,False,False,False,False,False
g554_c01788,stage1,,86,86,0,0,-1,86,-0.0102524664888,-0.0056430240245,51,23,35,56,1,True,True,True,False,insufficient_support,0.902808492708,1.25,1.23360808861,1.25,0.75,0.75,0.963334737335,0.166518954019,0.9825,1,1.02337092868,0.245789598421,0.371975336375,0.794163985414,0.950517179517,10.6358872872,1,0,0,False,False,False,False,False
g554_c01902,stage1,,86,86,0,0,-1,86,-0.0101636500153,-0.00560855291677,54,20,34,58,1,True,True,True,False,insufficient_support,1.1539492855,1.25,1.28949837741,1.25,0.75,0.75,0.974633868384,0.406981119481,0.925453780454,1,1.08322012561,0.351828781342,0.386296166296,0.812087921463,1,11.4863181863,1,0,0,False,False,False,False,False
g554_c01512,stage1,,86,86,0,0,-1,86,-0.0099685277743,-0.00545616820654,49,21,35,54,1,True,True,True,False,insufficient_support,0.0657022782,1.25,1.25,1.25,0.75,0.75,1.06096296721,0,0.95,1,1,0,0.35,0.781325375075,1,11,1,0,0,False,False,False,False,False
g554_c00534,stage1,,86,86,0,0,-1,86,-0.00947663351628,-0.00502301186657,51,17,35,54,1,True,True,True,False,insufficient_support,0.364416833167,1.25,1.25,1.25,0.75,0.75,1,0,0.982448956824,1,1,0,0.35,0.799909081159,1,11,1,0,0,False,False,False,False,False
g554_c00819,stage1,,86,86,0,0,-1,86,-0.00921418560535,-0.00498391096361,48,20,36,59,1,True,True,True,False,insufficient_support,1.1023207681,1.25,1.12852950338,1.25,0.75,0.75,1.04824803575,0.328141368766,0.930997962248,1,0.962176300865,0.442518779962,0.364073614074,0.772334084834,0.955107955108,11.3691759067,1,0,0,False,False,False,False,False
g554_c02820,stage1,,86,86,0,0,-1,86,-0.00912483572605,-0.0044427037533,53,21,35,54,1,True,True,True,False,insufficient_support,0.905452485101,1.25,1.21505835381,1.25,0.75,0.75,1.04602907453,0.266035938536,0.9825,1,0.961276549276,0.110444704611,0.388385125187,0.769812660677,0.96687972388,11.3545568426,1,0,0,False,False,False,False,False
g554_c00198,stage1,,86,86,0,0,-1,86,-0.00906904210558,-0.00492767984297,54,17,36,56,1,True,True,True,False,insufficient_support,1.71294666407,1.25,1.14203880305,1.25,0.75,0.75,0.946111910612,0.614853554854,0.9825,1,0.859067115627,0.558007178986,0.388247962248,0.716965845716,0.962124410125,11.5443749464,1,0,0,False,False,False,False,False
g554_c00648,stage1,,86,86,0,0,-1,86,-0.00895871391651,-0.00538849805123,53,17,35,56,1,True,True,True,False,insufficient_support,0.826427675856,1.25,1.31403275028,1.25,0.75,0.75,0.923330642331,0.187523595024,0.937511803362,1,1.08647576627,0.0602636057228,0.369191357591,0.809403006903,0.971151047151,10.1497625931,1,0,0,False,False,False,False,False
g554_c02916,stage1,,86,86,0,0,-1,86,-0.00893925558767,-0.00423296955661,47,21,35,60,1,True,True,True,False,insufficient_support,1.35837914378,1.25,1.20031390344,1.25,0.75,0.75,1.05189202689,0.321266310737,0.995007921883,1,0.964066639067,0.632772234456,0.37822006822,0.778951482076,1,10.7570978946,1,0,0,False,False,False,False,False
g554_c00809,stage1,,86,86,0,0,-1,86,-0.00860647037047,-0.00394651015161,45,23,36,59,1,True,True,True,False,insufficient_support,0.854142973421,1.25,1.30718756094,1.25,0.75,0.75,1.04423616474,0.249237646738,0.976587402988,1,1.0421999532,0.182371825256,0.327167505167,0.798938565189,0.972025272025,10.8205371085,1,0,0,False,False,False,False,False
g554_c00126,stage1,,86,86,0,0,-1,86,-0.00817959966116,-0.00338184117434,52,21,35,54,1,True,True,True,False,insufficient_support,0.378152323693,1.25,1.28002388995,1.25,0.75,0.75,1,0.2,0.95,1,0.9392001216,0.2,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02802,stage1,,86,86,0,0,-1,86,-0.00773970969988,-0.00229719623614,48,27,35,58,1,True,True,True,False,insufficient_support,1.63013933177,1.25,1.28670084045,1.25,0.75,0.75,0.925856499356,0.578919774824,0.972733606334,1,0.848161415656,0.773669532662,0.369186209586,0.730350805351,0.968070941071,11.4439412269,1,0,0,False,False,False,False,False
g554_c00666,stage1,,86,86,0,0,-1,86,-0.00745544838616,-0.00319462266868,45,30,36,54,1,True,True,True,False,insufficient_support,0.466279413162,1.25,1.20601015914,1.25,0.75,0.75,1.05071808822,0,0.927831430956,1,0.962711950212,0,0.328220818221,0.792480276855,1,11.3083741709,1,0,0,False,False,False,False,False
g554_c01662,stage1,,86,86,0,0,-1,86,-0.00744630740814,-0.00225327720535,48,21,36,58,1,True,True,True,False,insufficient_support,2.03605911221,1.25,1.26830428393,1.25,0.75,0.75,0.980928868429,0.925617424169,0.920184160809,1,1.08410050546,1.02984034032,0.384853524854,0.811252326877,1,10.5727209352,1,0,0,False,False,False,False,False
