context_id,topology_id,gcst_theta_id,oracle_theta_id,fallback_to_g556,gcst_quality_delta_vs_g556,oracle_quality_delta_vs_g556,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
random-64-64-20|a600|s113478|it0|g557_label_matrix_random_64_64_20_a600_s113478_hb5000_short500_t100_i4_b5000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00003666,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00005584,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00006006,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00006304,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00007566,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00009184,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00009904,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00009906,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
random-64-64-10|a800|s102920|it0|g557_label_matrix_random_64_64_10_a800_s102920_hb500_short500_t100_i8_b500,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
random-64-64-20|a800|s108464|it0|g557_label_matrix_random_64_64_20_a800_s108464_hb500_short500_t100_i2_b500,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00012246,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00013504,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00014224,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00014586,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00000604,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00001324,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00001386,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00002946,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00004924,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00005286,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00005644,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
random-64-64-20|a1000|s102044|it0|g557_label_matrix_random_64_64_20_a1000_s102044_hb500_short250_t200_i4_b500,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00007626,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
random-64-64-20|a1000|s103518|it0|g557_label_matrix_random_64_64_20_a1000_s103518_hb5000_short1000_t100_i2_b5000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00008524,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
random-64-64-10|a1000|s102166|it0|g557_label_matrix_random_64_64_10_a1000_s102166_hb1000_short500_t100_i4_b1000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00009244,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00009966,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
random-64-64-10|a1000|s100640|it0|g557_label_matrix_random_64_64_10_a1000_s100640_hb500_short2000_t100_i4_b500,,g556_c063174,g557_gcst_00478,True,0,-0.02711736735,False,False,False,False,False
random-64-64-20|a1000|s104238|it0|g557_label_matrix_random_64_64_20_a1000_s104238_hb5000_short500_t100_i8_b5000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00011526,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00012844,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00013564,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00013866,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
random-64-64-20|a1000|s112158|it0|g557_label_matrix_random_64_64_20_a1000_s112158_hb5000_short250_t100_i8_b5000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
random-64-64-20|a1000|s111438|it0|g557_label_matrix_random_64_64_20_a1000_s111438_hb5000_short1000_t100_i2_b5000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00000664,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00000666,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00002226,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00002824,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00003006,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00003544,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00004264,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00004566,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00004984,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00005346,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00006126,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00006906,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00007144,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00007864,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00007898,g557_topology_038_qd_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00008466,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00008584,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00009246,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00010744,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00010806,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00011464,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00011586,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00012184,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00012904,g557_topology_004_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00013146,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00013926,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
random-64-64-20|a1500|s102138|it0|g557_label_matrix_random_64_64_20_a1500_s102138_hb5000_short500_t200_i8_b5000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00014706,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
random-64-64-20|a1500|s106458|it0|g557_label_matrix_random_64_64_20_a1500_s106458_hb5000_short1000_t200_i4_b5000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00000726,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00001506,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00002286,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00003846,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00004626,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00006186,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00006966,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00008526,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00009306,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00010086,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00010866,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00012426,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00013206,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
random-64-64-10|a1500|s107686|it0|g557_label_matrix_random_64_64_10_a1500_s107686_hb1000_short1000_t200_i2_b1000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00014766,g557_topology_006_random,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
maze-32-32-2|a25|s101002|it0|g557_label_matrix_maze_32_32_2_a25_s101002_hb500_short2000_t100_i8_b500,,g556_c063174,g557_gcst_00509,True,0,-0.01127113337,False,False,False,False,False
maze-32-32-2|a25|s102888|it0|g557_label_matrix_maze_32_32_2_a25_s102888_hb1000_short250_t100_i2_b1000,,g556_c063174,g557_gcst_00483,True,0,-0.04492852281,False,False,False,False,False
maze-32-32-4|a25|s103367|it0|g557_label_matrix_maze_32_32_4_a25_s103367_hb1000_short500_t050_i4_b1000,,g556_c063174,g557_gcst_00379,True,0,-0.09742120344,False,False,False,False,False
maze-32-32-2|a25|s103848|it0|g557_label_matrix_maze_32_32_2_a25_s103848_hb1000_short500_t100_i8_b1000,,g556_c063174,g557_gcst_00052,True,0,-0.01407284769,False,False,False,False,False
maze-32-32-4|a25|s103881|it0|g557_label_matrix_maze_32_32_4_a25_s103881_hb500_short1000_t100_i4_b500,,g556_c063174,g557_gcst_00392,True,0,-0.03426791278,False,False,False,False,False
maze-128-128-10|a25|s103404|it0|g557_label_matrix_maze_128_128_10_a25_s103404_hb500_short1000_t050_i2_b500,,g556_c063174,g557_gcst_00349,True,0,-0.03094983991,False,False,False,False,False
maze-32-32-4|a25|s105287|it0|g557_label_matrix_maze_32_32_4_a25_s105287_hb1000_short2000_t050_i4_b1000,,g556_c063174,g557_gcst_00504,True,0,-0.03105590062,False,False,False,False,False
maze-128-128-10|a25|s105924|it0|g557_label_matrix_maze_128_128_10_a25_s105924_hb500_short1000_t100_i8_b500,,g556_c063174,g557_gcst_00483,True,0,-0.03588354773,False,False,False,False,False
maze-32-32-4|a25|s107687|it0|g557_label_matrix_maze_32_32_4_a25_s107687_hb1000_short1000_t200_i2_b1000,,g556_c063174,g557_gcst_00322,True,0,-0.05239385727,False,False,False,False,False
maze-32-32-2|a25|s107722|it0|g557_label_matrix_maze_32_32_2_a25_s107722_hb500_short2000_t050_i2_b500,,g556_c063174,g557_gcst_00308,True,0,-0.06076975017,False,False,False,False,False
maze-32-32-4|a25|s109127|it0|g557_label_matrix_maze_32_32_4_a25_s109127_hb1000_short2000_t100_i2_b1000,,g556_c063174,g557_gcst_00092,True,0,-0.06318681319,False,False,False,False,False
random-64-64-20|a1500|s114378|it0|g557_label_matrix_random_64_64_20_a1500_s114378_hb5000_short1000_t200_i8_b5000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
maze-32-32-2|a25|s110088|it0|g557_label_matrix_maze_32_32_2_a25_s110088_hb1000_short500_t200_i8_b1000,,g556_c063174,g557_gcst_00322,True,0,-0.04753199269,False,False,False,False,False
maze-128-128-10|a25|s109284|it0|g557_label_matrix_maze_128_128_10_a25_s109284_hb500_short1000_t100_i2_b500,,g556_c063174,g557_gcst_00092,True,0,-0.03024313105,False,False,False,False,False
maze-32-32-4|a25|s111081|it0|g557_label_matrix_maze_32_32_4_a25_s111081_hb500_short2000_t200_i2_b500,,g556_c063174,g557_gcst_00235,True,0,-0.03460207612,False,False,False,False,False
maze-128-128-10|a25|s110090|it0|g557_label_matrix_maze_128_128_10_a25_s110090_hb2000_short500_t200_i8_b2000,,g556_c063174,g557_gcst_00483,True,0,-0.03943553064,False,False,False,False,False
maze-128-128-2|a25|s110929|it0|g557_label_matrix_maze_128_128_2_a25_s110929_hb1000_short500_t050_i2_b1000,,g556_c063174,g557_gcst_00092,True,0,-0.0412929293,False,False,False,False,False
maze-128-128-10|a25|s110964|it0|g557_label_matrix_maze_128_128_10_a25_s110964_hb500_short1000_t050_i2_b500,,g556_c063174,g557_gcst_00419,True,0,-0.02806861216,False,False,False,False,False
maze-32-32-2|a25|s113928|it0|g557_label_matrix_maze_32_32_2_a25_s113928_hb1000_short500_t050_i2_b1000,,g556_c063174,g557_gcst_00368,True,0,-0.04782298358,False,False,False,False,False
maze-128-128-10|a25|s112610|it0|g557_label_matrix_maze_128_128_10_a25_s112610_hb2000_short500_t050_i4_b2000,,g556_c063174,g557_gcst_00322,True,0,-0.03381364073,False,False,False,False,False
maze-32-32-4|a50|s101027|it0|g557_label_matrix_maze_32_32_4_a50_s101027_hb1000_short1000_t050_i4_b1000,,g556_c063174,g557_gcst_00172,True,0,-0.06492912665,False,False,False,False,False
maze-32-32-4|a50|s102501|it0|g557_label_matrix_maze_32_32_4_a50_s102501_hb500_short500_t200_i2_b500,,g556_c063174,g557_gcst_00236,True,0,-0.09755067567,False,False,False,False,False
maze-32-32-2|a50|s105382|it0|g557_label_matrix_maze_32_32_2_a50_s105382_hb500_short250_t050_i2_b500,,g556_c063174,g557_gcst_00010,True,0,-0.02614138439,False,False,False,False,False
maze-32-32-4|a50|s106307|it0|g557_label_matrix_maze_32_32_4_a50_s106307_hb1000_short500_t050_i8_b1000,,g556_c063174,g557_gcst_00363,True,0,-0.02052238806,False,False,False,False,False
maze-128-128-10|a50|s103464|it0|g557_label_matrix_maze_128_128_10_a50_s103464_hb500_short1000_t200_i8_b500,,g556_c063174,g557_gcst_00092,True,0,-0.0315364147,False,False,False,False,False
random-64-64-10|a2000|s103066|it0|g557_label_matrix_random_64_64_10_a2000_s103066_hb1000_short1000_t200_i4_b1000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
maze-32-32-2|a50|s107302|it0|g557_label_matrix_maze_32_32_2_a50_s107302_hb500_short2000_t050_i2_b500,,g556_c063174,g557_gcst_00061,True,0,-0.02666666667,False,False,False,False,False
maze-32-32-2|a50|s108262|it0|g557_label_matrix_maze_32_32_2_a50_s108262_hb500_short250_t100_i8_b500,,g556_c063174,g557_gcst_00295,True,0,-0.04466019418,False,False,False,False,False
maze-32-32-2|a50|s109188|it0|g557_label_matrix_maze_32_32_2_a50_s109188_hb1000_short250_t100_i4_b1000,,g556_c063174,g557_gcst_00173,True,0,-0.04464918498,False,False,False,False,False
random-64-64-10|a2000|s111680|it0|g557_label_matrix_random_64_64_10_a2000_s111680_hb500_short250_t200_i4_b500,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
maze-128-128-2|a50|s107663|it0|g557_label_matrix_maze_128_128_2_a50_s107663_hb500_short1000_t050_i4_b500,,g556_c063174,g557_gcst_00349,True,0,-0.02736605816,False,False,False,False,False
maze-32-32-2|a50|s111108|it0|g557_label_matrix_maze_32_32_2_a50_s111108_hb1000_short1000_t100_i8_b1000,,g556_c063174,g557_gcst_00483,True,0,-0.06541683287,False,False,False,False,False
maze-32-32-4|a50|s111587|it0|g557_label_matrix_maze_32_32_4_a50_s111587_hb1000_short2000_t050_i2_b1000,,g556_c063174,g557_gcst_00509,True,0,-0.03739906502,False,False,False,False,False
maze-32-32-4|a50|s112067|it0|g557_label_matrix_maze_32_32_4_a50_s112067_hb1000_short2000_t200_i4_b1000,,g556_c063174,g557_gcst_00437,True,0,-0.0472972973,False,False,False,False,False
maze-32-32-4|a50|s112547|it0|g557_label_matrix_maze_32_32_4_a50_s112547_hb1000_short250_t050_i8_b1000,,g556_c063174,g557_gcst_00144,True,0,-0.01748421564,False,False,False,False,False
maze-128-128-10|a50|s106824|it0|g557_label_matrix_maze_128_128_10_a50_s106824_hb500_short1000_t200_i8_b500,,g556_c063174,g557_gcst_00437,True,0,-0.04099282193,False,False,False,False,False
maze-32-32-4|a50|s113061|it0|g557_label_matrix_maze_32_32_4_a50_s113061_hb500_short500_t200_i8_b500,,g556_c063174,g557_gcst_00235,True,0,-0.02084392476,False,False,False,False,False
maze-32-32-2|a50|s114468|it0|g557_label_matrix_maze_32_32_2_a50_s114468_hb1000_short1000_t100_i8_b1000,,g556_c063174,g557_gcst_00235,True,0,-0.0821812596,False,False,False,False,False
maze-32-32-2|a50|s114502|it0|g557_label_matrix_maze_32_32_2_a50_s114502_hb500_short2000_t100_i8_b500,,g556_c063174,g557_gcst_00123,True,0,-0.05617056171,False,False,False,False,False
maze-32-32-2|a75|s100128|it0|g557_label_matrix_maze_32_32_2_a75_s100128_hb1000_short1000_t200_i2_b1000,,g556_c063174,g557_gcst_00308,True,0,-0.06487818231,False,False,False,False,False
maze-32-32-4|a75|s101567|it0|g557_label_matrix_maze_32_32_4_a75_s101567_hb1000_short2000_t100_i2_b1000,,g556_c063174,g557_gcst_00151,True,0,-0.03306613227,False,False,False,False,False
maze-32-32-4|a75|s102527|it0|g557_label_matrix_maze_32_32_4_a75_s102527_hb1000_short500_t100_i8_b1000,,g556_c063174,g557_gcst_00215,True,0,-0.02142618011,False,False,False,False,False
maze-32-32-4|a75|s103487|it0|g557_label_matrix_maze_32_32_4_a75_s103487_hb1000_short1000_t200_i4_b1000,,g556_c063174,g557_gcst_00155,True,0,-0.07142857143,False,False,False,False,False
g557_ctx_00004330,g557_topology_010_maze,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
maze-128-128-2|a75|s101003|it0|g557_label_matrix_maze_128_128_2_a75_s101003_hb500_short2000_t100_i8_b500,,g556_c063174,g557_gcst_00437,True,0,-0.04790199531,False,False,False,False,False
maze-32-32-2|a75|s106368|it0|g557_label_matrix_maze_32_32_2_a75_s106368_hb1000_short500_t200_i2_b1000,,g556_c063174,g557_gcst_00024,True,0,-0.04816132859,False,False,False,False,False
maze-32-32-4|a75|s106367|it0|g557_label_matrix_maze_32_32_4_a75_s106367_hb1000_short500_t200_i2_b1000,,g556_c063174,g557_gcst_00368,True,0,-0.03622465936,False,False,False,False,False
maze-128-128-2|a75|s103523|it0|g557_label_matrix_maze_128_128_2_a75_s103523_hb500_short2000_t200_i4_b500,,g556_c063174,g557_gcst_00349,True,0,-0.03538389293,False,False,False,False,False
