probe_id,context_id,topology_id,map,map_family,agents,agent_count,seed,nominal_budget_ms,horizon_id,probe_method,probe_budget_ms,main_solver_must_restart_from_scratch,probe_trace_from_candidate_theta,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_probe_000149,g557_ctx_00000149,g557_topology_029_irregular,den520d,irregular,75,75,100149,1000,b1000_short500_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000150,g557_ctx_00000150,g557_topology_030_irregular,lak303d,irregular,75,75,100150,2000,b2000_short500_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000151,g557_ctx_00000151,g557_topology_031_irregular,orz900d,irregular,75,75,100151,2000,b2000_short500_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000152,g557_ctx_00000152,g557_topology_032_irregular,ost003d,irregular,75,75,100152,2000,b2000_short500_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000153,g557_ctx_00000153,g557_topology_033_irregular,w_woundedcoast,irregular,75,75,100153,2000,b2000_short500_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000154,g557_ctx_00000154,g557_topology_034_qd_empty,empty-32-32,qd_empty,75,75,100154,2000,b2000_short1000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000155,g557_ctx_00000155,g557_topology_035_qd_empty,empty-48-48,qd_empty,75,75,100155,5000,b5000_short1000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000156,g557_ctx_00000156,g557_topology_036_qd_empty,empty-16-16,qd_empty,75,75,100156,5000,b5000_short1000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000157,g557_ctx_00000157,g557_topology_037_qd_random,random-32-32-20,qd_random,75,75,100157,5000,b5000_short1000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000158,g557_ctx_00000158,g557_topology_038_qd_random,random-64-64-20,qd_random,75,75,100158,5000,b5000_short1000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000159,g557_ctx_00000159,g557_topology_039_qd_random,random-32-32-10,qd_random,75,75,100159,5000,b5000_short1000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000160,g557_ctx_00000160,g557_topology_040_qd_random,random-64-64-10,qd_random,75,75,100160,500,b500_short1000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000161,g557_ctx_00000161,g557_topology_041_qd_maze,maze-32-32-4,qd_maze,75,75,100161,500,b500_short2000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000162,g557_ctx_00000162,g557_topology_042_qd_maze,maze-32-32-2,qd_maze,75,75,100162,500,b500_short2000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000163,g557_ctx_00000163,g557_topology_043_qd_maze,maze-128-128-2,qd_maze,75,75,100163,500,b500_short2000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000164,g557_ctx_00000164,g557_topology_044_qd_maze,maze-128-128-10,qd_maze,75,75,100164,500,b500_short2000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000165,g557_ctx_00000165,g557_topology_045_qd_room,room-32-32-4,qd_room,75,75,100165,1000,b1000_short2000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000166,g557_ctx_00000166,g557_topology_046_qd_room,room-64-64-8,qd_room,75,75,100166,1000,b1000_short2000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000167,g557_ctx_00000167,g557_topology_047_qd_room,room-64-64-16,qd_room,75,75,100167,1000,b1000_short2000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000168,g557_ctx_00000168,g557_topology_048_qd_warehouse,warehouse-10-20-10-2-1,qd_warehouse,75,75,100168,1000,b1000_short250_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000169,g557_ctx_00000169,g557_topology_049_qd_warehouse,warehouse-10-20-10-2-2,qd_warehouse,75,75,100169,1000,b1000_short250_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000170,g557_ctx_00000170,g557_topology_050_qd_warehouse,warehouse-20-40-10-2-1,qd_warehouse,75,75,100170,2000,b2000_short250_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000171,g557_ctx_00000171,g557_topology_051_qd_warehouse,warehouse-20-40-10-2-2,qd_warehouse,75,75,100171,2000,b2000_short250_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000172,g557_ctx_00000172,g557_topology_052_qd_bottleneck,connector,qd_bottleneck,75,75,100172,2000,b2000_short250_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000173,g557_ctx_00000173,g557_topology_053_qd_bottleneck,corners,qd_bottleneck,75,75,100173,2000,b2000_short250_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000174,g557_ctx_00000174,g557_topology_054_qd_bottleneck,tunnel,qd_bottleneck,75,75,100174,2000,b2000_short250_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000175,g557_ctx_00000175,g557_topology_055_qd_bottleneck,loop-chain,qd_bottleneck,75,75,100175,5000,b5000_short500_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000176,g557_ctx_00000176,g557_topology_056_qd_bottleneck,string,qd_bottleneck,75,75,100176,5000,b5000_short500_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000177,g557_ctx_00000177,g557_topology_057_qd_bottleneck,tree,qd_bottleneck,75,75,100177,5000,b5000_short500_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000178,g557_ctx_00000178,g557_topology_058_qd_irregular,Berlin_1_256,qd_irregular,75,75,100178,5000,b5000_short500_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000179,g557_ctx_00000179,g557_topology_059_qd_irregular,Boston_0_256,qd_irregular,75,75,100179,5000,b5000_short500_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000180,g557_ctx_00000180,g557_topology_000_empty,empty-32-32,empty,100,100,100180,500,b500_short500_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000181,g557_ctx_00000181,g557_topology_001_empty,empty-48-48,empty,100,100,100181,500,b500_short500_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000182,g557_ctx_00000182,g557_topology_002_empty,empty-16-16,empty,100,100,100182,500,b500_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000183,g557_ctx_00000183,g557_topology_003_random,random-32-32-20,random,100,100,100183,500,b500_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000184,g557_ctx_00000184,g557_topology_004_random,random-64-64-20,random,100,100,100184,500,b500_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000185,g557_ctx_00000185,g557_topology_005_random,random-32-32-10,random,100,100,100185,1000,b1000_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000186,g557_ctx_00000186,g557_topology_006_random,random-64-64-10,random,100,100,100186,1000,b1000_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000187,g557_ctx_00000187,g557_topology_007_maze,maze-32-32-4,maze,100,100,100187,1000,b1000_short1000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000188,g557_ctx_00000188,g557_topology_008_maze,maze-32-32-2,maze,100,100,100188,1000,b1000_short1000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000189,g557_ctx_00000189,g557_topology_009_maze,maze-128-128-2,maze,100,100,100189,1000,b1000_short2000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000190,g557_ctx_00000190,g557_topology_010_maze,maze-128-128-10,maze,100,100,100190,2000,b2000_short2000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000191,g557_ctx_00000191,g557_topology_011_room,room-32-32-4,room,100,100,100191,2000,b2000_short2000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000192,g557_ctx_00000192,g557_topology_012_room,room-64-64-8,room,100,100,100192,2000,b2000_short2000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000193,g557_ctx_00000193,g557_topology_013_room,room-64-64-16,room,100,100,100193,2000,b2000_short2000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000194,g557_ctx_00000194,g557_topology_014_warehouse,warehouse-10-20-10-2-1,warehouse,100,100,100194,2000,b2000_short2000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000195,g557_ctx_00000195,g557_topology_015_warehouse,warehouse-10-20-10-2-2,warehouse,100,100,100195,5000,b5000_short2000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000196,g557_ctx_00000196,g557_topology_016_warehouse,warehouse-20-40-10-2-1,warehouse,100,100,100196,5000,b5000_short250_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000197,g557_ctx_00000197,g557_topology_017_warehouse,warehouse-20-40-10-2-2,warehouse,100,100,100197,5000,b5000_short250_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000198,g557_ctx_00000198,g557_topology_018_bottleneck,connector,bottleneck,100,100,100198,5000,b5000_short250_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000199,g557_ctx_00000199,g557_topology_019_bottleneck,corners,bottleneck,100,100,100199,5000,b5000_short250_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000200,g557_ctx_00000200,g557_topology_020_bottleneck,tunnel,bottleneck,100,100,100200,500,b500_short250_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000201,g557_ctx_00000201,g557_topology_021_bottleneck,loop-chain,bottleneck,100,100,100201,500,b500_short250_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000202,g557_ctx_00000202,g557_topology_022_bottleneck,string,bottleneck,100,100,100202,500,b500_short250_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000203,g557_ctx_00000203,g557_topology_023_bottleneck,tree,bottleneck,100,100,100203,500,b500_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000204,g557_ctx_00000204,g557_topology_024_irregular,Berlin_1_256,irregular,100,100,100204,500,b500_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000205,g557_ctx_00000205,g557_topology_025_irregular,Boston_0_256,irregular,100,100,100205,1000,b1000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000206,g557_ctx_00000206,g557_topology_026_irregular,Paris_1_256,irregular,100,100,100206,1000,b1000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000207,g557_ctx_00000207,g557_topology_027_irregular,brc202d,irregular,100,100,100207,1000,b1000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000208,g557_ctx_00000208,g557_topology_028_irregular,den312d,irregular,100,100,100208,1000,b1000_short500_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000209,g557_ctx_00000209,g557_topology_029_irregular,den520d,irregular,100,100,100209,1000,b1000_short500_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000210,g557_ctx_00000210,g557_topology_030_irregular,lak303d,irregular,100,100,100210,2000,b2000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000211,g557_ctx_00000211,g557_topology_031_irregular,orz900d,irregular,100,100,100211,2000,b2000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000212,g557_ctx_00000212,g557_topology_032_irregular,ost003d,irregular,100,100,100212,2000,b2000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000213,g557_ctx_00000213,g557_topology_033_irregular,w_woundedcoast,irregular,100,100,100213,2000,b2000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000214,g557_ctx_00000214,g557_topology_034_qd_empty,empty-32-32,qd_empty,100,100,100214,2000,b2000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000215,g557_ctx_00000215,g557_topology_035_qd_empty,empty-48-48,qd_empty,100,100,100215,5000,b5000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000216,g557_ctx_00000216,g557_topology_036_qd_empty,empty-16-16,qd_empty,100,100,100216,5000,b5000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000217,g557_ctx_00000217,g557_topology_037_qd_random,random-32-32-20,qd_random,100,100,100217,5000,b5000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000218,g557_ctx_00000218,g557_topology_038_qd_random,random-64-64-20,qd_random,100,100,100218,5000,b5000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000219,g557_ctx_00000219,g557_topology_039_qd_random,random-32-32-10,qd_random,100,100,100219,5000,b5000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000220,g557_ctx_00000220,g557_topology_040_qd_random,random-64-64-10,qd_random,100,100,100220,500,b500_short2000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000221,g557_ctx_00000221,g557_topology_041_qd_maze,maze-32-32-4,qd_maze,100,100,100221,500,b500_short2000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000222,g557_ctx_00000222,g557_topology_042_qd_maze,maze-32-32-2,qd_maze,100,100,100222,500,b500_short2000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000223,g557_ctx_00000223,g557_topology_043_qd_maze,maze-128-128-2,qd_maze,100,100,100223,500,b500_short2000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000224,g557_ctx_00000224,g557_topology_044_qd_maze,maze-128-128-10,qd_maze,100,100,100224,500,b500_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000225,g557_ctx_00000225,g557_topology_045_qd_room,room-32-32-4,qd_room,100,100,100225,1000,b1000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000226,g557_ctx_00000226,g557_topology_046_qd_room,room-64-64-8,qd_room,100,100,100226,1000,b1000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000227,g557_ctx_00000227,g557_topology_047_qd_room,room-64-64-16,qd_room,100,100,100227,1000,b1000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000228,g557_ctx_00000228,g557_topology_048_qd_warehouse,warehouse-10-20-10-2-1,qd_warehouse,100,100,100228,1000,b1000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000229,g557_ctx_00000229,g557_topology_049_qd_warehouse,warehouse-10-20-10-2-2,qd_warehouse,100,100,100229,1000,b1000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000230,g557_ctx_00000230,g557_topology_050_qd_warehouse,warehouse-20-40-10-2-1,qd_warehouse,100,100,100230,2000,b2000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000231,g557_ctx_00000231,g557_topology_051_qd_warehouse,warehouse-20-40-10-2-2,qd_warehouse,100,100,100231,2000,b2000_short500_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000232,g557_ctx_00000232,g557_topology_052_qd_bottleneck,connector,qd_bottleneck,100,100,100232,2000,b2000_short500_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000233,g557_ctx_00000233,g557_topology_053_qd_bottleneck,corners,qd_bottleneck,100,100,100233,2000,b2000_short500_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000234,g557_ctx_00000234,g557_topology_054_qd_bottleneck,tunnel,qd_bottleneck,100,100,100234,2000,b2000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000235,g557_ctx_00000235,g557_topology_055_qd_bottleneck,loop-chain,qd_bottleneck,100,100,100235,5000,b5000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000236,g557_ctx_00000236,g557_topology_056_qd_bottleneck,string,qd_bottleneck,100,100,100236,5000,b5000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000237,g557_ctx_00000237,g557_topology_057_qd_bottleneck,tree,qd_bottleneck,100,100,100237,5000,b5000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000238,g557_ctx_00000238,g557_topology_058_qd_irregular,Berlin_1_256,qd_irregular,100,100,100238,5000,b5000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000239,g557_ctx_00000239,g557_topology_059_qd_irregular,Boston_0_256,qd_irregular,100,100,100239,5000,b5000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000240,g557_ctx_00000240,g557_topology_000_empty,empty-32-32,empty,150,150,100240,500,b500_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
