g551_targeted_row_id,execution_mode,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields,counts_as_new_g550_solver_row,g550_stage,counts_as_new_g551_solver_row,g551_stage,counts_as_new_g546_solver_row,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy
g551_targeted_00000005,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3007|5000|0|14650fb0739d0383,random-32-32-20|a50|s3007|it0|g551_generated_theta_targeted_random_32_32_20_a50_s3007_hgenerated_theta_targeted_short5000_t100_i4_b2000,generated_theta::repair5g551_theta_551000053,repair5g551_theta_551000053,repair5g551_theta_551000053,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3007,2000,0,True,True,1.18737270876,1166,982,867.9474,44,2150,2304,True,50e82208b9c5a76b,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=0.90962680165200005|max_edge_cost=10.779011652299999|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.909626801652,10.7790116523,1,0,0,False,False,False,False,False,True,True,,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short5000_t100_i4,2000,5000,1,4,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000015,,,random-32-32-20|50|3007|2000|generated_theta_targeted_short5000_t100_i4,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,True,-0.0936863543788,0.040733197556,False,-0.0020366598778,0,1,0,50,5000,0,2304,46.08,0,44,0,2150,0.88,100,0.2,0.2,0.45
g551_targeted_00000006,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3007|5000|0|14650fb0739d0383,random-32-32-20|a50|s3007|it0|g551_generated_theta_targeted_random_32_32_20_a50_s3007_hgenerated_theta_targeted_short5000_t100_i4_b2000,generated_theta::repair5g551_theta_551000081,repair5g551_theta_551000081,repair5g551_theta_551000081,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3007,2000,0,True,True,1.18737270876,1166,982,690.7349,44,2150,2304,True,64af104793b40cbb,alpha_commit=1.19215608336|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.19215608336|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.99634991592099997|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.19215608336,1.25,0.75,0.75,1,1,0.95,1,0.996349915921,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True,True,,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short5000_t100_i4,2000,5000,1,4,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000016,,,random-32-32-20|50|3007|2000|generated_theta_targeted_short5000_t100_i4,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,True,-0.0936863543788,0.040733197556,False,-0.0020366598778,0,1,0,50,5000,0,2304,46.08,0,44,0,2150,0.88,100,0.2,0.2,0.45
g551_targeted_00000007,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3007|5000|0|14650fb0739d0383,random-32-32-20|a50|s3007|it0|g551_generated_theta_targeted_random_32_32_20_a50_s3007_hgenerated_theta_targeted_short5000_t100_i4_b2000,generated_theta::repair5g551_theta_551000082,repair5g551_theta_551000082,repair5g551_theta_551000082,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3007,2000,0,True,True,1.18533604888,1164,982,572.1447,44,2150,2304,True,1fc45e0bc1f21e1c,alpha_commit=1.16323412504|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.16323412504|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.99452487388099997|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.16323412504,1.25,0.75,0.75,1,1,0.95,1,0.994524873881,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True,True,,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short5000_t100_i4,2000,5000,1,4,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000017,,,random-32-32-20|50|3007|2000|generated_theta_targeted_short5000_t100_i4,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,True,-0.0957230142566,0.0386965376782,False,-0.0020366598778,0,1,0,50,5000,0,2304,46.08,0,44,0,2150,0.88,100,0.2,0.2,0.45
g551_targeted_00000008,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3007|5000|0|14650fb0739d0383,random-32-32-20|a50|s3007|it0|g551_generated_theta_targeted_random_32_32_20_a50_s3007_hgenerated_theta_targeted_short5000_t100_i4_b2000,generated_theta::repair5g551_theta_551000273,repair5g551_theta_551000273,repair5g551_theta_551000273,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3007,2000,0,True,True,1.20875763747,1187,982,727.1626,56,3384,2304,True,3104a54e17ea7212,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.097|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.97099999999999997|lambda_flow=1.0640000000000001|min_edge_cost=0.90827737944499998|max_edge_cost=10.168583804800001|goal_projection_mode=flow_shield|flow_shield_beta=0.27400000000000002|max_flow_shield=0.69899999999999995,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1.097,0.95,1,0.971,1.064,0.274,0.699,0.908277379445,10.1685838048,1,0,0,False,False,False,False,False,True,True,,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short5000_t100_i4,2000,5000,1,4,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000018,,,random-32-32-20|50|3007|2000|generated_theta_targeted_short5000_t100_i4,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,True,-0.0723014256619,0.0621181262729,False,-0.0020366598778,0,1,0,50,5000,0,2304,46.08,0,56,0,3384,1.12,100,0.2,0.2,0.45
g551_targeted_00000009,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3007|5000|0|14650fb0739d0383,random-32-32-20|a50|s3007|it0|g551_generated_theta_targeted_random_32_32_20_a50_s3007_hgenerated_theta_targeted_short5000_t100_i4_b2000,generated_theta::repair5g551_theta_551000505,repair5g551_theta_551000505,repair5g551_theta_551000505,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3007,2000,0,True,True,1.19959266802,1178,982,573.2249,44,2150,2304,True,b87e4e8a9511665c,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.79500000000000004|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.093|lambda_flow=0.78900000000000003|min_edge_cost=0.93999999999999995|max_edge_cost=11.090999999999999|goal_projection_mode=flow_shield|flow_shield_beta=0.23699999999999999|max_flow_shield=0.83599999999999997,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.795,0.95,1,1.093,0.789,0.237,0.836,0.94,11.091,1,0,0,False,False,False,False,False,True,True,,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short5000_t100_i4,2000,5000,1,4,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000019,,,random-32-32-20|50|3007|2000|generated_theta_targeted_short5000_t100_i4,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,True,-0.081466395112,0.0529531568228,False,-0.0020366598778,0,1,0,50,5000,0,2304,46.08,0,44,0,2150,0.88,100,0.2,0.2,0.45
g551_targeted_00000010,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3007|5000|0|14650fb0739d0383,random-32-32-20|a50|s3007|it0|g551_generated_theta_targeted_random_32_32_20_a50_s3007_hgenerated_theta_targeted_short5000_t100_i4_b2000,generated_theta::repair5g551_theta_551000079,repair5g551_theta_551000079,repair5g551_theta_551000079,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3007,2000,0,True,True,1.18533604888,1164,982,592.3929,44,2150,2304,True,9d855c3eedfe3cf4,alpha_commit=1.13431216672|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.13431216672|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.99269983184199995|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.13431216672,1.25,0.75,0.75,1,1,0.95,1,0.992699831842,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True,True,,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short5000_t100_i4,2000,5000,1,4,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000020,,,random-32-32-20|50|3007|2000|generated_theta_targeted_short5000_t100_i4,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,True,-0.0957230142566,0.0386965376782,False,-0.0020366598778,0,1,0,50,5000,0,2304,46.08,0,44,0,2150,0.88,100,0.2,0.2,0.45
g551_targeted_00000011,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3007|5000|0|14650fb0739d0383,random-32-32-20|a50|s3007|it0|g551_generated_theta_targeted_random_32_32_20_a50_s3007_hgenerated_theta_targeted_short5000_t100_i4_b2000,generated_theta::repair5g551_theta_551000095,repair5g551_theta_551000095,repair5g551_theta_551000095,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3007,2000,0,True,True,1.17820773931,1157,982,646.9771,44,2150,2304,True,b8548883d001ae1b,alpha_commit=0.97550846337999997|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=0.97550846337999997|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.93000000000000005|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.90335684697600005|lambda_flow=0.81999999999999995|min_edge_cost=1|max_edge_cost=9.3499999999999996|goal_projection_mode=flow_shield|flow_shield_beta=0.30099999999999999|max_flow_shield=0.65249999999999997,14650fb0739d0383,1.25,0.97550846338,1.25,0.75,0.75,1,0.93,0.95,1,0.903356846976,0.82,0.301,0.6525,1,9.35,1,0,0,False,False,False,False,False,True,True,,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short5000_t100_i4,2000,5000,1,4,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000021,,,random-32-32-20|50|3007|2000|generated_theta_targeted_short5000_t100_i4,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,True,-0.102851323829,0.0315682281059,False,-0.0020366598778,0,1,0,50,5000,0,2304,46.08,0,44,0,2150,0.88,100,0.2,0.2,0.45
g551_targeted_00000012,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3007|5000|0|14650fb0739d0383,random-32-32-20|a50|s3007|it0|g551_generated_theta_targeted_random_32_32_20_a50_s3007_hgenerated_theta_targeted_short5000_t100_i4_b2000,generated_theta::repair5g551_theta_551000394,repair5g551_theta_551000394,repair5g551_theta_551000394,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3007,2000,0,True,True,1.19348268839,1172,982,671.4515,44,2150,2304,True,f3fd08581e295152,alpha_commit=1.3062499999999999|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.3062499999999999|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.85411547215899997|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.0860000000000001|lambda_flow=0.84302239697199999|min_edge_cost=0.93300000000000005|max_edge_cost=10.834|goal_projection_mode=flow_shield|flow_shield_beta=0.28062500000000001|max_flow_shield=0.72762499999999997,14650fb0739d0383,1.25,1.30625,1.25,0.75,0.75,1,0.854115472159,0.95,1,1.086,0.843022396972,0.280625,0.727625,0.933,10.834,1,0,0,False,False,False,False,False,True,True,,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short5000_t100_i4,2000,5000,1,4,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000022,,,random-32-32-20|50|3007|2000|generated_theta_targeted_short5000_t100_i4,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,True,-0.0875763747454,0.0468431771894,False,-0.0020366598778,0,1,0,50,5000,0,2304,46.08,0,44,0,2150,0.88,100,0.2,0.2,0.45
g551_targeted_00000013,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3007|5000|0|14650fb0739d0383,random-32-32-20|a50|s3007|it0|g551_generated_theta_targeted_random_32_32_20_a50_s3007_hgenerated_theta_targeted_short5000_t100_i4_b2000,generated_theta::repair5g551_theta_551000511,repair5g551_theta_551000511,repair5g551_theta_551000511,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3007,2000,0,True,True,1.23319755601,1211,982,573.8794,45,2200,2304,True,f3322e34232e0889,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=0.92400000000000004|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11.086|goal_projection_mode=none|flow_shield_beta=0.025999999999999999|max_flow_shield=0.25,14650fb0739d0383,0,1,1,1,1,0,0,1,1,0.924,0,0.026,0.25,0.25,11.086,0,0,1,False,False,False,False,False,True,True,,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short5000_t100_i4,2000,5000,1,4,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000023,,,random-32-32-20|50|3007|2000|generated_theta_targeted_short5000_t100_i4,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,True,-0.0478615071283,0.0865580448065,False,-0.0020366598778,0,1,0,50,5000,0,2304,46.08,0,45,0,2200,0.9,100,0.2,0.2,0.45
g551_targeted_00000014,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3007|5000|0|14650fb0739d0383,random-32-32-20|a50|s3007|it0|g551_generated_theta_targeted_random_32_32_20_a50_s3007_hgenerated_theta_targeted_short5000_t100_i4_b2000,generated_theta::repair5g551_theta_551000124,repair5g551_theta_551000124,repair5g551_theta_551000124,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3007,2000,0,True,True,1.22912423625,1207,982,451.2973,44,2145,2304,True,41b1a530442399c7,alpha_commit=1.3125|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.3125|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.55815075878499998|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.1599999999999999|lambda_flow=0.87664681132699995|min_edge_cost=0.95999999999999996|max_edge_cost=10.56|goal_projection_mode=flow_shield|flow_shield_beta=0.36399999999999999|max_flow_shield=0.59999999999999998,14650fb0739d0383,1.25,1.3125,1.25,0.75,0.75,1,0.558150758785,0.95,1,1.16,0.876646811327,0.364,0.6,0.96,10.56,1,0,0,False,False,False,False,False,True,True,,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short5000_t100_i4,2000,5000,1,4,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000024,,,random-32-32-20|50|3007|2000|generated_theta_targeted_short5000_t100_i4,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,True,-0.0519348268839,0.0824847250509,False,-0.0020366598778,0,1,0,50,5000,0,2304,46.08,0,44,0,2145,0.88,100,0.2,0.2,0.45
g551_targeted_00000015,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3007|5000|0|14650fb0739d0383,random-32-32-20|a50|s3007|it0|g551_generated_theta_targeted_random_32_32_20_a50_s3007_hgenerated_theta_targeted_short5000_t100_i4_b2000,generated_theta::repair5g551_theta_551000393,repair5g551_theta_551000393,repair5g551_theta_551000393,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3007,2000,0,True,True,1.22606924644,1204,982,513.5355,47,2300,2304,True,94a32445d7813f25,alpha_commit=1.2725|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.2725|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.97584618886399999|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.085|lambda_flow=0.923208958789|min_edge_cost=0.94999999999999996|max_edge_cost=11.01|goal_projection_mode=flow_shield|flow_shield_beta=0.27744999999999997|max_flow_shield=0.69225000000000003,14650fb0739d0383,1.25,1.2725,1.25,0.75,0.75,1,0.975846188864,0.95,1,1.085,0.923208958789,0.27745,0.69225,0.95,11.01,1,0,0,False,False,False,False,False,True,True,,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short5000_t100_i4,2000,5000,1,4,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000025,,,random-32-32-20|50|3007|2000|generated_theta_targeted_short5000_t100_i4,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,True,-0.0549898167006,0.0794297352342,False,-0.0020366598778,0,1,0,50,5000,0,2304,46.08,0,47,0,2300,0.94,100,0.2,0.2,0.45
g551_targeted_00000016,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3007|5000|0|14650fb0739d0383,random-32-32-20|a50|s3007|it0|g551_generated_theta_targeted_random_32_32_20_a50_s3007_hgenerated_theta_targeted_short5000_t100_i4_b2000,generated_theta::repair5g551_theta_551000501,repair5g551_theta_551000501,repair5g551_theta_551000501,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3007,2000,0,True,True,1.24745417515,1225,982,409.2126,44,2150,2304,True,88c53bf9cad4065e,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.63100000000000001|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.3460000000000001|lambda_flow=0.26600000000000001|min_edge_cost=0.26300000000000001|max_edge_cost=8.3970000000000002|goal_projection_mode=flow_shield|flow_shield_beta=0.23699999999999999|max_flow_shield=0.81100000000000005,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.631,0.95,1,1.346,0.266,0.237,0.811,0.263,8.397,1,0,0,False,False,False,False,False,True,True,,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short5000_t100_i4,2000,5000,1,4,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000026,,,random-32-32-20|50|3007|2000|generated_theta_targeted_short5000_t100_i4,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,True,-0.0336048879837,0.100814663951,False,-0.0020366598778,0,1,0,50,5000,0,2304,46.08,0,44,0,2150,0.88,100,0.2,0.2,0.45
g551_targeted_00000017,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3007|5000|0|14650fb0739d0383,random-32-32-20|a50|s3007|it0|g551_generated_theta_targeted_random_32_32_20_a50_s3007_hgenerated_theta_targeted_short5000_t100_i4_b2000,generated_theta::repair5g551_theta_551000392,repair5g551_theta_551000392,repair5g551_theta_551000392,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3007,2000,0,True,True,1.15376782077,1133,982,394.4091,44,2150,2304,True,5c027874e6d921cd,alpha_commit=1.3531249999999999|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.3531249999999999|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.96250000000000002|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.91449999999999998|lambda_flow=0.91449999999999998|min_edge_cost=0.82771246569800005|max_edge_cost=9.3465907621300008|goal_projection_mode=flow_shield|flow_shield_beta=0.42699999999999999|max_flow_shield=0.87324999999999997,14650fb0739d0383,1.25,1.353125,1.25,0.75,0.75,1,0.9625,0.95,1,0.9145,0.9145,0.427,0.87325,0.827712465698,9.34659076213,1,0,0,False,False,False,False,False,True,True,,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short5000_t100_i4,2000,5000,1,4,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000000,,,random-32-32-20|50|3007|2000|generated_theta_targeted_short5000_t100_i4,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,True,-0.127291242363,0.0071283095723,False,-0.0020366598778,0,1,0,50,5000,0,2304,46.08,0,44,0,2150,0.88,100,0.2,0.2,0.45
