theta_id,theta_family,support_strata,safe_positive_support,hard_negative_support,hard_negative_regression_count_vs_static_flow,hard_negative_regression_count_vs_additive,fingerprint_match_rate,support_distance_threshold,utility_mean,utility_CI,forbidden_reason,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g549_theta_549000318,g546_g548_safe_no_gain_neighborhood,2,16,0,0,0,1,0.05,0.0231461903013,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.431529036942,0.95,1,0.908633482733,1,0.35,0.75,0.686685926628,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000319,surrogate_guided_theta_if_model_exists,2,8,0,0,0,1,0.05,0.012708545395,compact_audit_not_claim,,1.25,1.37947704105,1.25,0.75,0.75,1,1,0.95,1,1.11648066704,0.601824296351,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000320,negative_control,2,16,0,0,0,1,0.05,0.0381017440787,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.40024319951,1.15396569207,0.35,0.75,1,8.87651424697,0,0,1,False,False,False,False,False
repair5g549_theta_549000321,static_flow_local_perturbation_fulltheta,2,10,0,0,0,1,0.05,0.025655360578,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1.05801028398,0.95,1,1.09171881656,0.789671620657,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000322,lambda_flow_lambda_cong_sweep,2,10,2,0,2,1,0.05,0.010523841698,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.31977036046,0.553045893908,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000323,alpha_flow_wait_progress_sweep,2,18,0,0,0,1,0.05,0.0296064651156,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.532088935822,0.95,1,1,0.778688942622,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000324,edge_cost_clamp_sweep,2,14,0,0,0,1,0.05,0.0390825739571,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.882548734903,8.07807984384,1,0,0,False,False,False,False,False
repair5g549_theta_549000325,goal_projection_mode_ablation,2,16,2,0,2,1,0.05,0.0349876767837,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.413654172692,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000326,alpha_cong_commit_nonprogress_sweep,2,18,2,0,2,1,0.05,0.0378788525289,compact_audit_not_claim,success_regression_vs_additive,1.25,1.40011944976,1.25,0.75,0.75,1,1,0.95,1,0.696000607999,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000327,g543_true_near_signal_neighborhood,2,22,2,0,2,1,0.05,0.0459730089582,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.297646804706,0.55716478567,0.898618202764,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000328,g546_g548_safe_no_gain_neighborhood,2,16,2,0,2,1,0.05,0.0439446038763,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.936143627713,0.95,1,0.998815602369,1,0.35,0.75,0.358075883848,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000329,surrogate_guided_theta_if_model_exists,2,16,0,0,0,1,0.05,0.0307750503837,compact_audit_not_claim,,1.25,0.786886276227,1.25,0.75,0.75,1,1,0.95,1,0.965754568491,0.461693376613,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000330,negative_control,2,12,0,0,0,1,0.05,0.0267907940967,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.4541500917,1.09715930568,0.35,0.75,1,11.8504402991,0,0,1,False,False,False,False,False
repair5g549_theta_549000331,static_flow_local_perturbation_fulltheta,2,16,0,0,0,1,0.05,0.0366360065125,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.86107507785,0.95,1,0.822822754354,1.19026081948,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000332,lambda_flow_lambda_cong_sweep,2,6,2,0,2,1,0.05,0.0272446351633,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.49406601187,1.4061001878,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000333,alpha_flow_wait_progress_sweep,2,10,0,0,0,1,0.05,0.036320904382,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.471597806804,0.95,1,1,1.34063581873,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000334,edge_cost_clamp_sweep,2,16,2,0,2,1,0.05,0.0349876767837,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.59827980344,11.8820802358,1,0,0,False,False,False,False,False
repair5g549_theta_549000335,goal_projection_mode_ablation,2,20,0,0,0,1,0.05,0.038472410109,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.466497567,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549000336,alpha_cong_commit_nonprogress_sweep,2,16,0,0,0,1,0.05,0.0381826109337,compact_audit_not_claim,,1.25,1.04406891186,1.25,0.75,0.75,1,1,0.95,1,0.806078387843,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000337,g543_true_near_signal_neighborhood,2,16,0,0,0,1,0.05,0.0202181571987,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.701247597505,0.415729068542,0.625714748571,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000338,g546_g548_safe_no_gain_neighborhood,2,14,0,0,0,1,0.05,0.0310438404971,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.378180743639,0.95,1,0.968502262995,1,0.35,0.75,0.527028395943,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000339,surrogate_guided_theta_if_model_exists,2,14,2,0,2,1,0.05,0.0334058116314,compact_audit_not_claim,success_regression_vs_additive,1.25,1.03602077796,1.25,0.75,0.75,1,1,0.95,1,0.841764416471,0.858472583055,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000340,negative_control,2,0,2,2,0,1,0.05,,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.13067573865,0.125297749405,0.35,0.75,1,9.96942406115,0,0,1,False,False,False,False,False
repair5g549_theta_549000341,static_flow_local_perturbation_fulltheta,2,10,4,0,4,1,0.05,0.028207510722,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1.14802390395,0.95,1,0.784468431063,0.750320699359,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000342,lambda_flow_lambda_cong_sweep,2,14,0,0,0,1,0.05,0.0199418615586,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.0031489937,0.10879478241,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000343,alpha_flow_wait_progress_sweep,2,14,0,0,0,1,0.05,0.0256102966057,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1.21619506761,0.95,1,1,0.645202709595,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000344,edge_cost_clamp_sweep,2,16,2,0,2,1,0.05,0.02720905131,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.454489341021,9.41873716253,1,0,0,False,False,False,False,False
repair5g549_theta_549000345,goal_projection_mode_ablation,2,0,0,0,0,1,0.05,,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.211852076296,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549000346,alpha_cong_commit_nonprogress_sweep,2,18,0,0,0,1,0.05,0.05307950092,compact_audit_not_claim,,1.25,1.10748128504,1.25,0.75,0.75,1,1,0.95,1,0.52067495865,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000347,g543_true_near_signal_neighborhood,2,14,0,0,0,1,0.05,0.0516675688143,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.596262207476,0.522140355719,1.16508816982,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000348,g546_g548_safe_no_gain_neighborhood,2,10,2,0,2,1,0.05,0.02144148806,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.440891718217,0.95,1,1.06623216754,1,0.35,0.75,0.336683126634,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000349,surrogate_guided_theta_if_model_exists,2,4,2,0,2,1,0.05,0.02321482484,compact_audit_not_claim,success_regression_vs_additive,1.25,1.4308492383,1.25,0.75,0.75,1,1,0.95,1,1.30653068694,0.507932884134,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000350,negative_control,2,12,0,0,0,1,0.05,0.0292496685683,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.550382899234,0.165398669203,0.35,0.75,1,11.1426937146,0,0,1,False,False,False,False,False
repair5g549_theta_549000351,static_flow_local_perturbation_fulltheta,2,8,0,0,0,1,0.05,0.0298384435875,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.826501346997,0.95,1,1.11360737279,0.952247295505,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000352,lambda_flow_lambda_cong_sweep,2,8,0,0,0,1,0.05,0.017858796145,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.15320569359,1.09986980026,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000353,alpha_flow_wait_progress_sweep,2,12,0,0,0,1,0.05,0.0329461783633,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.56712011576,0.95,1,1,0.256937486125,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000354,edge_cost_clamp_sweep,2,16,0,0,0,1,0.05,0.027096133515,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.617818764362,8.97046605907,1,0,0,False,False,False,False,False
repair5g549_theta_549000355,goal_projection_mode_ablation,2,16,2,0,2,1,0.05,0.0273219691062,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.106160787678,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000356,alpha_cong_commit_nonprogress_sweep,2,12,2,0,2,1,0.05,0.03081255163,compact_audit_not_claim,success_regression_vs_additive,1.25,0.972125305749,1.25,0.75,0.75,1,1,0.95,1,1.02526194948,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000357,g543_true_near_signal_neighborhood,2,2,4,0,4,1,0.05,0.02619692864,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.237725324549,0.243438913122,0.537540424919,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000358,g546_g548_safe_no_gain_neighborhood,2,14,2,0,2,1,0.05,0.0202857883186,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.21012497975,0.95,1,0.935132629735,1,0.35,0.75,0.317001415997,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000359,surrogate_guided_theta_if_model_exists,2,16,2,0,2,1,0.05,0.0237450312813,compact_audit_not_claim,success_regression_vs_additive,1.25,0.856032787934,1.25,0.75,0.75,1,1,0.95,1,0.824642050716,1.08986332027,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000360,negative_control,2,12,0,0,0,1,0.05,0.052278960795,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.03686792626,1.31701536597,0.35,0.75,1,10.039019922,0,0,1,False,False,False,False,False
repair5g549_theta_549000361,static_flow_local_perturbation_fulltheta,2,12,2,0,2,1,0.05,0.0265952820583,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1.11463817072,0.95,1,0.79175481649,1.00607858784,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000362,lambda_flow_lambda_cong_sweep,2,16,2,0,2,1,0.05,0.0290533158563,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.730841538317,1.27579694841,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000363,alpha_flow_wait_progress_sweep,2,10,0,0,0,1,0.05,0.015080086036,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.437995374009,0.95,1,1,0.965963568073,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000364,edge_cost_clamp_sweep,2,14,0,0,0,1,0.05,0.0288230847943,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.648507202986,10.3983152034,1,0,0,False,False,False,False,False
repair5g549_theta_549000365,goal_projection_mode_ablation,2,14,4,2,4,1,0.05,0.05167212206,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.903838192324,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549000366,alpha_cong_commit_nonprogress_sweep,2,16,2,0,2,1,0.05,0.0467397054987,compact_audit_not_claim,success_regression_vs_additive,1.25,0.58652982694,1.25,0.75,0.75,1,1,0.95,1,0.611352777294,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000367,g543_true_near_signal_neighborhood,2,10,2,0,2,1,0.05,0.037138117688,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.254273291453,0.223552952894,1.03057818884,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000368,g546_g548_safe_no_gain_neighborhood,2,10,2,0,2,1,0.05,0.029808339364,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.621758056484,0.95,1,0.840052769894,1,0.35,0.75,0.737664224672,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000369,surrogate_guided_theta_if_model_exists,2,18,0,0,0,1,0.05,0.03626765509,compact_audit_not_claim,,1.25,1.23882187236,1.25,0.75,0.75,1,1,0.95,1,0.651799196402,0.632515434969,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000370,negative_control,2,14,0,0,0,1,0.05,0.0461991369229,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.51370997258,1.24441401117,0.35,0.75,1,10.1657476685,0,0,1,False,False,False,False,False
repair5g549_theta_549000371,static_flow_local_perturbation_fulltheta,2,8,2,0,2,1,0.05,0.02292896588,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1.10475739049,0.95,1,1.0118499763,0.871314057372,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000372,lambda_flow_lambda_cong_sweep,2,14,4,0,4,1,0.05,0.0234076833714,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.969367061266,0.33945982108,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000373,alpha_flow_wait_progress_sweep,2,16,2,0,2,1,0.05,0.01571000631,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.217837064326,0.95,1,1,0.675189149622,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000374,edge_cost_clamp_sweep,2,14,2,0,2,1,0.05,0.0288230847943,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.325133349733,11.2178855642,1,0,0,False,False,False,False,False
repair5g549_theta_549000375,goal_projection_mode_ablation,2,4,0,0,0,1,0.05,0.02683475756,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.475929548141,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549000376,alpha_cong_commit_nonprogress_sweep,2,4,0,0,0,1,0.05,0.022943707505,compact_audit_not_claim,,1.25,0.903962942074,1.25,0.75,0.75,1,1,0.95,1,1.41126617747,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000377,g543_true_near_signal_neighborhood,2,4,2,0,2,1,0.05,0.020402768975,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.531628736743,0.500067399865,0.553843142314,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000378,g546_g548_safe_no_gain_neighborhood,2,4,2,0,2,1,0.05,0.023431188795,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.345651208698,0.95,1,1.18875692249,1,0.35,0.75,0.385418529163,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000379,surrogate_guided_theta_if_model_exists,2,14,0,0,0,1,0.05,0.0349087931357,compact_audit_not_claim,,1.25,1.34316426367,1.25,0.75,0.75,1,1,0.95,1,0.688918322163,1.20685828628,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000380,negative_control,2,0,2,2,0,1,0.05,,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.23997652005,0.362223775552,0.35,0.75,1,9.15530568939,0,0,1,False,False,False,False,False
repair5g549_theta_549000381,static_flow_local_perturbation_fulltheta,2,8,2,2,2,1,0.05,0.05003784011,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1.04359591281,0.95,1,0.836245927508,0.701295397409,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000382,lambda_flow_lambda_cong_sweep,2,2,2,2,2,1,0.05,0.02280701754,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.11659276681,1.05700738599,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000383,alpha_flow_wait_progress_sweep,2,10,0,0,0,1,0.05,0.024731574182,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.297739404521,0.95,1,1,1.05686938626,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000384,edge_cost_clamp_sweep,2,14,0,0,0,1,0.05,0.0229356053886,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.993102263795,11.8540922918,1,0,0,False,False,False,False,False
repair5g549_theta_549000385,goal_projection_mode_ablation,2,12,2,2,2,1,0.05,0.02286210239,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.45202409595,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000386,alpha_cong_commit_nonprogress_sweep,2,6,2,0,2,1,0.05,0.0214374729633,compact_audit_not_claim,success_regression_vs_additive,1.25,1.16861741277,1.25,0.75,0.75,1,1,0.95,1,1.09233081534,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000387,g543_true_near_signal_neighborhood,2,10,2,2,2,1,0.05,0.01614139137,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.350993898012,0.230908938182,0.840904318191,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000388,g546_g548_safe_no_gain_neighborhood,2,6,0,0,0,1,0.05,0.00385030283,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.519580360839,0.95,1,1.25188024624,1,0.35,0.75,0.615097519805,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000389,surrogate_guided_theta_if_model_exists,2,14,4,2,4,1,0.05,0.0394636620929,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.16851341297,1.25,0.75,0.75,1,1,0.95,1,0.814329271341,0.835754228492,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000390,negative_control,2,2,0,0,0,1,0.05,0.04035087719,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.47588204824,1.0250499499,0.35,0.75,1,11.9704280591,0,0,1,False,False,False,False,False
repair5g549_theta_549000391,static_flow_local_perturbation_fulltheta,2,16,0,0,0,1,0.05,0.0279367479113,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.810015779968,0.95,1,0.795589408821,0.923044153912,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000392,lambda_flow_lambda_cong_sweep,2,4,2,2,2,1,0.05,0.01472340031,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.47500404999,0.4988000024,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000393,alpha_flow_wait_progress_sweep,2,12,2,2,2,1,0.05,0.0171550777433,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1.04290416419,0.95,1,1,0.180308639383,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000394,edge_cost_clamp_sweep,2,12,4,2,4,1,0.05,0.0225609882683,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.949827350345,8.82356235288,1,0,0,False,False,False,False,False
repair5g549_theta_549000395,goal_projection_mode_ablation,2,0,4,2,4,1,0.05,,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.327740344519,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549000396,alpha_cong_commit_nonprogress_sweep,2,8,2,2,2,1,0.05,0.0166737207525,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.568882362235,1.25,0.75,0.75,1,1,0.95,1,1.18653262693,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000397,g543_true_near_signal_neighborhood,2,14,2,2,2,1,0.05,0.0534734811086,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.253751692497,0.367467665065,1.00651748697,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000398,g546_g548_safe_no_gain_neighborhood,2,8,0,0,0,1,0.05,0.02930790484,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.876741946516,0.95,1,1.13065548869,1,0.35,0.75,0.770047609905,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000399,surrogate_guided_theta_if_model_exists,2,4,0,0,0,1,0.05,0.014908403555,compact_audit_not_claim,,1.25,1.09490271019,1.25,0.75,0.75,1,1,0.95,1,1.24232121536,0.718455663089,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000400,negative_control,2,18,0,0,0,1,0.05,0.050798729,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.750302499395,1.09937930124,0.35,0.75,1,11.8870882258,0,0,1,False,False,False,False,False
repair5g549_theta_549000401,static_flow_local_perturbation_fulltheta,2,2,2,0,2,1,0.05,0.00350877193,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1.18516502967,0.95,1,1.13977872044,1.03218213564,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000402,lambda_flow_lambda_cong_sweep,2,14,0,0,0,1,0.05,0.0317456452443,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.706703586593,0.362702274595,0.35,0.75,1,11,1,0,0,False,False,False,False,False
