model,sample_id,top3_safe_oracle_capture_rate,region_top2_capture_rate,safe_policy_sim_utility,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
agent_density_specialist_rank_effect_mixture,98,0.027777777777777776,0.4722222222222222,0.03253344535882354,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,99,0.041666666666666664,0.3888888888888889,0.03886047431352941,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,100,0.027777777777777776,0.5138888888888888,0.035532250479761905,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,101,0.08333333333333333,0.4722222222222222,0.029795682045227277,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,102,0.027777777777777776,0.3611111111111111,0.035536342599374986,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,103,0.013888888888888888,0.4583333333333333,0.0315622800759091,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,104,0.0,0.375,0.029879263155599994,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,105,0.041666666666666664,0.4444444444444444,0.02822849750943397,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,106,0.041666666666666664,0.3888888888888889,0.032587637649387755,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,107,0.05555555555555555,0.4861111111111111,0.03317447028886364,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,108,0.06944444444444445,0.4166666666666667,0.032413648040833326,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,109,0.027777777777777776,0.4305555555555556,0.03311281730039215,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,110,0.041666666666666664,0.4444444444444444,0.028802036579599996,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,111,0.013888888888888888,0.3888888888888889,0.04369642456607842,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,112,0.027777777777777776,0.5138888888888888,0.03083496249816326,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,113,0.013888888888888888,0.4166666666666667,0.029951367484651152,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,114,0.08333333333333333,0.5277777777777778,0.03284198775711539,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,115,0.0,0.4166666666666667,0.0359277745145283,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,116,0.013888888888888888,0.5277777777777778,0.036761460758124996,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,117,0.013888888888888888,0.4305555555555556,0.033715511705,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,118,0.0,0.4444444444444444,0.023402848713265298,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,119,0.041666666666666664,0.3333333333333333,0.03347803797680001,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,120,0.06944444444444445,0.375,0.03782189452090909,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,121,0.041666666666666664,0.4583333333333333,0.03421099778232558,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,122,0.05555555555555555,0.4583333333333333,0.03928037669980769,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,123,0.013888888888888888,0.5833333333333334,0.03320502648069767,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,124,0.027777777777777776,0.4583333333333333,0.032527474198979583,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,125,0.027777777777777776,0.4861111111111111,0.042067054567142846,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,126,0.05555555555555555,0.4027777777777778,0.0317248686701923,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,127,0.027777777777777776,0.4027777777777778,0.03194677596434783,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,128,0.013888888888888888,0.4583333333333333,0.0319742679776923,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,129,0.013888888888888888,0.4305555555555556,0.02798176448804877,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,130,0.041666666666666664,0.4027777777777778,0.029094151264782615,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,131,0.013888888888888888,0.4166666666666667,0.03867154717229167,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,132,0.041666666666666664,0.4027777777777778,0.033689497611707316,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,133,0.013888888888888888,0.4305555555555556,0.031897059622291654,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,134,0.027777777777777776,0.3333333333333333,0.03409639432804878,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,135,0.027777777777777776,0.4166666666666667,0.037596134329215686,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,136,0.06944444444444445,0.4861111111111111,0.03264013818107143,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,137,0.027777777777777776,0.3888888888888889,0.02877633654022222,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,138,0.027777777777777776,0.4861111111111111,0.032276094796346154,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,139,0.06944444444444445,0.4583333333333333,0.020462717629574464,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,140,0.05555555555555555,0.5,0.02243272421512195,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,141,0.041666666666666664,0.5138888888888888,0.034264082017894736,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,142,0.041666666666666664,0.3472222222222222,0.034809880628,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,143,0.041666666666666664,0.4583333333333333,0.03629104866092591,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,144,0.027777777777777776,0.5138888888888888,0.034212467372826086,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,145,0.013888888888888888,0.4166666666666667,0.03194005816325581,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,146,0.013888888888888888,0.4722222222222222,0.024821570718139535,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,147,0.027777777777777776,0.4444444444444444,0.0325213944901923,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,148,0.013888888888888888,0.375,0.03843746843270834,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,149,0.041666666666666664,0.4583333333333333,0.039631452325510186,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,150,0.027777777777777776,0.4027777777777778,0.028376727919199995,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,151,0.041666666666666664,0.4861111111111111,0.03427065564531914,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,152,0.013888888888888888,0.3055555555555556,0.03758384408038461,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,153,0.027777777777777776,0.375,0.03141836415122449,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,154,0.06944444444444445,0.4722222222222222,0.03238639384314814,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,155,0.09722222222222222,0.4861111111111111,0.03350464537692307,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,156,0.06944444444444445,0.375,0.02555598059826923,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,157,0.013888888888888888,0.4027777777777778,0.034452057357884605,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,158,0.041666666666666664,0.4027777777777778,0.030333495246521725,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,159,0.013888888888888888,0.4583333333333333,0.030125758522083334,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,160,0.013888888888888888,0.5,0.028202796869183665,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,161,0.05555555555555555,0.4722222222222222,0.030370670707857126,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,162,0.041666666666666664,0.4583333333333333,0.032992300422127654,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,163,0.05555555555555555,0.3888888888888889,0.02297390468847457,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,164,0.0,0.5,0.03090813192295453,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,165,0.041666666666666664,0.4444444444444444,0.034129907365555566,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,166,0.041666666666666664,0.4305555555555556,0.028231535436274494,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,167,0.041666666666666664,0.375,0.03148876348538462,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,168,0.027777777777777776,0.4305555555555556,0.030691836655333333,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,169,0.013888888888888888,0.4027777777777778,0.03277807518090908,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,170,0.013888888888888888,0.4444444444444444,0.032080471410256405,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,171,0.013888888888888888,0.4583333333333333,0.02973114302048781,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,172,0.013888888888888888,0.5694444444444444,0.031055187426410263,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,173,0.027777777777777776,0.4305555555555556,0.03533750820770833,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,174,0.0,0.3888888888888889,0.034001462091454535,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,175,0.0,0.4722222222222222,0.032428136552391296,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,176,0.08333333333333333,0.4861111111111111,0.025729656802978722,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,177,0.041666666666666664,0.4027777777777778,0.03148427462121951,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,178,0.013888888888888888,0.4027777777777778,0.03262236170583333,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,179,0.013888888888888888,0.4166666666666667,0.032485201007199996,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,180,0.05555555555555555,0.4444444444444444,0.033054529170961536,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,181,0.06944444444444445,0.5138888888888888,0.03623299822816326,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,182,0.0,0.4583333333333333,0.02972003412279999,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,183,0.013888888888888888,0.4027777777777778,0.02548329551044445,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,184,0.0,0.4861111111111111,0.03030386794878049,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,185,0.05555555555555555,0.4444444444444444,0.03870480633479167,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,186,0.027777777777777776,0.4444444444444444,0.03639179976249998,False,False,False,False,False
agent_density_specialist_rank_effect_mixture,187,0.041666666666666664,0.4722222222222222,0.04023635211224489,False,False,False,False,False
