theta_id,theta_family,support_strata,safe_positive_support,hard_negative_support,hard_negative_regression_count_vs_static_flow,hard_negative_regression_count_vs_additive,fingerprint_match_rate,support_distance_threshold,utility_mean,utility_CI,forbidden_reason,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,forbidden_theta
repair5g549_theta_549001239,surrogate_guided_theta_if_model_exists,2,0,4,4,4,1,0.05,,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.17705419589,1.25,0.75,0.75,1,1,0.95,1,1.29363071274,0.175534748931,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001242,lambda_flow_lambda_cong_sweep,2,14,2,2,2,1,0.05,0.0218679900257,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.659342681315,1.43686662627,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001243,alpha_flow_wait_progress_sweep,2,12,2,2,2,1,0.05,0.0242555285433,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.400217949564,0.95,1,1,0.155464189072,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001244,edge_cost_clamp_sweep,2,10,2,2,2,1,0.05,0.020737773826,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.254583240834,8.79057441885,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001246,alpha_cong_commit_nonprogress_sweep,2,0,4,4,4,1,0.05,,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.43421188158,1.25,0.75,0.75,1,1,0.95,1,1.49262101476,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001247,g543_true_near_signal_neighborhood,2,16,2,2,2,1,0.05,0.0263844998525,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.31450517099,0.541086817826,0.835782578435,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001249,surrogate_guided_theta_if_model_exists,2,14,2,2,2,1,0.05,0.0290125789914,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.15685908628,1.25,0.75,0.75,1,1,0.95,1,0.664218371563,0.418972262055,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001251,static_flow_local_perturbation_fulltheta,2,16,2,2,2,1,0.05,0.0207658494887,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.853621892756,0.95,1,0.89003521993,1.02214535571,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001252,lambda_flow_lambda_cong_sweep,2,2,6,6,6,1,0.05,0.00333889816,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.35707328585,1.07356135288,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001254,edge_cost_clamp_sweep,2,10,2,2,2,1,0.05,0.020737773826,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.311945376109,8.57327885344,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001255,goal_projection_mode_ablation,2,10,2,2,2,1,0.05,0.020737773826,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.9935500129,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001257,g543_true_near_signal_neighborhood,2,12,4,4,4,1,0.05,0.0233638966333,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.658224483551,0.274372851254,1.20432434135,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001258,g546_g548_safe_no_gain_neighborhood,2,18,2,2,2,1,0.05,0.0320293633333,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.842461915076,0.95,1,0.759393131214,1,0.35,0.75,0.309328931342,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001260,negative_control,2,0,4,4,4,1,0.05,,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.49844100312,0.298107903784,0.35,0.75,1,9.37226125548,0,0,1,False,False,False,False,False,True
repair5g549_theta_549001261,static_flow_local_perturbation_fulltheta,2,6,2,2,2,1,0.05,0.0198088098567,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.804508990982,0.95,1,1.0548020904,0.738429323141,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001262,lambda_flow_lambda_cong_sweep,2,16,2,2,2,1,0.05,0.0355176964975,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.705617588765,0.181817636365,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001263,alpha_flow_wait_progress_sweep,2,8,2,2,2,1,0.05,0.01315482135,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.631211237578,0.95,1,1,0.699378101244,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001264,edge_cost_clamp_sweep,2,8,2,2,2,1,0.05,0.0209138700375,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.593326813346,10.100507799,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001266,alpha_cong_commit_nonprogress_sweep,2,4,2,2,2,1,0.05,0.010511582955,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.632485985028,1.25,0.75,0.75,1,1,0.95,1,1.17866564267,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001268,g546_g548_safe_no_gain_neighborhood,2,4,2,2,2,1,0.05,0.00549257887,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.506922786154,0.95,1,1.35844428311,1,0.35,0.75,0.652347845304,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001269,surrogate_guided_theta_if_model_exists,2,14,4,4,4,1,0.05,0.02927978862,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.45347279305,1.25,0.75,0.75,1,1,0.95,1,0.650351999296,0.334338831322,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001271,static_flow_local_perturbation_fulltheta,2,10,4,4,4,1,0.05,0.011624320016,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.996748606503,0.95,1,1.10546778906,1.209002382,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001272,lambda_flow_lambda_cong_sweep,2,4,2,2,2,1,0.05,0.007556646615,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.45536808926,0.915307169386,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001273,alpha_flow_wait_progress_sweep,2,6,2,2,2,1,0.05,0.0271645354267,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.597437555125,0.95,1,1,1.06848386303,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001274,edge_cost_clamp_sweep,2,8,2,2,2,1,0.05,0.0209138700375,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.353567292865,9.98841202318,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001279,surrogate_guided_theta_if_model_exists,2,2,2,2,2,1,0.05,0.00914380715,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.33274328451,1.25,0.75,0.75,1,1,0.95,1,1.4192008616,0.35891478217,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001281,static_flow_local_perturbation_fulltheta,2,6,2,2,2,1,0.05,0.0216860141,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.866882466235,0.95,1,1.24924730151,0.931654136692,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001283,alpha_flow_wait_progress_sweep,2,8,2,2,2,1,0.05,0.021550223155,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1.08971532057,0.95,1,1,1.18706762586,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001288,g546_g548_safe_no_gain_neighborhood,2,6,2,2,2,1,0.05,0.0232320529867,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.972613354773,0.95,1,1.29910525179,1,0.35,0.75,0.541020917958,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001294,edge_cost_clamp_sweep,2,8,2,2,2,1,0.05,0.0242515972675,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.945187859624,9.55932488135,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001295,goal_projection_mode_ablation,2,16,2,2,2,1,0.05,0.0268307372712,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.06575986848,0.35,0.75,1,11,0,1,0,False,False,False,False,False,True
repair5g549_theta_549001297,g543_true_near_signal_neighborhood,2,14,2,2,2,1,0.05,0.02950785816,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.835987328025,0.414386071228,1.22572479855,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001298,g546_g548_safe_no_gain_neighborhood,2,14,2,2,2,1,0.05,0.03185320589,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.824922750154,0.95,1,0.755924738151,1,0.35,0.75,0.440966218068,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001301,static_flow_local_perturbation_fulltheta,2,6,2,2,2,1,0.05,0.01298088651,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.7766000468,0.95,1,1.26408767182,0.805396389207,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001302,lambda_flow_lambda_cong_sweep,2,6,2,2,2,1,0.05,0.0148534682067,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.15693468613,1.38543622913,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001309,surrogate_guided_theta_if_model_exists,2,6,2,2,2,1,0.05,0.0159753757333,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.04787655425,1.25,0.75,0.75,1,1,0.95,1,0.962637774724,0.172598354803,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001310,negative_control,2,16,2,2,2,1,0.05,0.0474130673625,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.29597640805,1.42881614237,0.35,0.75,1,8.7593024814,0,0,1,False,False,False,False,False,True
repair5g549_theta_549001312,lambda_flow_lambda_cong_sweep,2,16,2,2,2,1,0.05,0.0260403176987,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.656198687603,0.432563134874,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001313,alpha_flow_wait_progress_sweep,2,8,2,2,2,1,0.05,0.029516832705,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1.1921501157,0.95,1,1,1.44147761704,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001315,goal_projection_mode_ablation,2,8,2,2,2,1,0.05,0.023469333475,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.15646618707,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001316,alpha_cong_commit_nonprogress_sweep,2,8,2,2,2,1,0.05,0.0384098926625,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.769363211274,1.25,0.75,0.75,1,1,0.95,1,0.995398009204,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001318,g546_g548_safe_no_gain_neighborhood,2,6,2,2,2,1,0.05,0.0289813318533,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.272473255053,0.95,1,1.04143471713,1,0.35,0.75,0.370839158322,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001319,surrogate_guided_theta_if_model_exists,2,12,2,2,2,1,0.05,0.0192496954133,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.791265467469,1.25,0.75,0.75,1,1,0.95,1,0.933374633251,0.761345977308,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001320,negative_control,2,6,2,2,2,1,0.05,0.00481029875,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.923747152506,0.43602512795,0.35,0.75,1,8.56663086674,0,0,1,False,False,False,False,False,True
repair5g549_theta_549001341,static_flow_local_perturbation_fulltheta,2,2,1,0,1,1,0.05,0.01828231292,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1.19242321515,0.95,1,1.2672988654,1.24259451481,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001342,lambda_flow_lambda_cong_sweep,2,6,3,2,3,1,0.05,0.00922612265,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.09926280147,0.720834058332,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001343,alpha_flow_wait_progress_sweep,2,6,1,0,1,1,0.05,0.02023226821,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.988296773406,0.95,1,1,0.301005897988,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001344,edge_cost_clamp_sweep,2,8,1,0,1,1,0.05,0.0105633065775,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.390758218484,10.4641190718,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001345,goal_projection_mode_ablation,2,8,1,0,1,1,0.05,0.0105633065775,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.851237797524,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001346,alpha_cong_commit_nonprogress_sweep,2,6,1,0,1,1,0.05,0.00950956936333,compact_audit_not_claim,success_regression_vs_additive,1.25,1.29079591841,1.25,0.75,0.75,1,1,0.95,1,1.10743478513,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001347,g543_true_near_signal_neighborhood,2,10,1,0,1,1,0.05,0.018935411228,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.753534692931,0.422087555825,0.793826912346,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001349,surrogate_guided_theta_if_model_exists,2,12,1,0,1,1,0.05,0.0315621084633,compact_audit_not_claim,success_regression_vs_additive,1.25,0.70781518437,1.25,0.75,0.75,1,1,0.95,1,0.713344673311,0.625849448301,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001350,negative_control,2,0,1,0,1,1,0.05,,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.47045505909,0.288231923536,0.35,0.75,1,10.2498915002,0,0,1,False,False,False,False,False,True
repair5g549_theta_549001351,static_flow_local_perturbation_fulltheta,2,8,1,0,1,1,0.05,0.0108716163125,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.779413441173,0.95,1,0.844276311447,0.983704632591,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001352,lambda_flow_lambda_cong_sweep,2,10,1,0,1,1,0.05,0.015391417224,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.994203011594,0.828643342713,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001354,edge_cost_clamp_sweep,2,8,1,0,1,1,0.05,0.0105633065775,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.772979204042,10.1854556291,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001355,goal_projection_mode_ablation,2,0,1,0,1,1,0.05,,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.232501034998,0.35,0.75,1,11,0,1,0,False,False,False,False,False,True
repair5g549_theta_549001356,alpha_cong_commit_nonprogress_sweep,2,0,1,0,1,1,0.05,,compact_audit_not_claim,success_regression_vs_additive,1.25,1.60612778774,1.25,0.75,0.75,1,1,0.95,1,1.45696308607,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001357,g543_true_near_signal_neighborhood,2,4,1,0,1,1,0.05,0.03530244187,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.318929162142,0.384066131868,0.68506512987,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001358,g546_g548_safe_no_gain_neighborhood,2,10,1,0,1,1,0.05,0.009424444776,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.433888832222,0.95,1,1.06478202044,1,0.35,0.75,0.275392899214,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001359,surrogate_guided_theta_if_model_exists,2,4,1,0,1,1,0.05,0.02866721816,compact_audit_not_claim,success_regression_vs_additive,1.25,0.812600424799,1.25,0.75,0.75,1,1,0.95,1,1.10709108582,1.10998128004,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001362,lambda_flow_lambda_cong_sweep,2,2,1,0,1,1,0.05,0.00497512438,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.27351545297,0.735859528281,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001363,alpha_flow_wait_progress_sweep,2,10,1,0,1,1,0.05,0.014932916748,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.208888332223,0.95,1,1,0.253458993082,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001364,edge_cost_clamp_sweep,2,10,1,0,1,1,0.05,0.014729500296,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.870388259223,11.2806494387,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001366,alpha_cong_commit_nonprogress_sweep,2,10,1,0,1,1,0.05,0.04000919073,compact_audit_not_claim,success_regression_vs_additive,1.25,0.737174525651,1.25,0.75,0.75,1,1,0.95,1,0.798479403041,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001367,g543_true_near_signal_neighborhood,2,18,1,0,1,1,0.05,0.0456384742867,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.737231525537,0.403618592763,1.03602242796,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001369,surrogate_guided_theta_if_model_exists,2,0,1,0,1,1,0.05,,compact_audit_not_claim,success_regression_vs_additive,1.25,0.955586288827,1.25,0.75,0.75,1,1,0.95,1,1.44852800294,0.549210401579,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001373,alpha_flow_wait_progress_sweep,2,10,1,0,1,1,0.05,0.010694659432,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.10246979506,0.95,1,1,0.411450677099,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001383,alpha_flow_wait_progress_sweep,2,8,2,0,2,1,0.05,0.0133952035375,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1.06760536479,0.95,1,1,1.47199355601,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001384,edge_cost_clamp_sweep,2,8,2,0,2,1,0.05,0.012565786935,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.470722308555,8.08332783334,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001388,g546_g548_safe_no_gain_neighborhood,2,14,2,0,2,1,0.05,0.0217741806386,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1.05995818008,0.95,1,0.860339229322,1,0.35,0.75,0.59571995856,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001392,lambda_flow_lambda_cong_sweep,2,6,2,0,2,1,0.05,0.00546939149333,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.12771274457,0.673512152976,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001396,alpha_cong_commit_nonprogress_sweep,2,2,2,2,2,1,0.05,0.00346921075,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.16229117542,1.25,0.75,0.75,1,1,0.95,1,1.26924746151,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001397,g543_true_near_signal_neighborhood,2,14,2,0,2,1,0.05,0.0398605773857,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.167103065794,0.257207385585,1.21333707333,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001398,g546_g548_safe_no_gain_neighborhood,2,0,4,2,4,1,0.05,,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.29781990436,0.95,1,1.38603542793,1,0.35,0.75,0.311100477799,11,1,0,0,False,False,False,False,False,True
