map,map_family,solver_seed,solver_scenario_path,scenario_file_exists,scenario_sha256_expected,scenario_sha256_actual,scenario_sha256_match,map_file_exists,map_sha256_expected,map_sha256_actual,map_sha256_match,scenario_pair_count_expected,scenario_pair_count_actual,scenario_pair_count_match,unique_start_count,unique_goal_count,duplicate_starts,duplicate_goals,all_starts_traversable,all_goals_traversable,all_pairs_reachable,assignment_sha256_expected,assignment_sha256_actual,assignment_sha256_match,width_height_match,valid,failure_reasons,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g559-synth-city-boston-32,city,7885,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-7885.scen,True,08ba9a1e8298ddfc15bb5e17bdc55d2b249f7ea1321d46e7628e12d390a28941,08ba9a1e8298ddfc15bb5e17bdc55d2b249f7ea1321d46e7628e12d390a28941,True,True,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,True,96,96,True,96,96,False,False,True,True,True,437f8809bb7f7384fdebdf456003029d4e340b6b761adecc34519e395ec8f7f6,437f8809bb7f7384fdebdf456003029d4e340b6b761adecc34519e395ec8f7f6,True,True,True,,False,False,False,False,False
g559-synth-city-paris-32,city,7886,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-7886.scen,True,a172161d78cec30a264fe59d4ce232fa832d4922ca09b8774dd34e15a44abcd2,a172161d78cec30a264fe59d4ce232fa832d4922ca09b8774dd34e15a44abcd2,True,True,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,True,128,128,True,128,128,False,False,True,True,False,165be035d9b164aeba51388d2fea786cfc8ca55fdabf373b2cc0e185692129c3,165be035d9b164aeba51388d2fea786cfc8ca55fdabf373b2cc0e185692129c3,True,True,False,pair_not_reachable,False,False,False,False,False
g559-synth-game-lak-32,game,7887,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-7887.scen,True,ebfa44ec78211d59f4b702bfc7cceeb8e84cb0849946aab8f43d729f04732e8d,ebfa44ec78211d59f4b702bfc7cceeb8e84cb0849946aab8f43d729f04732e8d,True,True,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,True,256,256,True,256,249,False,True,True,True,True,841a7ffca827e25ccb6263ac85a3275ba05743624f4eba8c31fbfb3cf2085e0a,841a7ffca827e25ccb6263ac85a3275ba05743624f4eba8c31fbfb3cf2085e0a,True,True,False,duplicate_goals,False,False,False,False,False
empty-8-8,empty,7888,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-7888.scen,True,74d573f1c3a23e85962682b8f64b631d463b63089240f7776cf8f46ac8b853f2,74d573f1c3a23e85962682b8f64b631d463b63089240f7776cf8f46ac8b853f2,True,True,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,True,16,16,True,16,16,False,False,True,True,True,d24417665695684f250dbd8010d81f0949def13256e71fb89c8dc66799855c27,d24417665695684f250dbd8010d81f0949def13256e71fb89c8dc66799855c27,True,True,True,,False,False,False,False,False
empty-16-16,empty,7889,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-7889.scen,True,b7a623f2bbebd8eeff1de2a31f14b923f27d78121d347d9f8fe2ba58c2ba32ed,b7a623f2bbebd8eeff1de2a31f14b923f27d78121d347d9f8fe2ba58c2ba32ed,True,True,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,True,32,32,True,25,32,True,False,True,True,True,d5fe2e6b951ff3ae84d689fd5adde76bed5f6fc217d904dab45dd306a7f3a15e,d5fe2e6b951ff3ae84d689fd5adde76bed5f6fc217d904dab45dd306a7f3a15e,True,True,False,duplicate_starts,False,False,False,False,False
empty-32-32,empty,7890,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-7890.scen,True,c0843bbf906c0fb8e49f30c53d66197c68c704d60962bc4618e1b0a1008882ec,c0843bbf906c0fb8e49f30c53d66197c68c704d60962bc4618e1b0a1008882ec,True,True,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,True,64,64,True,64,64,False,False,True,True,True,c8daf572645258ddc1d90e8dccbeae1ba589538318373d1f0a6c6221e7a5b897,c8daf572645258ddc1d90e8dccbeae1ba589538318373d1f0a6c6221e7a5b897,True,True,True,,False,False,False,False,False
random-8-8-20,random,7891,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-7891.scen,True,edbfc80731ce63911831b2aa4333b11a6f5c2ed8fdb6381f4c4b8d849c44e09c,edbfc80731ce63911831b2aa4333b11a6f5c2ed8fdb6381f4c4b8d849c44e09c,True,True,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,True,32,32,True,20,12,True,True,True,True,True,c66670d71beed8b7378a395af24e90c0115b5e877f08777f875c4cbeaa36e829,c66670d71beed8b7378a395af24e90c0115b5e877f08777f875c4cbeaa36e829,True,True,False,duplicate_goals;duplicate_starts,False,False,False,False,False
random-32-32-10,random,7892,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-7892.scen,True,edeb288b9e1f08fc245535813f11278ecc04292d6472aaf8d52b3f1788013860,edeb288b9e1f08fc245535813f11278ecc04292d6472aaf8d52b3f1788013860,True,True,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,True,128,128,True,128,128,False,False,True,True,True,648f9786d34b91ebee618082687fb15bb2f1bf5fbe802667929b4a812251a62a,648f9786d34b91ebee618082687fb15bb2f1bf5fbe802667929b4a812251a62a,True,True,True,,False,False,False,False,False
random-32-32-20,random,7893,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-7893.scen,True,2f967ac2850542509b2028636e42283ad973d2f4b93c34a50039c436087a6078,2f967ac2850542509b2028636e42283ad973d2f4b93c34a50039c436087a6078,True,True,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,True,256,256,True,256,256,False,False,True,True,True,2cde699fa53c99fbbd6df486393f4c452b6cc89d3b1e05b8a6f1251d4a17ca47,2cde699fa53c99fbbd6df486393f4c452b6cc89d3b1e05b8a6f1251d4a17ca47,True,True,True,,False,False,False,False,False
maze-32-32-2,maze,7894,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-7894.scen,True,e2880f50ce6f2c4ab06c686f6dfae113f2910d8392d96766d496c8b201a76ac1,e2880f50ce6f2c4ab06c686f6dfae113f2910d8392d96766d496c8b201a76ac1,True,True,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,True,16,16,True,16,16,False,False,True,True,True,4a46ee82923373f4de9a4cfe8ed333a7dca9ac7b27f8f104ae5891dae10c8ad1,4a46ee82923373f4de9a4cfe8ed333a7dca9ac7b27f8f104ae5891dae10c8ad1,True,True,True,,False,False,False,False,False
maze-36-32-4,maze,7895,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-7895.scen,True,b17b10243e508c3f9e5fa218cd1df755c88a650b63e823adacc05e041b055026,b17b10243e508c3f9e5fa218cd1df755c88a650b63e823adacc05e041b055026,True,True,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,True,32,32,True,32,32,False,False,True,True,True,b78303f238210cc9b21efcccad0c2a1e7c9c3873adc566bac81e6e7f38d3ee4d,b78303f238210cc9b21efcccad0c2a1e7c9c3873adc566bac81e6e7f38d3ee4d,True,True,True,,False,False,False,False,False
room-32-32-4,room,7896,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-7896.scen,True,1b40ea7646d0429e015abd31c621b37935ebd3601bc08f75b4c6f20fe98d42bd,1b40ea7646d0429e015abd31c621b37935ebd3601bc08f75b4c6f20fe98d42bd,True,True,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,True,64,64,True,64,64,False,False,True,True,True,d36eaf7c1a01e359725a8258b2197b8163620ba862f36ba62f7736c4b956cc59,d36eaf7c1a01e359725a8258b2197b8163620ba862f36ba62f7736c4b956cc59,True,True,True,,False,False,False,False,False
room-40-32-8,room,7897,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-40-32-8-random-7897.scen,True,a556883a9c1799b4bcba4ce7ebd11eb9b9747bb7c7a4ead4a1b47b51b6026360,a556883a9c1799b4bcba4ce7ebd11eb9b9747bb7c7a4ead4a1b47b51b6026360,True,True,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,True,96,96,True,96,96,False,False,True,True,True,4bde8ede43f06fd095e934cf6cc3cac1ebf06e4d2b3ccab3946a5aa3edc5acd0,4bde8ede43f06fd095e934cf6cc3cac1ebf06e4d2b3ccab3946a5aa3edc5acd0,True,True,True,,False,False,False,False,False
g559-synth-warehouse-a-32,warehouse,7898,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-7898.scen,True,528ebccec30573c670dc019a2fd4199efdd2632f40ad2de443ffb15508d2eba2,528ebccec30573c670dc019a2fd4199efdd2632f40ad2de443ffb15508d2eba2,True,True,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,True,128,128,True,128,128,False,False,True,True,True,09a6dbd0e9ad68e38a9f7bd374690b532ab747463aa4d577badbff7de484259e,09a6dbd0e9ad68e38a9f7bd374690b532ab747463aa4d577badbff7de484259e,True,True,True,,False,False,False,False,False
g559-synth-warehouse-b-36,warehouse,7899,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-7899.scen,True,115cacb514b88233e18239cf3934da3d1c4ae5d7c9746a4b0d02efd49d21160d,115cacb514b88233e18239cf3934da3d1c4ae5d7c9746a4b0d02efd49d21160d,True,True,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,True,256,256,True,59,256,True,False,True,True,True,4bb860d299f8eb1037f260c38e0f6c135c9977675bd0cf6923ad3cc55c46d6ec,4bb860d299f8eb1037f260c38e0f6c135c9977675bd0cf6923ad3cc55c46d6ec,True,True,False,duplicate_starts,False,False,False,False,False
g559-synth-connector-32,irregular_bottleneck,7900,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-7900.scen,True,471ae16e15c213fec1689a38e3287d1699edb5362a2fd7516ccef183666385c1,471ae16e15c213fec1689a38e3287d1699edb5362a2fd7516ccef183666385c1,True,True,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,True,16,16,True,16,16,False,False,True,True,True,ac6aceb4f239a3c4dd9819d4908c4cb67cbc2b4bacb21056e1fc531b8d26f122,ac6aceb4f239a3c4dd9819d4908c4cb67cbc2b4bacb21056e1fc531b8d26f122,True,True,True,,False,False,False,False,False
g559-synth-corners-34,irregular_bottleneck,7901,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-7901.scen,True,e604cead7f32e5bdc285f53071e7b50a480e2886940b190e82bd2bf865037b2c,e604cead7f32e5bdc285f53071e7b50a480e2886940b190e82bd2bf865037b2c,True,True,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,True,32,32,True,32,32,False,False,True,True,True,fb26e36e88873a363da388879f85a21badabe65bfc17f5497205261c16bca71a,fb26e36e88873a363da388879f85a21badabe65bfc17f5497205261c16bca71a,True,True,True,,False,False,False,False,False
g559-synth-loop-chain-36,irregular_bottleneck,7902,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-7902.scen,True,7ab424e2fbb135b933206a70bad9237aedceacbeafa3d910cd50c2d6a81ca9bc,7ab424e2fbb135b933206a70bad9237aedceacbeafa3d910cd50c2d6a81ca9bc,True,True,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,True,64,64,True,64,64,False,False,True,True,True,fa9ef7fd62a8f3b515f66ab30e795d107428ca7926d8b0cb5a5e17715613ee28,fa9ef7fd62a8f3b515f66ab30e795d107428ca7926d8b0cb5a5e17715613ee28,True,True,True,,False,False,False,False,False
g559-synth-tunnel-38,irregular_bottleneck,7903,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-7903.scen,True,c2daa7691f8440b15387cfb6ca075e421b686028cd447220cc4359b68b9b3573,c2daa7691f8440b15387cfb6ca075e421b686028cd447220cc4359b68b9b3573,True,True,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,True,96,96,True,80,73,True,True,True,True,True,8c6ef01d8e56ef9e820142bfbe9b0a4a15c7d21dd76c73ab42503d7e1908e8a7,8c6ef01d8e56ef9e820142bfbe9b0a4a15c7d21dd76c73ab42503d7e1908e8a7,True,True,False,duplicate_goals;duplicate_starts,False,False,False,False,False
g559-synth-string-40,irregular_bottleneck,7904,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-7904.scen,True,8f2f06ddf68bdba5251a1905e507b0c092a3564841ea57ecfba67e5912b31749,8f2f06ddf68bdba5251a1905e507b0c092a3564841ea57ecfba67e5912b31749,True,True,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,True,128,128,True,75,128,True,False,True,True,True,19dcbe5fb71c77f818acced2807375a526f55884bb0fa9832c2fa7639e2206fd,19dcbe5fb71c77f818acced2807375a526f55884bb0fa9832c2fa7639e2206fd,True,True,False,duplicate_starts,False,False,False,False,False
g559-synth-tree-42,irregular_bottleneck,7905,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-7905.scen,True,ed49eb89027c5f805846a639a9a7c370de0c62a41936f261eb7da3dbf671688a,ed49eb89027c5f805846a639a9a7c370de0c62a41936f261eb7da3dbf671688a,True,True,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,True,256,256,True,256,256,False,False,True,True,True,aa3c0bda533e5bb2c77945a3719af5e3cb0509ddda92f3af68d24c7e3435796b,aa3c0bda533e5bb2c77945a3719af5e3cb0509ddda92f3af68d24c7e3435796b,True,True,True,,False,False,False,False,False
g559-synth-game-den-32,game,7906,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-7906.scen,True,c107489edcfb66c16f8f646bf3157342c7ecf53e20f6fc937c9b06b2ba8c83ea,c107489edcfb66c16f8f646bf3157342c7ecf53e20f6fc937c9b06b2ba8c83ea,True,True,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,True,16,16,True,16,16,False,False,True,True,True,acb1f02aa8c8fdebca3a387ffdbc656a675ac88e5dd0ac476ee4891865628d2c,acb1f02aa8c8fdebca3a387ffdbc656a675ac88e5dd0ac476ee4891865628d2c,True,True,True,,False,False,False,False,False
g559-synth-game-brc-32,game,7907,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-7907.scen,True,234d0081502e6a42e68407334ed502d9c1104b086a1257aa4a5814c58cc80962,234d0081502e6a42e68407334ed502d9c1104b086a1257aa4a5814c58cc80962,True,True,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,True,32,32,True,32,32,False,False,True,True,True,c26a3ec115617ca8ae495496dbb1073875ad9cb37cb96bf92bd813409d1ce42e,c26a3ec115617ca8ae495496dbb1073875ad9cb37cb96bf92bd813409d1ce42e,True,True,True,,False,False,False,False,False
g559-synth-city-berlin-32,city,7908,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-7908.scen,True,1f4da00cfeb4604441e5bb0782c69d5e01b20b2822dfe58cebd7fc89d46f452c,1f4da00cfeb4604441e5bb0782c69d5e01b20b2822dfe58cebd7fc89d46f452c,True,True,c9d505f72da087f6016daebdf6019c5c5dfe0a411e73cb2ac436605e8b8c0762,c9d505f72da087f6016daebdf6019c5c5dfe0a411e73cb2ac436605e8b8c0762,True,64,64,True,64,64,False,False,True,True,False,0d7fc3f99d790baf3492e9ee02e59984dca097de8493bcdce5411f765ff954c9,0d7fc3f99d790baf3492e9ee02e59984dca097de8493bcdce5411f765ff954c9,True,True,False,pair_not_reachable,False,False,False,False,False
g559-synth-city-boston-32,city,7909,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-7909.scen,True,11d0ed4e36f79bfcc87cdd2a4927765896c0cacaf98b157a041a29cbb4cb239b,11d0ed4e36f79bfcc87cdd2a4927765896c0cacaf98b157a041a29cbb4cb239b,True,True,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,True,96,96,True,63,96,True,False,True,True,False,23a2d71f21438677c6cf4e40b97100f280d9264f79bdc5bf800a752c6be2d25d,23a2d71f21438677c6cf4e40b97100f280d9264f79bdc5bf800a752c6be2d25d,True,True,False,duplicate_starts;pair_not_reachable,False,False,False,False,False
g559-synth-city-paris-32,city,7910,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-7910.scen,True,716a7535fb3eb332e79f26796e5d36fd452a8d5d7e396496cc11112389fe18df,716a7535fb3eb332e79f26796e5d36fd452a8d5d7e396496cc11112389fe18df,True,True,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,True,128,128,True,128,128,False,False,True,True,False,93a5ae9e6eb97a00c1c891a43d460468dc52092cf894ec853c0a6839e8005469,93a5ae9e6eb97a00c1c891a43d460468dc52092cf894ec853c0a6839e8005469,True,True,False,pair_not_reachable,False,False,False,False,False
g559-synth-game-lak-32,game,7911,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-7911.scen,True,ae4fc919f7c37d12741bb878a7684605f489f7770c4c2c8e150e15c99ea9cf68,ae4fc919f7c37d12741bb878a7684605f489f7770c4c2c8e150e15c99ea9cf68,True,True,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,True,256,256,True,256,256,False,False,True,True,True,543d8edc32df4211d0f684070b2fb244f0bfcbb8c2d93cdb1fcbbb21faf5af68,543d8edc32df4211d0f684070b2fb244f0bfcbb8c2d93cdb1fcbbb21faf5af68,True,True,True,,False,False,False,False,False
empty-8-8,empty,7912,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-7912.scen,True,64958e7395cc9400b036c6064ddf5f40c550fed4f6938f415d69db86bf94c517,64958e7395cc9400b036c6064ddf5f40c550fed4f6938f415d69db86bf94c517,True,True,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,True,16,16,True,16,16,False,False,True,True,True,4ba0abb0c67e9bbde7feb127e7e01ea7d1ddd071898ed57fe69deab9320fb039,4ba0abb0c67e9bbde7feb127e7e01ea7d1ddd071898ed57fe69deab9320fb039,True,True,True,,False,False,False,False,False
empty-16-16,empty,7913,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-7913.scen,True,27559878ce44bf59e763769ef6929490378328f9176da0c4f11f049770faaceb,27559878ce44bf59e763769ef6929490378328f9176da0c4f11f049770faaceb,True,True,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,True,32,32,True,32,32,False,False,True,True,True,6f726a15f9d0c2fed6cc728eddc2082756d4fe925d9f4badf421d926e0693529,6f726a15f9d0c2fed6cc728eddc2082756d4fe925d9f4badf421d926e0693529,True,True,True,,False,False,False,False,False
empty-32-32,empty,7914,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-7914.scen,True,eec6c301e617a779adb7cff47b3a478e28c2e0ef6725b07439a0d96bf892bb8a,eec6c301e617a779adb7cff47b3a478e28c2e0ef6725b07439a0d96bf892bb8a,True,True,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,True,64,64,True,64,64,False,False,True,True,True,fe6d874ac03eea86731ea9b3dd481c0c2a5fc1a8f393da73c1800cbc27a004f7,fe6d874ac03eea86731ea9b3dd481c0c2a5fc1a8f393da73c1800cbc27a004f7,True,True,True,,False,False,False,False,False
random-8-8-20,random,7915,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-7915.scen,True,358c4275b3bad164152c51ecd7ecd3a62f06ce98a2d0908b4af488ac8bb6b8e0,358c4275b3bad164152c51ecd7ecd3a62f06ce98a2d0908b4af488ac8bb6b8e0,True,True,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,True,32,32,True,32,32,False,False,True,True,True,94c6d62df8e17a37fb6d1f451d6038b5744a3caa25ac7ab6c2ed13492e4983e9,94c6d62df8e17a37fb6d1f451d6038b5744a3caa25ac7ab6c2ed13492e4983e9,True,True,True,,False,False,False,False,False
random-32-32-10,random,7916,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-7916.scen,True,6370618fbbd5f9fe465166931dafb4a37557d262278a922199aea45dd97fb3bb,6370618fbbd5f9fe465166931dafb4a37557d262278a922199aea45dd97fb3bb,True,True,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,True,128,128,True,128,128,False,False,True,True,True,2e213aaff1dde8c75faf3da414a7d73c64f50219f3dd53003fa61029e54ad738,2e213aaff1dde8c75faf3da414a7d73c64f50219f3dd53003fa61029e54ad738,True,True,True,,False,False,False,False,False
random-32-32-20,random,7917,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-7917.scen,True,41dcd21b2ef85a8c42096738f3dbbb98613a402fe0700be40a97d7693bf966b1,41dcd21b2ef85a8c42096738f3dbbb98613a402fe0700be40a97d7693bf966b1,True,True,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,True,256,256,True,256,256,False,False,True,True,True,bf31a58e6f1085b2cbb712533d065d38f09ffec78ac17bba227cc5e22b5906d1,bf31a58e6f1085b2cbb712533d065d38f09ffec78ac17bba227cc5e22b5906d1,True,True,True,,False,False,False,False,False
maze-32-32-2,maze,7918,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-7918.scen,True,daf7d94b4438be13730466f40e471095f08a50f62c68ac5fa5230434c3fffabb,daf7d94b4438be13730466f40e471095f08a50f62c68ac5fa5230434c3fffabb,True,True,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,True,16,16,True,16,16,False,False,True,True,True,5a7e9b04eabee03955ed85c9c199aff02d44582ad09931ac97d5801b7c1e5446,5a7e9b04eabee03955ed85c9c199aff02d44582ad09931ac97d5801b7c1e5446,True,True,True,,False,False,False,False,False
maze-36-32-4,maze,7919,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-7919.scen,True,0d408c8463569c5c40e8ec36a8cdad1fc88d28dc8b243910d3f8b5ea22d366f1,0d408c8463569c5c40e8ec36a8cdad1fc88d28dc8b243910d3f8b5ea22d366f1,True,True,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,True,32,32,True,32,32,False,False,True,True,True,cde8ea229b258c489490c2fa00ed86913fbf2fc9ebac9f121008f6d0ebd9dac1,cde8ea229b258c489490c2fa00ed86913fbf2fc9ebac9f121008f6d0ebd9dac1,True,True,True,,False,False,False,False,False
