context_horizon_key,context_id,map_family,agents,seed,nominal_budget_ms,horizon_id,route,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
random-32-32-20|50|2249|2000|iteration_label_expansion_short1000_t050_i2,random-32-32-20|a50|s2249|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2249_hiteration_label_expansion_short1000_t050_i2_b2000,random,50,2249,2000,iteration_label_expansion_short1000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2249|2000|iteration_label_expansion_short5000_t100_i4,random-32-32-20|a50|s2249|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2249_hiteration_label_expansion_short5000_t100_i4_b2000,random,50,2249,2000,iteration_label_expansion_short5000_t100_i4,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2248|2000|iteration_label_expansion_short5000_t100_i4,random-32-32-20|a50|s2248|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2248_hiteration_label_expansion_short5000_t100_i4_b2000,random,50,2248,2000,iteration_label_expansion_short5000_t100_i4,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2249|2000|iteration_label_expansion_short2000_t100_i2,random-32-32-20|a50|s2249|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2249_hiteration_label_expansion_short2000_t100_i2_b2000,random,50,2249,2000,iteration_label_expansion_short2000_t100_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2249|2000|iteration_label_expansion_short5000_t050_i2,random-32-32-20|a50|s2249|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2249_hiteration_label_expansion_short5000_t050_i2_b2000,random,50,2249,2000,iteration_label_expansion_short5000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2250|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2250|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2250_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2250,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2250|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2250|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2250_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2250,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2250|2000|iteration_label_expansion_short2000_t050_i2,random-32-32-20|a50|s2250|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2250_hiteration_label_expansion_short2000_t050_i2_b2000,random,50,2250,2000,iteration_label_expansion_short2000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2250|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2250|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2250_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2250,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2250|2000|iteration_label_expansion_short1000_t050_i2,random-32-32-20|a50|s2250|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2250_hiteration_label_expansion_short1000_t050_i2_b2000,random,50,2250,2000,iteration_label_expansion_short1000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2250|2000|iteration_label_expansion_short2000_t100_i2,random-32-32-20|a50|s2250|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2250_hiteration_label_expansion_short2000_t100_i2_b2000,random,50,2250,2000,iteration_label_expansion_short2000_t100_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2250|2000|iteration_label_expansion_short5000_t050_i2,random-32-32-20|a50|s2250|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2250_hiteration_label_expansion_short5000_t050_i2_b2000,random,50,2250,2000,iteration_label_expansion_short5000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2251|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2251|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2251_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2251,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2250|2000|iteration_label_expansion_short5000_t100_i4,random-32-32-20|a50|s2250|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2250_hiteration_label_expansion_short5000_t100_i4_b2000,random,50,2250,2000,iteration_label_expansion_short5000_t100_i4,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2251|2000|iteration_label_expansion_short1000_t050_i2,random-32-32-20|a50|s2251|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2251_hiteration_label_expansion_short1000_t050_i2_b2000,random,50,2251,2000,iteration_label_expansion_short1000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2251|2000|iteration_label_expansion_short2000_t050_i2,random-32-32-20|a50|s2251|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2251_hiteration_label_expansion_short2000_t050_i2_b2000,random,50,2251,2000,iteration_label_expansion_short2000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2251|2000|iteration_label_expansion_short5000_t050_i2,random-32-32-20|a50|s2251|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2251_hiteration_label_expansion_short5000_t050_i2_b2000,random,50,2251,2000,iteration_label_expansion_short5000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2251|2000|iteration_label_expansion_short2000_t100_i2,random-32-32-20|a50|s2251|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2251_hiteration_label_expansion_short2000_t100_i2_b2000,random,50,2251,2000,iteration_label_expansion_short2000_t100_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2251|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2251|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2251_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2251,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2251|2000|iteration_label_expansion_short5000_t100_i4,random-32-32-20|a50|s2251|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2251_hiteration_label_expansion_short5000_t100_i4_b2000,random,50,2251,2000,iteration_label_expansion_short5000_t100_i4,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2251|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2251|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2251_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2251,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2252|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2252|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2252_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2252,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2252|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2252|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2252_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2252,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2252|2000|iteration_label_expansion_short1000_t050_i2,random-32-32-20|a50|s2252|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2252_hiteration_label_expansion_short1000_t050_i2_b2000,random,50,2252,2000,iteration_label_expansion_short1000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2252|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2252|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2252_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2252,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2252|2000|iteration_label_expansion_short2000_t050_i2,random-32-32-20|a50|s2252|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2252_hiteration_label_expansion_short2000_t050_i2_b2000,random,50,2252,2000,iteration_label_expansion_short2000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2252|2000|iteration_label_expansion_short5000_t050_i2,random-32-32-20|a50|s2252|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2252_hiteration_label_expansion_short5000_t050_i2_b2000,random,50,2252,2000,iteration_label_expansion_short5000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2252|2000|iteration_label_expansion_short2000_t100_i2,random-32-32-20|a50|s2252|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2252_hiteration_label_expansion_short2000_t100_i2_b2000,random,50,2252,2000,iteration_label_expansion_short2000_t100_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2253|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2253|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2253_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2253,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2253|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2253|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2253_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2253,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2253|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2253|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2253_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2253,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2252|2000|iteration_label_expansion_short5000_t100_i4,random-32-32-20|a50|s2252|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2252_hiteration_label_expansion_short5000_t100_i4_b2000,random,50,2252,2000,iteration_label_expansion_short5000_t100_i4,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2253|2000|iteration_label_expansion_short5000_t100_i4,random-32-32-20|a50|s2253|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2253_hiteration_label_expansion_short5000_t100_i4_b2000,random,50,2253,2000,iteration_label_expansion_short5000_t100_i4,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2253|2000|iteration_label_expansion_short1000_t050_i2,random-32-32-20|a50|s2253|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2253_hiteration_label_expansion_short1000_t050_i2_b2000,random,50,2253,2000,iteration_label_expansion_short1000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2253|2000|iteration_label_expansion_short2000_t050_i2,random-32-32-20|a50|s2253|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2253_hiteration_label_expansion_short2000_t050_i2_b2000,random,50,2253,2000,iteration_label_expansion_short2000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2253|2000|iteration_label_expansion_short2000_t100_i2,random-32-32-20|a50|s2253|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2253_hiteration_label_expansion_short2000_t100_i2_b2000,random,50,2253,2000,iteration_label_expansion_short2000_t100_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2253|2000|iteration_label_expansion_short5000_t050_i2,random-32-32-20|a50|s2253|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2253_hiteration_label_expansion_short5000_t050_i2_b2000,random,50,2253,2000,iteration_label_expansion_short5000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2254|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2254|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2254_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2254,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2254|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2254|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2254_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2254,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2254|2000|iteration_label_expansion_short1000_t050_i2,random-32-32-20|a50|s2254|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2254_hiteration_label_expansion_short1000_t050_i2_b2000,random,50,2254,2000,iteration_label_expansion_short1000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2254|2000|iteration_label_expansion_short2000_t050_i2,random-32-32-20|a50|s2254|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2254_hiteration_label_expansion_short2000_t050_i2_b2000,random,50,2254,2000,iteration_label_expansion_short2000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2254|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2254|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2254_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2254,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2254|2000|iteration_label_expansion_short2000_t100_i2,random-32-32-20|a50|s2254|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2254_hiteration_label_expansion_short2000_t100_i2_b2000,random,50,2254,2000,iteration_label_expansion_short2000_t100_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2254|2000|iteration_label_expansion_short5000_t050_i2,random-32-32-20|a50|s2254|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2254_hiteration_label_expansion_short5000_t050_i2_b2000,random,50,2254,2000,iteration_label_expansion_short5000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2254|2000|iteration_label_expansion_short5000_t100_i4,random-32-32-20|a50|s2254|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2254_hiteration_label_expansion_short5000_t100_i4_b2000,random,50,2254,2000,iteration_label_expansion_short5000_t100_i4,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2255|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2255|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2255_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2255,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2255|2000|iteration_label_expansion_short2000_t050_i2,random-32-32-20|a50|s2255|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2255_hiteration_label_expansion_short2000_t050_i2_b2000,random,50,2255,2000,iteration_label_expansion_short2000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
random-32-32-20|50|2255|2000|iteration_label_expansion_short1000_t050_i2,random-32-32-20|a50|s2255|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2255_hiteration_label_expansion_short1000_t050_i2_b2000,random,50,2255,2000,iteration_label_expansion_short1000_t050_i2,A_core_calibrated_evaluable,False,False,False,False,False
