instance_uid,physical_map_sha256,map,map_family,split,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
b2f73727560c6c4fa0cb89a292eb3d116cdba4db70da7fe7c5d5e94663834e6b,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
2b85772cab0cb0c8adf704aae61245d01bc19883262707f1973686d34f6cd259,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,g559-synth-game-lak-32,game,train,False,False,False,False,False
760c739dfc303d801962ec835a2017fbc509085ad18a3eee8daf2584aed64ba1,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
82ad26d1c893f17513202b5b2eaef210bde8aa89c54c8c6e5ce8aea590111351,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
f04565eba5caa53970f7f84f0a220b3464272c9c217bfd02b5ea1b5b41e604ce,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,g559-synth-game-lak-32,game,train,False,False,False,False,False
c513a3628bf5ae5bef50cdc881b4c061fd0dd89b1c7d3330abd6fe674124fe88,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
76c41f51357dc58fcb6e569e294679bc7d4b09f2eaa50f2768a8717c2d0d0aea,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
09e007647933c8f75f39338ee06a6294323855dc70225ef1354c68f329f20684,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
e1423389c09ef3cb7b25e28481d43d4d22de6ed5659e9aebaef11c62680ab014,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,validation,False,False,False,False,False
1dc5b0b7baf4510ae1c44321334ad423b63040f6c4e1bc2492839ab05f34ff1f,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,validation,False,False,False,False,False
4b5879f49b65ab7c78ca982dd83a7125da3260c5c8dc24e2d39f9fa43feb598d,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
555257e6d8392912943361827e0f7036b8af1bc535343f03653b74520a4059a9,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
502b06fa6abcd7734c45227e0d7a643f514d66612c16d5dfd0133e89e284afae,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
1ec38515cf36eb1628c718ca6e31f954a89d79a306103ec50b92611d0e9d4668,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
8fd1f916cef089fce7213e47bfde3e976e4c78bb987c95e5a674a65b92ecd22f,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
1e1e9d92dbd58803220440c293e6e900a31f1dd9b274336a37b4969981a8f592,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
0cbb86b94c6ece46a467b09f9cb82bca96480429ee5bea9ea14864343247765b,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
8284c9ecc0fed88483ac89b1c83fc7b73a56205389829798970ec97041394cde,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,g559-synth-corners-34,irregular_bottleneck,train,False,False,False,False,False
197d5b549fbc9d41434026ffd898c38cfbc71589c88d9668897be0817fdb24bd,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,train,False,False,False,False,False
d95225a4a10a341fc2794b84b3b49ff52d61188ac0d60f194d34fbf2f505d5ef,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
cf9f3bc75af49ef68c620ff4d468687a0d182e48a9635726cf03fabcf7871d01,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,train,False,False,False,False,False
af2432de7989d2c9a0b9e76310ed694408851fda07ac6cbd2ea731b619016453,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
c0a61e415a7ba76795a355abbfbbe8126d67b8b3c8d90b6eb3efc117781de1a5,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,g559-synth-warehouse-b-36,warehouse,heldout,False,False,False,False,False
9c6fcd2e413f4d1be31928fa449a2a6df1366c550b4f9c73150b2c85725e657d,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
464a9d55819ce09260e343b2ecc45c26fcd3896cd42f9ac4f422356df35c34a8,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
0740cc3b00f04878f95c8e2d6cbd749c0c8c91d69827d238ab993961f5159a20,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
710af4c677110aed213743b8c9ea19d8bd9db2947c44b644abb5357519a64592,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,g559-synth-corners-34,irregular_bottleneck,train,False,False,False,False,False
ef560ab7ef5e9fbd518f9e71499af41ddde9b2bf1b1de0ba9b1b8c3f7e69e2a1,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
88fe268d3d977052b393cbd3d1682aa0dfd025d985277c777177fd7eebfff8b3,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
12ec37a32b745faedf192db1297c5c10f1917b99ff6131c9df7f37cc4e1f7622,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
9cbb72df842016aa99093f7cdd9362d4aa2d076a98e885c202a9e6804ddf96e1,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
0d6bb262d63142bcee76b015dbd03f92da1fc1f899033e3e11f3f8dca41d5304,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
59895812a1370f2bf76837bf2ba4b61c75ad30fe14639c0d6b5770e5c157d416,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
d18572dac4a776bc23bbfb7f1a79f05bf351848e7181069c4200ea6c9aa4d9a5,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
47314c89627eb5a35076dabb4d8383791311a3668232e9df71ecfe265b70947f,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
ad947005a793e9bd2f47aee893f4a29a998d159331eb78eee5cfa8120c8aa5b8,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
3dde7de9c1d0327720ada308a3ca23993118ceae80c57fa7340bf0c5f04c6fc7,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
4d80e0a61064ab14584f60a74e43ed65e758579aa56a6c719d7a18f893ccf642,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,random-32-32-10,random,train,False,False,False,False,False
2e7253d62a3489029028f6593442b6e9fc0e3d33831ed8fcff79e1e61ac52996,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
0db1cb612534b658e71223d41a61d9167e78a7689f0a46aeae9d57072f8d68a6,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
fae3779e31da22d61873dc9ab423acec691eb04cadc28084f883c042d275baa1,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,random-32-32-10,random,train,False,False,False,False,False
d408c7b19b7ec1f1271afa52199eb00ad6630b81bac39a2b28cdd15d5da67726,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
57d4a995aa7c36582255af80e378889da2c39acd24670d67a5ba98b9d828ec3a,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
07c3b54134c4b7eb27336bf768d06bcf3852de6ac7617e822d5100aed6a684b8,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
3a2859d27749dc3a8d3b821735bf86b66c39a9409e9e85293062e3f74e57ab07,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,g559-synth-string-40,irregular_bottleneck,heldout,False,False,False,False,False
a2130a4149efda150b062e3acc75f0d7ad94fc26872713c35d0b81e8b1abaacf,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
0495e62740804c1e885602df64a080990fd5ba2d90e976e730b6520a94a909c1,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,g559-synth-warehouse-b-36,warehouse,heldout,False,False,False,False,False
963ffabe02ecd373b3638bbc9d626223243eaea1e0f9a9108d49a50782be0da0,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,g559-synth-game-lak-32,game,train,False,False,False,False,False
44f39dc5a9aee39389308cc2581a10fe4494b187d937195ebcb8468477010d4f,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
c6be807487e155ca18dc23d20f0e1820afd8b27709f38b12869e540b2f3349bb,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
7af676e728a8b0dd1f5fa443a18e813f37e65ba222029ee7c0aef8bc201792c1,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
0cef7e01846ee4f21952bbcf08ae753fed458ec440a9ab57dda3fba47e68869a,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,validation,False,False,False,False,False
e537c6e65b3be36f7a8c37a340c572459cad24a169d56bd8464f032bc36b15cd,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,validation,False,False,False,False,False
7e075be80e8f03a0afb8763e24699d489419228fc3bb4ed97bc2bcac1c15a341,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
eecd3e92b70c2de9cf601ed5d80f2e000b7ffdcc39f825aae9357165712e7520,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,train,False,False,False,False,False
caf2195593665d3aac8f5913ce557fce3f0ba06dbc81aea27d0931139aac450f,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
c1de20010261d804f0879506445f5f360c1da211ae2b353d91dfeeca37f6088b,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
046b9a48b05de7aeefbb689a090e00bf9b20dcaa5b54c7fee0eecd8ce25d0f5f,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,g559-synth-corners-34,irregular_bottleneck,train,False,False,False,False,False
ce97d4db0079d54629eb4bfc8d4e53e8d4209fb730d6cc7221d9be3a768a15c0,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
67de8d294e28487ab145e6b90fd011ed1ade8181a40935c683dcb0a6e7e84d17,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
3c6f4f594d4350455ebf81fc1441b020666210baf428237aeeacc21bfe3cbb4e,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,g559-synth-string-40,irregular_bottleneck,heldout,False,False,False,False,False
c71d6ce4b810c529cc2891c79852c96920008fc33737ec67243c6a389677628c,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
dcccc72b83c91c97f2ba17f529fb2bdb8c2942825d7bf1f7f0e1b463a8203fe3,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,g559-synth-tunnel-38,irregular_bottleneck,train,False,False,False,False,False
c442890ffcf07201a9ee3164b1739258ec5f9599f7b3169f0b866d1193afcec0,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
8cad37cda5ddeda14b54936108c0f0086a9a5bed45213a26eeab32ea4eb4881e,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,empty-16-16,empty,validation,False,False,False,False,False
95d9562381d49be258aa8fc7b2efc30a798c65ac1a8a406f18b76d8666b2418f,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
99f0405aa508874420c9e9382e765680dc0c282fd961d759880421453b21bcf6,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,train,False,False,False,False,False
29138c1f96bdd5c8e75308f3d2b4ecf06740cc43befa3d5676ed61786a25b8d9,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,random-32-32-10,random,train,False,False,False,False,False
926c8b8e3bd8aa4f41de421b92764a6dd46029bfd6e5ffa6f8dae9747093262a,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
0dcded5a98af1c40ccdf7a7a7810ca501ce807933c688063135c45b5d5f81cb4,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
7a3d7cf96a705ec5311e0678067244e7d18d98b66f7da406cdd415ad4955323b,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,g559-synth-warehouse-b-36,warehouse,heldout,False,False,False,False,False
f24c962f725b847c5ee5cf4038b6082cafc821295f78c3e7a9cb8176a331f4b6,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,validation,False,False,False,False,False
f905ba28437a2f73694a4df5c2febf5fe3e360e2e17540dc0a34b018e0a732e9,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
d8db971231dd6ee60a11050ef58bef061516321f582de77c7b197ed8fb45caaf,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
ed19d17b7ca834f797bf1fadada07e10c743992da28fa81c5a0562e001169296,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,g559-synth-game-lak-32,game,train,False,False,False,False,False
bce513c7fb3fdb7bc4844ee2ddf84e6e05ecdeb3d6b75683d0becd5ef61b5454,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,validation,False,False,False,False,False
6a4b8a0ebfce710528bd431ae92224acdfbd542e40baa83c1e9c051109131f5d,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,train,False,False,False,False,False
0c64a096d1c845ae2a249304ccbd71e587db67639c79a88c55ddef862fc0ec20,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,random-8-8-20,random,train,False,False,False,False,False
5b4da1278a0a18dbf82d8c1edceaf84648d099529e933340be084425154096dd,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
80d66d5cb57b150529ddc2db91a5fd628ac2c48244fbac1c1b8dc508faff4e03,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,validation,False,False,False,False,False
228741f46f0362165df3a4881c797168b93ba0ad52f634b44a2d950c6574e320,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,g559-synth-tunnel-38,irregular_bottleneck,train,False,False,False,False,False
2fad2b0d59674c463f4196cebd55120f3b7c89ce0630f0a58c483e7ee6537b98,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,validation,False,False,False,False,False
f85cc943a8e3f2a6a81fa58b3f8e3b71e66963c867e69b64baa72f195f53adef,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
51fac0195255257023b5375509fab8a9bc7e8ac80b1535d026bd161062791796,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,train,False,False,False,False,False
900de43fc0337cfe503f205f0e01a7763947f5e07049155c52237ad8c24795ee,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,g559-synth-game-lak-32,game,train,False,False,False,False,False
e99fa9595d7b00d40f90dcebbb338c34131057ae2f02ab13dcfce9a0ec75ec13,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
49488016303e6003a654e7a72dd4720970695705fbd7f4d123c6549bf08b3b69,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
5bad86dd08e9c42d2400c95f52d69058a031907f922b9a10c770185cc09a7e6e,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,train,False,False,False,False,False
e88d771d225d9e62a8e9ebb66e5828ec62b960552730abe59b8eac7ea2182c25,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,g559-synth-tunnel-38,irregular_bottleneck,train,False,False,False,False,False
d437cd3fc09ed7b43857d9c9f49f0bc13f48c15b5aca06e57d29b4c27e3da215,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
905715500eb66d4d4247001d49c609329e7317de70033669765c13bc33fca229,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
f7c15ef1915b8222b184abffb7ec5e4dfb7e21a99f9c456f37714cd508d82790,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
eaafdff997f88ad565957b8e98d5aa2e0d47ea85a7c9113f539606a46eb8def5,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
15d744e485d6a120e3bd8064dc58db873ad6ebf2f44826498668d77f5b93b28c,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
932081ef3e08aa412efd672f17ba9fb5a3ffd50474ce979d1a6edd7781d97a5f,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
cde6c96c2a10cd5c3cdde12c9ae2001a0c410228d627cc3737321e9af01a149a,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
23fbeba7ad67d2104e8849a9b148d719da4a6619d683db60eca8660744812249,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,validation,False,False,False,False,False
555e9ad24322213bef71a14a265a77699a257eb9758cbdf9039dd9e5eaf0f57a,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
d055c026825d84a2c4377ed906e27f338eb6101097b230f4519b3745aa3dc88a,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,random-32-32-10,random,train,False,False,False,False,False
5d72bf2f7363dd70866689c198032d7a4ddf9f8f17433e7e355862a640469253,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
955c585633170f4acb15d0f0d7af1676ee05af8c098fdab921d99288df8915bd,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
a4344d37f332acacb982bc28c7d5553f48f09d3ac0b3ebc0dabce9f3a5afe3df,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,g559-synth-game-lak-32,game,train,False,False,False,False,False
effdb21537209d324e717aa410bc9f91103ae08f4c22425fec2285f23bc0d0c0,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,empty-16-16,empty,validation,False,False,False,False,False
0c8392f4fbb3ed2c3313a97bdeebd9fe9f0c3d5c2ea60e3b145615e8ec18bab7,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
44eebfd2640f6dbedab5a64ad6478249189bb3b817133c229f9add7037164e2b,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,validation,False,False,False,False,False
8597cec49d8cdaf119d80e32f0ff78de97c6af533bf4714cf76bb21818465dbd,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
4674214ad938793c51020f729bc9c194357f1bb27a82e451f179b81dcc900307,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,g559-synth-game-lak-32,game,train,False,False,False,False,False
a046488d6559ba6e859b23e9202caf3fbff6eeb3823728e6b4db6967e587ca2c,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,g559-synth-corners-34,irregular_bottleneck,train,False,False,False,False,False
6d95098ec13213a34b3be19c19e2dbe2122dbfe1ff8f2d2376c6ddfa903dfe7e,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
a77495977ee511a9e25530e86c6b7247ebd2c2c0afc9ad526d18dfd1ec3925a5,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
11780b6ea74d56bd0d7c1251d95b4509704fd0d19dde2ebab1513e85a9d52ccf,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
fe09f164eff3c89f92aa953267a63446f163ce94e865a2a7674a9db7b59ae673,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,train,False,False,False,False,False
ea00f2b911b91f23a93c33985b02dce850ad9358afa806c14f1726a611ee45c8,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,validation,False,False,False,False,False
dbfe5116289ee66bf7e32b8232d1fc3deb11145c6037e73acecb0dbcaa0d7e2c,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,g559-synth-string-40,irregular_bottleneck,heldout,False,False,False,False,False
3790b6607e694f644d6c8cbc134268e80ea943f804f67b3a022119a32db60ecb,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
8e6ce9e42efb89f992aa465a58d3c9c7c82e58f73d24603d4957cdba190d2596,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
a57f6eaac50e65ecf05beaae046ea246273cd86e0d4a65ebd17366bec0b2656e,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
9e23133f9e2a01564b8ecf563ed764829a460e5460055e5c6723ba353f6efa10,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,g559-synth-tunnel-38,irregular_bottleneck,train,False,False,False,False,False
71bb891f4aec40ed35c2e5bcf87c4b4e87c310a5046c0b1ace737a927c22c976,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
06f0d69daf995afb1e1926e38104e860bf2ae099adf5e902a88e7d750f326d4b,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
bb765d83a058dbec0a51cb825eeb3b274850318523b1e3c4a3d65464878a3d11,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
20f0d7a2b70da659fffee4a2b5f5132fcddc19f38f0f16600f74ab3fbfa20264,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,g559-synth-string-40,irregular_bottleneck,heldout,False,False,False,False,False
