agents,best_delta,best_minus_second,best_minus_target,best_probe_rule,candidate_count,checkpoint_id,harmful_candidate_count,iteration,map_name,second_delta,second_probe_rule,seed,split,target_delta,target_in_tie_eps_0_001,target_in_tie_eps_0_0025,target_in_tie_eps_0_005,target_in_tie_eps_0_01,target_in_tie_eps_0_02,target_rule_executable,target_rule_original,tie_count_eps_0_001,tie_count_eps_0_0025,tie_count_eps_0_005,tie_count_eps_0_01,tie_count_eps_0_02
100,0.0491743119266,0.015229357798200005,0.0,wait_light,8,maze-32-32-2__a100__i6__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-2,0.0339449541284,commit_heavy,6,train,0.0491743119266,1,1,1,1,1,wait_light,wait_light,1,1,1,1,2
100,0.0256880733945,0.0062385321101,0.0,block_light,8,maze-32-32-2__a100__i6__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-2,0.0194495412844,decay_095,6,train,0.0256880733945,1,1,1,1,1,block_light,block_light,1,1,1,3,4
100,0.0122935779817,0.01119266055051,0.0,decay_095,8,maze-32-32-2__a100__i6__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-2,0.00110091743119,commit_heavy,6,train,0.0122935779817,1,1,1,1,1,decay_095,decay_095,1,1,1,1,6
100,0.00917431192661,0.0009174311926699995,0.0,wait_light,8,maze-32-32-2__a100__i6__phase4_phase4-full-repair1__iter3,1,3,maze-32-32-2,0.00825688073394,block_light,6,train,0.00917431192661,1,1,1,1,1,wait_light,wait_light,2,2,2,4,7
200,0.081052831623,0.044849866970800005,0.0,commit_heavy,8,maze-32-32-2__a200__i6__phase4_phase4-full-repair1__iter0,1,0,maze-32-32-2,0.0362029646522,wait_heavy,6,train,0.081052831623,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
200,0.0912200684151,0.019289243633600003,0.0,decay_095,8,maze-32-32-2__a200__i6__phase4_phase4-full-repair1__iter1,1,1,maze-32-32-2,0.0719308247815,wait_light,6,train,0.0912200684151,1,1,1,1,1,decay_095,decay_095,1,1,1,1,2
200,0.0411440516914,0.03211706575449,0.0,decay_095,8,maze-32-32-2__a200__i6__phase4_phase4-full-repair1__iter2,4,2,maze-32-32-2,0.00902698593691,wait_heavy,6,train,0.0411440516914,1,1,1,1,1,decay_095,decay_095,1,1,1,1,1
200,0.0679399467883,0.015108323831199998,0.0,commit_heavy,8,maze-32-32-2__a200__i6__phase4_phase4-full-repair1__iter3,2,3,maze-32-32-2,0.0528316229571,wait_heavy,6,train,0.0679399467883,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,2
400,1.0,0.0,0.0,wait_light,8,maze-32-32-2__a400__i6__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-2,1.0,wait_heavy,6,train,1.0,1,1,1,1,1,wait_heavy,wait_heavy,3,3,3,3,3
50,0.0223964165733,0.001493094438200001,0.0,block_heavy,8,maze-32-32-2__a50__i7__phase4_phase4-full-repair1__iter0,1,0,maze-32-32-2,0.0209033221351,wait_light,7,train,0.0223964165733,1,1,1,1,1,block_heavy,block_heavy,1,2,2,2,3
50,0.0197835013065,0.012691302724940002,0.0,wait_light,8,maze-32-32-2__a50__i7__phase4_phase4-full-repair1__iter1,3,1,maze-32-32-2,0.00709219858156,block_light,7,train,0.0197835013065,1,1,1,1,1,wait_light,wait_light,1,1,1,1,3
50,0.0,0.00746547219112,0.0,additive_ltm,8,maze-32-32-2__a50__i7__phase4_phase4-full-repair1__iter2,1,2,maze-32-32-2,-0.00746547219112,block_light,7,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,2,7
50,0.0119447555058,0.00037327360960000104,0.0,commit_heavy,8,maze-32-32-2__a50__i7__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-2,0.0115714818962,wait_light,7,train,0.0119447555058,1,1,1,1,1,commit_heavy,commit_heavy,2,3,4,5,7
100,0.0183105890482,0.0183105890482,0.0,block_heavy,8,maze-32-32-2__a100__i7__phase4_phase4-full-repair1__iter0,2,0,maze-32-32-2,0.0,decay_095,7,train,0.0183105890482,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,4
100,0.00967351874244,0.007600621869060001,0.0,commit_heavy,8,maze-32-32-2__a100__i7__phase4_phase4-full-repair1__iter1,1,1,maze-32-32-2,0.00207289687338,wait_heavy,7,train,0.00967351874244,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,3,6
100,0.0022456382795,0.002072896873385,0.0022456382795,commit_heavy,8,maze-32-32-2__a100__i7__phase4_phase4-full-repair1__iter2,1,2,maze-32-32-2,0.000172741406115,wait_light,7,train,0.0,0,1,1,1,1,additive_ltm,neutral_additive,1,3,3,5,7
100,0.00397305234065,0.00397305234065,0.00397305234065,decay_090,8,maze-32-32-2__a100__i7__phase4_phase4-full-repair1__iter3,4,3,maze-32-32-2,0.0,additive_ltm,7,train,0.0,0,0,1,1,1,additive_ltm,neutral_additive,1,1,2,3,4
200,0.0,0.0,0.0,decay_095,8,maze-32-32-2__a200__i7__phase4_phase4-full-repair1__iter0,5,0,maze-32-32-2,0.0,decay_090,7,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,3,3,3,3,3
200,0.0215623895369,0.006009190526600001,0.0,block_light,8,maze-32-32-2__a200__i7__phase4_phase4-full-repair1__iter1,3,1,maze-32-32-2,0.0155531990103,wait_heavy,7,train,0.0215623895369,1,1,1,1,1,block_light,block_light,1,1,1,2,2
200,0.0920820077766,0.091375044185225,0.0,wait_heavy,8,maze-32-32-2__a200__i7__phase4_phase4-full-repair1__iter2,4,2,maze-32-32-2,0.000706963591375,decay_095,7,train,0.0920820077766,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,1
200,0.147755390597,0.07564510427669999,0.0,block_light,8,maze-32-32-2__a200__i7__phase4_phase4-full-repair1__iter3,1,3,maze-32-32-2,0.0721102863203,wait_light,7,train,0.147755390597,1,1,1,1,1,block_light,block_light,1,1,1,1,1
400,1.0,1.0,0.0,commit_heavy,8,maze-32-32-2__a400__i7__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-2,0.0,wait_light,7,train,1.0,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
50,0.0342762063228,0.03128119800333,0.0,wait_light,8,maze-32-32-2__a50__i8__phase4_phase4-full-repair1__iter0,1,0,maze-32-32-2,0.00299500831947,commit_heavy,8,train,0.0342762063228,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
50,0.0129783693844,0.0,0.0,wait_light,8,maze-32-32-2__a50__i8__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-2,0.0129783693844,block_light,8,train,0.0129783693844,1,1,1,1,1,block_light,block_light,2,2,2,2,6
50,0.00865224625624,0.0013311148086500007,0.0,wait_light,8,maze-32-32-2__a50__i8__phase4_phase4-full-repair1__iter2,1,2,maze-32-32-2,0.00732113144759,decay_090,8,train,0.00865224625624,1,1,1,1,1,wait_light,wait_light,1,2,3,6,7
50,0.00532445923461,0.00532445923461,0.0,decay_095,8,maze-32-32-2__a50__i8__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-2,0.0,additive_ltm,8,train,0.00532445923461,1,1,1,1,1,decay_095,decay_095,1,1,1,3,5
100,0.0550943396226,0.014716981131999998,0.0,wait_light,8,maze-32-32-2__a100__i8__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-2,0.0403773584906,block_light,8,train,0.0550943396226,1,1,1,1,1,wait_light,wait_light,1,1,1,1,3
100,0.0,0.00283018867925,0.0,additive_ltm,8,maze-32-32-2__a100__i8__phase4_phase4-full-repair1__iter1,5,1,maze-32-32-2,-0.00283018867925,wait_light,8,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,2,2,3
100,0.0149056603774,0.00698113207551,0.0,commit_heavy,8,maze-32-32-2__a100__i8__phase4_phase4-full-repair1__iter2,1,2,maze-32-32-2,0.00792452830189,block_heavy,8,train,0.0149056603774,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,2,6
100,0.0254716981132,0.010754716981099999,0.0,block_light,8,maze-32-32-2__a100__i8__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-2,0.0147169811321,wait_light,8,train,0.0254716981132,1,1,1,1,1,block_light,block_light,1,1,1,1,5
200,0.129005524862,0.06813996316770002,0.0,wait_light,8,maze-32-32-2__a200__i8__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-2,0.0608655616943,block_light,8,train,0.129005524862,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.0758747697974,0.0331491712707,0.0,decay_090,8,maze-32-32-2__a200__i8__phase4_phase4-full-repair1__iter1,1,1,maze-32-32-2,0.0427255985267,block_heavy,8,train,0.0758747697974,1,1,1,1,1,decay_090,decay_090,1,1,1,1,1
200,0.230570902394,0.004511970533999987,0.0,commit_heavy,8,maze-32-32-2__a200__i8__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-2,0.22605893186,decay_095,8,train,0.230570902394,1,1,1,1,1,commit_heavy,commit_heavy,1,1,2,2,2
200,0.109944751381,0.052670349907700004,0.0,block_light,8,maze-32-32-2__a200__i8__phase4_phase4-full-repair1__iter3,2,3,maze-32-32-2,0.0572744014733,decay_095,8,train,0.109944751381,1,1,1,1,1,block_light,block_light,1,1,1,1,1
400,1.0,0.0,0.0,wait_heavy,8,maze-32-32-2__a400__i8__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-2,1.0,block_light,8,train,1.0,1,1,1,1,1,block_light,block_light,2,2,2,2,2
400,1.0,0.0,0.0,commit_heavy,8,maze-32-32-2__a400__i8__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-2,1.0,block_light,8,train,1.0,1,1,1,1,1,commit_heavy,commit_heavy,3,3,3,3,3
400,0.0,0.0,0.0,wait_light,8,maze-32-32-2__a400__i8__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-2,0.0,wait_heavy,8,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,8,8,8,8,8
50,0.0720461095101,0.014769452449599998,0.0,commit_heavy,8,maze-32-32-2__a50__i9__phase4_phase4-full-repair1__iter0,1,0,maze-32-32-2,0.0572766570605,wait_light,9,train,0.0720461095101,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,2
50,0.0252161383285,0.0003602305474999998,0.0,block_heavy,8,maze-32-32-2__a50__i9__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-2,0.024855907781,decay_090,9,train,0.0252161383285,1,1,1,1,1,block_heavy,block_heavy,2,2,3,3,6
50,0.024855907781,0.0147694524496,0.0,block_heavy,8,maze-32-32-2__a50__i9__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-2,0.0100864553314,wait_heavy,9,train,0.024855907781,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,4
50,0.0111671469741,0.0018011527377899995,0.0,block_light,8,maze-32-32-2__a50__i9__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-2,0.00936599423631,block_heavy,9,train,0.0111671469741,1,1,1,1,1,block_light,block_light,1,2,5,5,8
100,0.0519390581717,0.002077562326799995,0.0,commit_heavy,8,maze-32-32-2__a100__i9__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-2,0.0498614958449,block_heavy,9,train,0.0519390581717,1,1,1,1,1,commit_heavy,commit_heavy,1,2,2,2,4
100,0.0181786703601,0.001038781163400001,0.0,decay_095,8,maze-32-32-2__a100__i9__phase4_phase4-full-repair1__iter1,2,1,maze-32-32-2,0.0171398891967,block_heavy,9,train,0.0181786703601,1,1,1,1,1,decay_095,decay_095,1,2,2,2,3
100,0.0169667590028,0.009522160664850001,0.0,wait_light,8,maze-32-32-2__a100__i9__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-2,0.00744459833795,block_heavy,9,train,0.0169667590028,1,1,1,1,1,wait_light,wait_light,1,1,1,2,5
100,0.00623268698061,0.0038088642659299997,0.0,wait_light,8,maze-32-32-2__a100__i9__phase4_phase4-full-repair1__iter3,1,3,maze-32-32-2,0.00242382271468,block_heavy,9,train,0.00623268698061,1,1,1,1,1,wait_light,wait_light,1,1,2,3,4
200,0.0928445229682,0.047703180212000006,0.0,block_light,8,maze-32-32-2__a200__i9__phase4_phase4-full-repair1__iter0,1,0,maze-32-32-2,0.0451413427562,block_heavy,9,train,0.0928445229682,1,1,1,1,1,block_light,block_light,1,1,1,1,1
200,0.031890459364,0.015282685512399998,0.0,decay_095,8,maze-32-32-2__a200__i9__phase4_phase4-full-repair1__iter1,5,1,maze-32-32-2,0.0166077738516,decay_090,9,train,0.031890459364,1,1,1,1,1,decay_095,decay_095,1,1,1,1,2
200,0.118727915194,0.0984098939926,0.0,wait_light,8,maze-32-32-2__a200__i9__phase4_phase4-full-repair1__iter2,5,2,maze-32-32-2,0.0203180212014,decay_090,9,train,0.118727915194,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.0126325088339,0.00583038869256,0.0,decay_090,8,maze-32-32-2__a200__i9__phase4_phase4-full-repair1__iter3,5,3,maze-32-32-2,0.00680212014134,block_light,9,train,0.0126325088339,1,1,1,1,1,decay_090,decay_090,1,1,1,2,3
400,0.147369370995,0.147369370995,0.0,wait_light,8,maze-32-32-2__a400__i9__phase4_phase4-full-repair1__iter0,4,0,maze-32-32-2,0.0,decay_095,9,train,0.147369370995,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
400,1.0,0.0,0.0,wait_heavy,8,maze-32-32-2__a400__i9__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-2,1.0,block_heavy,9,train,1.0,1,1,1,1,1,wait_heavy,wait_heavy,2,2,2,2,2
400,0.0741359083115,0.05572601750740001,0.0,block_light,8,maze-32-32-2__a400__i9__phase4_phase4-full-repair1__iter2,3,2,maze-32-32-2,0.0184098908041,wait_heavy,9,train,0.0741359083115,1,1,1,1,1,block_light,block_light,1,1,1,1,1
400,0.226423607978,0.0060012634240000085,0.0,wait_light,8,maze-32-32-2__a400__i9__phase4_phase4-full-repair1__iter3,5,3,maze-32-32-2,0.220422344554,block_light,9,train,0.226423607978,1,1,1,1,1,wait_light,wait_light,1,1,1,2,2
50,0.0419117647059,0.0080882352941,0.0,commit_heavy,8,maze-32-32-2__a50__i10__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-2,0.0338235294118,block_heavy,10,train,0.0419117647059,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,2,2
50,0.0106617647059,0.0106617647059,0.0,block_light,8,maze-32-32-2__a50__i10__phase4_phase4-full-repair1__iter1,2,1,maze-32-32-2,0.0,additive_ltm,10,train,0.0106617647059,1,1,1,1,1,block_light,block_light,1,1,1,1,4
50,0.0117647058824,0.0044117647059300005,0.0,block_light,8,maze-32-32-2__a50__i10__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-2,0.00735294117647,wait_light,10,train,0.0117647058824,1,1,1,1,1,block_light,block_light,1,1,2,4,7
50,0.00735294117647,0.0018382352941199998,0.0,decay_095,8,maze-32-32-2__a50__i10__phase4_phase4-full-repair1__iter3,1,3,maze-32-32-2,0.00551470588235,decay_090,10,train,0.00735294117647,1,1,1,1,1,decay_095,decay_095,1,2,3,5,7
100,0.060356390113,0.012071278022600003,0.0,block_heavy,8,maze-32-32-2__a100__i10__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-2,0.0482851120904,wait_light,10,train,0.060356390113,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,2
100,0.00670626556812,0.006131442805139,0.0,decay_090,8,maze-32-32-2__a100__i10__phase4_phase4-full-repair1__iter1,1,1,maze-32-32-2,0.000574822762981,wait_light,10,train,0.00670626556812,1,1,1,1,1,decay_090,decay_090,1,1,1,3,6
100,0.0490515424411,0.0011496455259999983,0.0,wait_light,8,maze-32-32-2__a100__i10__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-2,0.0479018969151,block_heavy,10,train,0.0490515424411,1,1,1,1,1,wait_light,wait_light,1,2,2,2,2
100,0.0339145430159,0.014370569074500003,0.0,decay_090,8,maze-32-32-2__a100__i10__phase4_phase4-full-repair1__iter3,1,3,maze-32-32-2,0.0195439739414,decay_095,10,train,0.0339145430159,1,1,1,1,1,decay_090,decay_090,1,1,1,1,3
200,0.0464893820547,0.0007652573178,0.0,wait_light,8,maze-32-32-2__a200__i10__phase4_phase4-full-repair1__iter0,2,0,maze-32-32-2,0.0457241247369,commit_heavy,10,train,0.0464893820547,1,1,1,1,1,wait_light,wait_light,2,2,2,2,2
200,0.142433518271,0.01109623110800001,0.0,wait_light,8,maze-32-32-2__a200__i10__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-2,0.131337287163,decay_090,10,train,0.142433518271,1,1,1,1,1,wait_light,wait_light,1,1,1,1,2
200,0.0417065238186,0.0417065238186,0.0,wait_light,8,maze-32-32-2__a200__i10__phase4_phase4-full-repair1__iter2,6,2,maze-32-32-2,0.0,additive_ltm,10,train,0.0417065238186,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.0921178496269,0.0011478859766000105,0.0,decay_095,8,maze-32-32-2__a200__i10__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-2,0.0909699636503,wait_heavy,10,train,0.0921178496269,1,1,1,1,1,decay_095,decay_095,1,3,4,4,4
400,1.0,0.0,0.0,commit_heavy,8,maze-32-32-2__a400__i10__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-2,1.0,block_light,10,train,1.0,1,1,1,1,1,block_light,block_light,2,2,2,2,2
400,0.387085852479,0.107472793229,0.0,wait_light,8,maze-32-32-2__a400__i10__phase4_phase4-full-repair1__iter1,5,1,maze-32-32-2,0.27961305925,decay_095,10,train,0.387085852479,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
50,0.0237590156979,0.001697072549799998,0.0,wait_light,8,maze-32-32-2__a50__i11__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-2,0.0220619431481,block_heavy,11,train,0.0237590156979,1,1,1,1,1,wait_light,wait_light,1,2,2,2,4
50,0.0233347475605,0.0012728044123999985,0.0,decay_095,8,maze-32-32-2__a50__i11__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-2,0.0220619431481,wait_light,11,train,0.0233347475605,1,1,1,1,1,decay_095,decay_095,1,3,3,4,6
50,0.00127280441239,0.00127280441239,0.00127280441239,block_light,8,maze-32-32-2__a50__i11__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-2,0.0,additive_ltm,11,train,0.0,0,1,1,1,1,additive_ltm,neutral_additive,1,2,4,6,8
50,0.0,0.0033941450997,0.0,additive_ltm,8,maze-32-32-2__a50__i11__phase4_phase4-full-repair1__iter3,2,3,maze-32-32-2,-0.0033941450997,block_light,11,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,2,3,6
100,0.0170443152196,0.003809905754999999,0.0,commit_heavy,8,maze-32-32-2__a100__i11__phase4_phase4-full-repair1__iter0,1,0,maze-32-32-2,0.0132344094646,block_heavy,11,train,0.0170443152196,1,1,1,1,1,commit_heavy,commit_heavy,1,1,2,3,7
100,0.0419089633046,0.0200521355524,0.0,wait_light,8,maze-32-32-2__a100__i11__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-2,0.0218568277522,decay_095,11,train,0.0419089633046,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
100,0.016442751153,0.0056145979547,0.0,wait_light,8,maze-32-32-2__a100__i11__phase4_phase4-full-repair1__iter2,1,2,maze-32-32-2,0.0108281531983,wait_heavy,11,train,0.016442751153,1,1,1,1,1,wait_light,wait_light,1,1,1,2,4
100,0.00862241828755,0.0044114698215399996,0.0,block_heavy,8,maze-32-32-2__a100__i11__phase4_phase4-full-repair1__iter3,3,3,maze-32-32-2,0.00421094846601,block_light,11,train,0.00862241828755,1,1,1,1,1,block_heavy,block_heavy,1,1,2,4,5
200,0.0994595619607,0.001611832748599995,0.0,commit_heavy,8,maze-32-32-2__a200__i11__phase4_phase4-full-repair1__iter0,1,0,maze-32-32-2,0.0978477292121,wait_light,11,train,0.0994595619607,1,1,1,1,1,commit_heavy,commit_heavy,1,2,2,2,2
200,0.00786953636105,0.00786953636105,0.0,block_light,8,maze-32-32-2__a200__i11__phase4_phase4-full-repair1__iter1,6,1,maze-32-32-2,0.0,additive_ltm,11,train,0.00786953636105,1,1,1,1,1,block_light,block_light,1,1,1,2,2
200,0.0281596662558,0.0169716507064,0.0,wait_heavy,8,maze-32-32-2__a200__i11__phase4_phase4-full-repair1__iter2,5,2,maze-32-32-2,0.0111880155494,commit_heavy,11,train,0.0281596662558,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,2
200,0.197970987011,0.019626434057999992,0.0,commit_heavy,8,maze-32-32-2__a200__i11__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-2,0.178344552953,wait_light,11,train,0.197970987011,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,2
400,1.0,0.0,0.0,commit_heavy,8,maze-32-32-2__a400__i11__phase4_phase4-full-repair1__iter0,0,0,maze-32-32-2,1.0,block_heavy,11,train,1.0,1,1,1,1,1,block_heavy,block_heavy,2,2,2,2,2
400,0.212624894948,0.1172845270332,0.0,decay_090,8,maze-32-32-2__a400__i11__phase4_phase4-full-repair1__iter1,5,1,maze-32-32-2,0.0953403679148,block_light,11,train,0.212624894948,1,1,1,1,1,decay_090,decay_090,1,1,1,1,1
400,1.0,0.0,0.0,wait_light,8,maze-32-32-2__a400__i11__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-2,1.0,wait_heavy,11,train,1.0,1,1,1,1,1,block_light,block_light,4,4,4,4,4
50,0.0357270453733,0.026795284029960002,0.0,wait_light,8,maze-32-32-2__a50__i12__phase4_phase4-full-repair1__iter0,1,0,maze-32-32-2,0.00893176134334,block_light,12,train,0.0357270453733,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
50,0.0096463022508,0.0096463022508,0.0,wait_light,8,maze-32-32-2__a50__i12__phase4_phase4-full-repair1__iter1,1,1,maze-32-32-2,0.0,additive_ltm,12,train,0.0096463022508,1,1,1,1,1,wait_light,wait_light,1,1,1,2,7
50,0.0096463022508,0.0017863522686600002,0.0,wait_heavy,8,maze-32-32-2__a50__i12__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-2,0.00785994998214,decay_095,12,train,0.0096463022508,1,1,1,1,1,wait_heavy,wait_heavy,1,2,2,5,8
50,0.021436227224,0.01321900678813,0.0,commit_heavy,8,maze-32-32-2__a50__i12__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-2,0.00821722043587,wait_heavy,12,train,0.021436227224,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,3
100,0.0132339235788,0.0132339235788,0.0,block_heavy,8,maze-32-32-2__a100__i12__phase4_phase4-full-repair1__iter0,2,0,maze-32-32-2,0.0,decay_095,12,train,0.0132339235788,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,6
100,0.0,0.0197576887232,0.0,additive_ltm,8,maze-32-32-2__a100__i12__phase4_phase4-full-repair1__iter1,6,1,maze-32-32-2,-0.0197576887232,wait_light,12,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,1,2
100,0.00745573159366,0.0013047530288899994,0.0,block_heavy,8,maze-32-32-2__a100__i12__phase4_phase4-full-repair1__iter2,2,2,maze-32-32-2,0.00615097856477,decay_095,12,train,0.00745573159366,1,1,1,1,1,block_heavy,block_heavy,1,2,3,4,5
100,0.0180801491146,0.0050326188257000005,0.0,block_light,8,maze-32-32-2__a100__i12__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-2,0.0130475302889,decay_090,12,train,0.0180801491146,1,1,1,1,1,block_light,block_light,1,1,1,4,7
200,0.0326982963913,0.0326982963913,0.0,wait_light,8,maze-32-32-2__a200__i12__phase4_phase4-full-repair1__iter0,4,0,maze-32-32-2,0.0,decay_095,12,train,0.0326982963913,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.0166697197289,0.01034988093059,0.0,wait_light,8,maze-32-32-2__a200__i12__phase4_phase4-full-repair1__iter1,4,1,maze-32-32-2,0.00631983879831,decay_090,12,train,0.0166697197289,1,1,1,1,1,wait_light,wait_light,1,1,1,1,3
200,0.110459791171,0.036728338523999995,0.0,wait_heavy,8,maze-32-32-2__a200__i12__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-2,0.073731452647,wait_light,12,train,0.110459791171,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,1
200,0.091408682909,0.008243267997800008,0.0,decay_090,8,maze-32-32-2__a200__i12__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-2,0.0831654149112,commit_heavy,12,train,0.091408682909,1,1,1,1,1,decay_090,decay_090,1,1,1,3,3
400,0.0,0.0,0.0,decay_095,8,maze-32-32-2__a400__i12__phase4_phase4-full-repair1__iter0,5,0,maze-32-32-2,0.0,decay_090,12,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,3,3,3,3,3
50,0.0639232920495,0.017179384738299996,0.0,block_heavy,8,maze-32-32-2__a50__i13__phase4_phase4-full-repair1__iter0,1,0,maze-32-32-2,0.0467439073112,wait_light,13,train,0.0639232920495,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,2
50,0.0319616460248,0.007590890930899999,0.0,commit_heavy,8,maze-32-32-2__a50__i13__phase4_phase4-full-repair1__iter1,0,1,maze-32-32-2,0.0243707550939,decay_095,13,train,0.0319616460248,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,2,5
50,0.00519376747903,0.00279664402717,0.0,wait_light,8,maze-32-32-2__a50__i13__phase4_phase4-full-repair1__iter2,0,2,maze-32-32-2,0.00239712345186,decay_095,13,train,0.00519376747903,1,1,1,1,1,wait_light,wait_light,1,1,3,6,7
50,0.0127846584099,0.01078705553335,0.0,decay_095,8,maze-32-32-2__a50__i13__phase4_phase4-full-repair1__iter3,0,3,maze-32-32-2,0.00199760287655,wait_heavy,13,train,0.0127846584099,1,1,1,1,1,decay_095,decay_095,1,1,1,1,5
100,0.0382775119617,0.0170334928229,0.0,commit_heavy,8,maze-32-32-2__a100__i13__phase4_phase4-full-repair1__iter0,1,0,maze-32-32-2,0.0212440191388,wait_heavy,13,train,0.0382775119617,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,2
